岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间,来源
数据分析师,广州-海珠,13k-16k,1-3年,本科,"['Java', 'Python', 'SQL', 'SPSS', 'SAS', 'Power BI', 'Tableau', '商业数据分析', '销售数据分析']",广州乐药信息科技有限公司,电子商务,1000-9999人,"一、岗位职责：
1、深入理解业务，主动发掘和定义业务经营问题和机会点；
2、对关键业务问题进行专题分析，分析手段包括但不限：数据挖掘、业务联动、行业/用户调研等；
3、基于分析，为业务经营提出优化策略和方案，并与业务团队紧密协作，推动优化方案落地；
4、对业务经营结果、关键项目执行效果进行持续跟踪和评价，并基于执行效果进行复盘和迭代。
二、任职要求：
1、统招本科及以上学历，数学、统计学、市场分析、商业分析等相关专业优先；
2、2年以上互联网商业/经营分析或咨询公司工作经验，数据敏感性强，有医药互联网行业经验优先；
3、逻辑思维和业务洞察能力强，既能够从战略和全局层面快速理解和思考业务，又能够从数据出发深挖业务细节 ；
4、沟通协调能力强，能够较好地配合不同业务团队工作。",2023-12-02,智联
大数据开发工程师1503,广州-天河,16k-30k,1-3年,本科,"['数据挖掘', '数据治理', '实时数仓', '报表开发', 'ETL开发', '数仓开发', '数据建模', '数据中台', '数据平台']",智联猎头,"互联网,人力资源服务",1000-9999人,"岗位职责：
1、负责运营商位置大数据需求对接，设计需求支撑方案，统筹整体数据架构设计；
2、基于Spark、Flink等大数据组件，开发位置大数据流处理、批处理程序，统筹各数据能力设计；
3、保障数据质量、优化大数据处理性能，参与代码评审；
4、发掘日常工作痛点，带领团队创新.
任职要求：
1、本科及以上学历，IT、CT、DT 相关专业，2年以上大数据相关工作经验；
2、熟悉Java、scala语言，熟悉Hadoop生态，掌握Hadoop、hive、Spark、kafka、flink、hbase、Clickhouse、Redis等相关大数据组件，熟练使用Spark、Flink等大数据组件和工具开发大数据处理程序，具备大数据处理性能调优能力；
3、对于数仓建设如架构设计、模型设计、数据服务、数据治理等有一定的认知和理解；
4、良好的沟通技巧和推动能力,良好的服务意识和团队协作意识,细致周到的做事风格,责任心强；
5、热爱技术，有敏锐的技术洞察力和较强的问题分析能力；
6、有位置数据处理相关工作经验者优先；
7、有数据挖掘、算法开发工作经验、能力者优先。",2023-12-20,智联
数据开发工程师,广州-天河,10k-15k,1-3年,本科,"['数据挖掘', '数据建模', '银行']",京北方,,无,"1.负责产品数据统计分析，包括需求讨论及开发，准确展现业务状况和趋势。
2.负责数据仓库模型设计.ETL开发，以报表等形式为业务提供数据支持
3.利用BI工具.大数据系统提取数据信息；为产品优化提供数据支持和建议
岗位要求：
1.工作2年以上，统计/数学/计算机相关专业，有数据仓库.数据挖掘的产品或技术背景优先
2.精通SQL编写；并熟练掌握常见的SQL调优方法
3.熟悉Hive,Spark,Flink大数据计算平台，有相关平台的ETL编写经验，以及测试和调度工作
4.熟悉数据仓库层级架构，熟练使用数据字典，能够快速准确的使用正确的库表和字段；
5.具备较强的数据分析能力，拥有强烈的责任心和团队合作精神，逻辑能力突出
6.熟练使用Linux系统，有Shell.Python.java编程经验者优先
7.银行数据仓库、数据集市、监管报送、数据报表、反洗钱这些项目经验优先",2023-12-27,智联
数据分析专员(双休),广州-天河,6k-9k,1年以下,本科,"['Python', 'SQL', '商业数据分析', '财务数据分析', '销售数据分析', 'Java']",贵州鹏莱信息咨询服务有限公司,"网络/信息安全,云计算/大数据",100-299人,"岗位职责：
1、配合产品、运营的需求，对用户行为数据进行数据挖掘、深度分析以及形成分析报告。
2、通过数据的挖掘，针对性的进行用户细分、关联推荐、精准营销等分析，提升营销效率和客户体验。
3、负责各渠道的每日运营、销售数据的收集和汇总，通过每天的数据，分析当前的运营情况并发现问题后与运营进行沟通解决。
4、部门主管临时交办的工作。
任职资格：
1本科及以上，统计学、财务、数学等相关专业优先。
2、熟练word、excel等办公软件，熟悉SQL语言工具优先。
3、有商业分析或咨询相关经验加分，有较强的逻辑分析能力，对数字敏感。
5、善于沟通，工作细心，执行能力强。",2023-12-25,智联
数据测试工程师,广州-越秀,11k-14k,3-5年,本科,"['软件测试', 'Jmeter', 'Python']",永融科技,"计算机软件,IT服务,计算机硬件",100-299人,"工作内容：办公地点（广州越秀区东湖）
1.负责SIT测试执行工作，包括测试案例编写，测试执行，测试风险上报和跟踪
2.对于决策支持类系统(系统范围：统一数据分析平台系统，综合报表系统），结合需求改造内容，设计测试案例验证数据加工以及出数逻辑是否正确，
3.检查系统数据处理结果是否正确，系统功能是否正常。
技能要求：
1. 掌握各类软件测试方法和技术。
2. 掌握linux系统和主流数据库（oracle，mysql等），
3.掌握使用linux命令，能使用标准SQL语言实现查询。
4. 熟悉xmind等思维导图分析工具。
5. 了解接口测试工具。
业务要求：
1. 有银行数据类系统的工作经验，包括决策支持类系统(系统范围：统一数据分析平台系统，综合报表系统等系统，以及相关数仓，数据网关系统），熟悉数据采集，数据入仓的流程，了解BI类及相关数据应用类系统的系统功能。
2. 有数据处理、数据挖掘、数据清洗，数据迁移等相关开发经验或有较强的SQL或开发基础的可以无测试经验。
学历要求：计算机或金融类相关专业，统招学信网本科以上学历",2023-12-20,智联
数据产品经理,广州-越秀,15k-22k,5-10年,本科,['大数据产品'],广东省出版集团数字出版有限公司,"新闻/出版,培训/辅导服务,互联网,计算机软件",20-99人,"岗位职责：
1.对接需求部门，在部门或项目负责人的带领下完成需求梳理和方案设计等工作；
2.梳理公司的数据资产，参与数据标准和管理办法的制定，跟进系统实现工作确保功能落地；
3.参与公司大数据平台产品、数据应用和分析类产品的规划设计并落地数据应用；
4.跟进产品的研发、测试及上线流程，推动产品完成发布，跟进项目交付中问题并及时解决；
5.负责产品上线交付后的运维工作，持续改进。
任职要求：
1.大学本科学历以上，5年以上相关工作经验，具备图书出版发行、快消或零售等相关行业经验者优先；
2.掌握SQL等数据分析工具和数据挖掘方法，熟悉ETL/数据可视化等工具；；
3.对主流BI产品、大数据产品的现状和发展趋势有深入了解，有数据仓库/数据中台/数据湖建设项目和数据产品建设经验者优先；
4.理解数据仓库理论和数据治理方法，熟悉数据产品整个开发流程，能够从需求确认、产品原型、PRD撰写、产品上线后的跟进等过程进行数据产品的落地实施；
5.有较强的沟通协调能力，自驱、主动、有团队合作意识。",2023-11-30,智联
数据工程师,广州-天河,15k-17k,1-3年,本科,['影像组学数据分析'],广州普立新信息科技有限公司,"人工智能,在线医疗",0-20人,"福利待遇：
1. 底薪15K + 项目提成。
2. 公司常年聘请华南理工大学、暨南大学、山东中医药大学等单位的资深教授对该岗位员工进行指导培训，帮助员工打造长远的职业竞争力。
3. 五险一金齐全，所有国家法定节假日不加班。
岗位职责：
1. 分析、处理影像组学课题数据。
2. 定期向客户反馈数据处理结果。
3. 负责所在区域客户的科研平台产品的日常维护。
任职要求：
1. 计算机技术/软件工程/应用统计学/医学信息学/数据科学等相关专业，本科或以上学历。
2. 熟练掌握 Linux/ Python /R/SQL 等计算机语言。
3. 熟练掌握影像组学等组学大数据分析、数据挖掘、建模、预测模型算法的应聘者优先。",2023-12-14,智联
数据挖掘工程师,成都-双流,15k-20k·13薪,经验不限,硕士,"['深度学习', '机器学习', '回归算法', 'Python']",思特奇,,无,"同学你好，这里是思特奇——成立于1995年的中国信息化建设创领者和信息通信行业的领军企业（股票代码：300608.SZ）；
在这里，我们立足自主可控、研发创新，凭借领先的5G、云、大数据、人工智能、物联网、区块链等新一代信息技术，为政府和企业客户提供全面的数字化转型和智慧运营服务；同时拥有思特奇研究院和未来科技研究院为自主研发和科研创新保驾护航；
在这里，你的成长有2.5年的技术精英系统完备培养体系助力，专属导师带教；
在这里，我们倡导以创造价值为基础的多劳多得，你的晋升有机会不受时间限制、支持跨级，无论你想成为专业大牛还是管理高手，我们为你提供舞台；
在这里，我们为大家提供有竞争力的薪酬以及完善的激励机制和福利保障体系；
在这里，我们招聘需求覆盖多个省会城市，办公地点任你选择；
加入思特奇你将：
1.定期学习和掌握运营商/智慧城市/AI/云/大数据等行业动态、政策、规范，能够在日常需求中结合动态、政策、规范进行相关挖掘工作；
2.针对挖掘问题能够进行相关解决问题思路设计；
3.将算法应用到海量数据中，解决核心机器学习问题，包括但不限于用户画像、个性化推荐等；
4.根据运营商等行业业务特点，进行数据挖掘标准化流程实施（数据整理、清洗、数据探索、模型构建、调优等）工作；
5.应用机器学习及深度学习算法解决涉及各行业内问题；
6.针对构建模型不同需求中固化，并负责对模型监控及优化。
如果你是：
1.国家正规院校研究生学历，计算机类(计算机科学与技术，软件工程、大数据技术与工程等)、数学类（计算数学、应用数学等）或系统科学类相关专业；
2.了解数据库语言sql 且能够基本应用，有python基础， 掌握常用python 库函数；
3.理解决策树、逻辑回归、SVM、GBDT、XGBOOST、Neural Network等常用数据挖掘算法原理和统计分析方法 ；
4.了解数据挖掘基本流程并针对每一步流程能够详细介绍内容；
5.具备较强的学习能力，愿意分享，团结协作，积极承担责任，有好奇心，喜欢面对不同的挑战。
诚挚欢迎富有研究精神、创新创造、系统思维的你加入思特奇，和我们一起“新星向阳，筑梦启航”！",2023-12-07,智联
数据挖掘算法工程师,成都-武侯,12k-20k,1-3年,硕士,"['Python', '机器学习', 'MySQL', 'MongoDB', 'Spark', 'SQL Server']",唐源电气,"电子/半导体/集成电路,计算机软件,IT服务,计算机硬件",300-499人,"职位关键词：
Python，Spark
岗位职责：
1.对业务数据进行清洗、分析，形成数据库和数据报表
2.运用机器学习，数据挖掘等相关知识技能，对数据进行分析，对数据变化规律进行预测
3.编制算法技术资料文档
4.完成上级领导安排的其它任务
任职要求：
1.硕士及以上学历，数学、统计学等相关岗位。2年以上工作经验。
2.具备机器学习，数据挖掘，NLP等相关知识背景。
3.精通Python，熟练使用Python中常用数据分析库，如Numpy，Pandas，Sickit-learn等
4.熟练使用SQL处理关系型数据库和MongoDB等非关系型数据库，熟悉ORM框架。
5.具备大数据平台使用、Scala编程经验者优先。",2023-12-20,智联
数据挖掘工程师,成都-双流,8k-16k,1-3年,大专,"['数据处理', 'Python', '大数据开发']",四川神琥科技有限公司,"计算机软件,IT服务,计算机硬件",20-99人,"岗位职责：
1、基于需求从全站海量文本中挖掘关系主体及关联数据
2、梳理挖掘出的数据，并寻找其中逻辑关系
3、深度理解业务，将产出数据用于业务中，给用户提供更具有价值的数据
4、主要方向为招投标
任职要求：
1、计算机、统计学相关专业，两年以上工作经验，熟练使用python语言
2、具备命名实体抽取、分类聚类、文本挖掘等相关知识
3、具备海量文本数据挖掘研发经验
4、逻辑思维能力强，数据敏感度高，能够从海量数据中发现有价值的规律
5、优秀的分析和解决问题的能力，敢于面对挑战性问题
6、良好的团队合作精神，较强的沟通能力，积极的学习态度
职位福利：五险一金、绩效奖金、周末双休、弹性工作、年终奖金",2023-11-27,智联
数据挖掘工程师,成都-武侯,8k-15k,经验不限,硕士,"['ETL', 'SQL', 'Python', 'MySQL', '机器学习', '回归算法', '聚类算法']",杭州云检医学科技有限公司,"医药制造,卫生服务",20-99人,"岗位职责：
1、协同医疗知识工程师进行医疗数据提取，转换，加载（ETL）处理，为机器学习做数据清理、缺失处理、整合等数据预处理工作
2、医疗超大数据下的健康预测分析、医疗费用预测、早期预警等模型的机器学习
3、机器学习模型在生产环境中的部署、调试与维护
4、优化改进现平台中已有模型的精确度和模型计算效率
5、通过科研文献，能鉴定、评估医疗模型中的相关临床相关指征
6、支持平台工程师进行产品研发，协助产品的设计和实现
基本要求:
1、高等院校数学，统计学，计算机，工程学或相关领域硕士及以上学历
2、一年以上机器学习或数据挖掘工作经验
3、很强的英语听、读、写能力
技能需求：
1、熟悉R语言，有算法研究背景经验,本科及以上学历
2、熟悉数据结构，数据挖掘和机器学习算法等常用算法，并对机器学习算法和理论有较深入的研究（如对熟悉决策树、聚类、逻辑回归，神经网络，序列标注，关联分析、SVM，贝叶斯等数据挖掘算法有较深理解和实践经验
3、较强的科研文献阅读能力，较强的学习能力
4、熟练使用SQL Server、MySQL等数据库
5、良好的团队合作精神，具备良好的学习能力
有如下工作经验者优先考虑：
1、Deep Learning实战经验，了解常用框架，如Tensor Flow自然语言处理经验 ，Hadoop Spark SQL Mlib等开发经验
2、其他统计相关编程经验，如Python、C++、Java
职位福利：五险一金、周末双休、年底双薪、餐补、高温补贴、免费班车、节日福利、定期体检",2023-12-27,智联
数据分析/数据开发/数据挖掘,成都-郫都,15k-30k·14薪,经验不限,本科,"['Python', 'C++', 'Java', 'Hadoop']",外企德科,,无,"【岗位职责】
1、负责研发领域IT系统技术方案的数据分析/大数据开发/数据挖掘工作
【岗位要求】
（1）热爱编程，基础扎实，熟悉掌握但不限于JAVA/C++/Python/JS/HTML/GO等编程语言中的一种或数种，有良好的编程习惯；
（2）具备独立工作能力和解决问题的能力、善于沟通，乐于合作，热衷新技术，善于总结分享，喜欢动手实践。",2023-12-25,智联
Java数据挖掘分析应用研发工程师,成都-锦江,12k-18k·13薪,5-10年,本科,['Java'],电信科学技术第五研究所有限公司,"电子/半导体/集成电路,通信/网络设备,IT服务,计算机硬件",500-999人,"岗位职责：
（1）大数据挖掘分析应用软件研发；
（2）多源数据融合处理及分析应用研发；
（3）知识图谱推理挖掘分析应用研发；
（4）模式识别及预警分析应用研发等。
能力要求：
（1）计算机软件工程、计算机等相关专业本科以上学历；
（2）5年以上Java或者Web开发经验；
（3）较强的综合分析和判断能力，以客户为导向理解各类需求，具有良好的文档撰写能力，能够独立编写项目开发涉及到的各种工程文档；
（4） Java基础扎实，熟悉JavaEE相关开发、调试工具，熟悉Spring、mybatis、hibernate，等J2EE技术框架；
（5）熟悉springboot ，spring cloud 微服务框架技术。",2023-12-27,智联
安全数据智能分析与深度挖掘工程师 (MJ000480),成都-武侯,15k-25k,1-3年,硕士,"['机器学习', '深度学习']",中国网安,"互联网,运营商/增值服务,通信/网络设备,学术/科研",1000-9999人,"1.硕士及以上学历，有AI和信息安全相关研究背景；
2.具有数据挖掘、机器学习、大数据清洗相关经验；
3.熟悉常用的机器学习算法；
4.具备较强的工程实践经验；
5.具备良好的沟通能力和团队协作能力。",2023-11-30,智联
电商数据分析师（可远程兼职）,成都,17k-30k,1-3年,本科,"['大数据分析', '大数据平台', '数据分析', '数据监控', '数据建模']",四川千正科技有限责任公司,"贸易/进出口,仪器仪表制造,贸易/进出口,云计算/大数据",100-299人,"岗位职责：
1、针对行业用户买点和用户行为进行数据分析、数学建模、数据挖掘等工作；
2、具备敏锐的大数据业务洞察力和良好的沟通能力，能与业务部门顺畅地沟通合作，确保数据分析、数据建模与实际业务密切结合；
3、通过对业务的分析，挖掘问题背后的原因，定期输出对重点业务的数据分析报告，能够帮助业务给出优化建议与方案，助力运营决策。
任职条件：
1、本科以上学历，统计、通讯、计算机、应用数学等专业，1年以上电商独立站运营管理经验；
2、熟悉Hadoop，Spark，Flink等开源大数据技术；
3、对数据高度敏感，有较强的分析力、洞察力、开拓创新能力,优秀的业务分析及逻辑思维能力，可以很好的撰写数据分析报告；
4、较强的沟通表达能力，责任心和团队合作精神，乐于接受挑战，能承受工作压力。
职位福利：餐补、交通补助、绩效奖金、年终分红、股票期权
职位亮点：弹性工作+平等互助+年终奖+上升空间大",2023-12-27,智联
数据分析师,成都-武侯,13k-23k,3-5年,本科,"['Python', '机器学习', '商业数据分析', '财务数据分析', '销售数据分析', '行业分析']",乐立杯投资管理(四川)有限公司,快速消费品,100-299人,"Job Responsibilities:
- Evaluate company data asset, perform data modeling, and design and
build an overall data architecture.
- Design and implement processes to clean, integrate, store, and
manage data.
- Based on business requirements, design reports and dashboards for
data visualization.
- Based on business requirements, build statistical models to provide
data insights and support decision making.
- When needed, support AI team in processes including data collection,
data preparation, data labeling, results evaluation, etc.
Required Skills:
- Experience with Excel, Tableau, PowerBI, or other data reporting and
data visualization tools
- Familiar with data modeling, data warehouse, ETL, data analysis,
data mining
- Familiar with python and data related packages such as numpy,
pandas, etc.
- Strong analytical and problem-solving skills
- Fluent in English
- Degree in Computer Science, Data Science, Data Analytics, Statistics,
Information Systems, and related fields
Preferred Qualifications:
- Experience with E-commerce data
- Understanding of basic AI, machine learning concepts
工作职责:
- 评估公司数据资产，进行数据建模，设计并搭建整体数据架构
- 设计并搭建用于数据清理、整合、存储、管理维护的规范流程
- 根据业务需求，设计数据可视化报表和看板
- 根据业务需求，搭建数据分析模型，提供数据洞察和决策支持
- 需要时支持AI团队进行数据收集，数据处理，数据标签，模型结果分析等
所需技能:
- 精通Excel, Tableau, PowerBI或其他数据报表数据可视化工具的经验
- 熟练运用数据建模，数据仓库，ETL，数据分析，数据挖掘相关的基本方法
- 熟悉python以及常用的包例如numpy,
pandas, etc.
- 较强的分析和解决问题的能力
- 英语流利
- 计算机科学、数据科学、数据分析、统计，信息系统等相关专业毕业
优先条件:
有处理电商平台数据的经验
- 了解常见的人工智能、机器学习算法，了解相关的基础概念",2023-12-22,智联
数据分析,成都-双流,15k-20k·14薪,3-5年,本科,"['Tableau', 'Power BI', 'SQL', 'R语言']",成都娄外科技有限公司,,无,"你来做什么：
1、 与业务团队紧密配合，挖掘业务需求，提供业务预测、目标拆解、业绩监控等；
2、利用 BI 、数据平台等工具，提供数据报表并持续进行优化，保证数据合理、准确；
3、通过业务数据挖掘，结合业务目标，评估运营效果、探索业务机会、诊断业务问题，并能输出专项报告。
要求：
1、本科以上学历，计算机相关专业优先（应统、大数据等）；
2、1年以上工作经验，有互联网、快销、供应链行业 或者 销售、服务团队的数据分析工作经验优先；
3、善于沟通，能快速理解业务背景，能够将优秀的技术能力落地到业务场景中；在过去的工作中，有过独立解决问题并拿结果；
4、具有较强的学习能力和理解能力，具备良好的团队精神、敬业精神和抗压能力；",2023-12-23,智联
数据分析师,成都-武侯,10k-12k,经验不限,大专,"['数据治理', '数据挖掘', 'Python', 'Sql', 'SAS']",上海柏巨电子科技有限公司,"电子/半导体/集成电路,电子商务",20-99人,"岗位职责：
1、负责根据公司需求，对客户数据进行数据挖掘、深度分析以及形成分析报告；
2、通过对客户数据的挖掘，针对性的进行用户细分、关联推荐、精准营销等分析，提升营销效率和客户体验；
3、负责各渠道的运营、销售数据的收集和汇总，通过每天的数据，分析当前的销售数据的可行性，及时提供客户转化率；
4、完成领导交代的事物。
岗位要求：
1、专科及以上学历，统计学、财务、数学等相关专业优先；
2、熟练word、excel等办公软件，熟悉SQL语言和BI分析工具优先；
3、有商业分析或咨询相关经验加分，有电商运营经验加分。
4、有较强的.逻辑分析能力，对数字敏感；
5、善于沟通，工作细心，执行能力强，能承受一定的工作压力。细心、耐心，愿意从事繁琐的数据分析工作。；
6、具备沟通协调能力及团队合作精神。",2023-12-27,智联
大数据研发(AF-CD)(J10572),成都-武侯,15k-30k,3-5年,本科,"['数据治理', 'ETL开发', '数仓开发', '数据建模', '数据挖掘', '实时数仓']",中电科网络安全科技股份有限公司,"计算机软件,计算机软件,IT服务,通信/网络设备",1000-9999人,"岗位职责:
1.熟悉大数据分析领域的专业知识，能够把握相关领域的国际前沿发展趋势；
2.搭建并维护企业层大数据分析环境，参与数据ETL、数据分析工作，设计整体的数据解决方案；
3.主导数据挖掘和数据仓库治理；
4.参与资源画像、资源评分、威胁情报等功能模块的研发；
5.负责现网数据安全解决方案，能够根据客户业务现状，综合分析数据安全隐患，总结安全运营平台的建设需求，并提出相应解决方案；
6.撰写相关技术文档。
任职要求:
1.熟悉linux平台，熟悉shell和sql脚本、有大规模数据处理的经验。
2.熟悉java编程语言，对Hadoop、hive、Spark、flink等主流分布式计算框架有一定的基础。
3.专业知识：精通MYSQL、ES、Clickhouse、Hbase等主流商业数据库软件
4.熟悉SVN、GIT等常用管理工具的使用。
5.能力素质：备在突发事件情况的危机处理能力；能承受较大的工作压力，具有一定团队管理能力，良好沟通表达能力。有较强的快速学习能力，出色的分析解决问题能力和多线程工作能力，能够接受突发事件紧急处理的工作方式；
6.个性品质：好学上进、工作责任心强。对数据敏感， 具有缜密的逻辑思维能力、数据洞察能力和沟通协调能力；能承受较强的工作压力，热爱数据分析工作；
7.了解信息安全、数据安全相关法规、政策、标准和理论，熟悉国家数据安全保护相关政策和标准。",2023-12-27,智联
数据专员,成都-武侯,6k-7k,经验不限,本科,"['经营数据分析', '直播数据分析', '行业数据分析', 'Power BI']",成都高新米兰柏羽医学美容医院有限公司,卫生服务,300-499人,"岗位职责：
1.负责运营管理部各产品数据的收集、整理、核对及汇总工作；
2.制定数据分析与监控策略，对数据进行跟踪、监测、分析，提炼数据应用价值点；
3.协助运营建立产品架构，进行竟品分析，提升产品核心竟争力;
4.负责对海量业务数据进行分析，挖掘用户行为特征，构建用户精准运营或营销的指标体系；
5.针对具体的业务问题，规划、设计基于数据挖掘的解决方案；
6.进行客户业务需求的沟通、分析，引导和挖掘客户潜在业务需求，撰写售前项目建议书和项目需求说明书等相关文档，为客户提供基于数据的行业解决方案；
7.运营总监交予的其他工作。
任职资格：
1.具备数据处理能力（熟悉EXCEL和常用函数）；
2.熟悉数据库查询语言（SQL）及常见数据统计分析方法；
3.了解BI工具（POWER BI、FINEREPORT等）；
4.有良好的团队协作精神，沟通表达能力。",2023-12-27,智联
数据开发,成都-郫都,20k-30k·15薪,3-5年,本科,"['Hadoop', 'Spark']",智联猎头,"互联网,人力资源服务",1000-9999人,"岗位职责： 1.负责汽车安全业务大数据产品研发，实现分布式数据采集和大数据分析计算； 2.配合数据产品经理完成数据应用开发需求，为安全运营决策优化提供数据支撑。
任职资格： 1.本科及以上学历，统计学、数学、计算机信息类、数据挖掘等相关专业； 2.熟练掌握hadoop、spark、storm、flink等大数据分析工具； 3.掌握数据仓库、ETL开发相关技术； 4.有机器学习、NLP背景及相关团队合作经验者优先； 5.对数据敏感，具有缜密的逻辑思维能力，有较好的文字、数据、图表呈现能力，有安全运营相关经验者优先； 6.对技术有热情，乐于挑战，有良好的团队合作精神及较强的执行力； 7、3年以上产品开发经验； 8、大学本科及以上学历，大学英语四级以上水平。",2023-12-02,智联
数据工程师,成都-青羊,7k-14k,经验不限,本科,"['成都', '本科', '数据清洗', 'ANSYS', '数据分析', 'MATLAB']",交大铁发,"计算机软件,客运服务,计算机硬件,通信/网络设备",100-299人,"1、数据清理和维护。清理和归纳现场传感器采集的数据，配合技术中心完成数据迁移，并负责管理和维护；
2、数据可视化。分析传感器数据，掌握传感器的运行状态，并以图表的形式进行呈现；
3、数据分析。分析传感器数据或者算法日志，输出数据分析报告；
4、算法验证。协助相关人员进行现场试验验证。
任职要求：
1、计算机、数学类、统计学等专业本科以上学历；
2、熟悉ANSYS分析，熟练掌握Matlab，C或者Python其中一种；
3、熟练使用Excel、Office等办公软件；
4、熟悉数据处理、统计分析、数据挖掘的原理和方法，熟练掌握至少1种数据处理工具；
5、熟悉《信号与系统分析》、《数字信号处理》内容或具备铁路行业背景知识者优先；
6、具有良好的沟通能力和团队协作能力，具有钻研和求真务实的精神。
职位福利：五险一金、交通补助、餐补、定期体检、节日福利、带薪年假、包住、免费班车",2023-12-13,智联
大数据建模/开发工程师,成都-武侯,8k-13k,1-3年,本科,"['数据建模', '数据分析', 'Sklearn', 'Pandas']",天源迪科,,无,"主要负责电信与政企行业相关建模
具体工作职责：
1、基于各类海量数据，进行数据模型的开发；
2、根据实际业务建立数据模型；
3、根据不同垂直场景建立模型；
4、结合数据分析技术对系统各种数据进行需求分析 及数据汇聚及应用数据处理级呈现；
5、撰写分析报告，以用户能够理解的方式呈现数据挖掘的成果
6、了解最新的的前沿发展方向，根据业务中的具体问题，提出解决方案。
岗位要求：
1、数学、统计学、计算机等相关专业，本科及以上学历，1-2年工作经验。
2、具有python开发经验，熟悉大数据常用库，如sklearn、pandas、scipy、numpy等；
3、熟悉传统机器学习原理;
4、有数据分析的相关项目经历，数据清洗、建模、调参全流程数据分析过程熟练；
5、SQL语句功底强，数据库使用熟练；
6、有spark使用经验者更佳，有MLlib等工具使用经验；
7、了解前沿的大数据算法和科研进度者更佳。
薪资福利
1、综合月薪+年终奖金，入职购买五险一金;
2、其他员工福利：年度健康体检、生日礼品、结婚生子慰问礼金、 千元过节红包、开工利好现金红包;
上班时间：早9晚6 周末双休 ，节假日正常休息
工作地点：常驻地为成都市武侯区龙腾东路36号中海大厦709
职位福利：五险一金、绩效奖金、带薪年假、定期体检、节日福利、高原补贴、出差补贴",2023-12-27,智联
大数据开发工程师,成都-武侯,20k-30k,5-10年,本科,"['数据治理', 'ETL开发', '数仓开发', '数据中台']",成都普辉贸易有限公司,"珠宝/首饰,珠宝/首饰",20-99人,"岗位职责：
1、负责ETL平台建设、调度、集群、数据处理的设计与开发，文档撰写。
2、参与源数据调研与应用系统原始数据分析。
3、参与数据仓库的设计与数据建模，包括环境和框架的规划搭建以及部分核心编码工作。
4、参与数据挖掘，行为预测等数据开发工作，参与数据价值探索。
5、参与数据标准和数据质量控制制定。
任职要求：
1、统招本科及以上学历，计算机、软件工程、信息技术、统计学、应用数学等相关专业；
2、5年以上大数据开发经验，熟悉数据治理体系架构，
熟悉数据中台体系架构及数据仓库常用建模理论，对数据仓库、数据建模、数据ETL、数据分析等有一定实战经验；
3、精通Java、Python语言之一，熟悉Linux操作系统，精通大数据开发框架，熟悉Hive、Spark、Flink、Hbase、Kafka中两种以上大数据主流工具及数据生命流程，熟悉MySQL、Redis、MongoDB、Oracle等任二种数据库，具有SQL性能优化经验；
4、熟悉大数据产品及具有相关维护经验，有大规模生产库维护经验者优先，有业界领先的云数据库运维经验者优先；
5、具备良好的数据分析、逻辑推理能力。",2023-12-25,智联
数据架构师,成都-青羊,10k-20k·13薪,3-5年,本科,"['数据架构', 'Hadoop', '大数据平台', 'ETL', 'Hbase', 'Hive', '数据仓库', '大数据开发']",亚信科技,,无,"数据开发工程师
岗位职责：
1、基于Hadoop大数据平台，进行海量数据模型设计、数据ETL开发、数据质量核查；
2、基于大数据平台开发各类数据服务接口，包括各类IT系统数据源到大数据平台的接口服务的开发，大数据平台内部数据对外部数据的分发接口等；
3、参与大数据平台内部框架或功能组件的优化、性能调整、系统重构等工作；
4、基于大数据平台下游数据应用、数据服务能力的支撑，包括不限于，数据服务请求、数据模型开发、数据挖掘与分析等。
职位要求：
1、计算机相关专业本科以上学历，具有3年以上大数据平台开发经验，熟悉MR、Storm、Spark、Sqoop、Hbase、Hive、Redis等主流大数据技术最少两门以上技术，并且基于该技术进行海量数据的加工、处理与调优。
2、熟悉传统数据仓库的系统设计和开发，熟悉数据建模、ETL过程、元数据管理等数据仓库主要环节。
3、熟悉Linux操作系统；熟悉应用shell脚本，并基于脚本进行工作任务的并排、分发、控制等功能模块的开发。
4、具备良好的分析解决问题能力，能独立承担任务和有开发进度把控能力。
5、责任心强，有良好的合作精神，沟通能力较强。
6、有过金融或电信行业大数据开发经验的优先。
7、工作地址：北京市朝阳区。
职位福利：五险一金、年底双薪、绩效奖金、带薪年假、通讯补助、补充医疗保险、定期体检、节日福利",2023-12-17,智联
nlp数据挖掘,杭州-滨江,15k-16k,经验不限,硕士,"['分类算法', '深度学习']",山东华科信息技术有限公司,"IT服务,计算机软件",300-499人,"岗位职责：
1 、参与数据挖掘或人工智能应用的技术可行性分析和需求分析；
2 、负责核心算法的研究、设计、优化、改进及代码实现；
3 、制定及维护所负责算法应用的详细技术文档；
4 、配合其他业务部门提供算法相关技术支持。
任职要求：
1 、计算机、数学等相关专业统招研究生及以上学历，具备扎实的统计学、数据挖掘、 人工智能等方面的理论基础；
2 、0-3 年自然语言、图像等算法项目经验，能够结合业务痛点，沟通业务需求，将算法落 地到实际的产品中；
3 、熟悉机器学习建模的基本流程，熟悉 Pytorch 、PaddlePaddle 等常见深度学习框架； 4 、思维活跃，逻辑条理清晰，能明确的表达自己的想法和见解，善于团队合作；
5 、学习能力好，技术栈涉猎较广，对新技术有洞察，比如人工智能、联邦学习有自己的见 解。",2023-11-28,智联
