岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间,来源
AI算法工程师(CV方向),北京,70k-100k,经验不限,本科,"深度学习
图像算法
C/C++
MATLAB
CV算法
人脸识别
肢体检测",某大型企业服务公司,企业服务,100-499人,"985 211 大厂优先
岗位职责
1. 负责人脸识别和肢体检测相关算法的持续优化迭代；
2. 了解跟进AI/CV技术进展，推动CV算法在实际应用场景中落地。
任职要求
1. 统招本科及以上学历，计算机、数学、自动化等相关专业；
2. 具有扎实的图像处理和机器学习优化算法基础，有目标检测、关键点检测等方向项目落地经验，有模型部署相关经验；
3. 具有良好的计算机基础和编程能力，熟练使用Python语言，熟悉PyTorch/TensorFlow等深度学习框架，熟悉C/C++，有Linux平台下的开发经验；
4. 具有优秀的分析问题和解决问题的能力，具有良好的沟通能力和团队协作能力。",2023-12-29,boss
NLP数据算法工程师,北京-海淀,20k-40k·15薪,经验不限,本科,"大模型算法
自然语言处理算法
Python
算法工程化经验
优秀开源项目经历",深言科技,计算机软件,20-99人,"职位描述
1. 综合利用规则、NLP算法、CV算法等对HTML、PDF、表格等数据进行分析和处理；
2. 对文本数据进行结构化，包括词句法分析、文档结构化等；
3. 负责大规模、多来源数据收集、清洗和生成；
4. 与团队合作，搭建相关产品中算法数据链路，以满足业务需求。
职位要求
1. 计算机/人工智能相关专业毕业，3年及以上NLP算法或CV算法工作经验；
2. 熟练掌握词句法分析、BERT等NLP算法和OCR、目标检测等图像算法，有处理HTML、PDF、表格数据的经验；
3. 热爱数据分析处理工作，能高效利用ChatGPT等AI工具高效完成数据工作；
4. 工作细致认真有耐心，具有良好的问题解决和团队合作能力，有良好的沟通能力；
5. 对多模态和nlp大模型技术充满好奇心，愿意学习大模型训练和微调等相关技术。",2023-12-29,boss
初级算法工程师,北京-海淀,15k-20k,1-3年,本科,"不限
大模型算法
通信算法
Python",天彩汇诚,移动互联网,100-499人,"【工作职责】
1、参与公司AI大模型方向的技术研发，包括算法开发、模型微调、性能优化、模型服务化等工作；
2、关注业界AI生成技术最新进展，研究和探索先进的人工智能算法和框架，加速新技术的引进、适配与优化；
3、负责公司AI大模型产品的设计、开发、测试和部署工作，结合业务场景开展模型算法的工程化应用；
4、积极推进跨团队合作，共同解决复杂的技术问题，保证项目进度和质量
5、负责LLM、知识图谱、CV多模态方向。
【任职要求】
1、本科或硕士以上学历，人工智能、计算机、软件工程、数学等相关专业优先；
2、1-3年以上人工智能、机器学习或深度学习相关工作经验；
3、熟悉自然语言处理和计算机视觉相关任务的设计、实现和优化，熟悉常用的模型和算法；
4、熟悉transformer，bert，gpt，T5等，对训练数据的组织以及训练代码有深入理解；
6、熟悉开源大模型，具备开源大模型的训练、微调、调优经验，熟悉强化学习基本算法优先。",2023-12-29,boss
【急招】内容理解算法工程师,北京-海淀,35k-65k·15薪,经验不限,本科,"搜索/推荐
语音/图像识别
风控/反欺诈",字节跳动,广告营销,10000人以上,"职位描述
抖音推荐团队，负责抖音的推荐算法，直接为抖音的用户体验负责，涉及内容消费，社交，直播，推送，同城，电商各个场景。我们的工作内容包括大规模推荐算法的优化、复杂约束的优化问题的解决、CV/NLP等多个学术领域的算法改进以及对多种场景的推荐架构的设计和对产品数据的复杂深入的分析。在这里，你可以深入钻研机器学习算法的改进和优化，探索前沿的技术；可以通过对产品的深度理解和思考，将算法应用到业务中去；也可以通过对产品和内容生态的深度分析，影响产品未来的发展方向。
1、在这里，你能接触业界前沿的推荐技术，能够利用前沿技术优化抖音的算法模块；
2、通过最新的NLP算法和计算机视觉算法，为海量视频物料库做智能理解，识别其实体、主题、品类等，并基于此建模用户长尾兴趣、改进推荐策略，提升用户体验；
3、深入参与智能理解平台的研发，包括但不限于：多模态分类、主题建模、实体抽取、语义聚类、相关性预估、目标检测&物体识别、知识图谱、关联分析、推荐可解释性等；
4、人工智能前沿问题的探索与研究。
职位要求
1、具备出色的编码能力，扎实的数据结构和算法基础；
2、优秀的分析问题和解决问题的能力，对解决挑战性问题充满激情；
3、熟悉Word2Vec、LDA、BERT、GPT-3等基本NLP处理技术，熟悉ViT、CNN等基本CV算法，熟悉CLIP等基本多模态预训练算法；
4、有自然语言处理或计算机视觉的实际项目经验者优先。",2023-12-30,boss
算法工程师（nlp 广告 推荐 搜索 cv）,北京,30k-60k·15薪,1-3年,本科,捣腾过大模型相关东西,某游戏公司,游戏,0-20人,"岗位职责：
算法工程师（NLP或搜索或推荐或广告）、算法工程师（cv方向）
这两个岗位的人才要求是：
（1）自己当前参与大模型相关的项目（ChatGPT等语言模型，或 diffusion model等图像模型），或者，自己业余时间捣腾过大模型相关的东西。
1、带领推荐算法团队负责网文内容平台的推荐系统，提升用户体验；
2、负责推荐召回和排序算法选型、技术调研和难点攻关，提升业务核心指标；
3、负责分析业务用户行为数据构建用户画像，提升用户画像准确率，助力产品改进和业务推广；
4、负责部门业务的技术调研和难点攻关，能提出关键优化方案提升业务核心指标；
5、负责推荐算法团队搭建、业务把控、团队管理和人员培养。
岗位要求：
1、计算机，数学等相关背景，本科及以上学历，5年以上推荐系统领域工作经验，2年以上管理经验；
2、精通常用机器学习，深度学习在推荐系统的应用理论和实践；
3、精通国内业界主流大规模机器学习工程架构，精通常用的参数服务器上构建推荐算法的应用研究；
4、有多年C++ /go/python编程语言经验，有清晰的架构推演逻辑能力；
5、有扎实的数据结构和算法功底，熟悉推荐算法和具体落地，如特征挖掘、相关机器学习、统计原理等；
6、有大规模推荐系统、计算广告、搜索ranking经验者优先；
7、优秀的团队/项目驱动管理能力，沟通总结能力。",2023-12-30,boss
高级算法工程师模型压缩,北京,90k-120k·15薪,经验不限,本科,"模型压缩
深度学习",某500强上市公司,互联网,10000人以上,"岗位职责
1.负责前沿模型压缩算法（量化、剪枝、蒸馏，稀疏化）的研究；
2.负责将先进的模型压缩算法落地到NPU；
3.参与模型压缩训练平台和toolkit的设计与实现；
4.协助模型压缩算法在具体领域的应用(CV、语音)；
5.探索下一代模型加速算法。
任职要求
1.计算机，电子，通信或数理专业硕士及以上学历，5年以上工作经验；
2.熟悉python，有快速实现技术原型的能力；
3.具有良好的计算机体系结构基础，了解神经网络底层计算；
4.了解常见CNN网络结构和图像识别/检测算法；
5.熟练使用常用深度学习模型训练框架（PyTorch，TensorFlow）；
6.熟悉模型压缩的最新研究和技术进展；
7.熟悉现有模型压缩工具（torch.fx/tensorlite/NNCF/AIMET/TVM/PaddleSlim等）；
8.有CV顶会论文、竞赛优秀者优先。",2023-12-31,boss
aigc算法工程师（cv/nlp）,北京,20k-30k·14薪,1-3年,本科,"C/C++
OpenCV",某游戏公司,游戏,0-20人,"岗位需求
算法工程师
岗位职责
探索[AI+游戏]的产品方向和AIGC在3D游戏资产领域工业管线的设计开发。
将深度学习技术应用于可扩展的3D内容创建，协助模型调优，数据集工程，工具链开发。
构建工具和流水线抽象，设计和开发从模型到游戏内容生产的基础设施和工具
岗位要求
我们欢迎对机器学习，计算机视觉或NLP相关有研究兴趣和想法的同学。
优秀的数理基础，较强动手能力，良好的沟通能力和团队合作能力。
有深度学习框架(如Pytorch，conda)或CUDA编程能力优先，有生成模型(Generative Model)研究背景优先(如diffusion, Nerf, Magic3D)",2023-12-29,boss
AIGC算法工程师,北京,20k-40k·14薪,经验不限,本科,"Python
C/C++",某AIGC科技公司,智能硬件,20-99人,"对大模型感兴趣
有一定算法经验（NLP、CV、深度学习）
动手能力强",2023-12-30,boss
【AI Researcher】人工智能算法工程师,北京,35k-55k·18薪,经验不限,本科,"深度学习经验
机器学习算法/工程化经验
计算机相关专业",某计算机软件公司,计算机软件,无,"岗位职责：
1. 开展LLM、多模态、NLP、CV、AIGC相关算法的研究与算法优化；
2. 开展LLM、多模态、NLP、CV、AIGC前沿算法研究到应用的转化；
3. 支持产品在LLM、多模态、NLP、CV、AIGC等方面技术需求的调研，提出解决方案，并参与实施。
岗位要求：
1. 3年及以上NLP、CV、AIGC或AI相关工作经验；
2. 有LLM、多模态相关经验；
3. 有产品思维，并具备良好的沟通能力；
4. 有较强的动手能力；
5. 有项目落地经验者优先；
6. 有顶会论文者优先。",2023-12-29,boss
cv算法工程师,北京-海淀,20k-35k·15薪,经验不限,本科,"深度学习
机器学习
图像算法
Python",微博,互联网,1000-9999人,"1 熟悉传统cv算法，掌握基础cv模型。
2 熟练掌握python等编程语言，有torch、tf等使用经验。
3 有nlp、大数据、搜索相关项目经验者优先。
4 本科毕业、工作经验一年及以上。",2023-12-28,boss
算法工程师（数据方向）,北京-朝阳,30k-40k,1-3年,本科,"机器学习
图像算法
推荐算法
风控算法
Python",时代传浮,社交网络,20-99人,"岗位职责
- 图像和视频数据的处理工作，包括清洗、打标、筛选、增强等；
- 根据产品目标和训练策略拆解数据目标，制定数据处理策略和计划；
- 对数据处理结果进行评估，并根据结果迭代处理策略；
- 和数据打标员合作，推进大批量数据打标工作。
岗位基本要求
- 精通Python编程，扎实的编程能力；
- 熟练掌握PyTorch、TensorFlow或其他ML框架；
- 有训练、优化ML模型的经验，包括参数调整、模型调整、微调等；
- 熟悉CV领域，有过图像生成模型和视频生成模型训练的经验者优先；
- 对数据质量有很高的要求，能判断数据优劣；
- 良好的沟通、合作和文档编写能力。",2023-12-29,boss
大模型算法工程师,北京-海淀,100k-110k·15薪,经验不限,本科,"大模型算法
自然语言处理算法
C/C++
Python
算法工程化经验",北京字节跳动,移动互联网,10000人以上,"大模型算法工程师
职位描述
负责公司大模型的研发和应用，研究相关技术在搜索、推荐、广告、创作、对话和客服等领域的全新应用和解决方案，满足用户不断增长的智能交互需求，全面提升用户在未来世界的生活和交流方式。主要工作方向包括：
1、探索超大规模模型，并进行极致系统优化；
2、数据建设、指令微调、偏好对齐、模型优化；
3、相关应用落地，包括生成创作、逻辑推理、代码生成等；
4、在未来生活中的更多使用场景的深入研究和探索。
职位要求
1、优秀的代码能力、数据结构和基础算法功底，熟练C/C++或Python，ACM/ICPC、NOI/IOI、Top Coder、Kaggle等比赛获奖者优先；
2、熟悉NLP、CV相关的算法和技术，熟悉大模型训练、RL算法者优先；
3、在大模型领域，主导过大影响力的项目或论文者优先；
4、出色的问题分析和解决能力，能深入解决大模型训练和应用存在的问题；
5、良好的沟通协作能力，能和团队一起探索新技术，推进技术进步。",2023-12-29,boss
【算法平台】机器学习平台算法工程师,北京,45k-60k·16薪,1-3年,本科,"C/C++
Python",某500强上市公司,电子商务,1000-9999人,"职位描述
我们负责构建面向搜索推荐场景的一站式深度学习平台。你将参与机器学习平台侧的算法研发工作：
负责搜索/推荐算法的研发，包括但不仅限于机器学习、深度学习、强化学习、迁移学习，多模态融合等，实现落地到机器学习平台中，且应用到各个业务。
根据短视频、图片、直播、文本搜索/推荐等场景，搭建通用算法库，结合内容特征平台，提供算法能力和特征数据。
职位要求：
【必须】计算机或电子通信相关专业本科以上，2年以上linux下C++/Python开发经验。
【必须】熟悉并能深入理解常用的机器学习算法、深度学习模型；熟练使用至少一种深度学习框架TensorFlow、PyTorch、Paddle。
【2选1】搜索/推荐/广告系统相关经验，熟悉常用的CTR算法，包括向量召回、图计算、粗排/精排等。
【2选1】CV/NLP等相关经验，熟悉常用的内容理解算法，包括图片、短视频分类，NLP的关键词提取、关系提取、实体识别、自动摘要、文本分类等。
【优先】实践动手能力强，Kaggle，COCO，ImageNet，ActivityNet，ICPC，NOI/IOI等比赛获奖者优先。
【优先】在期刊/会议有论文发表者优先，包括不限于 ICML，NeurIPS，UAI，AISTATIS，CVPR，ICCV，JMLR，IJCV，TPAMI，TIP 等。",2023-12-29,boss
AIGC图像生成算法工程师,北京-海淀,50k-80k,5-10年,硕士,CNN/RNN/LSTM,荣耀终端,互联网,10000人以上,"1. 面向AIGC领域，研发前沿图像生成算法，负责荣耀相关产品的商业化落地
2. 针对当前AIGC算法中的痛点问题，设计优化和加速算法，赋能荣耀图像生成业务
1. 具备扎实的数学功底，熟悉随机过程、贝叶斯模型等理论
2. 掌握扩散模型原理，熟悉DDPM、Stable Diffusion以及可控生成和小样本生成技术，有相关研究和落地工作经验者优先
3. 数学/物理/自动化/计算机/电子工程/人工智能等相关专业，硕士及以上学历，具备5年以上相关领域工作经验，有CV落地经验者优先",2023-12-31,boss
多模态算法工程师（NLP+CV),北京-朝阳,40k-70k·16薪,经验不限,本科,"强化学习
机器学习
深度学习
自然语言处理算法
图像算法
多模态算法
Python
标签挖掘",BOSS直聘,人力资源服务,1000-9999人,"岗位要求
职位描述：
1. 进行多模态（文本与CV）方向算法研究和开发。
2. 负责图文的内容的标签挖掘，风险内容感知及热点分析等。
3. 基于大模型技术，提升风险识别效果，提升用户体验。
岗位要求：
1. 熟悉NLP、CV等相关技术，在NLP和CV方面有一定积累沉淀，有多模落地项目经验优先。
2. 负责多模态的算法框架构建，并基于多模态的特征表征，多模态的内容理解，提升下游风险识别任务效果。
3. 有扎实的编程基础，熟练掌握Tensorflow或Pytorch。
4. 责任心强，有良好的学习能力基团队合作精神，自我驱动力强，较强的沟通能力。",2023-12-29,boss
AIGC算法工程师,北京-朝阳,30k-50k·15薪,1-3年,本科,"大模型算法
强化学习
图像算法
自然语言处理算法
多模态算法
Python",美团,互联网,10000人以上,"岗位职责
1.负责AIGC大模型(文本、图像等方向)在外卖广告业务落地； 2.负责跟踪和探索NLP&LLM(如GPT3.5/4等开源模型)、视觉理解&生成(如GAN/Diffusion-Model)等前沿技术，包括并不限大模型微调对齐、大模型领域知识增强、大模型策略优化、RLHF模型优化、Diffusion-Model进行图像&视频理解生成等； 3.负责其他团队密切合作，包括数据工程师、前后端工程师、产品经理等，实现高质量的产品和解决方案；
岗位基本需求
1.两年以上NLP/CV方向实践经验，AIGC方向有落地经验者优先 2.熟悉掌握常用的算法，在机器学习、深度学习、强化学习等算法方向具有良好的理论基础和算法调优经验； 3.具备良好的团队合作、沟通、逻辑思维能力，对工作有激情；
岗位亮点
1.前景好，商业变现作为公司的核心业务之一，业务前景好； 2.挑战大， 覆盖B端和C端，广告面临诸多业务问题和技术挑战，有很好的AIGC业务落地场景;能参与前沿大型模型技术研究和落地，探索大模型技术在实际业务场景中的应用； 3.成长快，完善的新人培养和融入机制，团队同学多来自业内大厂，在深度学习、强化学习方面有深厚的积累，能够在团队中快速成长；",2023-12-30,boss
多模态算法工程师（NLP+CV）,北京,50k-80k·16薪,经验不限,本科,"文本生成
Golang
Java
C/C++
大模型算法
机器学习
深度学习
NLP
CV
多模态",某500强上市公司,社交网络,10000人以上,"岗位职责：
1. 进行多模态（文本与CV）方向算法研究和开发。
2. 负责图文的内容的标签挖掘，风险内容感知及热点分析等。
3. 基于大模型技术，提升风险识别效果，提升用户体验。
岗位要求：
1. 熟悉NLP、CV等相关技术，在NLP和CV方面有一定积累沉淀，有多模落地项目经验优先。
2. 负责多模态的算法框架构建，并基于多模态的特征表征，多模态的内容理解，提升下游风险识别任务效果。
3. 有扎实的编程基础，熟练掌握Tensorflow或Pytorch。
4. 责任心强，有良好的学习能力基团队合作精神，自我驱动力强，较强的沟通能力。",2023-12-30,boss
算法工程师,北京-朝阳,15k-30k,经验不限,学历不限,"深度学习
机器学习
自然语言处理算法
图像算法
广告算法
Shell
Python
大数据处理框架(Spark/Hadoop/Hive)
算法工程化经验
团队管理经验",字节跳动,互联网,10000人以上,"职位描述
1、我们部门目前只招收实习生，校招和社招岗位我可以帮忙内推
2、字节跳动算法岗内推，很多人问是否有校招和社招，目前没有
3、我分享内推链接，你自己选岗位，我帮忙催HR流程
职位要求
1、具备强悍的编码能力，熟悉linux开发环境，熟悉Python和Go语言优先;
2、掌握自然语言处理、信息检索算法或者CV基础模型和分类、检测、生成等算法，实现过相关算法或有相关应用;
3、对推荐系统、文本生成与分类、图像和视频分析处理相关技术有经验者优先;
4、优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情。",2023-12-30,boss
【甲方合同/公司有钱】算法工程师,北京-朝阳,30k-55k·13薪,经验不限,本科,"大模型算法
图像算法
Python
算法工程化经验
stable diffusion
图像生成
prompt",杭州忒凹忒凹服饰,服装/纺织,无,"岗位职责
1、负责文生图研发
2、调研跟进业界大模型state-of-art的进展，并根据业务情况进行落地。
能力要求
1、有基于 Stable Diffussion 的图像生成和目落地经验；
2、了解前沿图像生成算法产品（如 Disco Diffusion, Stable Diffusion ,Dalle2, MidJourney)
3、有微调经验、prompt经验、数据处理经验。
4、熟练掌握 Python 语言，熟练使用 PyTorch，HuggingFace, OpenCV
5、有坚实的cv基础，具备良好的编码能力，数据结构和算法功底，以及工程实现功底。",2023-12-30,boss
认知泛化算法工程师 (MJ001050),北京,40k-70k,经验不限,本科,"多模态
NLP
CV",毫末智行,计算机软件,500-999人,"职位描述
1. 参与毫末认知大模型的算法研发工作，基于用户驾驶数据，实现基于GPT/Transformer等方案的建模方案，预训练认知模型，在自动驾驶场景下调研NLP、强化学习等技术。
2. 研发可解释的拟人驾驶算法，利用prompt、cot等技术让模型拥有可解释及推理能力。
3. 跟进自动驾驶及自然语言处理等前沿技术。
任职需求
1. 机器学习、NLP&amp;CV、多模态、深度学习等相关专业本科及以上学历；
2. 在多模态理解、NLP、ML、数据挖掘等相关领域有研发经验；有GPT/LSTM/Transformer/CV/BERT等深度学习模型落地经验者优先；有高质量论文发表者优先；
3. 有大模型pretrain、sft等技术经验更好，对prompt、cot或ppo有一定了解。
4. 扎实的计算机基础、良好的编程风格和工作习惯，包括coding、数据结构和算法
5. 能够在项目中采用创造性方法解决技术难题，并在业务中落地，取得较好的业务效果
6. 对自动驾驶感兴趣，有韧劲，工作严谨，态度乐观，对工作上的挑战充满激情；",2023-12-29,boss
cv算法工程师（底薪40到60 16薪 J10976）,北京-朝阳,40k-60k·16薪,1年以下,硕士,"语音/图像识别
计算机相关专业
数学/统计相关专业
机器学习算法/工程化经验",好大夫在线,移动互联网,500-999人,"薪资待遇：40-60K，16薪
工作职责：1. 用计算机视觉及NLP等技术实现医疗相关数据的结构化，并对数据潜在关系和价值进行挖掘；
2. 参与图像识别、目标检测、图像分割、文本分类及理解等算法的开发；
3. 构建通用的分布式机器学习系统，快速支持算法应用；
4. 探索AI技术在互联网医疗及健康领域的应用落地。
任职资格：
1.计算机、人工智能及应用数学等相关专业硕士及以上学历，有较好的理论基础和快速学习能力；
2.熟悉TensorFlow/PyTorch/OpenCV等机器学习和计算机视觉框架；
3.对常用的机器学习/深度学习算法和模型有深入理解，如：LR/CRF/CNN/RNN/Transformer等；
4.具备优秀的编码能力、扎实的数据结构和算法功底；熟悉 Linux 开发环境，掌握至少一门编程和脚本语言，如 Python、C++、Java等；
5.有计算机视觉及NLP领域的工作或研究经验，能快速阅读前沿英文文献，并依据具体场景进行落地优化；
6.踏实稳重，乐观向上，自我驱动力强，对医疗健康领域感兴趣，具备敏锁的洞察力和良好的抗压能力。",2023-12-28,boss
大模型算法工程师,北京-朝阳,40k-70k·15薪,1-3年,硕士,"大模型算法
强化学习
自然语言处理算法
Python",北京有竹居网络,社交网络,10000人以上,"急急急，真的很急！！简历直达面试官，大佬们快到碗里来
还有同职位高职级在招，薪资不设限
职位描述
负责公司大模型的研发和应用，研究相关技术在搜索、推荐、广告、创作、对话和客服等领域的全新应用和解决方案，满足用户不断增长的智能交互需求，全面提升用户在未来世界的生活和交流方式。主要工作方向包括：
1、探索超大规模模型，并进行极致系统优化；
2、数据建设、指令微调、偏好对齐、模型优化；
3、相关应用落地，包括生成创作、逻辑推理、代码生成等；
4、在未来生活中的更多使用场景的深入研究和探索。
职位要求
1、优秀的代码能力、数据结构和基础算法功底，熟练C/C++或Python，ACM/ICPC、NOI/IOI、Top Coder、Kaggle等比赛获奖者优先；
2、熟悉NLP、CV相关的算法和技术，熟悉大模型训练、RL算法者优先；
3、在大模型领域，主导过大影响力的项目或论文者优先；
4、出色的问题分析和解决能力，能深入解决大模型训练和应用存在的问题；
5、良好的沟通协作能力，能和团队一起探索新技术，推进技术进步。",2023-12-29,boss
AIGC大模型算法工程师,北京-海淀,50k-80k·16薪,3-5年,硕士,"业务导向
搜索/推荐
智能营销/广告
语音/图像识别
Python
C/C++
计算机相关专业
机器学习算法/工程化经验
深度学习经验
AIGC
多模态
自然语言处理",百度,互联网,10000人以上,"1、跟踪和深入探索AIGC方向研究前沿，负责多模态媒体内容的理解、编辑、生成相关新技术的应用落地和探索，解决面向内容生产场景的应用中的算法难点，对算法的竞争力负责;
2.研究和应用自然语言处理(NLP)和计算机视觉(CV)等相关技术，用于生成有趣、多样化且质量高的内容，如图像、文本和视频等;
3.识别学术界/业界最新研究和进展，参与学术会议和技术社区，并将其转化为实际项目的创新和改进;
4.与团队成员合作，包括研究员、工程师和产品经理，共同推动人工智能技术在实际业务中的应用和落地。
职位要求
1.专业为人工智能、计算机科学、数据科学或相关领域，在自然语言处理或计算机视觉等相关领域有深入的研究经验和扎实的理论基础;
2.熟悉常见的机器学习和深度学习算法，具备良好的编程能力，熟练使用Python、Java或其他相关编程语言;
3具备扎实的数学基础，包括线性代数、概率论和统计学等，能够理解和应用相关数学模型和算法;
4.优秀的分析、解决问题的能力，能够自我驱动，良好的团队合作精神和较强的沟通能力;
5.对AI技术原理有浓厚兴趣者优先，有相关工程经验者优先。",2023-12-31,boss
AIGC/大模型算法工程师,北京-大兴,60k-90k·16薪,经验不限,硕士,"业务导向
智能营销/广告
语音/图像识别
Python
C/C++
计算机相关专业
有国际期刊/会议论文发表",京东集团,电子商务,10000人以上,"【职位描述】
1、主要负责AIGC文本、图片生成工作（文本生成、文生图、图生图模型等）；
2、参与生成式大模型能力构建；不局限于 模型设计、prompt优化、预训练、模型加速、数据集能力建设等；
3、推动技术创新，保持技术领先优势，提升京东技术行业影响力，推动相关技术在电商场景业务落地并取得收益；
【任职要求】
1、NLP/CV/模式识别/机器学习 相关专业3年以上经验，硕士以上学历；
2、熟悉LLM/SD，有AIGC/大模型 相关领域研究及落地经验优先，包括但不限于 图文内容生成、智能设计、对话系统等；
3、优秀的沟通、学习及自我驱动能力，出色的团队合作意识，对AIGC有浓厚的兴趣；
4、相关领域顶级学术论文、优秀开源项目、高水平竞赛获奖者优先。",2023-12-29,boss
算法工程师,北京-海淀,20k-40k·13薪,经验不限,本科,"语音/图像识别
搜索/推荐
NLP",中宏立达,计算机软件,100-499人,"岗位职责：
1．参与公司AI平台产品(NLP、CV、语音、推荐)的设计、研发工作；
2．支撑集团产品的智能化升级，实现AI能力落地应用；
3．跟踪业界最新进展，并能够快速应用到实际业务中；
4．配合项目团队完成项目交付。
岗位要求：
1．统招本科及以上学历，人工智能、计算机、数学等相关专业；
2．对数据结构和算法有较深的理解，具有扎实的自然语言、概率、图论、机器学习、数据挖掘、深度学习等理论基础；
3．熟练使用Python语言，熟悉常用类库，具备较强的编程能力；
4．熟练掌握至少一种主流深度学习框架，如PyTorch、TensorFlow、PaddlePaddle等；
5．熟悉主流深度学习模型，如GPT、BERT等；
6．3年以上数据集标注、算法训练、调优等方面的实际项目经验；
7．熟练掌握主流大模型精调方法，prompt、p-tuning、LoRA、RLHF等；
8．熟悉常见的模型加速和小型化技术（量化、剪枝、蒸馏等）；
9．工作积极主动、责任心强、善于表达沟通，具备良好的学习能力、问题分析能力，思路清晰、思维敏捷，有一定抗压能力。",2023-12-29,boss
CV方向 AI算法工程师 国企正式编制,北京,20k-40k,经验不限,本科,"业务导向
搜索/推荐
风控/反欺诈
语音/图像识别
Java
Python
C/C++
计算机相关专业
数学/统计相关专业
机器学习算法/工程化经验
CV算法工程师国企正编
AI算法工程师国企正编
算法国企正式编制",某大型互联网金融公司,互联网金融,500-999人,"工作职责
1. 负责人脸身份认证领域算法模型研发，包括但不限于：人脸活体检测、人脸识别、人脸质量评估、人脸关键点检测、 图像加密、图像处理等方向的深度学习模型实际研发经验，具有炫彩活检研发经验者优先。
2. 负责深度学习模型压缩、模型剪枝等研发工作，具有便携终端轻量级模型研发经验者优先。
3. 负责跟踪上述领域的先进技术及研发工作。
4. 负责相关算法模型的产线开发、验证、优化及维护等产线工作。
任职要求
1. 计算机相关专业，大学本科毕业，硕士及以上学历者优先。
2. 具有良好的代码能力，精通各类深度学习框架下，模型研发，熟练掌握Python、Java、C++等至少一种语言。
3. 具备快速阅读深度学习相关论文并理解算法的能力。
4. 针对上述人脸相关方向的深度学习建模具有3年及以上经验。",2023-12-31,boss
深度学习(CV方向)算法工程师/算法专家,北京,60k-85k,3-5年,本科,"图像算法
Python
发表算法相关优秀论文",某大型知名电子商务上市公司,电子商务,10000人以上,"职位描述
1. 负责基于计算机视觉/多模态技术的高精度、高质量地图POI数据的自动化生产和实时更新；
2. 负责研究和开发感知/识别等相关前沿技术，包括但不限于2D/3D目标检测、分割、匹配、深度估计、位姿估计等；
3. 参与其他创新应用预研。
任职资格
1. 具备扎实的数学和计算机科学基础，具备良好的团队合作精神和沟通能力，熟练掌握计算机视觉领域的基础理论和方法；
2. 在一个或多个视觉应用领域有深入研究，如图像分类、2D/3D目标检测、目标分割、目标跟踪、BEV感知、自监督学习等；
3. 熟悉MLP、CNN、Transformer等网络架构；
4. 有较强的编程实现能力，熟练掌握Python，熟悉linux下开发环境，熟练掌握PyTorch等至少一种深度学习框架；
6. 具有快速学习能力，善于通过查阅文献资料解决问题。
具有以下者优先：
1. 在计算机视觉领域内的权威期刊（TPMAI/IJCV/TIP等）或顶级会议（CVPR/ICCV/ECCV等）发表过文章；",2023-12-30,boss
AIGC算法工程师,北京-朝阳,25k-50k,经验不限,本科,"Python
机器学习算法/工程化经验
深度学习经验",蚂蚁集团,互联网,10000人以上,CV 和NLP的AIGC算法开发,2023-12-19,boss
算法模型工程师（机器学习方向）,北京-丰台,15k-20k,1-3年,本科,"Hadoop/Hive/Spark
Python",恒鸿达体育,计算机软件,无,"岗位描述:承担机器学习模型的数据探索分析、数据加工、建模、效果评估与上线工作
岗位要求:
1.全日制统招本科及以上学历，计算机相关专业毕业。
2具有2年及以上互联网或金融行业算法模型开发、数据挖掘开发类工作经验。
3.熟练使用sql做数据探查和分析，熟练掌握Python与Spark开发，熟悉常用的机器学习算法 (LR、XGB等)
4.具备良好的沟通协调能力与团队协作意识，做事细心严谨",2023-12-28,boss
算法工程师（点云ai方向）,北京,40k-50k·16薪,经验不限,本科,"深度学习
融合感知算法
C/C++
矿山项目
激光雷达感知算法",某大型知名机械设备公司,机械设备/机电/重工,10000人以上,"工作职责：
1、负责基于深度学习激光雷达点云的3D目标检测、分割、跟踪等算法的研究及迭代计算；
2、负责自动驾驶中激光雷达感知算法的长期研发和迭代，及算法在及时产品中的落地与优化提升；
任职要求：
1、本科及以上学历，要有ai模型训练和使用经验，具备深度学习经验。
2、有至少4年工作经验
3、工作项目涉及激光雷达感知、点云感知、目标检测、深度学习、pointpillar、聚类相关的，涉及其中2个以上
4、有自动驾驶行业（矿山领域更好）从业经验",2023-12-29,boss
AI算法工程师(CV方向),北京,70k-100k,经验不限,本科,"深度学习
图像算法
C/C++
MATLAB
CV算法
人脸识别
肢体检测",某大型企业服务公司,企业服务,100-499人,"985 211 大厂优先
岗位职责
1. 负责人脸识别和肢体检测相关算法的持续优化迭代；
2. 了解跟进AI/CV技术进展，推动CV算法在实际应用场景中落地。
任职要求
1. 统招本科及以上学历，计算机、数学、自动化等相关专业；
2. 具有扎实的图像处理和机器学习优化算法基础，有目标检测、关键点检测等方向项目落地经验，有模型部署相关经验；
3. 具有良好的计算机基础和编程能力，熟练使用Python语言，熟悉PyTorch/TensorFlow等深度学习框架，熟悉C/C++，有Linux平台下的开发经验；
4. 具有优秀的分析问题和解决问题的能力，具有良好的沟通能力和团队协作能力。",2023-12-29,boss
