岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间,来源
5G人工智能算法工程师（实习）,成都-锦江,15k-23k·14薪,经验不限,本科,"视觉图像算法
自然语言处理",成都安铭汇信息技术有限公司,"计算机软件,云计算/大数据,IT服务",20-99人,"职位描述
视觉图像算法自然语言处理
岗位职责：
1、调研5G系统中适合应用AI算法进行改进的技术点并开展相关落地工作；
2、从事5G通信信号处理算法相关工作，包括设计、调试、验证、优化以及试验仿真环境搭建维护等；
3、算法设计相关技术文档的编写；
4、部门负责人安排的其它相关工作；
岗位要求：
1、大学本科及以上学历（电子、通信、自动化、数学、物理等相关专业毕业生）；
2、一年以上人工智能领域相关工作经验（图像处理，自然语言处理，机器学习，强化学习等领域）；
3、熟悉常见的机器学习算法原理；
4、学习能力强，有创新精神，对算法研究有强烈兴趣；",2023-12-28,智联
人工智能算法实习生,成都-锦江,3k-5k,经验不限,大专,智能机器人,成都市智计全球科技有限责任公司,计算机软件,100-299人,"职位描述
智能机器人
职责描述：
1、负责电力市场相关业务数据的收集、预处理、分析、挖掘等工作；
2、负责时间序列预测，或图像目标检测，或智能问答等模型构建和应用实践分析；
3、负责电力市场交易、在线支付相关的文献调研、跟踪分析等工作，并参与相关研究报告撰写工作；
职位要求：
1、专科及以上学历，计算机软件、电力系统、电力市场等专业；
2、掌握数据分析、数据挖掘、机器学习等主流方法；
3、熟练使用Matlab、R、Python等语言；",2023-12-28,智联
算法工程师（NLP）,成都,16k-22k·14薪,经验不限,硕士,"TensorFlow
Python
信息抽取
PyTorch
PaddlePaddle
推荐系统
搜索引擎
自动问答",成都数之联科技股份有限公司,"互联网,IT服务,计算机软件,电子/半导体/集成电路",300-499人,"职位描述
TensorFlowPython信息抽取PyTorchPaddlePaddle推荐系统搜索引擎自动问答
工作内容：
1、负责自然语言处理、知识图谱、推荐系统、搜索、问答相关算法研发；
2、负责研究理论算法应用于实际场景；
3、跟踪领域知识图谱/自然语言处理/深度学习领域前沿算法；
4、撰写自然语言处理、知识图谱、推荐系统、搜索、问答相关的解决方案及项目申请书；
5、总结算法及软件成果形成专利、论文、软著。
岗位要求：
1、硕士及以上学历，本、硕（博）均为计算机类、数学类、通信类等相关专业；
2、在以下至少一个领域有深入研究并熟悉最新研究成果：知识抽取、知识融合、知识推理、推荐系统、搜索、问答、语义检索等。
2、扎实的编程基础，熟悉python等至少一门脚本语言，熟悉C/C++/C#编程。
3、至少熟悉一种深度学习框架，例如：Pytorch, tensorflow, paddlepaddle等；
5、负责过知识图谱、搜索、推荐系统、问答相关研发者优先，具备深度学习相关项目经验者优先。
职位福利：节日福利、弹性工作、周末双休",2023-12-15,智联
AI算法工程师,成都-双流,16k-30k·14薪,3-5年,本科,"深度学习
强化学习
雷达、电子对抗",成都中科微信息技术研究院有限公司,通信/网络设备,300-499人,"职位描述
深度学习强化学习雷达、电子对抗
工作职责：
1.负责将AI算法及模型应用到信号感知、信号分选识别、目标个体识别、信息融合处理、目标跟踪定位、态势感知、干扰策略生成等领域；
2.负责数据标记、预处理、管理等工作；
3.负责AI结合DZZ系统及业务流程设计；
4.负责编写开发过程中的相关文档；
5.根据部门工作安排，承担项目相关研发工作。
任职要求：
1、计算机科学与技术、通信工程、电子信息、自动化等相关专业，本科及以上学历；
2、有扎实的专业基础知识，熟悉深度学习、强化学习等算法；
3、熟悉信号处理相关基础理论知识；
4、具备雷达、通信、电子对抗等JG行业从业背景优先；
5、具备良好的团队协作精神。",2023-12-31,智联
AI算法工程师,成都-武侯,20k-40k,经验不限,本科,"视觉图像算法
智慧医疗
智能机器人
智能制造
C语言
C++
Java
Python",东天实业(北京)有限公司,"医疗设备/器械,房地产开发,卫生服务",100-299人,"职位描述
视觉图像算法智慧医疗智能机器人智能制造C语言C++JavaPython
岗位职责：
1、 参与机器视觉相关产品的研发；
2、 利用机器学习、深度学习、图像处理、机器视觉等领域内的成熟技术或先进算法解决智能制造机器人有关问题；
3、跟踪研究行业前沿技术，对关键算法进行编程实现、性能优化等。
任职要求：
1、计算机视觉、图像处理、模式识别、信息科学、数学类相关专业本科以上学历，硕博优先；
2、熟练掌握C/C++、Java、Python等编程语言，有机器视觉项目相关经验，如目标识别、异常检测、图像分类、区域分割、字符识别、图像检索、图像内容理解等；
3、熟悉应用常见机器学习算法如DT、KNN、SVM、BOOSTING或LeNet、AlexNet、GoogleNet、ResNet、DenseNet、Faster R-CNN、YOLO、SSD、SegNet等多种深度神经网络模型；
4、熟悉Tensorflow、Caffe或PyTorch等深度学习框架；
5、有在PASCAL、ImageNet等权威数据库上提交过结果并取得优异成绩者优先；参加过Kaggle比赛且成绩优异者优先；有CVPR、ICCV、PR、IP、PAMI、IJCV等学术论者优先；
6、具有多视图立体几何经验者优先。",2023-12-31,智联
【算法工程师】,成都-武侯,20k-40k,3-5年,本科,"信号处理
机器学习
调制解调
PyTorch
TensorFlow
超短波
卫星信号",武汉能钠智能装备技术股份有限公司,"计算机硬件,IT服务",100-299人,"职位描述
信号处理机器学习调制解调PyTorchTensorFlow超短波卫星信号
岗位职责：
1.根据产品要求，负责算法需求分析、方案设计；
2.负责超短波和卫星信号算法仿真并指导FPGA实现或完成c/c++移植；
3.负责相关算法的性能评估并完成报告。
任职要求：
1.本科至少3年以上相关工作经验，研究生1年以上相关工作经验，电子、通信、无线电等相关专业，CET-4及以上，能够熟练阅读和理解英文技术文献；
2.精通常规调制解调，编译码等算法，具有扎实的通信和数字信号处理基础；
3.熟悉扩频跳频，OFDM等，具备设计与实现经验者优先；
4.具有一定机器学习理论基础，熟悉深度学习框架，有TensorFlow，pytorch等使用经验优先。",2023-12-27,智联
AI应用工程师,成都-武侯,15k-22k·13薪,经验不限,硕士,Python,成都普赛睿生物医药科技有限公司,医药制造,100-299人,"职位描述
Python
工作职责：
1.负责数据挖掘、分析和建模工作；
2.参与NLP自然语言处理项目的设计与实施；
3.使用GPT等大模型，为公司的业务场景提供创新的解决方案；
4.深入研究新的技术及其应用，以支持公司业务的持续发展；
5.使用数据科学和商业分析工具实现数据可视化；
6.与团队成员紧密沟通，确保项目按照预期目标进行；
7.完成公司安排的其他任务。
岗位要求：
1.硕士及以上学历，博士优先，优先考虑计算机科学、数学、统计学或相关专业，有海外留学经历或英语口语流利者优先；
2.有相关工作经验者优先；
3.熟练掌握至少一种编程语言，如Python；
4.熟悉机器学习和深度学习的相关算法和模型；
5.掌握NLP自然语言处理算法和GPT大模型，有相关项目经验者优先；
6.熟悉基础统计学概念，如：方差分析、卡方检验、相关性分析等；
7.具备良好的英语阅读和写作能力，能够阅读并理解相关的科技文献和论文；
8.有很强的自我学习能力和持续学习新技术的意愿，能够结合公司场景进行实际落地开发，有责任心，工作投入感强。",2023-12-26,智联
人工智能算法工程师,成都-双流,10k-12k,1-3年,大专,,四川省冶金地质勘查局测绘工程大队,政府/公共事业,300-499人,"职位描述
1：组织实施样本集采集和制作；
2：完成智能算法的设计与研发；
3：落实研发计划及关联项目；
4：统招本科及以上学历，具备2年及以上的人工智能算法研发经验；
5：计算机、GIS,、摄影测量与遥感等相关专业优先；
6：熟练使用Caffe. Tensorflow. PyTorch.Keras等深度学习框架中的一种或多种语言；
7：了解激光点云的数据处理与分类识别等算法者优先；
8：对前沿算法有强烈的兴趣，沟通协作意识好，自驱力强；
9：有软著、专利、论文等发表及会议汇报者优先；
10：薪资面谈。",2023-12-22,智联
AI算法工程师,成都-武侯,18k-25k·13薪,3-5年,本科,"PyTorch
Python
智慧医疗",成都字节流科技有限公司,"互联网,互联网",100-299人,"职位描述
PyTorchPython智慧医疗
岗位职责：
1.利用大型AI模型，解决医学领域的多种任务，如医学知识构建、文本生成、智能问答、辅助诊断等；
2.针对项目需求，选择合适的模型，或对开源大型AI模型进行精细调整以满足特定场景要求；
3.高效训练、部署及优化大型AI模型。
岗位要求：
1.计算机科学、数学或相关专业硕士及以上学历（本科学历需具备3年以上相关工作经验）；
2.熟悉自然语言处理领域的相关算法和技术，了解文本生成的原理和方法，有使用过GPT、LLaMA、ChatGLM等模型经验；
3.具备大型语言模型训练、部署经验，精通Python编程语言，熟练使用TensorFlow、PyTorch等深度学习框架，有LoRA、PEFT、DeepSpeed模型微调使用经验；
4.具备生成式模型应用实践经验者优先，包括信息抽取、知识构建、问答推理、分类等技术方向；
5.具备良好的团队协作精神，沟通表达能力和执行力，对工作认真负责，积极进取，抗压能力强。",2023-12-28,智联
AI应用工程师,成都-武侯,15k-22k·13薪,经验不限,硕士,Python,成都普赛睿生物医药科技有限公司,医药制造,100-299人,"职位描述
Python
工作职责：
1.负责数据挖掘、分析和建模工作；
2.参与NLP自然语言处理项目的设计与实施；
3.使用GPT等大模型，为公司的业务场景提供创新的解决方案；
4.深入研究新的技术及其应用，以支持公司业务的持续发展；
5.使用数据科学和商业分析工具实现数据可视化；
6.与团队成员紧密沟通，确保项目按照预期目标进行；
7.完成公司安排的其他任务。
岗位要求：
1.硕士及以上学历，博士优先，优先考虑计算机科学、数学、统计学或相关专业，有海外留学经历或英语口语流利者优先；
2.有相关工作经验者优先；
3.熟练掌握至少一种编程语言，如Python；
4.熟悉机器学习和深度学习的相关算法和模型；
5.掌握NLP自然语言处理算法和GPT大模型，有相关项目经验者优先；
6.熟悉基础统计学概念，如：方差分析、卡方检验、相关性分析等；
7.具备良好的英语阅读和写作能力，能够阅读并理解相关的科技文献和论文；
8.有很强的自我学习能力和持续学习新技术的意愿，能够结合公司场景进行实际落地开发，有责任心，工作投入感强。",2023-12-27,智联
图形图像及人工智能研发工程师,成都-武侯,12k-20k,1-3年,硕士,PyTorch,民航成都电子技术有限责任公司,"电子/半导体/集成电路,通信/网络设备",500-999人,"职位描述
PyTorch
岗位职责：
1. 从事计算机视觉相关领域的深度学习算法研究，根据需求调研相关算法，设计算法方案；
2. 负责深度学习算法的开发，测试，调参等任务，为软件开发提供算法接口；
3. 跟踪最新计算机视觉发展方向和技术，参与相关科研项目；
4. 参与编写相关技术文档。
任职要求：
1. 计算机相关专业，硕士及以上学历，从事深度学习领域研究2年及以上；
2. 具有扎实的计算机视觉图像视频相关的基础知识，熟悉至少1个检测，识别，跟踪，重识别等计算机视觉基本任务；
3. 熟悉基本的深度学习网络架构及其基本原理，了解常见的深度学习骨干网络模型；
4. 熟练掌握主流深度学习框架，以Pytorch为主，能够复现和修改常见的深度学习模型代码；
5. 能够使用命令行的Linux操作系统；
6. 具有良好的信息收集和学习能力。",2023-12-19,智联
AI算法工程师,成都-武侯,15k-30k·13薪,3-5年,硕士,"视觉图像算法
C++
Python
深度学习算法",四川三思德科技有限公司,"互联网,人工智能,网络/信息安全,IT服务",20-99人,"职位描述
视觉图像算法C++Python深度学习算法
岗位职责
1. 负责计算机视觉和深度学习基本算法的开发与性能提升，涉及的问题包括但不限于：检测、跟踪、分类、OCR等。
2.推动计算机视觉算法和深度学习在众多实际应用领域的性能优化和落地。
3.提出和实现最前沿的算法，保持算法在工业界和学术界的领先。
任职要求
1. 熟练掌握深度学习和计算机视觉的基本方法。
2.优秀的分析问题和解决问题的能力，对解决具有挑战性的问题充满激情
3.熟练掌握Python等至少一种脚本语言，熟练掌握C/C++编程
4.对视频安防系统相关算法有项目经验, 包括: 行为识别、区域检测、事件检测、目标跟踪等
5. 硕士及以上学历
职位福利：周末双休、五险一金",2023-12-27,智联
AI算法工程师,成都-双流,12k-24k,3-5年,本科,算法研究,成都中科微信息技术研究院有限公司,通信/网络设备,300-499人,"职位描述
算法研究
岗位职责;
1.负责将AI算法应用到雷达感知、电子侦察、干扰策略优化等领域；
2.负责数据标记、预处理、管理等工作；
3.负责编写开发过程中的相关文档；
4.根据部门工作安排，承担项目相关研发工作。
任职要求：
1、计算机科学与技术、通信工程、电子信息、自动化等相关专业，本科及以上学历；
2、有扎实的专业基础知识，熟悉深度学习、强化学习等算法；
3、具备雷达、电子对抗行业应用背景者优先；
4、具备良好的团队协作精神。
职位福利：五险一金、绩效奖金、带薪年假、弹性工作、加班补助、餐补、交通补助、年底双薪",2023-12-27,智联
算法工程师（知识图谱-NLP-成都）,成都-锦江,12k-18k·14薪,3-5年,硕士,Python,上海华讯网络系统有限公司,"计算机硬件,计算机软件,IT服务,运营商/增值服务",1000-9999人,"职位描述
Python
岗位职责：
1、运用自然语言处理，机器学习，知识建模等方法，构建行业知识图谱库、推理平台；
2、负责知识图谱的构建和相关算法设计和开发；
3、追踪知识图谱前沿技术，结合业务需求，探索并应用实际业务；
任职资格：
1、国内外硕士及以上，模式识别、计算机、电子信息等相关专业；
2、有较强的算法设计研究和落地编码实现能力，有扎实的数据结构和算法功底，熟悉机器学习/自然语言处理/深度学习等常用算法模型并有一定的落地实现经验；
3、至少精通Python语言，有相关项目开发、开源项目开发经验者优先；
4、有对话系统/知识抽取/知识图谱/知识推理等相关项目实际工作经验优先，熟悉Spark/Hive/Hadoop等大数据相关经验者优先。
职位福利：五险一金、绩效奖金、交通补助、通讯补助、带薪年假、补充医疗保险、定期体检、节日福利",2023-12-02,智联
深度学习算法工程师(CV方向),成都-武侯,19k-35k,经验不限,硕士,图像算法,成都东方盛行电子有限责任公司,"IT服务,计算机软件,电子/半导体/集成电路",100-299人,"职位描述
图像算法
岗位职责：
1. 负责图像、视频相关的基于深度学习的算法模型的调研、设计与开发
2. 负责对算法进行工程落地，采用压缩、加速等技术进行性能优化, 解决客户端部署性能问题
3. 跟踪前沿的深度学习算法，不断对算法进行升级优化
任职资格：
1、计算机科学、信号处理、图像识别、机器视觉等相关专业，硕士及以上学历
2、精通深度学习的基本原理，具备扎实的CV理论基础和相关技能
3、熟悉Python编程，能够熟练使用Tensorflow、Pytorch等至少一种深度学习框架
4、能快速阅读各类中英文文献，理解并实现算法
5、编程基础扎实，有良好的编程规范，熟练运用C++进行代码开发
6、在目标检测、动作识别、图像生成、多模态理解等领域有实际的项目经验者优先",2023-12-27,智联
ai算法工程师,成都-郫都,12k-22k·14薪,1-3年,大专,,南京翰华通信技术服务有限公司,"运营商/增值服务,网络/信息安全,通信/网络设备",500-999人,"职位描述
>>>岗位要求：
招聘 AI 算法专业人才，负责设计和开发机器学习、深度学习等相关算法的应用。该岗位的职责包括但不限于以下几点：
1、根据业务需求设计并实现高效稳定的数据处理流程；
2、对现有系统进行优化改进；
3、参与团队技术攻关及项目研发；
4、撰写高质量的技术文档并进行分享交流；
5、公办***本科及以上学历，计算机或数学类相关专业优先，专科需3年+经验；
6、熟练掌握至少一门编程语言（如Python/Java/C++等，以及常用的机器学习框架（TensorFlow/PyTorch/Keras等），熟练掌握常用操作系统如linxu等；
7、了解业界内AI的框架模型，若了解昇腾框架、华为AI算符、模型调优经验优先录用。
>>> 岗位职责：
1、负责协助运营商、政企客户进行AI模型开发、模型训练、底层模型迁移等
2、能接受长期出差，出差补贴单独发放300~550/天
3、需注意该岗位属于华为派遣员工
>>>福利待遇：
1、月薪12~22K，年终奖金1~3月工资，加班、高危操作等激励单独计算
2、带薪年假、节假日福利、年度体检、生日福利等
3、每年1次升岗调薪机会",2023-12-31,智联
24届校招 — ai算法工程师,成都-双流,13k-20k·14薪,经验不限,硕士,,思特奇,,无,"职位描述
岗位内容：
1. 设计和实现高效的算法，解决现有系统存在的问题。
2. 利用数学、统计学和机器学习等相关领域的知识，分析海量数据并进行建模。
3. 优化算法实现，并保证代码的可扩展性和可维护性。
4. 开发和维护算法服务，并与其他团队密切合作。
任职要求：
1. 具备扎实的计算机科学基础和深入的算法理论知识。
2. 熟悉至少一种编程语言和常用的开发工具。
3. 具备良好的团队协作能力和沟通能力。",2023-12-22,智联
图像处理工程师（人工智能方向）,成都-金牛,12k-24k·14薪,1-3年,硕士,"ReXNet
YOLO",成都高斯智慧电子科技有限公司,通信/网络设备,20-99人,"职位描述
ReXNetYOLO
岗位职责：
1、参与公司机器视觉系统图像处理、分析及识别算法设计、实现及调试，尝试用创新性方法对现有产品进行改进；
2、负责工业领域图像算法的设计、开发、测试与部署；
3、熟练掌握常用开发框架，如TF，熟练掌握常用图像处理算法，如YOLO，RESNET等，负责算法与上位机软件工程师接口；
4、对算法设计质量负责，编写各种设计和应用文档；
5、公司产品相关算法的维护与技术支持。
1、
完成领导安排的其他任务。
岗位任职要求：
1、学历要求：硕士以上学历
2、专业要求：人工智能、信号与信息处理、模式识别与智能系统、自动化、计算机等理工科相关专业；
3、工作经验：熟悉图像处理基本方法（边缘检测，区域提取，低通滤波，特征提取，角点检测，二值化等），有tensorflow、caffe、OpenCV或者类似图形库开发经验优先；
4、了解常见的模式识别算法，特别是基于图像的模式识别算法，掌握特征提取、特征统计和分类器设计；
5、有团队合作精神，有良好的沟通理解能力，有较强的解决问题能力和学习能力。",2023-12-24,智联
中高级算法工程师,成都-郫都,15k-20k·13薪,3-5年,本科,"C++
逻辑回归
通信雷达
信号处理
算法研究",成都众享天地网络科技有限公司,"计算机软件,IT服务",100-299人,"职位描述
C++逻辑回归通信雷达信号处理算法研究
主要工作： 负责查找算法原理、算法设计与实现（MATLAB）、算法测试方法设计，最终形成算法设计说明文档。
岗位职责：
1. 负责算法的设计，包括但不限于描述算法的流程设计、算法的性能设计等；
2. 负责算法设计相关文档拟制，包括但不限于基本原理、算法流程设计、算法性能设计、算法实现步骤等；
3.指导C++开发人员按照算法设计说明文档实施编码；
4. 根据算法使用场景、目的设计算法测试方案；
5. 能利用MATLAB验证算法正确性；
6. 领导安排的其他工作。
任职要求：
1. 本科及以上学历，数学、通信、电子类等相关专业；
2. 3年（中级）/5年（高级）以上IT软件类或jun gong行业算法类岗位工作经验；
3. 精通通信、雷达、电子对抗、红外、武器平台（卫星/导航等运动轨迹）等任意一种专业知识；
4. 熟练掌握MATLAB技术；
5. 具备良好的英文文献阅读和文档编写能力；
6. 具备良好的表达能力、沟通能力、团队合作与抗压精神。
职位福利：五险一金、年底双薪、绩效奖金、加班补助、餐补、带薪年假、节日福利、每年多次调薪",2023-12-25,智联
软开/软测/Ai开发/Ai算法/集成验证/前端/后端工程师,成都-郫都,18k-35k,经验不限,本科,"C++
C
Java",外企德科,,无,"职位描述
C++CJava
岗位优势：
双休、全额六险一金、14-16薪、每年1-2次升职调薪机会、带薪年假、试用期不打折、一年后可转岗正编、有大佬导师带教、有适应期
岗位地域：
上海、南京、北京、深圳、杭州、南京、西安、成都、武汉、东莞
岗位类别：
Java、测试、C++、C、嵌入式操作系统、前端、安卓、iOS、大数据开发等
可匹配的项目：存储、云计算、人工智能、智能驾驶、音视频、实验室、芯片、BPIT等
工作时间：弹性打卡，周末双休，每天早上9点上班，12-2点午休2小时，提供免费夜宵，周三周五家庭日，月末最后一个周六上班双倍加班费。
通用岗位要求：
1、本科及以上学历，计算机、软件、通信等相关专业优先；
2、热爱编程，基础扎实，熟悉掌握但不限于C++/C/Python/java/JS/GO等编程语言中的一种或数种，有良好的编程习惯；
3、具备独立工作能力和解决问题的能力、善于沟通，乐于合作，热衷新技术，善于总结分享，喜欢动手实践；
参考JD（部分）：
【软件开发】
1.掌握C/C++/Java/Python/Golang一种或多种编程语言，熟悉Linux开发环境，掌握常用数据结构、常用算法，了解软件工程、敏捷开发等知识；
2.工作认真细致，主动性强，有较高的独立工作能力，具有良好的沟通，协调及团队协作能力。
【Ai算法】
1. 熟悉基本机器学习、深度学习理论，掌握参数调优技巧；
2. 掌握常见机器学习算法，如逻辑回归，决策树，SVM等；
3. 有相关机器学习，深度学习项目开发经验。
【软测】
1. 熟练C/C++/python/java语言开发；熟悉一种以上脚本语言，shell、python等；
2. 能够独立承担测试策略设计、用例执行和自动化等工作，有自动化开发测试经验；
3. 良好的表达能力，钻研精神，注重团队协作。
【Ai技术开发】
1. 熟悉C/C++编程语言，熟悉一种以上的脚本语言，如python等，熟悉Linux相关知识，掌握常用的数据结构、算法以及多线程编程技术；
2. 有高性能计算、AI、大数据、容器等相关开发经验者优先；
3. 有硬盘、分布式集群、虚拟化技术、文件系统、存储等领域开发经验者优先。
【前端】
1.精通web前端技术，包括html5、css3、JavaScript等，熟悉es6～8语法。熟悉SVG/Canvas/WebGL等绘图协议优先；
2.熟悉模块化工程化开发，至少掌握一种mvvm框架，如vue，react等；
3.熟悉Ajax，Dom，xml，json，css等前端技术，有模块化开发经验者优先；
4.至少熟练使用Angular，Vue，React其中之一，了解其技术生态并深入其技术原理；
5.熟悉webpack等自动化构建工具。
【后端】
1．熟悉java语言及常用框架，如Spring Boot、MyBatis等，具有良好的编码规范和文档习惯；
2．熟练使用常用的开发工具，如Git、Maven、IDEA 等；
3．具有良好的沟通能力和团队协作精神，能够主动学习新技术和解决问题；
4．具备大型系统架构设计经验者优先。",2023-12-28,智联
AI算法工程師,成都-郫都,10k-20k·13薪,1-3年,本科,"机器学习算法
图像识别算法
Python
Shell
Caffe
PyTorch
TensorFlow
AI算法",富士康科技集团成都厂区,电子/半导体/集成电路,10000人以上,"职位描述
机器学习算法图像识别算法PythonShellCaffePyTorchTensorFlowAI算法
岗位职责：
专注于机器学习算法、AI云服务、图像识别算法研究及项目开发，算法模型的训练与调优等，应用于公司内产品缺陷检测的深度学习、设备预测性维护、智能制造的生成设计、能耗预测等。
岗位要求：
1. 有较强的工程能力，熟悉Linux开发环境，至少熟练使用Shell、C、C++、Python等至少一门语言；
2.有完整的算法调研-建模-数据预处理-实验-评价-上线项目实践经验；
3. 熟练掌握至少一种深度学习框架，包括Caffe、Pytorch、Tensorflow、Mxnet等神经网络计算框架;
4. 具有计算机视觉、算法工程相关（算法的嵌入式硬件平台移植、TensorRT加速等等）、训练平台相关的研发经验优先；
5. 具有强烈的工作责任心、有良好的沟通能力和团队合作精神、承压能力;
6.计算机、图像处理、模式识别及数学类相关专业，本科及以上学历，二年以上的AI开发经验，优秀应届生亦可投递。
职位福利：五险一金、定期体检、节日福利、绩效奖金、加班补助
职位亮点：世界500强名企，五险一金，5天8小时",2023-12-22,智联
控制算法工程师-配套产品（成都）,成都-金牛,10k-15k·14薪,1-3年,本科,"电机控制
算法开发",北京润科通用技术有限公司,电子设备制造,500-999人,"职位描述
电机控制算法开发
岗位职责:
1.负责电机伺服控制相关产品、变频技术产品的产品定义、设计、开发和调试工作；
2.负责先进电机控制算法的设计、仿真、实现和调试；
3.负责电机伺服相关项目的方案设计、研制、调试工作。
任职要求:
1.本科及以上学历，电机拖动、自动化、电力电子等相关专业；
2.熟悉电机工作原理和基本控制方法，熟悉常见伺服传感器和驱动电路，熟悉空间矢量控制方法；
3.熟练掌握经典控制系统设计方法。",2023-12-20,智联
算法工程师（项目周期9个月）,成都-锦江,18k-20k,1-3年,本科,图像算法,亿达信息,,无,"职位描述
图像算法
将参与工业巡检相关工作，主要负责开发和优化图像处理算法，以实现高效准确的安全生产及质量管控解决方案。你将与团队紧密合作，并利用计算机视觉和深度学习技术来提升工业场景的安全和质量控制水平。 a. 开发和优化算法： * 学习和理解图像处理算法的基本原理，并能够实现常见的图像处理任务，如边缘检测、图像增强、目标检测等。 * 使用常见的计算机视觉库（如OpenCV）来开发和实现图像处理算法，以提高工业巡检的准确性和效率。 b. 数据处理与建模： * 学习如何处理和预处理图像数据，包括数据清洗、特征提取和数据增强等，以提高算法的鲁棒性和泛化能力。 * 参与机器学习和深度学习模型的构建和训练，以实现工业巡检任务的自动化和智能化。 c. 算法评估与优化： * 学习如何设计评估指标，对开发的算法进行性能评估和分析，以确保其满足质量控制要求。
任职条件： 1. 学历要求： * 计算机科学、电子工程、应用数学、人工智能或相关领域的学士学位或同等学历。 1. 技术能力： * 具备基本的图像处理和计算机视觉理论基础，熟悉常见的图像处理算法和计算机视觉库（例如OpenCV）。 * 了解基本的机器学习和深度学习理论，有使用过至少一种主流深度学习框架（例如TensorFlow、PyTorch）的经验。 * 具备良好的编程能力，熟悉Python或C++等主流编程语言。 * 具备问题解决能力和创新思维，能够将理论知识应用于实际工程问题的解决。 1. 技术要求： * 了解常见的图像处理算法，如边缘检测、图像增强、目标检测和图像分割等。 * 了解深度学习算法，如卷积神经网络（CNN）、循环神经网络（RNN）等基本概念。 * 熟悉图像特征提取和描述子匹配算法的基本原理。 * 熟悉计算机视觉相关工具和库，如OpenCV、PIL等。 * 熟悉Shell脚本和k8s基本操作。 1. 个人素质： * 具备良好的团队合作能力，能够与多学科团队合作，协同解决复杂问题。 * 具备良好的沟通能力，能够清晰表达自己的想法和解决方案。 * 具备良好的学习能力和自我驱动能力，能够持续学习和适应快速变化的技术环境。",2023-12-19,智联
24届校招 — ai算法工程师,成都-武侯,13k-20k·14薪,经验不限,硕士,,思特奇,,无,"职位描述
岗位内容：
1. 设计和实现高效的算法，解决现有系统存在的问题。
2. 利用数学、统计学和机器学习等相关领域的知识，分析海量数据并进行建模。
3. 优化算法实现，并保证代码的可扩展性和可维护性。
4. 开发和维护算法服务，并与其他团队密切合作。
任职要求：
1. 具备扎实的计算机科学基础和深入的算法理论知识。
2. 熟悉至少一种编程语言和常用的开发工具。
3. 具备良好的团队协作能力和沟通能力。",2023-12-19,智联
算法工程师（单双休）,成都-武侯,18k-35k,3-5年,本科,通讯算法,成都迈思信息技术有限公司,"计算机软件,互联网,IT服务",1000-9999人,"职位描述
通讯算法
工作职责
1. 使用Matlab，设计和仿真通信信号处理算法。
2. 使用C语言，开发通信信号算法软件，撰写详细设计文档，以及完成基本测试。。
3. 优化算法性能和耗时。
4. 解决算法应用中的各种问题。
工作职责
1、2年以上算法相关工作经验；硕士及以上，能力优秀可放宽至本科；通信、电子信息相关专业优先；
2、具备良好的算法思想，能够独立进行数学建模，提出算法设计思路；
3、能够阅读和独立编写算法程序，熟练掌握C、C++、PYTHON等主流编程语言中的一种或多种；
4、具有规范化开发的思想，在算法设计和开发过程中及时编写对应流程图和设计文档；
5、能够使用主流编程语言实现算法，并将算法整合进所属项目的软件工程；
职位福利：节日福利、五险一金、下午茶
职位亮点：五险一金 年终奖",2023-11-30,智联
算法工程师-J127586,成都,12k-18k,3-5年,硕士,"C++
网格算法
有限体积算法",四川大学,,无,"职位描述
C++网格算法有限体积算法
岗位职责
1. 调研分析国内外 CAE 解算器相关数值算法与模型发展趋势；
2. 进行数值算法与模型适应场合及其技术特点分析；
3. 按照软件功能需求，设计、优化和完善相应数值算法；
4. 按照软件的面向对象设计思想进行算法共性抽象；
5. 编写软件算法设计手册和算法模块开发说明书
6. 参与算法相关 CAE 软件开发测试与验证；
7. 分析评估中心软件的算法置信度并提出改进完善方案
8. 分析与算法相关 CAE 需求、难点、痛点问题并提出发展建议；
9. 与 CAE 软件设计人员协同开展软件需求分析与总体设计。
任职资格
1. 数学、力学、机械或计算机仿真相关专业，硕士及以上学历。
2. 熟悉 CFD 相关算法和模型，有深厚的数学建模与模拟功底。
3. 熟悉 C++编程语言或 MATLAB，掌握算法验证的方法和工具。
4. 对主流 CFD 软件有深入了解，熟练使用典型 CFD 软件。
5. 有三年以上面向对象程序设计经验或大型数值模拟程序开发经
验。
6. 熟悉高性能计算环境，掌握并行计算相关技术。
职位亮点：五险一金,通讯津贴",2023-12-02,智联
