岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间,来源
24秋招-CV算法工程师,上海-徐汇,23k-24k,经验不限,硕士,,北京能量盒科技有限公司,游戏,1000-9999人,"职位描述
岗位职责：
1.负责计算机视觉和计算机图形学相关方向的技术预研；
2. 测试调研计算机视觉前沿技术在游戏美术中应用方式
3. 利用Stable Diffusion基础原理, 根据需求, 对业务进行分解, 最终生成美术作品
4. 对前沿生成模型做定制化开发, 适配实际生产要求；
任职资格：
1. 计算机科学、人工智能等相关专业博士和优秀硕士
2. 熟悉常用的机器学习算法原理及应用方式，有相关研究和实现经验；
3. 具备良好的逻辑思维能力、学习能力和沟通能力，能够独立解决问题；
4. 熟悉PyTorch、TensorFlow等主流深度学习框架，熟悉Linux工作环境;
5. 有良好的团队协作精神，能够适应跨部门合作，有相关实习经历或项目经验者优先。",2024-01-02,智联
伺服电机控制算法工程师,上海-闵行,20k-40k,经验不限,本科,,南方新华,,无,"职位描述
有伺服电机控制算法经验，从0到1经验最好（研究生课题匆到1项目也可以）",2024-12-30,智联
高级算法工程师,上海-杨浦,25k-35k·13薪,3-5年,本科,"视觉图像算法
自然语言处理
用户画像
PyTorch
TensorFlow
ReXNet",中富通,"互联网,运营商/增值服务,通信/网络设备",1000-9999人,"职位描述
视觉图像算法自然语言处理用户画像PyTorchTensorFlowReXNet
（岗位职责）
1. 从事机器学习/深度学习/图像识别等方向的研究和开发；
2. 承担大模型训练的开发和调优工作，探索前沿技术，复现和创新任务。如：prompt设计，大模型fine-tuning，模型蒸馏，分布式训练等；可控文本生成、风格和主题控制；
3. 负责算法模型的封装上线等工程开发与维护工作；
4. 验证算法，调优模型，搭建稳定可靠的 AI 服务；
5、紧跟业界NLP文本生成技术，解决面向不同应用场景的内容文本生成问题；
经验要求：
1.熟悉本研究领域的最新研究成果，公开数据集，和相关的开源系统；
2.有深度模型训练，图像分类.物体检测与分割.视频分析.三维建模.计算机图形学等相关科研经历者优先。
3.过硬的科研背景：深度学习/机器学习；
4.熟悉Python等至少一门脚本语言，使用Theano,Caffe,Torch,TensorFlow等开源深度学习框架优先；
5.了解LLMs、Transformer、BERT、GPT1/2/3等模型的内部原理，熟悉它们的应用场景和实现方法, 能够根据项目需要应用这些技术进行算法优化",2024-12-21,智联
nlp/多模态大模型算法工程师,上海-黄浦,40k-80k,5-10年,本科,,七腾机器人有限公司,"专用设备制造,专用设备制造,工业自动化,计算机软件",100-299人,"职位描述
岗位职责：
1. 机器人场景下的多模态大模型的技术研发，包括数据构建、算法创新、工程优化以及系统测评等；
2. 负责研究、开发和优化最新的文本大模型、视觉和文本多模态大模型等技术；
3. 应用这些技术到智能机器人的决策和控制系统中，以提高机器人的语言理解和交互能力；
4. 负责算法的落地，包括设计、实现和评测，确保算法能够在实际环境中正常运行。
职位要求：
1. 计算机科学、人工智能、自然语言处理等相关领域的硕士，博士优先；
2. 精通Python编程语言，熟悉TensorFlow、PyTorch等深度学习框架；
3. 熟悉Transformer、BERT、GPT等模型，熟悉预训练和微调流程，具有相关的工作经验；
4. 具有良好的团队合作能力和沟通能力；
5. 熟悉视觉和文本多模态大模型，有相关领域有影响力Paper者优先；",2024-12-18,智联
数字人AI算法工程师,上海-浦东,30k-50k,1-3年,硕士,"C++
Python
虚拟人
数字人
OpenCV
AIGC",上海随幻智能科技有限公司,"人工智能,互联网",20-99人,"职位描述
C++Python虚拟人数字人OpenCVAIGC
【岗位职责】:
1.负责公司虚拟拍摄产品的研发，包括但不限于参与到公司虚拟拍摄工作站、虚拟人等多个产品的研究和开发；
2.负责虚拟拍摄系统的算法研究工作，包括深度学习，图像处理，定位，重建及染等方向；
3.负责将matting、slam、重建及染等算法在公司虚拟拍摄平台系统中落地应用;
4.负责开展计算机视觉、图形学的前沿理论、技术研究并跟踪最新研究成果。
【岗位要求】:
1.硕士及以上学历；
2.扎实的视觉(包括三维视觉)，图形学及深度学习基础；
3熟练掌握c++/Python编程，熟练掌握PyTorch/Caffe/TensorFlow等一种或多种框架；
4.有熟练的工程能力，熟悉unreal渲染引擎者优先考虑；
5.在顶级国际会议或主流期刊(SIGGRAPH、NeurIPS、CVPR、ICCV和TPAMI)上发表多篇论文，或在相关国际会议或主流期刊上获最佳论文奖、最佳论文提名等荣誉者优先考虑。验。",2024-12-05,智联
资深算法/算法专家,上海-杨浦,25k-35k·15薪,5-10年,本科,大型模型研究,国泰财产保险有限责任公司,保险,500-999人,"职位描述
大型模型研究
岗位职责:
工作职责：
1、分析研究公司及行业数据，通过算法技术探索和实现保险场景下的模型与算法应用，特别是在精算、两核风控、量化投资等领域，定期分析业务数据，不断迭代策略与模型，与工程研发团队合作，推进项目落地；
2、承担AI大模型的研究与应用，探索大语言模型相关的技术，包括大模型市场调研与选型，prompt设计，模型fine-tuning，模型蒸馏，分布式训练等，推动与探索大模型在保险业务场景的应用与落地；
3、基于模型fine-tuning，从训练数据的获取、整理、训练与效果验证等全流程的设计并推动产品化落地；
任职要求:
岗位要求：
1、本科及以上学历，数学、统计、计算机等专业；有大模型研究或相关经验者优先；
2、五年以上互联网或金融行业实践经验；有金融风控、或保险精算建模项目经验者优先；
3、扎实的理论和算法基础，能独立完成从数据处理、特征工程、算法实现的全套流程；
4、熟悉主流机器学习/深度学习相关算法及原理；
5、熟练掌握python，掌握java为佳；
6、对新技术充满热情、有创新意识、良好的业务sense、自我驱动，有跨领域团队协作的经验和能力；",2024-12-22,智联
算法工程化工程师,上海-浦东,20k-30k·14薪,1-3年,本科,"C++
机器视觉
深度学习",上海张江数学研究院,"学术/科研,学术/科研",20-99人,"职位描述
C++机器视觉深度学习
1. 负责研究院产品的算法研发和优化工作；
2. 根据产品需求，进行算法设计和实现；
3. 编写高质量的代码，确保产品性能和用户体验；
4. 与产品经理、测试工程师等团队成员紧密合作，确保项目按时完成；
5. 参与产品优化和迭代，持续改进产品功能和性能。
任职要求：
1. 计算机科学、数学、统计学或相关专业本科及以上学历；
2. 2年以上算法工程化开发经验，熟悉常用的算法和数据结构；
3. 熟练掌握C++、Python、matlab等编程语言，具备良好的编程习惯；
4. 熟悉常用的设计模式和架构模式，具备一定的系统分析能力；
5. 具备良好的沟通能力和团队协作精神，能够承担一定的工作压力；
6. 熟悉机器学习、深度学习等相关技术，具备一定的模型开发和优化经验者优先；
7. 有软件性能优化经验者优先；
有实际项目落地经验者优先。",2024-12-28,智联
AI/计算机视觉研究工程师,上海-浦东,15k-25k,经验不限,本科,视觉图像算法,上海晨钦信息科技服务有限公司,互联网,1000-9999人,"职位描述
视觉图像算法
1、 计算机相关专业（有工作经验，一般学校也可以推荐）
2、对深度学习理论有较深刻理解
3、具有深度学习(计算机视觉方向)算法研究和开发经验
4、 具有一定的创新能力和独立问题解决能力,能在查阅理解相关文献的基础上,形成自己的观点并提出解决方案
5、具有较强的沟通的团队协作能力
6、Python熟练，C/C++熟悉",2024-12-31,智联
视觉slam算法工程师(记忆泊车方向),上海-闵行,30k-60k,3-5年,硕士,,比亚迪,,无,"职位描述
岗位职责：
1. 负责记忆泊车的建图定位模块的开发，调试，优化
2. 负责实车调试建图定位的效果，精度，速度
3. 负责建图定位模块中的局部定位，全局定位，局部建图，全局建图
4. 负责建图模块中的高精地图的建立，包含车道属性和道路拓扑结构
岗位要求：
1. 熟悉至少一种视觉SLAM的经典算法框架
2. 编程能力强
3. 有视觉SLAM相关的实际落地项目经验
4.责任心强，积极主动，能吃苦耐劳，有较强分析和解决问题的能力",2024-01-04,智联
算法工程师（GD）,上海-闵行,15k-20k·16薪,3-5年,本科,"选线算法
C语言
MATLAB
小电流
仿真",思源电气,,无,"职位描述
选线算法C语言MATLAB小电流仿真
1. 负责小电流选线产品需求分析、电力自动控制类算法等计算书；
2. 负责小电流选线技术发展动态信息收集与分析；
3. 负责产品系统、软件等控制算法相关问题制定、实施与验证系统相关的改进技术方案；
4. 负责小电流接地系统的仿真建模与批量仿真测试。
任职要求：
1. 学历：本科及以上；
2. 专业：电力系统、自动化、电力电子、通信等相关专业；
3. 工作经验：3年及以上经验；
4. 熟悉电力系统/电力电子/自动化控制领域基础知识；
5. 熟悉电力设备系统拓扑、自动控制软件、掌握电力系统相关算法；
6. 熟悉电力产品开发流程，理解嵌入式开发平台及工具；
7. 熟悉常用仿真软件Matlab或PSCAD，了解电力产品设计及验证工具及方法；
8. 掌握嵌入式C语言；
9. 有较强的逻辑思维能力、沟通能力和优秀的团队协作能力，抗压能力强、有责任心。",2024-01-04,智联
感知融合算法工程师,上海-浦东,20k-35k,1-3年,硕士,"机器人算法
多传感器融合
C++
ROS",中原动力智能机器人有限公司,"人工智能,电子/半导体/集成电路,人工智能,工业自动化",100-299人,"职位描述
机器人算法多传感器融合C++ROS
岗位职责：
1、 负责可见光相机、激光雷达、毫米波雷达等多传感器的信息处理和融合，提高移动机器人的环境感知能力；
2、 负责基于多源信息融合的目标检测、跟踪、识别与定位；
3、负责基于多源信息融合的环境特征抽取，为地图构建提供支持；为基于多源信息融合的导航定位提供支持。
任职条件：
1、 硕士以上学历,2 年以上工作经历,自动化、电子工程、计算机、应用数学、航空 航天、测绘遥感、电信和微电子等相关专业;
2、熟悉多传感器信息融合算法;
3、精通掌握 C/C++,熟悉 Linux 下ROS操作系统;
4、 善于分析和解决问题,具备较好的沟通表达能力和团队合作精神;
5、有图像处理和模式识别相关经验优先; 具有自主驾驶系统工程设计经验优先。",2024-01-04,智联
算法应用工程师,上海-闵行,15k-20k,3-5年,硕士,"机器学习
深度学习
图像处理
C++
数据挖掘
图像算法
融合算法
OpenCL",上海通立信息科技有限公司,"运营商/增值服务,计算机软件",100-299人,"职位描述
机器学习深度学习图像处理C++数据挖掘图像算法融合算法OpenCL
职位描述：
1. 负责ADAS/DSM/BSD/360算法集成、优化，算法移植实现等
2. 负责图像处理算法的预研、验证和实现
3. 撰写相关图像处理算法的技术文档。
任职要求：
1. 硕士及以上学历，图像处理、模式识别、机器视觉及应用数学等相关专业
2. 具备C++编程和项目经验熟练掌握图像处理的有关知识，如图像拼接、图像配准、图像分割、目标识别、机器学习等
3. 熟练OpenCV或者其他图像处理库及图像识别相关算法
4. 具备良好的代码书写规范和文档编写能力
5. 熟练的英文文献阅读能力
6. 具备深度神经网络和常用的模型，如CNN、CAFFE、SVM等项目实际使用经验者优先
7. 具有算法的实际产品化经验者优先，尤其具备“人脸识别、人数统计、ADAS、疲劳驾驶”相关算法的优先录用
8. 工作责任心强，具有良好的沟通能力，协作能力和团队精神
职位福利：五险一金、股票期权、全勤奖、包吃、餐补、定期体检、带薪年假、年底双薪",2024-12-26,智联
【急招】VST算法工程师,上海-浦东,30k-40k,3-5年,本科,"VST
C++
MATLAB
Python",中科创达软件股份有限公司,,无,"职位描述
VSTC++MATLABPython
岗位职责：
1、负责VST领域Pipeline架构及流程的开发和维护；
2、 负责图像处理算法研究和视觉算法（包括图像新视角合成等算法）开发和实现；
3、配合其他工程师完成算法模块的集成、调试和优化。
岗位要求：
1. 电子/计算机科学相关专业，本科以上学历；
2. 有具体的计算机视觉或者计算图形学相关的落地项目经验；
3. 具备良好的编程能力，精通C/C++/Matlab/Python编程。",2024-12-30,智联
电机算法工程师,上海-松江,30k-45k·13薪,3-5年,本科,"FOC
MTPA
电机控制
BLDC
PMSM
嵌入式C语言",江苏筑广之星建设集团有限公司,"工程施工,工程施工",20-99人,"职位描述
FOCMTPA电机控制BLDCPMSM嵌入式C语言
1、负责BLDC\PMSM电机控制算法的开发及优化
2、负责BLDC\PMSM电机控制算法调试测试；
3、负责产品相关文档编写；
4、较好的沟通能力及学习能力
5、较好的数学基础
6、较强的嵌入式C语言编程能力
7、熟悉BLDC\PMSM电机原理
8、熟悉FOC、MTPA等无刷电机控制算法
9、3-5年工作经验， 本科及以上",2024-01-04,智联
算法工程师(电机控制),上海-浦东,12k-24k,5-10年,硕士,驱动开发,山东临工,,无,"职位描述
驱动开发
岗位职责：
1、负责伺服驱动器软件模块设计、验证；
2、负责伺服驱动器性能和功能算法的研究及实现；
3、负责伺服驱动器特定应用场合的程序定制；
4、负责编写相关设计文档；
5、根据需求对公司的人员进行相关技术指导和培训。
岗位要求：
1、硕士以上学历，机械电子、自动控制、自动化等相关专业；
2、熟悉电机控制算法，熟悉伺服驱动器性能和功能指标以及实现方法；
3、精通C、C++语言、汇编、VHDL或者Verlog等软件设计语言；
4、有一定的硬件基础，能独立设计硬件产品；
5、具有团队合作精神，较强的沟通能力，较强的英语读写能力；
6、具备使用matlab优化算法及调优的经验。
职位福利：五险一金、餐补、交通补助、高温补贴、带薪年假、采暖补贴、试用期全额",2024-01-02,智联
GNSS星基算法专家(J10764),上海-浦东,薪资面议,5-10年,硕士,GNSS星基算法,中移(上海)信息通信科技有限公司,运营商/增值服务,1000-9999人,"职位描述
GNSS星基算法
岗位职责：
1、负责GNSS星基平台相关算法(卫星定轨、卫星钟差估计、卫星bias估计、大气建模)的研究和开发；
2、负责算法设计和平台搭建；
3、负责跟踪GNSS星基新技术的趋势和发展方向。
任职要求:
教育背景：大地测量、导航、制导与控制等相关专业，硕士及以上学历；
工作经验：五年以上相关算法工作经验，在GNSS定轨/大气建模方面有实际的开发和研究经验者优先；
知识技能：
1、熟悉GNSS多模多频数据处理技术，掌握精密定轨、精密钟差、FCB、大气建模、PPP/PPP-AR、PPP-RTK等算法；
2、精通GNSS定位理论，熟练掌握最小二乘和卡尔曼滤波算法，以及对应的抗差方法；
3、具备较好的编程能力，熟练掌握C/C++、Matlab、Fortran等编程语言；
能力素质：具备较强的学习能力、团队协作能力、沟通能力、责任意识及上进心。",2024-12-26,智联
资深算法工程师,上海-浦东,20k-30k·13薪,3-5年,本科,"MATLAB
汽车电子
ECC
自动驾驶
控制算法
控制器",浙江长江汽车电子有限公司,,无,"职位描述
MATLAB汽车电子ECC自动驾驶控制算法控制器
1、本科及以上学历，电子、通信、机电等相关专业；
2、有3年以上汽车行业工作经验、具有较好的沟通、协调能力；
3、2年以上simulink/stateflow模型设计仿真以及embedded coder代码生成经验；
4、熟悉matlab的m语言和tlc编程，熟练应用Vector、ETAS等开发及标定工具；
5、熟悉CMMI、AUTOSAR，OSEK嵌入式操作系统，了解软件工程开发流程；
6、熟练掌握C语言开发，熟悉Freescale、Infineon、NEC公司的MCU；
7、具备良好的英语读写能力，英语或德语口语熟练者优先考虑。
8、上海/温州工作皆可。
职位福利：五险一金、年底双薪、加班补助、包住、员工旅游、免费班车、定期体检、节日福利",2024-12-14,智联
推荐算法工程师,上海-闵行,20k-40k,经验不限,学历不限,"C++
Python
推荐算法",上海饭饭之交网络科技有限公司,互联网,20-99人,"职位描述
C++Python推荐算法
职位描述：
负责社交类产品的推荐模型和策略的实现及优化，包括召回、粗排、精排、重排等，提升用户体验。
与产品、运营等团队紧密合作，深度理解推荐业务发展，制定算法策略，进行用户分群、流量分配、动态标签等策略优化，提高用户之间的匹配效率。
职位要求：
本科及以上学历
2年以上社交类产品的推荐、搜索等相关领域工作经验
熟练掌握至少一门主流语言 C++/Python/Goland等
熟悉市面上的主流推荐算法模型
抗压能力强，积极主动，具备优秀的分析问题和解决问题能力",2024-12-19,智联
GNSS星基算法专家(J10953),上海-浦东,薪资面议,5-10年,硕士,导航算法,中移(上海)信息通信科技有限公司,运营商/增值服务,1000-9999人,"职位描述
导航算法
岗位职责:
1.负责GNSS星基平台相关算法(卫星定轨、卫星钟差估计、卫星bias估计、大气建模)的研究和开发
2.负责算法设计和平台搭建
3.负责跟踪GNSS星基新技术的趋势和发展方向
任职要求:
教育背景：大地测量、导航、制导与控制等相关专业，硕士及以上学历
工作经验：五年以上相关算法工作经验，在GNSS定轨/大气建模方面有实际的开发和研究经验者优先
知识技能：
1.熟悉GNSS多模多频数据处理技术，掌握精密定轨、精密钟差、FCB、大气建模、PPP/PPP-AR、PPP-RTK等算法
2.精通GNSS定位理论，熟练掌握最小二乘和卡尔曼滤波算法，以及对应的抗差方法
3.具备较好的编程能力，熟练掌握C/C++、Matlab、Fortran等编程语言
能力素质：具备较强的学习能力、团队协作能力、沟通能力、责任意识及上进心",2024-12-26,智联
高级导航算法工程师,上海-静安,25k-40k,3-5年,本科,"智能清洁
无人机",亿嘉和,"IT服务,仪器仪表制造,计算机硬件,计算机软件",500-999人,"职位描述
智能清洁无人机
岗位职责:
1.负责移动底盘机器人全局、局部路径规划算法以及控制方法的研究、开发与调试。
2.负责2D/3D场景下的路径规划算法开发和调试。
3.负责跟踪相关领域的前沿技术。
任职要求:
1.熟悉Dijkstra、A*、DWA等导航、避障算法，能够简单描述相关的数学原理。
2.熟悉Linux以及ROS开发环境，熟练使用C/C++编程语言，熟练使用包括Cartographer、Eigen等在内的工具以及常用的数据结构知识。
3.具备扎实的数学功底，包括线性代数以及微积分等。
4.有无人机、自动驾驶、清洁机器人等项目的开发经验优先。",2024-12-27,智联
感知算法工程师,上海-杨浦,40k-70k·14薪,1-3年,硕士,"深度学习
目标检测
图像分割
自动驾驶
图像识别
目标跟踪
神经网络
C++",成都纳新企业管理咨询有限公司,"咨询服务,人力资源服务",20-99人,"职位描述
深度学习目标检测图像分割自动驾驶图像识别目标跟踪神经网络C++
1、 岗位职责：
1） 负责多传感器（视觉、激光、毫米波、超声波等）融合算法开发路线、技术方案和算法架构的规划、制定、实施与评估。
2） 负责统筹多传感器融合算法开发团队的项目开发、资源协调，组织核心人员进行技术攻关。
3） 负责多传感器融合相关算法的设计、开发迭代与模型优化，培养目标融合算法核心开发团队。
2、 任职要求：
1） 硕士及以上学历，1年以上工作经验，博士优先。
2） 具备较强的专业背景，熟悉关联匹配，滤波算法，传感器特性。对多传感器融合算法有较深理解及相关工程经验者优先。
3） 具备Linux系统下开发经验；具有扎实的编程功底以及代码实现能力，精通基于C++或者Python的算法开发。
4） 满足如下条件可优先考虑：具备无人车或机器人等项目研发经验者优先。
5） 英语CET-6级或以上，口语流利，能阅读外文资料。
6） 追求卓越，有很强的自我驱动能力和学习能力，并有强烈意愿将技术转化为实际产品；具备良好的团队合作精神、严密的逻辑思维能力以及高效沟通能力。
职位福利：五险一金、交通补助、年终分红、股票期权、加班补助、弹性工作、周末双休、14薪",2024-12-27,智联
导航算法工程师,上海-闵行,15k-30k,1-3年,硕士,"导航算法
机器人算法
定位算法
Python
C++",上海飒智智能科技有限公司,"人工智能,专用设备制造,仪器仪表制造",20-99人,"职位描述
导航算法机器人算法定位算法PythonC++
岗位职责：
1、参与ROS移动机器人相关导航算法和架构开发，设计接口
2、参与SLAM和多传感融合机器人定位算法的开发
3、参与运动控制、路径规划算法的开发
4、编写机器人控制状态机，实现产品功能
任职资格：
1、计算机科学、自动化等相关专业，本科以上学历、
2、熟练掌握linux下c++开发，会Python加分
3、有1年以上ROS使用或者开发经验，对移动机器人或传统机械臂或自动驾驶等相关方向比较熟悉
4、有扎实的计算机算法基础，有大量的编程实践经验
5、熟悉机器人运动学、碰撞检测、运动规划，深入理解轨迹规划相关算法
6、熟悉线性代数、卡尔曼滤波、最优化理论等相关数学知识加分
7、有较强的项目落地能力和产品化思维
8、无障碍英文资料阅读与沟通能力优先，能够快速查阅英文资料解决问题，快速阅读英文文档",2024-12-30,智联
算法工程师（CV）,广州-天河,30k-40k·13薪,3-5年,本科,视觉图像算法,彩讯科技股份有限公司,,无,"职位描述
视觉图像算法
一、公司简介
彩讯股份(创业板股票代码:300634)是一家软件互联网上市公司，是协同办公、 智慧渠道、云和大数据领域的龙头企业。拥有五地研发中心和遍布全国的运营网络，员工超过 3000 人。 公司坚持“以大场景运营效果为导向，全面数字化、智能化”的发展战略，持续加大在人工智能等领域的投入，将成为中国领先的智能数字化企业。
二、项目介绍：
AI信创中心介绍：
彩讯股份“AI信创中心”是公司为抢占人工智能技术先机而成立的核心研发机构，是直接向CEO汇报的一级部门。中心汇集公司在人工智能、机器学习、知识图谱、自然语言处理等方面的顶尖人才,致力于将人工智能技术应用于公司各业务领域,实现产品、服务的智能化升级。
中心遵循“技术引领,应用驱动,市场导向”的发展策略,通过技术研究来挖掘人工智能的应用潜力,并在公司主营业务中进行示范与落地。
中心重点开展的技术和应用研究包括:
1）基于Transformer与BERT的对话系统与推荐系统。运用预训练语言模型与迁移学习技术,快速实现对话与推荐能力。
2）基于RL的智能决策与智能优化。研发强化学习技术在复杂决策环境中的应用,实现自动化智能决策。
3) 基于CVAE与StyleGAN等技术的智能创意与个性化推荐。生成图像、音乐、文本等创意素材,为个性化推荐提供丰富素材。
4）基于GAN与变分自编码器的客户画像与精准营销。利用生成对抗网络等算法,构建真实全面的数据与客户画像。
中心的研发重点在于企业级AI中间件与行业应用的研发,而非特定的机器学习模型。
中心的职责还包括:
1) 与高校、行业合作伙伴共建AI创新联合实验室,拓展产学研合作。
2) 发展与人工智能产业链上下游的合作伙伴关系,拓展公司的产业影响力。
3) 引领全公司各业务部门的产品与业务智能化转型升级。
4) 人工智能核心技术与产品的研发,不断提高公司的AI能力与实力。
中心将持续投入人工智能前沿技术与产品创新,以人工智能驱动公司各业务向智能化、个性化转型,实现产品服务的差异化和融合创新,为客户提供增强的体验与价值。中心必将成为公司实现产业升级与转型的核心动力之一。
三、岗位介绍：
岗位职责：
1. 负责视觉领域目标检测、分类、分割、跟踪等算法开发及落地；
2.负责文生图、图生文、图文融合、多模态算法研究；
3.负责人工智能算法研发，结合实际需求及问题，进行算法模型设计、结构改进、训练、调参、优化，解决模型在实际场景中的应用问题；
4.参与AIGC、图像大模型、多模态、计算机视觉等AI模型研发，支持后台服务相关的工程开发，优化和部署工作。
岗位要求：
1.3年以上工作经验，本科及以上学历，计算机科学、软件工程、人工智能等相关专业；
2.熟悉常用图像处理算法：如图像增强、去噪、特征提取、图像匹配、图像分割，图像检索；熟悉opencv等开源库；
3.在图像识别、目标检测、OCR等相关领域有丰富的研发经历；
4.熟悉cv领域大模型技术、图像向量化技术，有多模态实际项目经验优先；
5.有较强的算法分析和实现能力，熟练TensorRT、OpenVINO、triton 等工具，有部署经验者优先；
6.具有较强创新能力，可根据实际应用场景提出算法优化创新思路；
7.有 GPU、CUDA 编程者优先。
四、薪酬福利与职业发展：
我们提供竞争力的薪资待遇和福利待遇，包括期权激励、五险一金、带薪年假、节假日福利、健康体检、培训及晋升机会等。
同时，我们还为员工提供广阔的职业发展空间，鼓励员工在工作中不断成长和进步。
我们的团队充满活力、激情和创新精神，致力于打造一个开放包容、信任互助的工作环境，并定期举行各种团队建设活动，增强彼此之间的沟通和理解。 期待您的加入，一起探索未来无限可能！",2024-12-27,智联
NLP算法工程师(应用方向),广州-天河,25k-50k,3-5年,本科,"BERT
信息抽取
自动摘要
文本分析
智能客服
自动问答
主题模型
机器阅读理解",苏州英格玛服务外包股份有限公司,人力资源服务,10000人以上,"职位描述
BERT信息抽取自动摘要文本分析智能客服自动问答主题模型机器阅读理解
1、负责相关产品模型的调优和部署；
2、负责根据各业务和产品对模型进行研发，以满足业务产品使用需求并创造使用价值。
岗位要求
1、自然语言处理、人工智能、机器学习等相关专业本科及以上学历；
2、具备文本生成相关工作经验；
4、具有较强的英文文献阅读及调研能力;
5、具有至少3年的机器学习、深度学习相关工作经验，熟悉自然语言处理、机器学习、深度学习等相关算法，对自然语言生成算法原理有较深和全面的认识，熟悉掌握Transformer、各类NLP主流模型技术方法;
6、熟练使用C++/Java/Python，熟悉 Linux开发环境和shell，熟悉主流深度学习工具Pytorch；
7、具备NLP大模型训练经验者优先，如BERT、 GPT等LLM等相关经验；
8、具备多模态AIGC大模型训练经验者优先；
9、有医疗相关工作经验的优先。",2024-01-04,智联
cv算法工程师,广州-黄埔,15k-22k,3-5年,本科,CV算法,深圳市南电云商有限公司,"IT服务,电子商务",500-999人,"职位描述
语音处理ASRTTSPython
职位描述：
1、负责中文语音合成方向的技术预研和研发工作，包括但不限于前端模型，声学模型，声码器的训练和调优；
2、跟踪业界前沿技术和方法，持续探索语音合成技术的新能力和新应用，持续提升语音合成核心能力。
职位要求：
1、本科及以上学历，语音、信号、计算机等相关专业背景；
2、了解neural TTS原理，对Tacotron，Fastspeech， Bark等主流技术至少精通一种；
3、熟练掌握Pytorch等至少一种深度学习框架，python编程能力优秀，有丰富的模型训练和调优经验，具备一定程度的C++/C编程能力。
4、逻辑思维严谨清晰，有良好的分析和沟通能力，能够独立负责技术点的优化工作，或重点项目的支撑能力；
5、有相关论文或开源项目者优先；
此岗位驻南方电网（广州市黄埔区云升科学园）
岗位福利：入职当月购买六险一金；带薪年假、病假；节假日、生日礼品。
上班时间：8:30-17:30，午休一个半小时，周末双休。",2024-01-04,智联
