岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间,来源
NLP算法工程师[大模型],杭州-滨江,20k-40k·15薪,1-3年,硕士,"PyTorch
大模型
深度学习
机器学习",安恒信息,,无,"职位描述
PyTorch大模型深度学习机器学习
岗位职责:
1. 参与大模型/深度学习/机器学习在网络安全的应用落地，包括垂直领域大模型构建和训练，软件分析，网络流量，日志/文本等领域的AI模型构建等。
2. 协同其他人员，对大模型及AI算法进行研究和优化，支撑公司在该领域的演进和提升
4. 参与探索业界最前沿的机器学习算法，包括LLM，强化学习，Deep Learning、图挖掘、时序挖掘、异常检测等；
5. 参与输出LLM及AI算法方面的研究成果，包括学术宣讲，专利，技术培训等。
任职要求:
1. 硕士以上学历，博士优先，计算机、数学等相关专业，熟悉AI算法原理，具备优秀的理论基础；
2. 具有丰富的AI/机器学习/深度学习等相关领域的研究和实践经验，具有多个AI/机器学习方面的项目经验，有分布式大模型训练经验的优先
3. 熟练掌握Python\C\C++\等语言，具有扎实的代码功底和实战能力；
4. 熟悉PyTorch等开源深度学习框架，对训练、推理方案设计和性能优化有丰富经验",2024-12-29,智联
ai算法工程师,杭州-余杭,20k-30k,经验不限,本科,"AIGC
安全漏洞处理",南京瑞凡科技发展有限公司,"计算机软件,计算机硬件,互联网",300-499人,"职位描述
AIGC安全漏洞处理
岗位职责：
1. 负责大模型、AIGC内容安全的优化工作，优化内容审核模型，制定和完善内容安全策略，及时修复线上的安全漏洞；
2. 安全漏洞处理：根据线上负反馈与抽检的badcase，对内容安全策略进行优化，对线上业务内容安全badcase优化闭环；
3. 内容安全策略制定：综合考虑舆情、时事政策、用户反馈等数据，利用数据分析、数据增强、语义相似度、知识增强等技术制定和优化内容安全策略；
4. 内容安全策略评测：通过设计测试用例，自动化评测安全策略的有效性，指导安全策略的优化。
5. 跟进舆情与法律监管最新要求，参与制定和完善内容安全标准和规范6. 调研跟踪行业内容安全方案，尝试并落地到工作当中。
职位要求：
1. 计算机、数学、统计、数据分析、大数据、AI安全等相关专业，本科及以上学历
2. 具备数据分析能力，掌握Python，熟练使用pandas等数据分析的库，精通正则表达式，具有一定的数据分析、数据挖掘的经验；
3. 具备良好的测试思维，可以举一反三地设计完备的测试用例，能对内容安全策略进行质量检测；
4. 具有良好的沟通能力与团队协作精神，主观能动性强，做事细心靠谱；
5. 有内容审核、AI安全能力工作经历者优先。",2024-12-29,智联
NLP算法工程师,杭州-临平,18k-35k,5-10年,硕士,"NLP
LLM
智慧医疗
算法",重庆爱永星辰标准医药服务有限公司,"专业技术服务,社团/组织/社会保障,专业技术服务",100-299人,"职位描述
NLPLLM智慧医疗算法
岗位职责：
作为算法工程师，负责医疗健康大数据平台中的NLP、知识图谱算法和NLP相关应用模块研发，利用前沿NLP、LLM算法和技术：
1.进行医疗相关的报告、病历等专业领域文本的自动总结、生成；
2.将医疗领域的病历、文书等文本数据进行结构化，抽取其中的关键字段、信息；
3.基于医疗文本、结构化数据构建生物医药领域的知识图谱，并进行图谱推理等相关应用的落地和研究，应用于医生信息服务、精准医学、新药物研发等领域和场景；
4.其他创新的NLP、知识图谱相关的应用和技术创新工作，包括但不限于大模型的微调、改进、创新应用；并进行技术创新和积累，提交专利、发表会议/期刊论文。
任职要求：
1.教育背景：具有计算机、自动化等相关学科领域的硕士/博士学位；
2.知识与技能：熟练掌握深度学习基本算法、NLP领域前沿算法，能根据项目需求将前沿算法和模型落地到项目应用中，紧跟领域前沿进行算法和应用创新；熟练使用python进行数据整理，熟练使用pytorch等框架和模型开发、训练；
3.工作经验：具有NLP相关领域的应用、研究经验和项目经验，在该领域发表过相关论文者优先；
4.能力模型：具有较好的工程和动手能力，将前沿算法落地项目需求；良好的学术英文读写能力，能将应用落地和算法创新撰写为相关领域论文；
5.其他要求：乐观积极，有良好的自驱力，良好的沟通和团队融合能力，责任心强。
6.薪酬：18K-36K，具体面议。",2024-12-30,智联
nlp算法工程师,杭州-余杭,16k-22k,经验不限,大专,"BERT
Python
LLM",深圳市法本信息技术股份有限公司,"计算机软件,互联网,IT服务",1000-9999人,"职位描述
BERTPythonLLM
业务方向往AI方向靠，不是直接做算法，是调用阿里云的算法
业务场景：自动填表、拍照自动生成、知识库的问答、偏工程
岗位描述
1. 负责将 AI 能力落地应用于实际场景；构建建筑设计、工程管理、园区运营的相关垂直领域能力；
2. 使用大模型，进行文档处理，知识库构建，工具辅助；
3. 主要使用当前的模型能力，并进行场景扩展，调优；
4. 与产品团队合作，理解业务需求并将算法应用于实际产品中；
5. 进行算法性能评估和调优，确保系统的稳定性、可靠性和可扩展性；
6. 与其他研发同事合作，推动算法的业务落地。
岗位要求
1. 学历要求：计算机科学、数学或相关专业大专及以上学历。
2. 具备良好的问题解决能力，能够独立分析和解决复杂问题。
3. 具备良好的团队合作精神，能够与不同领域的团队成员进行有效沟通和协作。
4. 具备扎实的编程能力，熟悉 Python 编程语言，常用项目框架django，fastapi等；熟悉 LLM 工程应用、微调框架，langchain 等；
5. 有项目部署管理经验优先；如docker 镜像管理流水线部署，线上环境搭建，工程应用监控，系统资源性能分析优化；
6. 了解常见的机器学习和深度学习算法，大模型相关算法；
7. 熟悉自然语言处理（NLP）相关工具和技术优先，如NLTK、Stanford NLP、BERT；
8. 有文本抽取、分类、实体识别等NLP任务的经验者优先考虑。",2024-12-19,智联
高级算法工程师,杭州,薪资面议,1-3年,硕士,搜索算法,,,无,"职位描述
搜索算法
负责淘工厂私域搜推算法",2024-01-05,智联
nlp算法工程师,杭州-上城,20k-35k·14薪,经验不限,本科,"语义分析
信息抽取
智能客服
深度学习
C++
C语言
NLP",安徽百得思维信息科技有限公司,,无,"职位描述
语义分析信息抽取智能客服深度学习C++C语言NLP
任职资格:
1、具备计算机或统计、人工智能相关专业背景或相关工作经验;
2、具备良好的计算机、数据结构、机器学习、自然语言处理等理论知识;具备较好的计算机编程能力，熟练掌握Python编程;
3、熟悉常见深度学习算法和理论，熟练掌握先进的NLP模型如Transformer、BERT、GPT、InstructGPT等;熟练掌握至少一种常见的深度学习框架(Pytorch、TensorFlow等);熟悉NLP模型大规模分布式训练过程。
4、熟悉LLM如讯飞星火的理论知识、训练过程、应用范围以及Prompt调优手段;
5、擅长将算法实际应用的表现抽象出研究问题，并具有一定分析和解决实际问题的能力:
6、从事过自然语言处理、智能语音、计算机视觉等相关方向的研究或开发工作，包括研究论文发表研发项目经历等;
工作职责:
、参与部门NLP系统建设，包括：数据平台、训练平台、文本分类、文本生成、命名实体识别、关系抽取、LLM、Prompt工程等方向的设计和研发工作；
2、参与部门NLP模型大规模分布式训练的方案设计、训练、调优工作；
3、参与客户需求分析和对接，根据客户需求完成NLP系统整体解决方案设计、研发和落地；
4、参与NLP系统的数据分析工作，评估算法效果并进行持续优化改进。",2024-01-02,智联
CV算法专家,北京-海淀,30k-50k·13薪,3-5年,硕士,"Python
图像处理库
OCR
大模型算法",北京芳华明德文化艺术有限责任公司,培训/辅导服务,100-299人,"职位描述
Python图像处理库OCR大模型算法
工作职责：
1. 根据业务需求承担专利附图中的标号识别、数学公式、化学分子式以及专利PDF中文字及标号识别的任务；
2、参与专利领域图像、视觉技术相关算法研发，包括但不限于附图内容理解、图文多模匹配与检索、OCR、目标检测、图像分割、附图生成等；
3、提升模型训练、推理等相关方面的性能及效果优化；
4. 根据业务需求承担检测、识别、生成等任务的项目和产品开发及应用落地，与产品、开发等团队紧密合作，确保算法的实现符合产品和场景需求；
5、追踪图像理解、多模态、AIGC等相关前沿技术，保持算法在领域内的领先。
任职资格：
1、硕士及以上学历，计算机及相关专业，对深度学习/机器学习传统及前沿算法有深入理解；
2、3年以上视觉方向研发经验，对图像检索、图文多模态匹配/检索、目标检测、OCR、图像内容理解、AIGC等技术有深入了解或项目经验；
3、具有快速学习能力，有责任感，具备较强的团队协作和沟通能力，能够有效地协调各团队完成研发项目；
4、参加过cv相关的相关比赛并获奖或在cv相关领域发表过顶刊论文优先考虑。
本研发中心可以提供包括薪资和期权在内的具有行业竞争力的待遇，具体情况面谈。
公司和团队介绍
知呱呱科技服务有限公司是全国领先的知识产权大数据与整体解决方案提供商，致力于用心成就每一次创新，促进人类智慧进步事业。公司的企业文化是成就客户，拼尽全力，合作共赢，拥抱变化，和突破成知呱呱技术研发中心分布在北京，天津和西安几大城市，以技术作为核心驱动力，涵盖与知识产权相关所有业务，是最值得创新者信赖的伙伴，是人才成长和实现价值的沃土！我们诚挚欢迎广大有聪明才智和创业激情的人才加入！研发中心的团队文化是阳光，创新，和追求卓越！在这里您将可以和大数据，人工智能以及互联网领域的具有聪明才智的年轻人一同工作，探讨和发展职业；你将作为技术领头人组建并且带领团队走向成功，实现人生的创业梦想；在这里您将可以沉浸在人类智慧结晶的知识类大数据海洋中，时刻紧跟各个领域的前沿科学技术和知识创新，并且为祖国的知识产权自主创新伟大目标贡献力量！",2024-01-05,智联
CV算法工程师,北京-海淀,10k-20k,1-3年,本科,"Python
TensorFlow
深度学习算法
视觉图像算法
PyTorch",北京中科睿见科技有限公司,"计算机软件,保险,IT服务,互联网",20-99人,"职位描述
PythonTensorFlow深度学习算法视觉图像算法PyTorch
岗位描述：
1、负责OCR相关算法的研发，例如分类、检测、定位、识别等；提高OCR相关技术的研发，以及产品化和项目落地；
2、负责人脸识别相关算法的研发，例如检测、跟踪、识别、表情年龄预测等；提高人脸识别相关技术的产品化和项目落地；
3、负责图片信息提取相关算法的研发，例如分类、检测、识别等；提高图片信息提取相关技术的产品化和项目落地；
4、参与公司人工智能类项目的实施与技术支持；
5、深入研究该领域前沿最新技术，保持领先性
任职要求：
1、计算机、自动化、模式识别、数学等相关专业本科及以上学历；
2、熟悉计算机视觉，模式识别等专业领域的学科知识;
3、熟悉Python、C++、C等编程语言；
4、熟悉机器学习算法、深度学习算法，熟悉Pytorch、Tensorflow等机器学习库，有GPU开发经验者优先；
5、具备独立承担算法设计、实现、调试和优化的研发能力和工程开发能力，能够将算法落地到实际的产品中；
6、具有强烈的工作责任心、良好的沟通能力和团队合作精神、承压能力
职位福利：创业公司、五险一金、弹性工作、绩效奖金、周末双休",2024-12-07,智联
CV算法工程师,北京,25k-50k,经验不限,硕士,"深度学习
TensorFlow
图像处理
机器视觉
图像算法
图像识别
视频图像
C++",翔创科技(北京)有限公司,"计算机软件,互联网",100-299人,"职位描述
深度学习TensorFlow图像处理机器视觉图像算法图像识别视频图像C++
岗位职责：
1. 负责图像领域方面算法应用，例如OCR、场景检测、场景识别、物品分类等;
2. 关注行业技术发展动态，前沿技术调研、应用创新;
3. 负责深度学习模型的裁剪、量化、压缩等调优工作;
4. 对目标负责，以结果为导向。
任职要求：
1. 硕士、博士学历，计算机相关专业；
2. 熟练掌握TensorFlow深度学习框架；
3. 具备扎实的数学和算法基础，以及良好的编程习惯；
4. 对CV领域的前沿算法和模型有较为完整和系统的认识；
5. 熟悉轻量化深度学习模型设计、剪枝、量化等，有实际项目开发经历者优先；
6. 对非受控场景检测和识别有经验者优先；
7. 具备较好的业务理解能力，能快速根据业务特性，进行目标拆解和细化，并推动落地实现。
职位福利：五险一金",2024-01-03,智联
CV算法工程师,北京-海淀,20k-29k,经验不限,硕士,"图像处理
OCR识别
图像检测识别",京北方,,无,"职位描述
图像处理OCR识别图像检测识别
工作职责:
1.负责计算机视觉算法的技术研发，如图像识别、目标检测和图像分割等
2.参与OCR算法的研发，如图像预处理、文字检测和识别、版面分析等
3.参与深度学习前沿算法的研究，侧重CV大模型/多模态方向的研究
4.负责算法实现和工程应用落地、调试和维护
5.负责相关算法产品化开发、部署及性能优化
任职要求:
1.熟练掌握Linux环境编程，精通Python / C++中至少一种编程语言；
2.具备良好的文档编写能力、语言组织能力、沟通和协调能力、抗压能力，具有团队合作精神；
3.熟悉Pytorch、Tensorflow等深度学习框架。对算法有深刻的理解，并有实际项目应用经验；
4.熟悉使用相关的图像处理库；
加分项：
1.发表过高水平学术论文或发明专利的优先；
2.有OCR识别项目和CV大模型项目经验者优先；
3.有相关大中型开源项目者优先",2024-12-20,智联
CV算法工程师,北京-东城,30k-60k,3-5年,硕士,"视觉图像算法
自然语言处理
PyTorch",成都艺数未来科技有限公司,"人工智能,在线教育",20-99人,"职位描述
视觉图像算法自然语言处理PyTorch
职位描述！！！
远程办公；和专业且高效的团队成员合作，让您碎片化的时间也能有意想不到的收获。
合作内容：
1.指导数据科学社区同学完成科研课题，包括但不限于论文精讲、思路创新、写作指导、代码帮辅；
2. 为数据科学社区同学提供讲解、答疑、辅导；
3.跟进NLP/C/RL/数据挖掘/推荐等方向最新研究进展，撰写相关方向教材，项目案例；
岗位要求：
1. 硕士及以上学历，有良好的职业习惯，较好的沟通表达能力，能高效在线协同，认真负责，有耐心；
2. 在相关优质会议期刊发表过有一定影响力论文优先；
2. 在Kaggle、KDD、天池等平台竞赛获得过优异成绩优先；
4. 精通NLP/CV/RL/数据挖掘/推荐等任一领域主流模型，对模型设计原理有深刻理解，有相关算法实际应用经验（项目/竞赛/Paper）；
5. 代码能力强，有工业级模型落地、快速论文复现、开源代码理解能力，有代码移动端部署、边缘设备部署经验为佳。",2024-12-29,智联
信号处理算法工程师,北京-朝阳,15k-30k,经验不限,硕士,"嵌入式硬件开发
嵌入式软件开发
传感器
C语言
C++
安防监控产品",北京中科太赫兹科技有限公司,电子/半导体/集成电路,0-20人,"职位描述
嵌入式硬件开发嵌入式软件开发传感器C语言C++安防监控产品
岗位职责：
1.负责微波信号处理系统算法设计与实现，包括参与整机系统方案论证、负责信号分系统技术方案和工程实施方案论证，以及信号处理系统各模块需求分析和功能指标分解和各接口协议确定；
2. 负责微波信号处理系统集成、调试和整机联试，解决论证、设计、调试、联调过程的技术问题；
3. 负责编写开发过程中的各种技术文档；
4. 进行微波信号处理新技术跟踪，提出具体技术发展建议，参与微波信号处理系统方面的专项技术攻关工作。
任职要求：
1、硕士及以上学历、计算机、信号处理等相关专业优先；
2、 精通信号与系统原理，数字信号处理、阵列信号处理等专业知识，熟练使用C语言、Matlab 语言；
3、有电磁波信号处理或者雷达电子对抗信号数据处理经验优先；
4、熟悉嵌入式LINUX操作系统，或者有GPU等信号处理系统开发经验者优先。
职位福利：五险一金、周末双休、弹性工作、员工旅游、节日福利、创业公司、股票期权",2024-01-05,智联
感知算法工程师,北京-昌平,25k-40k·16薪,经验不限,硕士,"C++
Shell",石头科技,,无,"职位描述
C++Shell
岗位职责:
1、负责扫地机的感知部分，数据类型不限于图像、点云、IMU，方法不限于深度学习类、传统算法类
2、负责图像、点云、IMU等多传感器融合算法研发，包括数据去噪、点云配准等；
任职要求:
1.硕士及以上学历，计算机、软件工程等相关专业 ；
2.熟练掌握C++ ；
3.有项目落地相关经验，用Opencv解决过实际问题优先 ；
4.有以下经验者优先：嵌入式平台开发、相机模型、ISP处理步骤、深度学习、slam、多传感器融合感知算法、多传感器融合定位算法经验优先 ；
5.有识别、追踪、reid，点云配准，分割，目标识别、分割经验优先；
6.具有良好的数学基础和分析解决问题的能力、良好的学习能力、沟通能力和团队合作精神。",2024-12-13,智联
机器人算法工程师--CV(校园招聘)(J10018),北京-海淀,15k-20k·15薪,经验不限,硕士,视觉图像算法,东软医疗系统股份有限公司,"医疗设备/器械,互联网",1000-9999人,"职位描述
视觉图像算法
岗位职责:
通过HMI界面控制虚拟轴的相关运动
任职要求:
精通C/C++编程语言，拥有扎实的基于Linux系统开发经验",2024-01-05,智联
算法工程师（定位）,北京-昌平,40k-60k·16薪,经验不限,硕士,"定位算法
自动驾驶
户外定位
SLAM",广垠(河北)人力资源服务有限公司,证券/期货,0-20人,"职位描述
定位算法自动驾驶户外定位SLAM
工作职责：：
1、参与基于激光，图像，雷达等多传感器融合的定位算法研发。
2、负责进行试验进行调试，测试，验证算法功能的正确性及性能指标。
3、负责算法产品落地实际项目中的关键问题公关。
任职要求：
1、硕士以及以上学历，计算机，机器视觉等相关专业；
2、具有扎实的SLAM理论基础，有实际的项目开发经验；
3、掌握SLAM中滤波算法和图优化算法；
4、熟悉概率论，状态估计和优化理论，有g2o，ceres，gtsam等开源库的使用经验；
5、熟练使用c++。
6、熟悉矿山环境，或有过矿山定位经验者优先。",2024-12-08,智联
算法专家,北京-朝阳,45k-80k,5-10年,本科,"视觉图像算法
导航算法
运动控制算法
定位算法",北京弘点科技有限公司,"工业自动化,人工智能,云计算/大数据,物联网",1000-9999人,"职位描述
视觉图像算法导航算法运动控制算法定位算法
·紧跟前沿研究成果，研究多目标Tracking的和算法（如KF，KCF，光流和机器学习为基础的相关算法）
• 以上游多传感器和模型的检测结果为输入，构建和优化多目标Tracking相关算法，保持检测目标的一致性和连续性
• 记录被检测物体的历史轨迹和状态数据，为下游行为预测提供信息支持",2024-12-27,智联
传统算法工程师,北京-大兴,20k-35k·14薪,3-5年,硕士,"C++
Python
传统图像处理
缺陷检测
医疗影像处理",惠然科技有限公司,"仪器仪表制造,仪器仪表制造",100-299人,"职位描述
C++Python传统图像处理缺陷检测医疗影像处理
岗位职责：
职责概述：推动部分扫描电镜（SEM）图像后处理算法项目的研发
1、负责设备相关自动化算法的设计与研发；
2、负责设备相关图像识别算法的设计与研发；
3、负责设备相关硬件数据的建模及数据分析；
4、负责图像相关后处理，如图像亮度对比度增强，图像降噪，图像拼接融合，图像畸变矫正等算法的设计与研发；
5、负责相关机器学习模型的建立及改进，如分类、分割、超分等；
6、负责撰写算法设计与研发相关文档。
任职要求：
1、硕士学历，影像处理、数学、计算机、统计等相关专业；
2、熟悉传统图像处理；
3、编程能力强，数据结构与算法基础扎实，熟悉Python，具备C++编程能力；
4、英语六级；
5、三年以上工作经历。",2024-12-12,智联
推荐算法工程师,北京-海淀,20k-40k·16薪,3-5年,硕士,推荐算法,北京达佳互联信息技术有限公司,,无,"职位描述
推荐算法
职位描述 1、参与亿级用户规模的电商推荐优化，提升内容电商观看时长、点击率、转化率、GMV、LTV等核心指标； 2、通过深度学习领域的研发工作，包括但不限于深度模型设计与优化、强化学习、迁移学习、图神经网络等的算法和系统提升预估效果； 3、通过推荐算法机制优化电商流量结构和GMV结构，促进电商生态的健康发展。 任职要求 1、硕士及以上学历，计算机、数学或统计学相关专业； 2、熟悉Linux、C++、Java或Python，优秀的编码能力，扎实的数据结构和算法功底； 3、具有推荐系统、机器学习、数据挖掘或者自然语言理解等相关领域知识； 4、善于阅读文献，快速学习 ，具备优秀的分析和解决问题的能力，良好的沟通协作能力。 加分项： 1、有推荐系统、机器学习、信息检索、自然语言理解、计算广告学及算法博弈论相关领域研究或实习经验； 2、具备大规模电商推荐算法经验； 3、在SIGKDD、ICML、NIPS、WSDM、WWW、ACL、RECSYS等相关国际顶级会议上有文献发表； 4、有ICPC、Topcoder Algorithm或类似算法竞赛经历者优先。",2024-01-01,智联
感知算法工程师,北京-海淀,20k-40k·13薪,5-10年,本科,,北京天诺德咨询有限公司,"咨询服务,互联网,电子/半导体/集成电路,通信/网络设备",20-99人,"职位描述
1、负责核心算法的产品化，包括封装、编译、优化等工作；
2、与算法团队对接，参与框架设计和关键技术预研，并对核心算法进行实现和优化等
3、负责工程系统架构设计、关键模块编写、AI推理性能优化，自动化的算法封装流程等
要求：
1.专业要求：计算机、信号处理、自动化、应用数学等相关专业。
2.工作能力要求：
2.1具备丰富的数理统计、模式识别、机器学习、图像处理等理论知识以及熟练的中英文学术论文调研能力。
2.2擅长对应用场景进行问题抽象，并能选取合适的感知算法解决应用问题，具有较强的分析和解决问题能力。
2.3熟悉机器视觉、计算机视觉、计算机图形学、机器学习基本原理和常用工具，熟悉视觉测量、图像识别、人脸识别、目标检测、目标跟踪、图像分割、姿态估计、视频理解、三维重建与深度估计、SLAM等技术，有算法落地经验。
2.4熟悉激光/超声波/毫米波雷达、深度摄像头等传感器及其数据分析处理（2D点云处理、2D检测分割等），掌握多传感器融合理论与建模方法，有算法落地经验。
有小样本自学习相关算法研究经验者优先",2024-12-28,智联
导航算法工程师,北京-海淀,20k-40k,3-5年,硕士,"MATLAB
导航算法
仿真验证
C语言
VISUAL S
RTK",北京华龙通科技有限公司,"通信/网络设备,船舶/航空/航天/火车制造,计算机软件,电子/半导体/集成电路",100-299人,"职位描述
MATLAB导航算法仿真验证C语言VISUAL SRTK
1.硕士及以上学历，导航、制导类相关专业；
2.具有3年以上惯性导航相关工作经验；
3.具有较强的算法研究及仿真验证能力；
4.具有较强的C语言编码经验，能够熟练使用Matlab、Visual Studio。
职位福利：交通补助、餐补、通讯补助、带薪年假、定期体检、节日福利、项目奖金、工作居住证",2024-12-09,智联
感知算法工程师,北京-大兴,18k-30k,3-5年,本科,"视频算法
自动驾驶
视觉图像算法
PyTorch",天津帆探科技有限公司,"汽车零部件,汽车研发/制造",20-99人,"职位描述
视频算法自动驾驶视觉图像算法PyTorch
负责基于激光雷达3D点云数据为主（融合视觉图像）和深度学习算法开发用于无人驾驶的环境感知技术，例如障碍物检测、分类、跟踪，可行驶区域检测，环境语义分割等。
任职要求：
1. 本科及以上学历，计算机科学、图像处理、模式识别、通信工程、应用数学等相关专业；
2. 熟悉机器学习基本理论，例如SVM、随机森林、boosting等，深刻理解特征工程，熟悉深度学习理论，扎实的概率统计、线性代数、数值优化基础；
3. 熟悉常用的深度学习检测、识别、语义分割网络框架，例如RCNN系列，FCN，SSD，YOLO等；
4. 有2年以上基于Caffe、TensorFlow、pyTorch、MXNet等至少其中之一的实践项目经验，丰富的神经网络训练、调优经验，包括数据清洗、扩增、样本均衡等数据处理经验，能够从零开始训练一个神经网络；
5. 具备3D数据处理尤其是3D感知项目经验的优先；
6. 在Kitti或者其它深度学习相关的竞赛上提交成绩并获得较高排名的优先；
7. 对深度学习技术充满热情，愿意接受挑战性的工作，具备良好的抗压能力和团队协作
职位福利：五险一金、年底双薪、绩效奖金",2024-12-29,智联
感知算法工程师,北京-海淀,25k-50k,3-5年,本科,,北京天诺德咨询有限公司,"咨询服务,互联网,电子/半导体/集成电路,通信/网络设备",20-99人,"职位描述
1、负责核心算法的产品化，包括封装、编译、优化等工作；
2、与算法团队对接，参与框架设计和关键技术预研，并对核心算法进行实现和优化等
3、负责工程系统架构设计、关键模块编写、AI推理性能优化，自动化的算法封装流程等
1、学历要求：本科及以上学历。
2、专业要求：计算机、信号处理、自动化、应用数学等相关专业。
3、工作经历：
4、具备丰富的数理统计、模式识别、机器学习、图像处理等理论知识以及熟练的中英文学术论文调研能力。
5、擅长对应用场景进行问题抽象，并能选取合适的感知算法解决应用问题，具有较强的分析和解决问题能力。
6、熟悉机器视觉、计算机视觉、计算机图形学、机器学习基本原理和常用工具，熟悉视觉测量、图像识别、人脸识别、目标检测、目标跟踪、图像分割、姿态估计、视频理解、三维重建与深度估计、SLAM等技术，有算法落地经验。
7、熟悉激光/超声波/毫米波雷达、深度摄像头等传感器及其数据分析处理（3D点云处理、3D检测分割等），掌握多传感器融合理论与建模方法，有算法落地经验。",2024-12-30,智联
gnss算法工程师,北京-朝阳,18k-35k·13薪,经验不限,硕士,"导航定位
定位算法
RTK
C/C++
GNSS
智能机器人",北京眸星科技有限公司,"电子/半导体/集成电路,通信/网络设备",20-99人,"职位描述
导航定位定位算法RTKC/C++GNSS智能机器人
1、负责GNSS算法的研究与开发，包括：精密定轨.精密钟差.UPD.电离层建模.PPP-RTK.RTK.网络RTK等；
2、在嵌入式硬件平台上进行GNSS解算或精度优化；
3、将GNSS定位结果与其他定位结果进行融合定位；
4、持续关注定位质量，针对用户问题和场景需求进行问题发现和问题解决。
任职资格：
1、电子.通讯.计算机.统计.数学.导航等相关专业毕业，研究生及以上学历；
2、熟悉GNSS定位原理，包括单点定位.PPP.RTK.RAIM等，了解GPS/北斗/伽利略等系统差异，有解算算法开发经验；
3、了解GNSS领域常见协议和工具，包括NEMA.RINEX.SUPL.RTKLIB等；.",2024-12-12,智联
优化算法工程师ys,北京-海淀,14k-25k,经验不限,本科,"C++
Python",中国人民解放军32806部队,政府/公共事业,100-299人,"职位描述
C++Python
岗位职责：
1. 使用机器学习和运筹优化技术提供实际问题的解决方案；
2.协助团队，最终实现产品落地化
任职要求：
1. 本科及以上学历，运筹学、计算机、应用数学、统计学或相关专业；
2. 熟悉机器学习或者运筹学等领域的算法应用和理论；
3. 较好的编程能力，熟练掌握 C/C++，Python 等至少一门语言；
4. 较强的逻辑分析能力和数学建模能力；
5. 良好的沟通能力
具有以下条件者优先
1. 硕士及以上学历；
2. 发表机器学习、运筹学相关论文；
有运筹优化算法研究和开发经验的优先，包括但不限于组合优化，博弈论，在线优化，随机优化，混合整数优化，线性规划",2024-01-05,智联
高级算法工程师（感知-北京),北京-朝阳,15k-30k·14薪,3-5年,本科,"传感器
传感器融合
图像处理
激光雷达",中信科智联科技有限公司,"物联网,计算机软件,计算机硬件,电子/半导体/集成电路",300-499人,"职位描述
传感器传感器融合图像处理激光雷达
【职位描述】
1、负责路侧端多传感器融合感知算法研发工作，包括技术选型、架构设计，制定技术方案，满足不同场景下的车路协同系统要求，如道路内目标或事件识别。
2、指标驱动，用数据分析评估业务目标，拆解不同软硬件模块的指标要求，建立可量化评价体系。
3、围绕业务目标制定不同阶段的算法技术路线、工程化落地实现。
【职位要求】
1、本科以上学历，图像处理、计算机等相关专业，三年以上多源融合感知算法研发经验。
2、精通视觉、毫米波、激光雷达等路侧设备的特性、标定等，以及识别结果的融合、跟踪，算法工程化能力较强。
3、熟练掌握C/C++、Python语言，Linux下研发能力。
【加分项】
1、有车路协同、自动驾驶、人工智能相关领域研发经验。
2、对传感器硬件比较了解。",2024-01-02,智联
导航高级算法工程师,北京-朝阳,75k-85k,5-10年,硕士,"导航算法
路径规划",北京戌华防务技术有限公司,"计算机软件,互联网",100-299人,"职位描述
导航算法路径规划
岗位职责:
1. 负责智能驾驶中路径规划、轨迹生成、行为决策算法的架构、设计和开发；
2. 负责复杂环境下快速运动响应和智能决策算法的设计与开发；
3. 参与导航地图的建图方案设计和规划；
岗位要求：
1. 211/985硕士或以上学历，5年及以上工作经验，精通C++编程；
2. 精通常见的路径规划算法，如Hybrid A*/ EM planner/多项式/B样条等；
3. 熟悉车辆横纵向动力学模型、运动学模型；熟悉凸优化及最优控制理论 （LQR，MPC等)；
4. 有完整的导航算法架构经验，包含仿真、架构、编码、调试、落地流程；
5. 有丰富的ROS2/ROS1开发经验和项目经验；
6. 有自动驾驶或机器人等相关项目经验者优先。",2024-01-03,智联
算法专家,北京,30k-55k,经验不限,博士,"深度学习
TensorFlow
特征提取
图像算法
图像识别
视频图像
识别算法",翔创科技(北京)有限公司,"计算机软件,互联网",100-299人,"职位描述
深度学习TensorFlow特征提取图像算法图像识别视频图像识别算法
岗位职责：
1. 负责图像领域方面算法应用，例如OCR、场景检测、场景识别、物品分类等;
2. 关注行业技术发展动态，前沿技术调研、应用创新;
3. 负责深度学习模型的裁剪、量化、压缩等调优工作;
4. 对目标负责，以结果为导向。
任职要求：
1. 博士学历，计算机相关专业，3--5年相关工作经验；
2. 熟练掌握TensorFlow深度学习框架；
3. 具备扎实的数学和算法基础，以及良好的编程习惯；
4. 对CV领域的前沿算法和模型有较为完整和系统的认识；
5. 熟悉轻量化深度学习模型设计、剪枝、量化等，有实际项目开发经历者优先；
6. 对非受控场景检测和识别有经验者优先；
7. 具备较好的业务理解能力，能快速根据业务特性，进行目标拆解和细化，并推动落地实现。
职位福利：五险一金",2024-12-14,智联
传统算法工程师,北京-顺义,23k-30k,5-10年,大专,"图像识别产品
OpenCV
Python",北京神州在线科技有限公司,"IT服务,通信/网络设备,专业技术服务,计算机硬件",100-299人,"职位描述
图像识别产品OpenCVPython
招聘2名传统图像处理算法工程师，
任职要求：
本科以上学历
5年以上相关经验
有良好的团队沟通能力
精通传统图像处理算法，包括但不限于：平滑、滤波、边缘检测、插值等等
面试周期：一轮现场面试",2024-01-03,智联
