岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间,来源
推荐算法工程师(J68715),北京-海淀,25k-50k·16薪,经验不限,本科,"Java
C语言
Python
搜索引擎技术
分布式技术
自然语言处理
深度学习算法
机器学习算法
推荐算法",百度,,无,"职位描述
JavaC语言Python搜索引擎技术分布式技术自然语言处理深度学习算法机器学习算法推荐算法
岗位职责:
-推荐策略部坐标百度双引擎（搜索+信息流）核心业务，以Feed推荐体验的最终呈现，提供推荐能力平台化服务
-研究数据挖掘或统计学习领域的前沿技术,并用于实际问题的解决和优化
-大规模机器学习算法研究及并行化实现,为各种大规模机器学习应用研发核心技术
-通过对数据的敏锐洞察,深入挖掘产品潜在价值和需求,进而提供更有价值的产品和服务,通过技术创新推动产品成长
任职要求:
-具有以下一个或多个领域的理论背景和实践经验：机器学习/数据挖掘/深度学习/信息检索/自然语言处理/机制设计/博弈论
-至少精通一门编程语言，熟悉网络编程、多线程、分布式编程技术，对数据结构和算法设计有较为深刻的理解
具有以下条件者优先：
-熟悉文本分类、聚类、机器翻译，有相关项目经验
-熟悉海量数据处理、最优化算法、分布式计算或高性能并行计算，有相关项目经验",2023-12-20,智联
NLP算法工程师,北京-海淀,20k-30k,3-5年,EMBA,"C++
Python
实体识别
分词
文本分类
PyTorch",北京鸿文智通科技有限公司,计算机软件,20-99人,"职位描述
C++Python实体识别分词文本分类PyTorch
专业：计算机／数学／统计学／模式识别相关专业
本科及以上学历，硕士学位优先；
技术领域：文本智能校对
技术要求：
1.数据结构和算法；
2.具有优秀的编程能力，精通C/C++，Python/Golang以及常用脚本语言；
3.词性分析、实体识别、新词发现、语义关联等NLP基础性研究与开发；
4.熟悉中文分词标注、文本分类、语言模型、实体识别等NLP相关算法。
5.责任心强，积极主动，有良好的沟通能力和团队合作能力。",2023-12-22,智联
算法移植工程师,北京-海淀,15k-30k,1-3年,本科,,启元实验室,"人工智能,人工智能",300-499人,"职位描述
岗位职责：
1、负责深度学习模型在嵌入式平台的移植和适配，例如Nvidia Jetson Xavier、瑞芯微RK3588、国产FPGA、自研NPU等嵌入式计算平台；
2、负责多领域算法模型在多种框架下的适配、部署与调优；
3、负责部署优化技术的开发；
4、参与SoC芯片软件研发与算法适配。
任职要求：
1. 计算机专业、软件工程、电子信息或相关专业本科以上学历，2年以上相关经验； ；
2. 有扎实的编程基础，了解常用的深度学习算法，熟练使用Python和C/C++编程语言；
3. 有嵌入式平台算法移植经验，如将机器学习、深度学习算法移植到 SoC/Arm 设备中；
4. 具有强烈的工作责任心、有良好的沟通能力和团队合作精神，有规范良好的开发习惯；
5. 有智能芯片软件工具链开发经验的优先。",2023-12-31,智联
资深深度学习工程师(J10205),北京-海淀,30k-50k·14薪,5-10年,硕士,"Python
智能驾驶
TensorFlow
PyTorch",元橡科技,"计算机硬件,计算机软件",100-299人,"职位描述
Python智能驾驶TensorFlowPyTorch
岗位职责:
1. 负责基于图像/三维点云的Bev+Transformer模型、在线建图、定位算法研发；
2. 负责上述算法的工程实现、车端部署、问题分析及性能调优；
3. 负责机器视觉或深度学习算法相关的前沿技术跟踪与研发工作。
任职要求：
1. 应用数学、计算机、模式识别、机器学习、电子信息、机器人等相关专业，硕士及以上学历；
2. 有自动驾驶深度学习车道线识别、障碍物检测等方向3年以上的研发、落地经验；
3. 熟悉Python/C++程序开发，具有良好的编程习惯，了解常见的算法和数据结构；
4. 熟悉深度学习的基本知识和流行框架，包括但不限于PyTorch、Tensorflow；熟悉常见的网络结构和调参及系统工程技巧，包括CNN、Transformer、NERF等；
5. 良好的数学基础及分析解决问题的能力；
6. 愿意主动学习，有强烈的责任心；
7. 有学术比赛成果或实际工程项目经验者优先。",2023-12-19,智联
无人装备设计师,北京-海淀,20k-25k,经验不限,硕士,"运动控制算法
深度学习算法
ROS
Carsim
C++
Python
无人车
移动机器人",北京特种机械研究所,船舶/航空/航天/火车制造,500-999人,"职位描述
运动控制算法深度学习算法ROSCarsimC++Python无人车移动机器人
负责线控无人底盘、机器人平台、感知定位、规划决策、机动控制等的总体设计、技术开发、测试等；
负责无人平台集群任务及路径规划、人机交互及操控软件的开发与维护；
职位福利：五险一金、绩效奖金、交通补助、餐补、带薪年假、定期体检、节日福利、通讯补助、健身房、淋浴房等",2023-12-31,智联
多模态深度学习研究员（图像 + NLP）,北京-朝阳,20k-40k·16薪,经验不限,硕士,"深度学习
NLP
机器学习
Python
机器视觉
图像处理
模式识别
推荐算法",富士通研究开发中心有限公司,"计算机软件,互联网,通信/网络设备,IT服务",100-299人,"职位描述
深度学习NLP机器学习Python机器视觉图像处理模式识别推荐算法
多模态深度学习研究员（图像 + NLP）： 1. 计算机科学、计算机视觉、机器学习、数学、NLP或相关领域硕士或博士学位 2. 了解计算机视觉和自然语言处理领域的基本任务和相关算法/解决方案。 3、良好的学术论文发表背景。 4、较强的编码能力，如Python（或c/c++）和深度学习框架（tensorflow或pytorch）。 5、能够进行学术论文的实验/算法实现。 6. 能够学习最新技术，具有良好的沟通能力。 7. 有图像、视频或NLP经验者优先。 8. 英文流利。
职位福利：免息房贷、周末双休、五险一金、绩效奖金、补充医疗保险、员工旅游、弹性工作、节日福利",2023-12-04,智联
深度学习研究工程师,北京-海淀,60k-85k,3-5年,硕士,"C++
Python
机器视觉
图像算法
智能驾驶
OpenCV
竞赛
PAPER",锐仕方达人才科技集团有限公司,人力资源服务,1000-9999人,"职位描述
C++Python机器视觉图像算法智能驾驶OpenCV竞赛PAPER
岗位： 深度学习研究工程师
地点：南京/北京/上海
工作内容：
1.研究方向：
- 自动驾驶算法研究（目标检测、BEV、点云、Occpancy、DriveGPT等）
- 大模型及多模态算法研究（开放场景的2D/3D感知、模型轻量化设计等）
- 模型加速优化研究（PTQ、QAT、混合精度量化、模型压缩等）
- 软硬件协同设计（AI模型加速、算子硬件化、指令集开发等）
2.开发方向
- AI工具链开发（模型解析、图优化等）
- AI算子设计和开发（如投影变换、超越函数、LayerNorm、Grid-sample等）
- 模型部署优化（性能优化、Benchmark验证等）
岗位要求：
1.学校期间有对口研究方向的经历；
2.有对应论文发表或比赛获奖经历优先： ͏឴
3.985本硕；",2023-12-21,智联
算法工程师（点云ai方向）,北京-昌平,40k-45k·16薪,3-5年,本科,激光雷达感知算法,三一集团有限公司,,无,"职位描述
激光雷达感知算法
岗位职责：
1、负责基于深度学习激光雷达点云的3D目标检测、分割、跟踪等算法的研究及迭代计算；
2、负责自动驾驶中激光雷达感知算法的长期研发和迭代，及算法在及时产品中的落地与优化提升；
任职要求：
1、本科及以上学历，要有ai模型训练和使用经验，具备深度学习经验。
2、有至少4年工作经验
3、工作项目涉及激光雷达感知、点云感知、目标检测、深度学习、pointpillar、聚类相关的，涉及其中2个以上
4、有自动驾驶行业从业经验",2023-12-14,智联
深度学习算法工程师-吉妮实验室,北京-昌平,13k-26k,经验不限,硕士,"Python
C++
深度学习算法
PyTorch
TensorFlow",北京脑科学与类脑研究所,"学术/科研,学术/科研",300-499人,"职位描述
PythonC++深度学习算法PyTorchTensorFlow
岗位职责：
1.将前沿深度学习技术运用在行为或神经数据的分析与建模中；
2.根据课题需要开发、迭代新的深度学习模型与算法；
3.负责深度学习前沿技术的跟踪，持续优化算法性能。
应聘条件：
1.计算机、人工智能、自动控制等相关专业硕士及以上学位；
2.熟练使用Python/C++等至少一种编程语言，熟练使用TensorFlow/PyTorch等至少一种深度学习框架；
3.熟练掌握常用深度学习模型并有实际项目经验；掌握深度强化学习并有实际项目经验者优先；
4.发表过期刊或会议论文。在国际重要会议上发表过学术论文者优先;
5.对脑科学与人工智能的交叉学科研究有浓厚兴趣，乐于探索新领域；
6.优秀的分析和解决问题的能力，对挑战性的问题充满激情，良好的沟通和团队合作能力;
7.有博士学位者可考虑申请博士后职位（待遇更高且可解决个人及家属户口）。
福利待遇：
1.按资历提供有竞争力的薪资(硕士学历21万/年起，博士学历30万/年起)；
2.正规劳动合同制聘用人员，按工资全额缴纳五险一金，提供补充医疗保险、体检、带薪年假等福利;
3.协助租住员工公寓或昌平区公租房；
4.协助符合条件者申请北京户口;
5.实验室全力支持个人职业发展。提供参加国内、国际会议、访问交流及继续深造的丰富机会。",2023-12-27,智联
图像/视频算法工程师,北京-海淀,11k-20k,1-3年,硕士,"图形图像处理
音视频开发
C++
Python
数据结构
视觉图像算法
深度学习算法
音视频编解码",北京思行伟业数码科技有限公司,"计算机软件,IT服务,互联网,电子/半导体/集成电路",20-99人,"职位描述
图形图像处理音视频开发C++Python数据结构视觉图像算法深度学习算法音视频编解码
岗位职责：
1、负责图像、视频数据分析建模；
2、负责模型设计、模型开发及模型优化，负责算法参数调试并研制产品落地；
3、负责相关技术文档的编写，包括概要设计、详细设计等；
任职要求：
1、计算机、人工智能、数学、通信、信号处理、电子、模式识别、计算机图形学等相关专业，硕士以上学历，1年以上开发经验；
2、具备良好代码能力和工程思维能力，能独立将算法模型应用于实际产品研发；
3、熟练掌握至少一种深度学习框架，如pytorch、tensorflow、caffe、Keras、Sklearn、Millib、OpenCV等；
5、熟练掌握 C/C++, Python，计算机基础扎实，有很强的算法实现能力；
6、深度学习基础知识扎实，具有计算机视觉和图像处理（降噪、检测、分割、识别等）方向工作经验，熟悉计算机视觉和图像处理领域的常见算法和模型（如目标跟踪、图像识别、图像分割、图像对比、图像生成等）；
7、有人脸检测、关键点定位、目标检测与跟踪、林火监测、自然资源动态监测等算法实际产品化经验者优先。
8、具备良好的表达沟通能力、团队协作能力和抗压能力，工作态度认真，责任心强。
职位福利：五险一金、带薪年假、全勤奖",2023-12-14,智联
深度学习框架研发专家和工程师,北京-海淀,25k-50k·15薪,3-5年,本科,"深度学习
C++
Python
TensorFlow
CUDA
ONNX
Caffe
AI算子开发和优化",海飞科(北京)科技有限公司,"电子/半导体/集成电路,人工智能,互联网,电子/半导体/集成电路",20-99人,"职位描述
深度学习C++PythonTensorFlowCUDAONNXCaffeAI算子开发和优化
岗位职务: 深度学习框架研发专家和工程师
薪资面议
地点：南京，北京，西安
Junior & Senior
岗位描述:
1. 设计和开发大规模分布式深度学习训练和推理平台；
2. 跟踪/分析/评估各主流开源深度学习框架，参与自研深度学习软件栈的整体设计和实现，性能调优；
3. 在海飞科自研AIGPU芯片上，设计与实现高性能的算子加速库。
岗位要求:
1. 计算机/数学/物理/电子工程/自动控制专业，本科及以上学历，3年以上工作经验 （特别优秀者可适当放宽要求）；
2. 熟练掌握计算机科学基础知识，对计算机系统（包括操作系统，计算机体系结构，并行处理等）有深刻的理解，且具有较丰富的相关实践经验；
3. 精通C++/Python编程，有3年以上工作经验；
4. 熟练掌握Linux应用程序开发流程及环境；
5. 熟悉图编译及网络优化；
6. 理解深度学习理论，熟悉至少一种深度学习框架及相关软件，如TensorFlow/XLA，TVM，PyTorch，PaddlePaddle，NNVM，ONNX等，对框架内部有所了解；
7. 良好的编程风格习惯，优秀的书面和口头沟通能力，团队协作精神。
加分项:
1. 具有AI算子开发和优化经验；
2. CUDA/OpenMP/OpenCL相关开发经验；
3. 任一种推理引擎TensorRT/TF-Lite/AndroidNN/CoreML/MNN上的开发使用经验；
4. 熟悉常见深度学习模型算法，在计算机视觉、语音、自然语言处理中任一个领域的应用经验。
职位福利：五险一金、带薪年假、节日福利、奖金福利、定期团建、年度体检、员工健身、提供轻食咖啡
职位亮点：团队汇集多位资深专家",2023-12-11,智联
NLP算法工程师,北京-朝阳,12k-18k,1年以下,本科,"NLP
CV
大模型
搜推广",外企德科,,无,"职位描述
NLPCV大模型搜推广
职责和要求：
1、开发和优化人工智能模型：使用编程技术和机器学习算法，开发和优化各种人工智能模型，包括NLP和CV模型。
2、技术支持：为公司的产品提供技术支持，解决相关的人工智能技术难题，确保产品的高效运行。
3、数据处理和分析：负责处理和分析大规模数据，提取有价值的信息，为模型的训练和改进提供支持。
4、团队合作：与团队成员紧密合作，共同制定和实施人工智能项目的计划和目标，确保项目按时交付。
职位要求：
1、编程经验：强悍的编码能力，具备扎实的编程基础和良好的算法思维，有相关编程方面竞赛或获奖经验优先。
2、NLP或搜推广经验：具备基础NLP经验，如信息抽取，语义理解，知识库构建等方法。或有搜推广领域的项目经验，对相关技术有深入了解。
3、有CV或大模型经验优先：有CV或大模型开发经验，熟悉常用的CV技术或LLM模型微调方法。
4、技术能力：熟悉Python编程语言和常用的机器学习框架，如TensorFlow、PyTorch等。
5、问题解决能力：具备良好的问题解决能力和团队合作精神，能够独立思考并提供创新解决方案。
6、沟通能力：良好的沟通和表达能力，能够与技术团队其他成员有效合作，解释复杂的技术概念。
7、自我驱动：具备强烈的学习欲望和自我驱动能力，能够持续学习和适应快速变化的技术环境。",2023-12-21,智联
高级算法工程师-深度学习方向,北京-海淀,25k-50k·14薪,3-5年,硕士,"深度学习
数字信号
语音识别
pytorch
TensorFlow
神经网络",北京声加科技有限公司深圳分公司,计算机软件,20-99人,"职位描述
深度学习数字信号语音识别pytorchTensorFlow神经网络
岗位职责：
1. 负责利用深度学习技术开发和优化音频算法，包括语音增强，回声消除，去混响，语音分离，命令词唤醒，迭代提升DNN性能；
2. 负责解决DNN算法在测试中出现的问题，通过数据增强、调参、调整模型结构等方式解决或改善，加快产品落地；
3. 负责DNN模型优化裁剪：用量化、算子替换、剪枝，蒸馏等方式，有效降低模型mips或RAM需求，方便移植到各硬件平台;
4. .负责DNN模型转码、整合，协助解决平台移植中出现的适配问题。
任职资格：
1. 信号处理、声学、物理、电子信息、通信工程、计算机等相关专业硕士及以上学历；
2. 3年以上声学算法调试、音频数字信号处理相关工作经验, 有信号处理基础的优先考虑；
3. 参加过dnn在语音上的落地项目，如：
语音分离、语音增强（SE）、回声消除（AEC）、深度降噪（DNS）、去混响（Dereverberation）、命令词唤醒（KWS）、语音识别、声纹识别（Speaker Recognition、Speaker ID) ;
4.英语读写能力强，能够调研英文文献。
福利待遇：
1、六险一金（按照实际工资缴纳，12%公积金缴纳比例）；
2、周末双休；
3、带薪年假；
4、年度体检；
5、餐补、通讯补贴；
6、节假日及关怀慰问礼包；
7、每月部门聚餐费用；
8、每月月底准时出粮；
9、弹性打卡。
职位福利：五险一金、股票期权、带薪年假、弹性工作、14薪、周末双休、员工旅游、补充医疗保险",2023-12-01,智联
初中级图像算法工程师,北京-西城,12k-24k,1-3年,本科,"图像检测识别
PyTorch
OpenCV
视觉图像算法
缺陷检测",北京智盟信通科技有限公司,"电力/水利/热力/燃气,电力/水利/热力/燃气",300-499人,"职位描述
图像检测识别PyTorchOpenCV视觉图像算法缺陷检测
岗位职责：
1、 负责巡视类图像算法的研发，例如分类、检测、分割、融合等
2、 研究电力相关领域内的数据业务、前沿知识与技术实现，并应用于电力业务领域内的解决方案
任职资格:
1、本科及以上学历，计算机、电子、自动化相关专业；
2、熟悉CV相关算法和模型，包括但不限于：图像视频理解、目标检测、分割、动作识别、多模态、少样本学习等；
3、熟悉Python/CUDA/ Matlab 编程，能够进行相应算法实现与软件开发；
4、熟悉PyTorch/TensorFlow/PaddlePaddle其中一种或多种框架模型的训练和部署；
5、较好的代码能力和一定的计算机基础；
6、了解机器学习基本算法，如分类、回归、聚类等。
7、有巡视类相关经验优先",2023-12-12,智联
AI部署工程师(A211073),北京-海淀,18k-30k·14薪,1-3年,本科,"C++
深度学习算法
机器学习算法
视觉图像算法
TensorFlow
PyTorch
Caffe",优奈柯恩(北京)科技有限公司,"计算机硬件,互联网",300-499人,"职位描述
C++深度学习算法机器学习算法视觉图像算法TensorFlowPyTorchCaffe
职位描述：
1、负责AI深度学习算法在硬件系统的部署工作，包括模型转换、SDK开发、产品功能落地；
2、参与主流手机芯片厂商CPU、GPU、DSP量化及性能优化；
3、跟踪前沿AI算法和工程技术，推动公司AI方向技术体系成长。
职位要求：
1、计算机、软件、AI、电子、自动化等相关专业本科及以上学历；
2、精通C++/C编程，熟悉常用数据结构与算法，熟悉Linux环境下常用开发工具；
3、熟悉深度学习、计算机视觉或数字图像处理的相关基础知识，有部署优化相关项目经验；
4、熟悉至少一种主流的深度学习框架，如pytorch/tensorflow/caffe等；
5、了解 GPU/DSP/ARM Neon 优化加速；
6、有ACM，NOIP等编程比赛优胜经验者优先。",2023-12-20,智联
算法工程师,北京-海淀,15k-30k,经验不限,硕士,"C++
密码算法
深度学习算法
算法研究",江河慧远,"专业技术服务,物联网",20-99人,"职位描述
C++密码算法深度学习算法算法研究
工作职责：
1）、基于加速计算平台，开展人工智能算法研究和设计优化工作；
2）、开展神经网络模型的设计、训练、框架迁移和优化。
岗位要求：
1）、计算机、人工智能、电子工程等相关专业硕士、博士；，有机器学习相关工作经验，数学基础扎实，计算机、统计学、数学等相关专业优先考虑；
2）、 熟练掌握常见的机器学习算法（SVM、决策树、Boosting 等）；熟悉至少一种深度网络框架（Tensorflow、PyTorch、Caffe 等）；熟悉深度神经网络常用模型（CNN、RNN、DNN、RCNN 等），并能够将它们运用到特定的场景之中，例如异常检测、时序预测；
3）、工程实现能力扎实，熟悉 Python、Matlab、C 或 C++ 等至少一种编程语言，有CUDA开发经历优先；
职位福利：五险一金、年底双薪、餐补、定期体检、绩效奖金、带薪年假、通讯补助、周末双休",2023-12-31,智联
人工智能AI高级开发工程师,北京-海淀,18k-28k,5-10年,本科,"Python
Java
机器视觉
图像算法
TensorFlow
PyTorch
Caffe",波义尔(河北)智能矿山科技有限公司,通信/网络设备,0-20人,"职位描述
PythonJava机器视觉图像算法TensorFlowPyTorchCaffe
人工智能高级开发工程
岗位职责：
1负责人工智能、机器学习相关项目的策划与应用实现；
2负责公司机器学习算法的研究与实施，包括模型设计与训练；
3研究人工智能在煤矿方面的应用；
4研究并实现基于DSP等硬件的算法加速问题；
5人工智能领域的技术探索及专利申报；
6为公司其他项目组提供数据分析及机器学习方面的支持。
岗位要求：
1本科及本科以上学历；
2熟练掌握python及其开发工具；
3熟悉pyTorch, Caffe、TensorFlow等主流深度学习框架中的一项，有计算框架核心模块开发、优化经验的优先；
4了解自然语言处理、语音识别、计算机视觉、机器学习、深度学习等领域中的至少两项，有较强的理论功底和相关工作研究经历；
5熟悉LINUX操作系统、开发环境及应用部署；
6掌握SVN、Git版本管理工具的使用。
其它要求：
1可根据项目需求出差；
2良好的团队合作意识，有高度的责任心，较强的抗压能力；
3具有较好的沟通和表达能力。",2023-12-06,智联
nlp算法工程师,北京-海淀,30k-50k,3-5年,硕士,LANGCHAIN,北京觅才企业管理咨询有限公司,"互联网,学校/学历教育,培训/辅导服务,学术/科研",0-20人,"职位描述
LANGCHAIN
岗位职责：
- 负责大模型增量预训练、高效微调、推理优化和效果评估等，并在汽车后市场领域场景中实现落地
- 研发迭代检索增强、链式推理、事实一致性和可控性文本生成等技术
- 负责问答系统的内容安全，指令安全、隐私安全等
- 追踪NLP/多模态等大模型前沿技术
任职要求：
- 熟练掌握NLP基础理论和算法，有NLP相关行业经验，熟练掌握Transformer系列模型架构和原理
- 熟练掌握python编码语言，熟练使用pytorch、tensorflow、paddle等至少一种深度学习框架
- 熟悉使用deepspeed、megatron、colossal-ai等至少一种大模型分布式训练框架，了解langchain原理以及llama、chatglm等常见开源基座大模型
- 责任心强，有较强的自驱力，善于利用业界优质模型，从0到1推动业务发展，以及较强的沟通协作能力。",2023-12-22,智联
AI算法工程师,北京-海淀,20k-35k,经验不限,硕士,"CNN
TensorFlow
PyTorch
数据开发
人工智能、视觉识别
深度学习算法
Python",南京智子引擎信息科技有限公司,人工智能,20-99人,"职位描述
CNNTensorFlowPyTorch数据开发人工智能、视觉识别深度学习算法Python
招聘深度学习，感兴趣随时和我联系~",2023-12-08,智联
深度学习工程师,北京-海淀,27k-50k,3-5年,硕士,"深度学习
图像识别
目标跟踪
Python",北京科基佳德智能技术有限公司,互联网,20-99人,"职位描述
深度学习图像识别目标跟踪Python
职位描述:
1.负责图像识别、目标跟踪的深度学习项目的技术研发工作;
2.负责负责计算机视觉、深度学习相关的产品研发;
任职要求:
1.硕士及以上学历,具有三年及以上相关工作经验;
2.精通 Python 编程,良好的数据结构和算法基础;
3.熟练使用 numpy 、 pandas 等计算机库以及 opencv 软件库;
4.熟练掌握深度学习 VGG 、 Inception 、 ResNet 、 Densenet 等 CNN 网络模型;
5.掌握 yolo 系列算法、 Faster R - CNN 、 RFCN 、等目标检测典型算法;
6.对计算机视觉、深度学习等技术方向有一定积累研究;
7.具有并行计算开发/算法优化经验、图像分割、图像配准算法研发经验者优先。
职位福利：五险一金、周末双休",2023-12-18,智联
深度学习编译器专家,北京-海淀,30k-60k·15薪,3-5年,硕士,"C++
LLVM
MLIR
GCC",上海欣聘信息技术有限公司,人力资源服务,20-99人,"职位描述
C++LLVMMLIRGCC
工作职责：
? 参与开发针对Stream Computing NeuralScale架构的基于MLIR的深度学习编译器。
? 具体包括深度学习编译器前端转换、后端代码生成、IR设计与扩展、图层优化与变换、存储优化、指令集优化等。
岗位要求：
? 良好的口头与书面沟通技巧，有团队工作意识和精神。
? 良好的英语读写能力，阅读英文技术材料无障碍。
? 善于学习新知识，工作积极主动、责任心强，并能够在压力下承担工作。
? 硕士及以上学历，计算机科学与技术、电子信息相关专业。
? 5年以上编译器相关开发工作或研究经验。
? 熟练掌握C、现代C++，熟悉Python。
? 熟练掌握程序设计算法与常见数据结构。
? 熟悉编译原理，理解常见的编译优化算法。
? 扎实的计算机体系结构基础，熟悉现代处理器的基本工作原理。
候选人具备以下技能的优先考虑：
? 有GCC、LLVM编译器的实际开发经验。
? 有基于XLA/TVM/MLIR的深度学习编译器的实际开发经验。
? 参与过以上编译器开源社区的开发并提交过代码。
? 深入理解深度学习模型的程序特征和在DSA芯片上的程序优化方法。",2023-12-31,智联
NLP算法工程师,北京-海淀,20k-35k,经验不限,硕士,"自动问答
聊天机器人
智能客服",拓尔思信息技术股份有限公司,"计算机软件,人工智能,云计算/大数据",1000-9999人,"职位描述
自动问答聊天机器人智能客服
集团总部新业务线
岗位职责：
1、深入研究面向认知智能的大模型技术，跟进外部最新进展，参与部门相关预训练模型研发，以行业领先为目标，满足业务产品使用需求并创造实用价值；
2、搭建符合公司需要的预训练模型训练框架，开展关键数据构建、模型实验、训练方案优化等工作，推动所研发模型达到业界领先效果
3、进一步面向公司各类业务和运营场景，沉淀共性能力，支撑智能化产品相关算法研发和迭代调优工作。
4、根据业务需求调研并做算法选型，复现论文模型，评估效果，持续优化；
5、开发模型的在线serving模块，满足性能高要求；
任职资格：
1、计算机相关专业统招硕士以上学历，有自然语言理解、对话管理、知识挖掘、问答机器人等算法经验；
2、熟练掌握nlp、常见的学习&深度学习算法，熟练掌握常用机器&深度学习开发框架（deepspeed/peft/pytorch/tensorflow等），熟练掌握预训练模型的设计与使用，熟悉NLP领域当前热点和前沿技术；
3、具备NLP大模型训练经验者优先，如ChatGLM、Baichuan、Qwen等LLM等相关经验，熟悉大模型微调SFT、LoRA、RLHF、PPO等相关技术
4、具备多模态AIGC大模型训练经验者优先，如GAN、Diffusion、AutoRegressive等相关经验
5、有智能客服/智能助手/语义分析/知识图谱/知识库项目经验者优先；
6、具备强烈的进取心、求知欲及团队合作精神，热衷于追求技术创新。",2023-12-23,智联
算法工程师,北京-丰台,30k-40k,1-3年,本科,"C++
Python
深度学习算法
优化",北京觅才人力资源有限公司,人力资源服务,0-20人,"职位描述
C++Python深度学习算法优化
工作职责：
1、开发应用于信用风控场景的算法，并封装API接口可供外部调用；
2、所指算法开发，非简单的依赖三方包对算法应用，而是在算法层面解决数学问题；
3、对算法性能进行优化；
任职要求：
1、优秀的python/c编程能力，对代码有热情；
2、1-3年算法开发或优化相关工作经历；
3、良好的数学功底，熟悉常用的机器学习算法；
4、良好的沟通能力，在多人协同开发的场景下，能良好合作；
5、优秀的学习能力和对任务的理解能力；
6、计算机/大数据统计/运筹学相关背景优先；
7、硕士学历优先。",2023-12-31,智联
深度学习算法工程师,北京-海淀,50k-70k·14薪,3-5年,硕士,"深度学习
强化学习
图像识别
机器学习
深度学习算法",山东伯睿英联企业管理咨询有限公司,"咨询服务,房地产中介,学术/科研,社团/组织/社会保障",20-99人,"职位描述
深度学习强化学习图像识别机器学习深度学习算法
工作职责：
利用深度学习技术进行前沿人工智能技术研发包括但不限于强化学习、图像识别、视频处理等领域 人工智能前沿技术领域的研究，负责机器学习平台的选型，框架搭建，开发及优化及机器学习深度学习人工智能相关算法实现，算法优化和性能评估 参与核心代码的书写，解决项目开发过程中的重大技术问题
任职要求：
硕士及以上学历，数学、计算机等相关专业，具备扎实的数学基础和数据处理经验 掌握机器学习相关知识，有该领域算法的研究或开发经验 掌握深度学习、目标检测、物体识别技术之一，熟悉对应算法的应用场景和优化方法 具有良好的编程能力，至少熟悉一种主流编程语言 精通数据结构、数据处理、人工智能算法和设计，能够对算法进行 验证和实现
职位福利：五险一金、年底双薪、绩效奖金、带薪年假、弹性工作、定期体检、通讯补助、交通补助",2023-12-01,智联
AI 算法工程师(A219370),北京-海淀,30k-60k·14薪,经验不限,硕士,"C++
手势
人体",优奈柯恩(北京)科技有限公司,"计算机硬件,互联网",300-499人,"职位描述
C++手势人体
职位描述：
1、参与算法设计，推动AI深度学习算法在AR/MR领域应用的研究和落地；
2、参与手势交互、空间感知等功能的技术研发和产品化；
3、跟踪技术发展，发掘新技术的应用场景。
职位要求：
1、计算机视觉、深度学习等相关专业背景，硕士及以上学历；
2、熟悉至少一种主流的深度学习框架，如Pytorch/ Tensorflow/ Caffe等；
3、扎实的工程实现能力，精通python或者C++，熟悉linux开发环境；
4、有手势、人体追踪和识别相关经验者优先；
5、有XR相关领域算法研发和产品化经验者优先。",2023-12-20,智联
信号处理算法工程师,北京-朝阳,15k-30k,经验不限,硕士,"嵌入式硬件开发
嵌入式软件开发
传感器
C语言
C++
安防监控产品",北京中科太赫兹科技有限公司,电子/半导体/集成电路,0-20人,"职位描述
嵌入式硬件开发嵌入式软件开发传感器C语言C++安防监控产品
岗位职责：
1.负责微波信号处理系统算法设计与实现，包括参与整机系统方案论证、负责信号分系统技术方案和工程实施方案论证，以及信号处理系统各模块需求分析和功能指标分解和各接口协议确定；
2. 负责微波信号处理系统集成、调试和整机联试，解决论证、设计、调试、联调过程的技术问题；
3. 负责编写开发过程中的各种技术文档；
4. 进行微波信号处理新技术跟踪，提出具体技术发展建议，参与微波信号处理系统方面的专项技术攻关工作。
任职要求：
1、硕士及以上学历、计算机、信号处理等相关专业优先；
2、 精通信号与系统原理，数字信号处理、阵列信号处理等专业知识，熟练使用C语言、Matlab 语言；
3、有电磁波信号处理或者雷达电子对抗信号数据处理经验优先；
4、熟悉嵌入式LINUX操作系统，或者有GPU等信号处理系统开发经验者优先。
职位福利：五险一金、周末双休、弹性工作、员工旅游、节日福利、创业公司、股票期权",2023-12-07,智联
NLP算法工程师,北京,15k-22k·13薪,3-5年,本科,,北京市宏图天成商贸有限公司,计算机软件,100-299人,"职位描述
需要计算机专业本科及以上学历 1．参与机器学习／深度学习系统搭建，在时间序列分析、数据挖掘算法、深度学习、自然语言处理中有一项或多项专长 2. 熟悉Python，熟悉至少一种Tensorflow/Pytorch/PaddlePaddle开发框架 3．有优秀的算法工程能力优先（问题抽象＋算法调研＋大数据处理＋模型调优＋serving部署） 4．有知识图谱构建和应用经验者优先，具备toB经验者优先，有大模型经验优先 其中 NLP自然语言处理为重点技术点",2023-12-13,智联
