岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间,来源
BI工程师,深圳-龙华,8k-12k,1-3年,本科,"Java
Python
SQL
数据挖掘
数据可视化
数据采集
数据治理
Power BI",深圳市国瓷永丰源瓷业有限公司,日化产品制造,1000-9999人,"职位描述
JavaPythonSQL数据挖掘数据可视化数据采集数据治理Power BI
工作内容：
1、负责公司数据BI报表数据建模及数据挖掘；
2、业务数据可视化建模与开发；
3、满足业务部门数据报表需求，建立和完善业务报告体系；
4、参与数据中台的构建，推动业务数据化，形成数据资产。
任职要求：
1、本科及以上学历，财务管理、计算机、信息管理、统计、数学相关专业；
2、两年以上BI数据分析/挖掘/开发工作经验；
3、精通数据建模、数据分析、数据统计、数据仓库的工具和方法；
4、通ETL 流程，熟悉kettle、datax、SSIS等工具，有数据治理经验优先；
5、精通SQL调优，熟悉MySQL、Oracle、SQLServer、Hive、MongoDB等数据库；
6、至少精通一种BI工具，如Power BI、Tableau、帆软BI、观远BI等；
7、具备较强的业务理解能力，高效的系统分析与设计能力，复杂场景的
8、合建模能力，出色的沟通能力和方案讲解能力；
9、有Spark、Python、Hive经验者优先；
10、有数据中台/数据湖工作经验者优先。",2024-01-12,智联
bi工程师,深圳-龙岗,13k-17k,5-10年,本科,"数据治理
报表开发
数据可视化
数据仓库
Hadoop",软通动力信息技术(集团)股份有限公司,无,无,"职位描述
数据治理报表开发数据可视化数据仓库Hadoop
【BI岗位要求】
岗位职责：
1.负责业务数据的获取.清洗.分析.挖掘和可视化，定期撰写分析报告，巡检维护数据流程和稳定性，为业务.产品团队工作提供合理化建议；
2.数据监控.数据异常分析，迅速定位业务问题会发现机会。
任职要求：
1.对python或R语言有一定了解，能够对海量客户订单信息进行挖掘分析并进行用户标签标注；
2.有一定的爬虫基础，能够对涉及竞品用户评价等相关信息进行采集，能够对主流社交媒体或内容输出平台中用户对于品牌信息或产品信息的讨论进行采集；
3、有BI数据处理和管理分析经验，对多维业务数据进行处理及呈现；
4.有一定的电商CRM实施经验优先，了解电商CRM用户数据多维分析处理能力。
5、所需技能： Python、数据爬虫、数据管理、数据分析、数据报表、数据可视化",2024-01-09,智联
数据挖掘工程师,成都-武侯,8k-15k,经验不限,硕士,"ETL
SQL
Python
MySQL
机器学习
回归算法
聚类算法",杭州云检医学科技有限公司,"医药制造,卫生服务",20-99人,"职位描述
ETLSQLPythonMySQL机器学习回归算法聚类算法
岗位职责：
1、协同医疗知识工程师进行医疗数据提取，转换，加载（ETL）处理，为机器学习做数据清理、缺失处理、整合等数据预处理工作
2、医疗超大数据下的健康预测分析、医疗费用预测、早期预警等模型的机器学习
3、机器学习模型在生产环境中的部署、调试与维护
4、优化改进现平台中已有模型的精确度和模型计算效率
5、通过科研文献，能鉴定、评估医疗模型中的相关临床相关指征
6、支持平台工程师进行产品研发，协助产品的设计和实现
基本要求:
1、高等院校数学，统计学，计算机，工程学或相关领域硕士及以上学历
2、一年以上机器学习或数据挖掘工作经验
3、很强的英语听、读、写能力
技能需求：
1、熟悉R语言，有算法研究背景经验,本科及以上学历
2、熟悉数据结构，数据挖掘和机器学习算法等常用算法，并对机器学习算法和理论有较深入的研究（如对熟悉决策树、聚类、逻辑回归，神经网络，序列标注，关联分析、SVM，贝叶斯等数据挖掘算法有较深理解和实践经验
3、较强的科研文献阅读能力，较强的学习能力
4、熟练使用SQL Server、MySQL等数据库
5、良好的团队合作精神，具备良好的学习能力
有如下工作经验者优先考虑：
1、Deep Learning实战经验，了解常用框架，如Tensor Flow自然语言处理经验 ，Hadoop Spark SQL Mlib等开发经验
2、其他统计相关编程经验，如Python、C++、Java
职位福利：五险一金、周末双休、年底双薪、餐补、高温补贴、免费班车、节日福利、定期体检",2024-01-17,智联
数据分析/数据开发/数据挖掘,成都-郫都,15k-30k·14薪,经验不限,本科,"Python
C++
Java
Hadoop",外企德科,无,无,"职位描述
PythonC++JavaHadoop
【岗位职责】
1、负责研发领域IT系统技术方案的数据分析/大数据开发/数据挖掘工作
【岗位要求】
（1）热爱编程，基础扎实，熟悉掌握但不限于JAVA/C++/Python/JS/HTML/GO等编程语言中的一种或数种，有良好的编程习惯；
（2）具备独立工作能力和解决问题的能力、善于沟通，乐于合作，热衷新技术，善于总结分享，喜欢动手实践。",2024-01-17,智联
京东方招聘 设备 工艺工程师 五险一金,成都-郫都,7k-9k,1年以下,本科,"系统运维
数据库开发
安全
数据挖掘
密码技术
网络",成都京东方光电科技有限公司,无,无,"职位描述
系统运维数据库开发安全数据挖掘密码技术网络
设备与工艺工程师
1、负责产线各类设备的维护管理与优化升级；
2、负责产品重大不良的分析及良率改善；
3、负责工艺参数的管理及改善执行；
4、负责新的生产设备及原材料的评估、引进，新产品的从研发到生产的推动。
要求：
1、本科
2、电子、机械、自动化、测控、计算机、电气等理工类相关专业；
3、有较好的英语能力（英语四级及以上）；
4、有快速学习能力、分析能力、能够独当一面、吃苦耐劳；
5、有相关实习经验者优先，能适应倒班。
职位福利：五险一金、年底双薪、绩效奖金、年终分红、加班补助、全勤奖、包吃、包住",2024-01-14,智联
BI工程师（Tableau）,成都-武侯,12k-17k·13薪,1-3年,本科,"Tableau
SQL",成都信必优信息技术有限公司,IT服务,1000-9999人,"职位描述
TableauSQL
岗位职责：
分析用户需求并建立系统目标
有助于分析现有系统工作流程和程序，并设计面向信息和流程的流程图
设计和开发系统项目的总体规范
与用户进行联合应用程序设计（原型设计）
准备测试数据，进行系统测试和系统实施
准备系统文件 - 设计、编码、测试和调试程序
岗位要求：
1、本科及以上学历，计算机相关专业优先
2、2年以上 BI项目经验。例如QlikView/Qlik Sense/Power BI/Tableau
3、 2年以上SQL Server/Sybase/Oracle工作经验，熟悉SQL开发和SQL调优 •
4、有ETL开发经验，有数据建模经验，有Azure平台经验者优先
5、 良好的英语阅读、写作，CET-4/CET-6 优先",2024-12-25,智联
数字孪生工程师（双休+国企+朝九晚五）,成都-双流,10k-15k,3-5年,本科,"Python
Shell
SQL
Scala
MySQL
Oracle
HBase
SQL Server
GBase
Kudu
Hive",北京易速聘人力资源有限公司,"企业服务,人力资源服务,快速消费品,电子商务",1000-9999人,"职位描述
PythonShellSQLScalaMySQLOracleHBaseSQL ServerGBaseKuduHive
岗位职责：
1、使用先进的建模和仿真技术，创建物理系统的数字孪生模型，以反映真实系统的行为和性能；
2、收集系统的运行数据，对数据进行分析和处理，用于验证和校准数字孪生模型；
3、对数字孪生模型进行验证和优化，确保其与真实系统的行为一致，并提高模型的准确性和可靠性；
4、开发和集成数字孪生模型到实际工程应用中，用于系统监控、故障诊断、预测分析等领域；
岗位要求：
1.具备数据可视化的能力，能够将数字孪生模型中的数据以直观、美观、易懂的方式展示在用户界面上，包括图表、地图、动画等形式；
2.能够使用可视化软件，如Unity、Unreal Engine等，将数字孪生模型可视化呈现，包括场景搭建、材质贴图、动画制作等；
3.能够使用数据分析软件进行数据处理和分析，包括数据清洗、数据可视化、数据建模和预测等；
4.能够使用仿真软件进行数字孪生模型的仿真和分析，包括建立模型、设置仿真参数、运行仿真和分析仿真结果等；
5.能够使用数据库软件进行数据存储和管理，包括数据建模、数据查询、数据备份和恢复等。
6.第三方合同不接受勿投，谢谢理解
上班时间：
9——5：30 周末双休
薪资待遇：
薪资待遇：
年薪12w—18w 面试定薪",2024-01-11,智联
大数据分析师,成都-青羊,6k-10k,经验不限,大专,"linux
数据分析、挖掘、清洗和建模",北京中创信测科技股份有限公司,无,无,"职位描述
linux数据分析、挖掘、清洗和建模
岗位职责：
1、 负责现场防诈大数据分析、模型定义和优化等工作；
2、 负责现场驻场与客户对接，提供文档支持、会议记录、日常拨测等客户安排的工作；
3、 负责系统反诈系统日常巡检操作、保障系统的稳定性和准确性；
4、 负责现场值守，解决用户日常使用系统以及防诈时碰到的问题，并且通过反诈系统为用户提供日常所需要报表；
5、负责现场客户关系的维护与协调， 现场用户操作培训组织。
任职要求：
【基本条件】（学历，专业、工作经验等硬要求）
1、 大专及其以上学历，通信或计算机相关专业毕业；有大数据行业实践经验、具备分数据分析、挖掘、清洗和建模经验，有反欺诈相关项目分析、运营商数据处理分析项目、机器学习或深度学习项目经验者优先；
2、 能够适应加班工作，抗压力强；具备快速学习能力、对业务及项目中用到的技术快速适应；
3、 具备良好的文档编写能力、定期对数据分析效果进行分析及汇报总结；
4、 注重团队协作，具备良好沟通能力，工作主动，有执行力，工作认真、仔细，不墨守陈规，逻辑思维能力强，有探索精神。
【必备知识】
1、 由较强的文档编写能力，熟练应用office、visio以及思维导图等各种办公软件；
2、 熟悉linux系统，熟悉网络基本知识、了解通信网络知识；
3、 了解大数据分析相关知识。
【能力要求】
1、较强的人际沟通能力、团队合作精神，责任心强；
2、有一定的自学能力。
【素质要求】
1、具有钻研精神和较强的学习能力，具备良好的团队协作精神和较强的人际沟通能力；
2、诚实；任劳任怨。",2024-12-26,智联
python爬虫工程师,成都-武侯,15k-20k,经验不限,学历不限,"Python
Java
数据挖掘
数据清洗
数据采集
爬虫开发
反爬虫
分布式爬虫",世唐云科(北京)科技有限公司,互联网,0-20人,"职位描述
PythonJava数据挖掘数据清洗数据采集爬虫开发反爬虫分布式爬虫
招聘爬虫工程师，公司主要以企业级数据采集代理池、云计算等产品
1、公司派发任务，完成产品开发或数据采集
2、合伙人负责推荐使用代理池的潜在客户
线上办公、工作轻松、无KPI、高收入。
岗位要求
1、能独立完成接单工作
2、身边有爬虫工程师资源及人脉",2024-01-06,智联
Power BI开发工程师,成都-武侯,14k-25k·13薪,1-3年,本科,"PowerBI
Oracle
SQL
Tableau
Cognos
FineBI",友邦资讯科技（广州）有限公司,"计算机软件,保险,计算机软件,IT服务",1000-9999人,"职位描述
PowerBIOracleSQLTableauCognosFineBI
· Responsibilities:
· - Prepare ETL Lower Level Design
· - Configure CDC with guidance of CDC SME
· - Conduct ETL development and testing according to standard and with
· - Support SIT and UAT
· - Prepare production deployment packages and support production deployment
- BAU Support
Requirements:
· Bachelor degree in IT related disciplines
· 4+ years experiences in ETL development with PowerBI Powercenter
· 4+ years experiences in PowerBI configuration and Real time data processing
· Be familiar with Oracle and SQL Server
· Good understanding of SQL tuning, ETL and DWH methodology
· Good at English Reading and Writing
· Knowledge in insurance application and ACORD is added advantage",2024-12-26,智联
数据挖掘工程师（YD22sx)(J10666),成都-金牛,10k-15k,经验不限,本科,"Java
Python",东方国信,无,无,"职位描述
JavaPython
岗位职责:
1、有较强的分析报告及相关材料的撰写能力，能提交有效的数据分析报告，为项目实施提供有效的数据分析支撑；
2、海量用户行为数据的分析挖掘，负责大数据业务、挖掘算法的设计、优化工作；
3、负责移动业务理解及项目需求分析，算法模型的构建以及数据分析模型开发、编写业务分析报告等工作。
任职要求:
1、2年以上数据挖掘及其相关经验，对常用的数据挖掘算法有较深入了解，有实际算法调优经验；
2、熟练使用excel、PPT、Word，出色的文字表达能力和数据分析能力，有分析报告及相关材料的撰写经验；
3、熟练掌握主流的数据挖掘分析工具Python/Java/Scala/C中的一种；
4、熟悉Hadoop/HBase/Hive等大数据处理平台者的优先考虑；
5、熟悉移动业务、有通讯行业工作经验者优先考虑；具备相关国家认证职称证书优先。",2024-01-13,智联
数据挖掘算法工程师,成都-武侯,12k-20k,1-3年,硕士,"Python
机器学习
MySQL
MongoDB
Spark
SQL Server",唐源电气,"电子/半导体/集成电路,计算机软件,IT服务,计算机硬件",300-499人,"职位描述
Python机器学习MySQLMongoDBSparkSQL Server
职位关键词：
Python，Spark
岗位职责：
1.对业务数据进行清洗、分析，形成数据库和数据报表
2.运用机器学习，数据挖掘等相关知识技能，对数据进行分析，对数据变化规律进行预测
3.编制算法技术资料文档
4.完成上级领导安排的其它任务
任职要求：
1.硕士及以上学历，数学、统计学等相关岗位。2年以上工作经验。
2.具备机器学习，数据挖掘，NLP等相关知识背景。
3.精通Python，熟练使用Python中常用数据分析库，如Numpy，Pandas，Sickit-learn等
4.熟练使用SQL处理关系型数据库和MongoDB等非关系型数据库，熟悉ORM框架。
5.具备大数据平台使用、Scala编程经验者优先。",2024-01-09,智联
高级python爬虫工程师（面向全国，可兼职）,成都-武侯,15k-30k,3-5年,学历不限,"网络爬虫
爬虫
数据抓取
Python
数据清洗
数据挖掘",四川千正科技有限责任公司,"贸易/进出口,仪器仪表制造,贸易/进出口,云计算/大数据",100-299人,"职位描述
网络爬虫爬虫数据抓取Python数据清洗数据挖掘
岗位要求：
1、负责爬虫和数据采集系统的维护和开发；
2、负责海内外大型电商平台信息爬取和页面内容的提取分析；
3、定期爬取指定网站的数据，能高效爬取数据，为业务部门提供数据支持。
任职要求：
1、大专及以上学历，计算机或相关专业；
2、有过大型平台及海量数据的爬取经验，例如*宝、*东、易贝、亚马逊等；
3、有3年以上python爬虫开发经验，能独立完成爬虫任务；
4、熟悉HTTP、HTTPS原理，理解Cookie机制，能够进行请求抓包；
5.熟悉cms建站系统，实现数据抓取并通过cms系统快速同步数据以网页形式呈现。",2024-01-13,智联
数据治理工程师,成都-温江,20k-35k,5-10年,本科,"数据治理
数据可视化
数据建模",海思科医药,无,无,"职位描述
数据治理数据可视化数据建模
岗位职责：
1、参与各类数据治理/主数据治理相关的专项治理项目，参与方案制定，并负责方案的后续落实；
2、牵头完成数据治理体系（组织、制度、流程）的深化，结合公司的实际情况完善/优化体系；
3、对接集团业务部、各区域及分子公司业务人员，收集数据治理方面的需求，并与业务一起推动数据治理工作的开展（如数据盘点、数据责任人制定、数据资产目录制定、数据分类分级、数据标准制定、数据质量评估及提升等）；
4、制定数据质量、数据安全的管理标准，跟踪数据质量、数据安全的情况并制定数据质量、数据安全的提升方案；
任职要求：
1、本科以上学历，计算机，数学等相关专业。3年以上数据治理或参与数据标准、数据质量、主数据等方面的数据管控项目的实施、咨询、设计经验相关经验;
2、精通主数据、数据治理相关理论知识，包括但不限于DAMA、华为数据之道等；对主数据、数据治理等数据管理系统有一定的了解；
3、精通数据治理体系架构，对数据标准，数据质量，数据模型，元数据管理方法论和实际应用有深入研究;
4、熟悉数据库及数据查询语言，有中大型企业数仓建设经验者优先；
5、熟悉大数据生态Hadoop、Hive、Spark等大数据平台者优先；",2024-01-04,智联
大数据开发工程师,成都-武侯,13k-16k·13薪,3-5年,本科,"关联分析
聚类算法
预测分析
主成份分析
Java
MySQL",四川治为科技有限公司,"计算机硬件,计算机软件,电子/半导体/集成电路,仪器仪表制造",20-99人,"职位描述
关联分析聚类算法预测分析主成份分析JavaMySQL
1、本科以上学历，计算机相关专业，对数据处理、数据建模、数据分析等有深刻认识和实战经验
2、熟悉Hive SQL语言，熟悉shell, python等脚本语言
3、有hadoop、spark、flink等大数据平台的使用经验
4、有数据仓库建设、商业数据分析、增长项目经验
5、java/scala至少熟练使用一种
6、熟练掌握Hadoop及Map-Reduce应用开发，熟练掌握HBase、Hive、Storm、spark等大数据开发工具
7、熟悉至少一种实时计算引擎 Storm, Spark Streaming, Flink, 对hadoop生态其他组件有一定了解，比如 HBase， hadoop, Hive, Druid等
熟悉Hadoop/Spark/Hive/HBase等大数据工具，主导过大型数据平台建设者优先；
9、精通SQL，熟悉常用的关系型数据库、非关系性数据库和数据仓库，具有SQL性能优化经验；
9、了解微服务开发理念、实现技术，熟悉常见设计模式，熟练掌握SSH开发框架，熟练进行Java、Python代码编写，熟悉多线程编程
10、有Hadoop/Hive/Spark/Storm/Zookeeper 等相关开发经验或从事分布式相关系统的开发工作
11、熟悉Linux/Unix系统和丰富的Java开发经验
12、3年以上企业级数据仓库开发经验，有大规模集群应用开发经验优先
13、熟悉数据仓库理论，具备复杂业务需求梳理能力
14、熟练SQL开发，精通Mysql等关系型数据库
15、熟悉Linux系统，具备shell、python等脚本开发能力者优先
16、学习能力强，喜欢研究开源新技术，有团队观念，具备独立解决问题的能力，具备扎实的计算机理论基础, 对数据结构及算法有较强的功底",2024-01-10,智联
Java数据挖掘分析应用研发工程师,成都-锦江,12k-18k·13薪,5-10年,本科,Java,电信科学技术第五研究所有限公司,"电子/半导体/集成电路,通信/网络设备,IT服务,计算机硬件",500-999人,"职位描述
Java
岗位职责：
（1）大数据挖掘分析应用软件研发；
（2）多源数据融合处理及分析应用研发；
（3）知识图谱推理挖掘分析应用研发；
（4）模式识别及预警分析应用研发等。
能力要求：
（1）计算机软件工程、计算机等相关专业本科以上学历；
（2）5年以上Java或者Web开发经验；
（3）较强的综合分析和判断能力，以客户为导向理解各类需求，具有良好的文档撰写能力，能够独立编写项目开发涉及到的各种工程文档；
（4） Java基础扎实，熟悉JavaEE相关开发、调试工具，熟悉Spring、mybatis、hibernate，等J2EE技术框架；
（5）熟悉springboot ，spring cloud 微服务框架技术。",2024-12-26,智联
大数据工程师,成都-金牛,20k-30k,5-10年,本科,"数据治理
数据仓库
数据建模",成都积微物联集团股份有限公司,"矿产/采掘,互联网,金属制品业,货运/物流/仓储",1000-9999人,"职位描述
数据治理数据仓库数据建模
岗位职责：
1、负责公司数据应用持续扩充、数据质量提升；
2、负责大数据实施项目的可行性分析，需求拆解，项目执行跟踪；
3、参与业务数据治理，包含元数据管理、指标设计、埋点治理、数据血缘分析等工作。
4、负责大数据、AI整体规划，根据公司战略、不同业务场景输出产品地图；
5、主导数据、AI类产品设计、开发跟踪与迭代优化；
任职要求：
1、本科以上学历，5年以上数据应用项目、研发等相关经验；对数据敏感，了解主流数据、AI架构;
2、熟练使用Axure RP、Visio、MindMangager等工具梳理业务流程，设计产品地图；
3、具备良好的逻辑能力，业务理解能力，行业前瞻能力；
4、具备优秀的沟通能力、组织交付能力。",2024-01-17,智联
BI工程师,成都-武侯,15k-20k,3-5年,本科,"SQL
DB2
Azure
SQL DB
AZURE DATABRICKS
AZURE FUNCTION
SQLDW
MONITOR",北京阿提拉科技有限公司,"计算机软件,互联网,IT服务",300-499人,"职位描述
SQLDB2AzureSQL DBAZURE DATABRICKSAZURE FUNCTIONSQLDWMONITOR
职责:
维护微软云平台数据仓库和大数据平台。维护数据质量流程，确保数据仓库中的数据准确一致。解决数据管道和用户提出的数据仓库的问题。要求:计算机科学、信息技术或相关专业本科学历。
3年以上Azure大数据开发工作经验或具备其他大数据技术栈相关技能。·在Azure数据工厂，Azure Databricks (Delta Table)， Azure数据湖，SQL DB, Azure Function/Logic App(可选)，SQLDW/Synapse(可选)和Monitor方面有丰富的经验。具备较强的SQL存储流程，数据摄取和数据分析概念技能。熟练掌握ETL/ELT流程。出色的问题解决和故障排除能力。能够独立工作并在团队环境中工作。",2024-01-17,智联
安全数据智能分析与深度挖掘工程师 (MJ000480),成都-武侯,15k-25k,1-3年,硕士,"机器学习
深度学习",中国网安,"互联网,运营商/增值服务,通信/网络设备,学术/科研",1000-9999人,"职位描述
机器学习深度学习
1.硕士及以上学历，有AI和信息安全相关研究背景；
2.具有数据挖掘、机器学习、大数据清洗相关经验；
3.熟悉常用的机器学习算法；
4.具备较强的工程实践经验；
5.具备良好的沟通能力和团队协作能力。",2024-01-09,智联
协议分析工程师,成都,10k-16k·13薪,3-5年,本科,"协议分析
加密流量
工业分析
物联网分析
自动化
深度识别",初灵信息,"通信/网络设备,运营商/增值服务,计算机硬件,电子/半导体/集成电路",500-999人,"职位描述
协议分析加密流量工业分析物联网分析自动化深度识别
岗位职责：
1. 负责加密流量识别，独立提取加密协议的机器学习工程向量：对https协议应用进行分析、抓包，并设计、分析、提取机器学习向量，确保最终模符合预期并能够落地。
2. 关注物联网协议，工业互联网协议，分析并提取对应的协议特征，完善物联网、工业互联网业务库；
3. 负责构建自动化抓包平台：支持任意app的自动运行(覆盖app全部功能)并同时采集通讯数据(支持全量码流抓包，指定条件码流抓包，码流包切片等操作)。
4. 通过爬虫进行网络资源收集；
岗位要求：
1、精通wireshark，Fiddler，charles等网络协议分析工具。
2、熟悉Chrome中的DevTools，firefox中的firebug工具应用。
3、至少掌握一种C/C++/python编程语言。
4、熟悉移动网组网、移动网通信协议，熟悉Linux系统及操作。
5、精通TCP/IP，tls，QUIC等互联网协议。精通modbus，IEC，S7，MMS，OPC，ONVIF等工业和物联网协议。
6、具有较强的分析能力和创新意识，分析网络中常见通信协议流程及行为特征。
7、逻辑思路清晰，工作认真负责，良好的团队合作精神。
8、本科以上学历；通信，计算机相关专业。
职位福利：五险一金、绩效奖金、餐补、带薪年假、定期体检、员工旅游、节日福利
职位亮点：良好的办公环境、和谐的工作氛围",2024-12-16,智联
power bi,成都-武侯,11k-18k,3-5年,本科,"Power BI
Tableau
报表开发
数据可视化",上海晨钦信息科技服务有限公司,互联网,1000-9999人,"职位描述
Power BITableau报表开发数据可视化
Power BI经验扎实；
有ETL、数据库开发调试经验；
3年以上IT项目经验， 2年以上Power BI项目经验 2年以上SQL
熟悉Server/Sybase/Oracle，熟悉SQL开发和SQL调优
有ETL开发经验者优先
有数据建模经验者优先
有Azure平台经验者优先
粤语流利者优先
英语流利
职位福利：五险一金、弹性工作、可居家办公",2024-01-14,智联
BI工程师,成都-武侯,12k-16k,5-10年,本科,"Python
Java
SQL
数据挖掘
数据采集
报表开发
数据可视化
Tableau
SQL Server",加拿大计算机有限公司成都代表处,"电子商务,计算机软件,电子商务",500-999人,"职位描述
PythonJavaSQL数据挖掘数据采集报表开发数据可视化TableauSQL Server
岗位职责：
1、开发ETL服务：负责从不同数据源中提取数据，进行数据清洗、转换和加载到目标数据库中，确保数据的准确性和完整性；
2、开发可视化看板：利用BI工具（如Tableau、Power BI等）开发交互式的数据可视化报表，用于展示关键业务指标、趋势分析和数据挖掘结果等；
3、开发报表系统：设计和开发报表系统，包括需求分析、报表设计和开发、数据分析和解释等，并确保报表系统的稳定性和高效性；
4、数据仓库维护：负责数据仓库的设计、建模和优化，确保数据仓库的可靠性和高性能；
5、数据分析和挖掘：根据业务需求，应用数据分析技术进行数据挖掘和洞察，提供决策支持和业务优化建议。
任职要求：
1、计算机、软件工程专业本科及以上学历，8年以上工作经验；
2、具备数据库开发经验，熟悉SQL Server技术栈，包括SQL语言、存储过程、触发器等；
3、熟练掌握ETL工具，有开发ETL服务的经验；
4、熟悉至少一种BI工具，如Tableau、Power BI等，能够利用工具开发可视化看板和报表系统；
5、具备数据仓库设计和优化经验，熟悉数据建模和数据架构设计原则；
6、具备良好的编程能力，熟悉至少一种编程语言（如Python、JAVA、C#等），能够进行数据处理和自动化开发；
7、具备良好的沟通和团队合作能力，能够与业务部门进行有效的需求沟通和协作；
8、具备技术选型能力，能够评估和选择合适的BI工具和技术，以满足业务需求。",2024-01-10,智联
漏洞挖掘工程师 (MJ000512),成都-武侯,15k-22k,3-5年,本科,"信息安全
网络安全",中国网安,"互联网,运营商/增值服务,通信/网络设备,学术/科研",1000-9999人,"职位描述
信息安全网络安全
（1）岗位职责
1)了解 x86/arm/mips 架构安全，熟悉常见二进制漏洞原理；
2）对网络设备、嵌入式系统、虚拟机等进行漏洞挖掘研究，完成漏洞利用工作；
3）进行安全研究成果输出，对内进行安全技术成果培训分享
（2）职位要求
1）35 周岁以下，本科及以上学历，计算机及信息安全专业；
2）熟练掌握各种调试逆向工具和调试技巧（IDA、Windbg、GDB 等）；
3）熟练掌握网络协议分析技能；
4）熟练的编码能力，独立写过脚本、插件、外挂编写经验；
5）具备一定的编程能力，至少熟练掌握 C/C++、Python 等；
6）在安全领域相关社区有一定影响力者优先；
7）在各类网络安全赛事中取得优异成绩者优先；
8）成功挖掘到多个 0day 漏洞者优先。
9）具有工业控制系统技术背景优先；
10）具备计算机技术、信息安全、密码学、通讯工程、电力系统与自动化等专业背景优先。",2024-01-09,智联
Power BI开发工程师,成都-武侯,14k-19k·13薪,1-3年,本科,"SQL
Power BI
QLIK",成都信必优信息技术有限公司,IT服务,1000-9999人,"职位描述
SQLPower BIQLIK
岗位职责：
分析用户需求并建立系统目标
有助于分析现有系统工作流程和程序，并设计面向信息和流程的流程图
设计和开发系统项目的总体规范
与用户进行联合应用程序设计（原型设计）。
准备测试数据，进行系统测试和系统实施
准备系统文件
设计、编码、测试和调试程序
岗位要求：
1、本科及以上学历，计算机相关专业优先
2、3年以上工作经验，2年以上Power BI项目经验
3、2年以上SQL Server/Sybase/Oracle工作经验，熟悉SQL开发和SQL调优
4、CET-4/CET-6优先，良好的粤语口语者优先 ，良好的英语阅读，写作
5、有ETL开发经验者优先 ，有数据建模经验者优先 ，有Azure平台经验者优先",2024-12-25,智联
数据治理工程师,成都-武侯,8k-15k,经验不限,本科,"软件实施
软件项目
SQL
数据仓库
数据建模
数据分析",北京三维天地科技股份有限公司,无,无,"职位描述
软件实施软件项目SQL数据仓库数据建模数据分析
工作职责
1.负责公司数据类产品的安装、配置；
2.负责公司产品的培训，及相关文档的输出，如：培训文档、使用手册等；
3.项目初期，配合客户进行数据的梳理、收集并导入；
4.负责产品上线问题的收集、解决、反馈，并形成相关文档；
5.服务器的更新，及相关文档的输出，如：更新日志；
6.按照需求规格说明书，能够理解需求内容，并进行测试，能够与开发进行沟通
任职资格
1.计算机、软件工程相关专业，大学本科，有大型项目经验可放宽；
2.熟悉Sql Server、Oracle等数据库，能进行基本的安装、备份、还原、增删改查；
3.对中间件有一定了解，如：Boss、TomcatJ等；
4.有一定的网络常识；
5.对实施有一定认知。",2024-01-10,智联
高级大数据开发工程师,成都-武侯,15k-25k·14薪,5-10年,本科,"Hadoop
HDFS
Yarn
Spark
GaussDB
Java
Shell
Python
HCIE
HCIP",武汉慧达经纬科技有限公司,互联网,100-299人,"职位描述
HadoopHDFSYarnSparkGaussDBJavaShellPythonHCIEHCIP
岗位职责:
1、数据库规范制定，审查、执行开发人员提交的SOL脚本，提出整改及优化建议
2、搭建数据库异常监控平台，监控线上的数据库运行情况，包括错误日志、慢查询、SOL审计报告等，及时处理监控平台异常报警
3、维护平台的中间件和NoSQL数据库，包括Redis、MongoDB、ElasticSearch、Clickhouse 等
4、日常数据库服务器环境搭建和服务器上下架。
5、运维数据库包括(生产环境、客户本地环境、内部测试环境)
任职资格:
1、具有3-5年及以上相关工作经验，拥有HCIE-Bigdata或HCIE-Bigdata者优先，大专及以上学历;
2、具备较强的沟通表达能力、较强的主动服务意识和客户服务意识;3、有一定IT基础，掌握编程基础知识，熟悉shell等脚本开发、Linux操作系统日常使用、数据库原理;
4、具备一定华为大数据知识，掌握常用大数据组件(HDFS、MR/YARNZooKeeper、Spark、 Kerberos、Hbase、 Hive、Kafka) 的原理、特性、应用场景及其业务流程;5、具备一定网络安全知识以及流程管理能力。
6、具备项目解决方案设计、部署安装、运维保障、开发支持、性能调优经验优先。
7、具备较强的沟通表达能力、较强的主动服务意识和客户服务意识;",2024-01-10,智联
