岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间
大模型算法,北京·丰台区·花乡,30-35K,1-3年,本科,"发表算法相关优秀论文
搜索算法
深度学习
算法工程化经验
大模型算法
自然语言处理算法
强化学习
参加算法相关竞赛/获奖
推荐算法
Python",平方根,互联网,0-20人,"工作内容：
NLP自然语言处理领域中深度学习的相关算法，比如
Transformer、GPT、强化学习等做过落地项目；
研究相关深度学习的模型，探索模型的应用。
任职要求：
其中至少1年深度学习相关的项目经验；
熟悉机器学习和深度学习的基本原理，了解常见AI生成模型框架，包括GAN、VAE、Diffusion等
有深度学习领域顶级会议或期刊论文者优先
有CV、NLP、多模态、Al生成模型实践经验优先",更新于：2024-02-29
大模型算法辅导老师（兼职）,北京·朝阳区·高碑店,10-15K,1-3年,硕士,"大模型算法
自然语言处理算法
Python
算法工程化经验",博雅智信,在线教育,,"职位详情
诚招线上大语言模型算法辅导老师（兼职远程）
薪资范围：10-20K
工作职责
1.负责大语言模型算法相关课程的辅导答疑工作；
2.根据教学辅导的需要，为学员定制学习计划，整理与开发学习课程，监督学员的学习情况，及时回复学员的疑问等；
3.改进教学方法，更新教学大纲，教学案例开发更新升级，完善教学案例、教学资料及其他教学内容；
4.精通或熟悉大语言模型算法，有实验经验；
5.配合市场部老师进行潜在意向学员的学习需求沟通；
工作要求
1.全日制硕士及以上学历，计算、数学、统计或其他理工科相关专业，在职算法工程师优先，特别优秀的在校大学生亦可考虑；
2.沟通能力强，有耐心，具备团队协作能力；
3.网络授课答疑，有稳定的网络，安静的环境即可；
4.工作时间自主支配，无课时要求，根据个人意愿而定；
5.完善的培训体系和师资服务，解决缺乏辅导经验的所有困扰；",更新于：2024-02-29
语言大模型GPT算法工程师,北京·海淀区·西三旗,20-40K·13薪,经验不限,本科,"Python
TensorFlow
PyTorch
人机对话相关经验
英文读写能力良好",中科海芯,电子/半导体/集成电路,20-99人,"工作内容:
1.负责大规模预训练语言模型的训练和优化:
2.负责人机对话算法实现和优化，包括情感对话、数据驱动的对话生成、知识增强的对话生成、基于用户信息的对话生成等:
3、负责对NLP前沿技术探索和落地。
任职要求:
1.精通以下领域的相关算法和技巧: 大规模语言预训练、人机对话、文本生成;
2.有大规模语言预训练、人机对话、文本生成等项目实战经验或者nlp论文发表经验者优先3.有很强的主动学习能力，能够跟进NLP领域最新进展，能够对已有模型的性能和效果做持续优化:
4.态度积极、责任心强，对算法优化有很大的热情。",更新于：2024-02-27
nlp大模型算法工程师—体制内,北京,19-35K·13薪,3-5年,本科,"TensorFlow/PyTorch
无明显侧重",某大型计算机软件公司,计算机软件,500-999人,"1.根据产品设计的AI场景，结合行业数据、架构等信息，完成领域算法或大模型的算法的选择和实现流程设计。
2.根据算法设计，完成数据的清洗，建模，大模型调优等相关的开发工作。
3.负责公司机器学习、深度学习、推荐引擎等AI平台和框架的产品化，平台化开发工作。
4.具备优秀的沟通能力，有项目管理，团队管理经验，可以承担压力带领团队实现目标。
【任职要求】：
1.全日制本科以上学历，2年以上工作经验，2年以上机器学习，深度学习，NLP，图像识别等相关开发经验，或相关相近工作。
2.具备良好的编程基础，精通Python，熟练使用Linux工作环境。
3.熟练使用tensorflow,pytorch,scikit-learn等相关算法框架。
4.熟悉CNN、NLP等模型，熟悉模型实现过程，有实际项目经验者优先。
5.有QLoRA、P-tuning等模型微调和模型训练经验者优先，如BERT、GPT-3、LLaMa等LLM等相关经验。
5.数学基础好或硕士以上条件优先。
6.具备优秀的分析问题，解决问题的能力，自主学习能力强。对算法有着浓厚的兴趣。具备良好的跨团队沟通能力和协作能力",更新于：2024-02-29
大模型对齐算法工程师,北京·海淀区·学院路,25-50K·16薪,经验不限,本科,"C/C++
Python
Java
深度学习
大模型算法
算法工程化经验
发表算法相关优秀论文
Transformer
pytorch
LLM",百川智能,计算机软件,,"职位描述
1.负责大模型对齐算法相关技术研究，不断提升模型逻辑推理、数学、指令跟随、代码、Planning、多轮对话等能力；
2.持续跟进业界最新的大模型对齐算法，参与大模型对齐算法的设计、训练、调优工作；
职位要求
1.硕士及以上学历，计算机、数学或统计学等相关专业，两年及以上NLP相关经验；
2.熟练使用pytorch/tensorflow深度学习框架，熟练掌握Transformer框架；
3.对 LLM 有深入理解和实践，有SFT、RLHF相关经验者优先；
4.较强的工程实现能力，熟练掌握C/C++, JAVA,Python等至少一种语言；
5.有NLP顶会论文发表经验优先；有OI竞赛经验者优先；
6.具备良好的逻辑思维能力、沟通协作能力；",更新于：2024-02-29
大模型算法工程师,北京·海淀区·北太平庄,15-25K,3-5年,本科,"大模型算法
推荐算法
Python
大数据处理框架(Spark/Hadoop/Hive)
算法工程化经验",知产宝,大数据,100-499人,"岗位职责：
1. 尝试业界最新大模型技术在垂直领域的应用。
2. 利用数学、统计学和机器学习等相关领域的知识，分析处理海量数据，从预训练，微调等多个角度实现大模型效果的优化。
3. 优化大模型相关算法实现，并保证代码的可扩展性和可维护性。
4. 跟进业界大模型技术发展。
任职要求：
1. 具备计算机科学基础和深入的算法理论知识。
2. 熟悉至少一种编程语言（Python优先）和常用的开发工具（如Git）。
3. 熟悉常用的深度学习和机器学习框架，熟悉开源大模型结构，对大模型预训练微调等优化方向有实践经验者优先。
4. 计算机科学、数据科学、自然语言处理、搜广推算法或相关背景者优先。
5.有深度学习/数据处理实操经验者优先。",更新于：2024-02-29
大模型-算法工程师（数据）,北京·海淀区·五道口,25-50K·15薪,1-3年,本科,"CNN/RNN/LSTM
TensorFlow/PyTorch
业务导向
Python",智谱华章,互联网,100-499人,"工作内容：
1. 建设数据处理pipeline，构建模型清洗数据的流程
2. 基于Megatron搭建预训练框架，构建训练阶段的容错能力
3. 建设基于MMLU、C- EVAL等评估集，实现自动评估，保证模型训练阶段的准确性
4. 构建有效的SFT数据集，保证instruction tuning 数据的准确性、多样性
5. 开发模型量化的能力
任职要求：
1. 计算机或相关专业，本科及以上学历
2. 有扎实的代码基础，有大模型的数据和训练相关的经验
3. 拥有较强的逻辑思维能力，学习能力，沟通能力，解决问题的能力",更新于：2024-02-29
AI大模型算法工程师,北京,20-35K,3-5年,本科,"机器学习
深度学习
自然语言处理算法
Python",某大型通信上市公司,通信/网络设备,100-499人,"职位描述（主要职责）：
""1. 负责基础大模型构建工作，深度参与大语言模型的模型训练、调优、系统评测和模型推理；
2. 针对细分业务场景的数据处理、模型微调、prompt tuning等，以适应场景并达成业务目标；
3. 负责大模型在垂直领域应用的设计划与落地，支撑公司在大模型领域的演进和提升;
4. 持续关注大模型领域的最新研究与应用趋势，引领公司大模型技术进步；""
职位要求：
""1. 计算机科学、机器学习、人工智能相关专业本科及以上学历，具备机器学习/深度学习/NLP等相关专业知识；
2. 3年以上深度学习和NLP相关开发工作经历，具备大模型精调、应用落地的经验，有多模态开发经验的优先；
3. 熟悉LLM大模型基本原理及应用、langchain框架及应用，有GPT大模型研发经验者优先；
4. 熟练掌握Python开发技术栈和生态工具，熟练使用PyTorch、TensorFlow等深度学习框架；
5. 精通大模型3D/4D并行技术以及训练、微调技术，如LoRA、p-tuning、SFT、RLHF等；
6. 具备团队合作和沟通能力，较强的学习能力和自我驱动力；",更新于：2024-02-29
大模型算法,北京·朝阳区·来广营,20-35K,经验不限,本科,"llm
大模型
gpt
transform
moe
ai
人工智能",APUS,互联网,100-499人,"职位描述
1、针对公司业务，深度参与大语言模型的模型训练、调优、系统评测和模型推理；
2、负责业务相关的领域的大语言模型应用，包括但不限于对话问答、信息提取、文本生成、序列决策等场景，帮助团队达成目标效果和应用落地
3、针对细分业务场景的数据处理、模型微调、prompt工程等，以适应场景并达成业务目标；
4、参与设计大语言模型的应用方案设计。
技能要求
1.计算机类及相关专业毕业优先；
2.良好的开发能力，熟悉python和常用的算法库和深度学习训练框架，有分布式预训练的经验；
3.了解常用的预训练模型与技术概念，如LLaMA/Qwen/Yi/Bert等，有多模态、MoE经验者优先；
4.有智能对话、知识图谱、搜索引擎等工业级系统算法开发实战经验者优先；
5.具有自主学习能力和自我驱动力；",更新于：2024-02-29
大模型算法工程师,北京·海淀区·西北旺,20-30K,1-3年,本科,"深度学习
机器学习
大模型算法
图像算法
自然语言处理算法
多模态算法
C/C++
Python
Java
算法工程化经验
优秀开源项目经历",智信恒瑞,计算机软件,20-99人,"工作内容：
1、基于大模型预训练、微调、对齐等技术构建应用场景中的 AI 和 NLP 能力；
2、基于产品、场景和用户反馈，进行用户理解，需求总结和分类；
3、建立大模型应用效果评估和线上效果验证方案；
4、关注 AI 和 NLP 业界动态，将高效的方法和工具用于改进算法。
任职资格：
1、毕业于计算机、机器学习、电子信息、数学、统计学、模式识别等相关专业本科以上学历；
2、有大型搜索、推荐的算法开发的经验；
3、熟悉常用深度学习，机器学习的算法和框架；
4、编程基础扎实，精通至少一门常用编程语言，如 Python/C++/Java 等；
5、熟悉搜索、信息抽取、问答、阅读理解、摘要、语言模型预训练等领域中的经典算法和 SOTA 模型；
6、熟悉结构化数据库，例如 MySQL；
7、优秀的分析问题和解决问题的能力，有良好的沟通能力和团队合作能力。",更新于：2024-02-29
大模型算法,北京·海淀区·西北旺,25-50K·14薪,经验不限,本科,"大模型算法
深度学习
强化学习
自然语言处理算法
搜索算法
推荐算法
Python
嵌入式开发
分布式训练
算法工程化经验
参加算法相关竞赛/获奖
发表算法相关优秀论文",华为,计算机软件,10000人以上,华为社招，正式员工（根据面试情况定级定薪），主要职责是解决大模型在基础软件设计、渗透领域对安全技术栈重构的挑战，构建AI安全长板竞争力，深圳/西安/杭州/北京/南京均可,更新于：2024-02-28
大模型算法,北京·朝阳区·朝阳公园,20-21K,经验不限,本科,"深度学习
图像算法
运筹优化算法
C/C++
Python
MATLAB",北京同世堂中医诊所,医疗服务,0-20人,"工作有责任心，认可公司企业文化
岗位职责：
1. 负责大模型算法的设计、开发和优化，提高算法的效率和精度；
2. 参与模型训练和调优，解决模型在实际应用中的问题；
3. 负责模型的部署和维护，确保模型的稳定性和可靠性；
4. 跟踪研究最新的大模型算法技术，不断优化和改进现有算法。
任职要求：
1. 熟练掌握机器学习、深度学习等相关算法，有扎实的数学基础；
2. 熟悉TensorFlow、PyTorch等深度学习框架，有丰富的实践经验；
3. 熟悉大数据处理技术，如Hadoop、Spark等；
4. 具备良好的编程能力，熟悉Python、C++等编程语言；
5. 具备团队合作精神，能够有效沟通和协作；
6. 具备较强的学习能力和自我驱动能力，能够不断学习和掌握最新技术。
以上是大模型算法岗位的职责和要求，期待有志于从事该领域的人才加入我们。",更新于：2024-02-29
NLP算法工程师（大模型）,北京·西城区·西直门,25-35K·14薪,1-3年,硕士,"无明显侧重
大模型相关",奇安信集团,信息安全,1000-9999人,"岗位职责
1.在高算力GPU集群上进行大语言模型的分布式预训练和微调；
2.负责前沿算法的跟踪、实现与效果性能调优；
3.负责AI模型落地工作，为公司安全产品和内部研发平台创造实际价值。
岗位要求
1.硕士及以上学历，计算机、数学、统计学等相关专业优先；
2.2年以上人工智能、自然语言处理领域工作经验，在机器翻译、文本摘要、知识图谱等方向有研究；
3.具备扎实的NLP和机器学习、深度学习理论基础，对LSTM、Transformer、BERT、GPT等结构理解透彻；
4.熟练掌握PyTorch、TensorFlow等至少一种深度学习框架；
5.熟悉Python、C/C++等至少一门编程语言；
优先条件
1.有大模型相关项目和研究背景者优先；
2.有NLP/多模态顶会论文发表经验者优先。",更新于：2024-02-29
大模型算法,北京,20-40K·16薪,1-3年,本科,"深度学习
大模型算法
图像算法
多模态算法
Python",百度,互联网,10000人以上,"视觉算法工程师
工作职责：
-承担图像/视频的理解与生成等方向的算法研究工作
-紧跟AIGC最新进展，创造性解决AI修图/内容创作/网盘场景视觉算法问题
-与工程、产品等各职能共同完成算法落地/产品化工作
-用创新视角持续迭代现有技术
职责要求：
-各高校计算机/模式识别相关专业的本科及以上学历
-具有对图像编辑、图文跨模态、图像/视频生成、视觉大模型等某一个或多个方向上有深入的研究
-对技术充满热情，创新性思维较强，有前瞻性的眼光。责任心强，有较强的团队合作精神和沟通能力
-熟悉Paddlepaddle、Pytorch、Tensorflow一种或多种训练框架
-有大模型相关大规模训练数据处理经验者优先
-有AIGC相关方向经验者优先",更新于：2024-02-07
Nlp 算法（人工智能或者大模型方向）,北京·顺义区·光明,25-30K,5-10年,本科,"OCR/NLP经验
大模型/人工智能经验
算法工程化经验
大数据处理框架(Spark/Hadoop/Hive)
大模型算法
机器学习算法/工程化经验
Hadoop/Hive/Spark
计算机相关专业
深度学习经验
模型加速/性能优化
风控/反欺诈
云计算",杭州同盾科技有限公司,大数据,1000-9999人,"岗位要求：
1.自然语言处理/机器学习/强化学习/模式识别/人工智能/计算机等相关专业，本科及以上学历:
2.需要有大模型的分布式训练和NLP实际业务经验，有大语言模型实际落地经验者更优;
3.在 OCR、LLM、NLP、强化学习、机器学习等方面有一定研究基础，熟悉主流模型和算法，关注领域内的""新进展，能够跟进和实现新的算法能力;
4.了解知识图谱相关知识，有搜索、推荐相关算法工作经验优先;
5.熟悉深度学习框架以及常用的模型评估和调优技术
6.具备激情，好学，良好的团队合作和沟通能力;
7.有应用LLM、NLP解决金融问题经历者更佳。
岗位职责
1.具备大语言模型 (llm) 和NLP的基础知识，限于摘要生成、聊天对话、逻辑推理等。
2.大模型工程师:负责实现和优化大模型的训练和推理算法，提升系统的性能和效率。需要熟悉深度学习框架，掌握分布式计算和高性能计算技术
3. 负责利用自然语言处理技术和语义分析方法实现语义模型的建立与实践；
4. 应用机器学习、文本挖掘等技术对文本进行深入解析；",更新于：2024-02-29
大模型算法,北京·顺义区·马坡,25-50K·14薪,经验不限,本科,"业务导向
智能驾驶
云计算
Python
C/C++",理想汽车,智能硬件,10000人以上,理想汽车智驾/大模型工程师,更新于：2024-02-29
大模型NLP算法工程师,北京,35-50K·16薪,1-3年,本科,NLP 大模型算法,某大型计算机软件公司,计算机软件,,"职位职责：
1. 开发与优化大语言模型算法，提升大语言模型效果。
2. 理解业务需求，设计并实施大语言模型解决方案，解决业务过程中的NLP问题。
3. 深入研究NLP前沿技术，探索业界、学术界最新的大语言模型研究成果。
职位要求
职位要求：
1. 精通深度学习算法，熟悉至少一种主流深度学习框架（例如 PyTorch 或 TensorFlow）。
2. 具有深度学习、机器学习和NLP的深厚理论知识和实践经验，熟悉常见的NLP任务。
3. 熟悉大语言模型训练过程，包括预训练、SFT、RLHF等阶段。
4. 熟悉数据调优和数据增强等相关技术。
5. 具备优秀的编程和算法能力，熟练使用 Python 和 C++ 等编程语言。
6. 具备良好的沟通能力和团队协作能力，能够与跨部门团队进行有效沟通和协作。",更新于：2024-02-29
大模型算法,北京·海淀区·西北旺,30-60K·16薪,经验不限,本科,多模态,荣耀终端有限公司,消费电子,10000人以上,"岗位职责：
1. 负责大模型算法的设计、开发和优化，实现多模态数据的处理和分析。
2. 负责模型训练、调优和评估，提高模型的准确性和效率。
3. 负责模型部署和维护，确保模型的稳定性和可靠性。
4. 跟踪和研究最新的大模型算法和技术，不断提升团队的技术水平。
任职要求：
1. 具有计算机、数学、统计学等相关专业本科及以上学历。
2. 熟练掌握Python、C++等编程语言，熟悉深度学习框架（如TensorFlow、PyTorch等）。
3. 具有多模态数据处理和分析经验，熟悉图像、语音、文本等数据的处理方法和算法。
4. 具有良好的团队合作精神和沟通能力，能够有效地与团队成员协作完成项目。
5. 具有较强的学习能力和自我驱动能力，能够不断学习和掌握新的技术和算法。",更新于：2024-02-29
大模型算法,北京·丰台区·丽泽,20-30K·16薪,1-3年,硕士,"机器学习
大模型算法
模型加速/性能优化
Python
算法工程化经验
torch
transformer
金融科技",金科览智,互联网,20-99人,"岗位职责：
主要主导领域业务大模型LLM的SFT和RLHF训练过程，以及相关的模型量化、裁剪和部署工作，最终有效提升业务Agent模型的智能化。
您的聪明、优雅、细致的算法工作，将直接决定金融具体业务模型构建的智能程度和迭代节奏，并深入的影响和赋能金融科技的数字化和智能化。
岗位要求：
1. 熟练掌握python语言，熟练掌握torch和transformer框架，熟悉linux、shell
2. 具备很好的问题定义、任务分解、总结归纳等逻辑推理能力
3. 追求高效和卓越，善于使用算力而不是人力，善于敏捷高效而不是低效加班
4. 喜欢简单、踏实、真诚的交流
5. 我们不在意您的年龄，只在意您的高效
真诚的希望找到志同道合的您，一起在新的技术范式里，创造令人惊艳且扎实的AI产品。",更新于：2024-02-29
AI算法工程师（政务大模型）,北京·西城区·西便门,35-55K·15薪,经验不限,本科,"计算机相关专业
数学/统计相关专业",中移集成,通信/网络设备,1000-9999人,"岗位描述：
1、政务行业大模型训练数据的收集与梳理；
2、政务行业大模型的预训练与精调，行业专用模型架构设计与实现；
3、政务知识图谱的构建与维护，政务新闻政策信息抽取pipeline搭建；
4、政务大模型应用的工程化应用开发与对接，完成prompt工程开发，完成与外部知识库对接。
任职资格：
1、 计算机相关专业，硕士及以上学历；
2、 具有良好的代码能力，精通各类深度学习框架下，模型研发，熟练掌握Python、Java等至少一种语言，熟练掌握Pytorch、TensorFlow等深度学习框架；
3、 具备快速阅读深度学习相关论文并理解算法的能力；
4、有大模型训练经验者优先；
5、有政务行业人工智能应用经验者优先；",更新于：2024-02-29
模型技术-NLP算法工程师/专家,北京·朝阳区·亚运村,20-40K·15薪,1-3年,本科,"SLAM算法
SQL
Python
C/C++
优秀开源项目经历",小红书,电子商务,1000-9999人,"【工作职责】
跟踪前沿AI算法进展，并将相应技术赋能到小红书实际的业务场景中。
【任职资格】
1. 计算机相关专业，本科及以上学历，2年以上工作经验；
2. 熟悉NLP和多模态常见模型，如意图识别、情感抽取、跨模态检索，并有扎实的理论基础和丰富的研发经验；
3. 对前沿的NLP和多模态技术有一定了解，如LangChain、Megatron、BLIP2等，有实践经验更佳；
4. 在ICML、ICLR、NeurIPS、CVPR、ICCV、ACL、EMNLP、KDD、SIGIR、RecSys等有人工智能顶会论文发表者优先。",更新于：2024-02-29
算法工程师（大模型应用）,北京·朝阳区·望京,15-25K·13薪,1-3年,本科,"搜索/推荐
Python
Scala",111医药馆,互联网,1000-9999人,"工作职责:
1. 参与基于大模型的知识构建、数据挖掘能力建设，提升大模型知识能力；
2. 推动大模型在搜索、推荐、智能问答等场景规模化落地岗位基本需求；
3. 针对模型提示进行工程化管理，优化提示工程；
4. 模型推理结果的解析和应用开发；
5. 优化调整大模型的性能参数，适配场景，优化硬件资源配置和调用；
6. 跟进行业最新发展动向，优化调整模型服务架构。
任职资格:
1. 统招本科及以上学历，985、211院校优先；
2. 有3年以上（硕士1年以上）项目开发经验；
3. 具有一定大数据架构、设计经验；
4. 对工作所涉及的业务、产品能够快速理解；
5. 熟练使用python进行功能开发，对数据结构与算法有深刻理解；
6. 对软件设计相关理论和方法熟练掌握，并有数据建模经验；
7. 具有较强的学习能力、逻辑分析能力、问题排查能力、沟通能力、自我驱动动力、自我管理能力；
8. 熟练掌握机器学习常用算法；
9. 熟练使用关系型数据库mysql等；
10. 掌握python/Scala程序开发(至少一种)，掌握常见NoSQL数据库。",更新于：2024-02-29
算法工程师(大模型方向),北京·朝阳区·亚运村,20-30K,3-5年,本科,"C++
Python
算法设计
自然语言处理
深度学习算法
机器学习算法
CNN
TensorFlow",北京创想天空,计算机软件,20-99人,"岗位职责：
1.根据产品设计的AI场景，结合行业数据、架构等信息，完成领域大模型的算法的选择和实现流程设计。
2.根据算法设计，完成数据的清洗，建模，大模型调优等相关的开发工作。
3.负责公司机器学习、深度学习、推荐引擎等AI平台和框架的产品化，平台化开发工作。
4.具备优秀的沟通能力，有项目管理，团队管理经验，可以承担压力带领团队实现目标。
任职要求：
1.全日制本科以上学历，3年以上工作经验，2年以上机器学习，深度学习，NLP，图像识别等相关开发经验，或相关相近工作。
2.具备良好的编程基础，精通Python，熟练使用Linux工作环境。
3.熟练使用tensorflow,pytorch,scikit-learn等相关算法框架。
4.具备NLP大模型训练经验者优先，如BERT、GPT-3、LLaMa等LLM等相关经验。
5.数学基础好或硕士以上条件优先。
6.具备优秀的分析问题，解决问题的能力，自主学习能力强。对算法有着浓厚的兴趣。具备良好的跨团队沟通能力和协作能力。",更新于：2024-02-29
预训练大模型算法工程师,北京·东城区·王府井,45-75K·13薪,1-3年,本科,"大模型算法
搜索算法
图像算法
多模态算法",昆仑天工,互联网,500-999人,"职位描述：
1.参与研发预训练大模型等下一代人工智能核心技术
2.深入调研预训练大模型，不限于语言大模型，多模态等方向的前沿技术
职位要求：
1.参与或领导过大模型预训练项目，包括视觉大模型或者多模态大模型
2.有NLP相关经验，能快速复现论文，具备较强的coding能力
AIGC,AIG,CHATGPT",更新于：2024-02-29
IDP/NLP/LLM算法工程师（信息抽取方向）,北京·海淀区·上地,15-28K·13薪,1-3年,本科,"文本生成
Python
深度学习
PyTorch
TensorFlow
ML",易道博识,移动互联网,20-99人,"工作内容
1. 利用NLP/IDP/LLM技术，进行文档、文本数据的分析处理，包括但不限于关键信息抽取、长文本信息抽取、文本分类、文档版面分析、文档内容理解等；
2. 结合业务中的实际问题改进算法，提升算法在业务中的效果；
3. 跟踪学术界和工业界前沿技术，推动相关算法或技术在公司项目中实际落地。
任职要求
1. 毕业于计算机/机器学习/电子信息／数学／统计学／模式识别/自动化等相关专业，统招一本及以上学历；
2. 应届生或1-2年相关经验；
3. 熟练掌握NLP和ML基础理论和算法，有NLP相关科研经历，熟练掌握Transformer系列模型；
4. 熟练使用Python语言进行编程开发，熟练使用PyTorch、TensorFlow等至少一种深度学习框架；
5. 优秀的分析问题和解决问题的能力，敢于挑战，追求卓越，有创新精神和研发热情。",更新于：2024-02-29
IDP/NLP/LLM算法工程师,北京·海淀区·上地,11-22K·13薪,1-3年,本科,Python,易道博识,移动互联网,20-99人,"工作内容
1. 利用NLP/IDP/LLM技术，进行文档、文本数据的分析处理，包括但不限于关键信息抽取、长文本信息抽取、文本分类、文档版面分析、文档内容理解等；
2. 结合业务中的实际问题改进算法，提升算法在业务中的效果；
3. 跟踪学术界和工业界前沿技术，推动相关算法或技术在公司项目中实际落地。
任职要求
1. 毕业于计算机/机器学习/电子信息／数学／统计学／模式识别/自动化等相关专业，统招一本及以上学历；
2. 应届生或1-2年相关经验；
3. 熟练掌握NLP和ML基础理论和算法，有NLP相关科研经历，熟练掌握Transformer系列模型；
4. 熟练使用Python语言进行编程开发，熟练使用PyTorch、TensorFlow等至少一种深度学习框架；
5. 优秀的分析问题和解决问题的能力，敢于挑战，追求卓越，有创新精神和研发热情。",更新于：2024-02-29
IDP/NLP/LLM算法工程师（信息抽取方向）,北京·海淀区·上地,20-30K·13薪,1-3年,本科,"多模态算法
Python
深度学习
机器学习
信息抽取",易道博识,移动互联网,20-99人,"工作内容:
1. 利用NLP/IDP/LLM技术，进行文档、文本数据的分析处理，包括但不限于关键信息抽取、长文本信息抽取、文本分类、文档版面分析、文档内容理解等；
2. 结合业务中的实际问题改进算法，提升算法在业务中的效果；
3. 跟踪学术界和工业界前沿技术，推动相关算法或技术在公司项目中实际落地。
任职要求:
1. 毕业于计算机/机器学习/电子信息／数学／统计学／模式识别/自动化等相关专业，统招一本及以上学历；
2. 应届生或1-2年相关经验；
3. 熟练掌握NLP和ML基础理论和算法，有NLP相关科研经历，熟练掌握Transformer系列模型；
4. 熟练使用Python语言进行编程开发，熟练使用PyTorch、TensorFlow等至少一种深度学习框架；
5. 优秀的分析问题和解决问题的能力，敢于挑战，追求卓越，有创新精神和研发热情。",更新于：2024-02-29
AI LLM Prompt 开发工程师,北京·海淀区·苏州桥,20-40K·16薪,1-3年,本科,"大模型算法
自然语言处理算法
多模态算法
模型加速/性能优化
Python
优秀开源项目经历
算法工程化经验
参加算法相关竞赛/获奖",北京新智体科技,企业服务,0-20人,"工作职责：
负责大模型(LLM )的prompt工程，prompt工程优化，构建高质量的prompt数据，研究批量生成 prompt 的技术和方法，提升大模型效果。
负责基于多agent框架的创新场景测试研发。
负责训练和调试模型掌握专业领域能力，能生成期望的输出，以要求的回答格式和内容输出更专业的答案。
以通用大模型为基础，根据业务需要搭建上层应用，紧跟业界大模型相关前沿技术进展，结合业务场景持续创新探索。
不断追踪数据处理技术的最新发展，提出并实施新技术和工具以提升数据工程效率和质量。
能力要求：
了解LLM领域，具备机器学习、深度学习、自然语言处理等相关技能，熟悉常用的模型和框架，如ChatGPT、HuggingFace等，有使用Python、PyTorch、TensorFlow等工具进行模型调试和训练经验优先。
熟悉prompt工程的原理和方法，能够根据项目需求，设计一些特定的文本提示来引导模型生成期望的输出。
具备良好的模型评估和优化能力，能够使用各种指标和方法来衡量模型的性能和效果，如准确率、召回率、BLEU、ROUGE等。
具备良好的逻辑思维、问题解决和团队协作能力，有强烈的责任心和进取心。能与团队其他成员进行有效的交流和配合。
熟悉对常见的模型API的对接、应用和调试、优化方法，能熟练使用API与第三方聊天机器人模型进行交互，发送用户输入并接收模型输出，并使用参数控制模型的生成长度、温度、重复度等。
熟悉主流的大模型产品，如GPT、BART、Claude、LLaMA等，国产的baichuan、glm、千问、InternLM等，了解它们的训练、调用方法，并深入了解它们的优点和缺点，如生成能力、多样性、一致性等。
职位要求：
1、本科及以上学历，计算机科学、数据工程、信息管理或相关领域。
岗位职责：
1、负责大模型(LLM )的数据工程，构建高质量的 prompt数据，研究批量生成 prompt 的技术和方法，提升大模型效果
2、负责大模型预训练数据质量提升，通过分类／聚类／多样性评估等方法清洗出高质量数据，提升基座模型效果
3、不断追踪数据处理技术的最新发展，提出并实施新技术和工具以提升数据工程效率和质量。
职位要求：
1、本科及以上学历，计算机科学、数据工程、信息管理或相关领域。
2、工作经验：1至5年",更新于：2024-02-29
自然语言处理组_AI智能体研发（LLM Agent）,北京·海淀区·上地,25-40K·16薪,1-3年,硕士,"机器学习
大模型算法
自然语言处理算法
多模态算法
C/C++
Python
NLP
Agent",百度,互联网,10000人以上,"工作职责:
-开展基于LLM的Agent研发工作
-进行通用Agent策略和机制的研发工作，包含但不限于Agent模型研发、通用Agent和垂类Agent构建等
-结合工具调用开展基于大模型的知识增强任务
-结合百度的产品和业务实现技术落地
职位要求:
-计算机、数学、物理学相关专业本科及以上学历
-NLP、搜索、广告、推荐、视觉、语音、机器学习等技术背景
-代码能力优秀，能够完成算法模型和工程实践的开发
-具有较好的团队沟通合作能力、理解能力和抗压能力，有责任心和自驱力
-有学术能力加分，在NLP及ML领域顶级学术会议（ACL、EMNLP、COLING、CVPR、ICML等）发表过高质量文章者优先",更新于：2024-02-29
LLM Agent算法工程师(A89744),北京·海淀区·学院路,25-50K·16薪,1-3年,硕士,"深度学习
机器学习
大模型算法
自然语言处理算法
多模态算法
Python
C/C++
LLM
deepspeed
transformers",百川智能,计算机软件,,"职位描述：
1、负责百川NPC模型Agent方向的算法研发和应用落地；
2、优化模型效果，提升LLM Agent规划、记忆、工具调用和指令遵从能力，保证Agent效果行业领先；
3、持续跟踪前沿技术，将先进算法快速落地并能够做出技术创新。
职位要求：
1、硕士及以上学历，2-3年LLM、NLP、RL等相关算法方向工作经验；
2、良好的python代码能力，熟练掌握pytorch、deepspeed、transformers等训练工具；
3、良好的团队协作能力，善于沟通和解决问题；
4、对LLM的原理与应用有深入了解或对Agent技术有系统性研究者优先。",更新于：2024-02-29
