岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间
机器学习/深度学习算法工程师,北京,50-80K·14薪,经验不限,本科,"机器学习
推荐算法
C/C++
Python
嵌入式开发
深度学习
广告
推荐",某500强上市公司,互联网,10000人以上,"职责：
1、参与广告推荐系统的深度优化，研究并解决大规模广告系统中的各类优化目标及问题，如深度转化目标建模、广告内容混合排序、多场景联动推荐、转化延迟、id泛化性、粗精排一致性等；
2、探索前沿技术在推荐模型预估上的应用，研究方向包含且不局限于：多任务学习、learning to rank、序列建模、预训练模型等；
3、和工程团队密切配合，协同开发优化各类场景问题：如大规模推荐引擎架构、大规模流式机器学习框架、大规模离线计算等。
要求：
1、扎实的算法和数据结构基础，优秀的编码能力，优秀的分析和解决问题能力；
机器学习基础扎实，熟悉深度学习算法（CNN/RNN/LSTM/RL/Transformer/推荐广告的大规模Sparse&Dense模型等）；
2、熟悉至少一种主流深度学习编程框架（TensorFlow/PyTorch）；
3、熟悉C++和Python语言，熟悉Linux开发环境；
4、具备优秀的学习能力和良好的团队合作精神，较好的沟通能力以及一定抗压能力；
5、有推荐、广告、信息检索或相关领域的实战经验优先。
本科以上211/985学历以上",更新于：2024-01-16
深度学习,北京·丰台区·纪家庙,6-8K,经验不限,本科,"语音/图像识别
Python
C/C++
MATLAB
数学/统计相关专业
机器学习算法/工程化经验
深度学习经验",中微深视,智能硬件,,"主要职责：
1- 负责成像算法的开发、模拟和数据的处理；
2- 负责机器学习、深度学习等人工智能在成像数据处理中的开发及应用；
3- 负责将开发的成像系统进行可视化软件的开发。
我们期待你：
1- 有物理学、计算机科学、数学、地球物理等相关学科专业背景；
2- 熟悉现代机器学习、深度学习算法及其在成像数据处理中的应用；
3- 具有软件开发经验，熟悉至少一种编程语言（例如Python、C++等）；
4- 有能力将复杂的技术概念和设计转化为用户友好的可视化界面；
5- 具备优秀的团队合作和沟通技巧。",更新于：2023-12-18
python深度学习,北京·海淀区·苏州街,14000-15000元/月,经验不限,本科,"无明显侧重
语音/图像识别
搜索/推荐
OpenCV
Python
TensorFlow/PyTorch",上海宁太信息科技...,文化艺术/娱乐,,"工作时间：不限
工作时段：不限
结算方式：月结
招聘截止时间：2024-12-31
1.至少会以下一种编程语言python、matlab、C++
2 精通深度学习算法和框架，如TensorFlow、PyTorch等。
3.对深度学习相关算法有深入的理解，如CNN,DNN.RNN,Transformer等
4.具备论文复现、算法创新和算法优化的能力
5.熟悉深度学习或者强化学习领域，有相关项目经验者优先考虑。
6 参加阿里天池、kaggle等比赛获奖的优先
7.硕士以及以上学历",更新于：2023-12-18
深度学习工程师,北京·朝阳区·望京,15-25K·13薪,1-3年,本科,"强化学习
大模型算法
C/C++
Python
并行计算
算法工程化经验
发表算法相关优秀论文",智用研究院,非盈利机构,20-99人,"岗位职责：
• 负责云端模型推理的性能优化；
• 支持分布式训练系统的实现及优化。
岗位要求：
• 具备扎实的计算机基础和编码能力，熟练使用 C/C++/Python；
• 熟悉 Pytorch/Tensorflow，对ONNXRuntime / TensorRT / TVM / DeepSpeed / Horovod 等框架有使用及优化经验；
• 熟悉常见深度学习理论，并对其工程实现及优化有极高热情；
• 对模型推理优化有实际的落地经验，对分布式训练（数据并行、流水线并行等）有相关经验。",更新于：2024-01-16
AIGC算法工程师,北京·朝阳区·望京,30-50K·15薪,1-3年,本科,"大模型算法
强化学习
图像算法
自然语言处理算法
多模态算法
Python",美团,互联网,10000人以上,"岗位职责
1.负责AIGC大模型(文本、图像等方向)在外卖广告业务落地； 2.负责跟踪和探索NLP&LLM(如GPT3.5/4等开源模型)、视觉理解&生成(如GAN/Diffusion-Model)等前沿技术，包括并不限大模型微调对齐、大模型领域知识增强、大模型策略优化、RLHF模型优化、Diffusion-Model进行图像&视频理解生成等； 3.负责其他团队密切合作，包括数据工程师、前后端工程师、产品经理等，实现高质量的产品和解决方案；
岗位基本需求
1.两年以上NLP/CV方向实践经验，AIGC方向有落地经验者优先 2.熟悉掌握常用的算法，在机器学习、深度学习、强化学习等算法方向具有良好的理论基础和算法调优经验； 3.具备良好的团队合作、沟通、逻辑思维能力，对工作有激情；
岗位亮点
1.前景好，商业变现作为公司的核心业务之一，业务前景好； 2.挑战大， 覆盖B端和C端，广告面临诸多业务问题和技术挑战，有很好的AIGC业务落地场景;能参与前沿大型模型技术研究和落地，探索大模型技术在实际业务场景中的应用； 3.成长快，完善的新人培养和融入机制，团队同学多来自业内大厂，在深度学习、强化学习方面有深厚的积累，能够在团队中快速成长；",更新于：2024-01-17
深度学习(CV方向)算法工程师/算法专家,北京,60-85K,3-5年,本科,"图像算法
Python
发表算法相关优秀论文",某大型知名电子商务上市公司,电子商务,10000人以上,"职位描述
1. 负责基于计算机视觉/多模态技术的高精度、高质量地图POI数据的自动化生产和实时更新；
2. 负责研究和开发感知/识别等相关前沿技术，包括但不限于2D/3D目标检测、分割、匹配、深度估计、位姿估计等；
3. 参与其他创新应用预研。
任职资格
1. 具备扎实的数学和计算机科学基础，具备良好的团队合作精神和沟通能力，熟练掌握计算机视觉领域的基础理论和方法；
2. 在一个或多个视觉应用领域有深入研究，如图像分类、2D/3D目标检测、目标分割、目标跟踪、BEV感知、自监督学习等；
3. 熟悉MLP、CNN、Transformer等网络架构；
4. 有较强的编程实现能力，熟练掌握Python，熟悉linux下开发环境，熟练掌握PyTorch等至少一种深度学习框架；
6. 具有快速学习能力，善于通过查阅文献资料解决问题。
具有以下者优先：
1. 在计算机视觉领域内的权威期刊（TPMAI/IJCV/TIP等）或顶级会议（CVPR/ICCV/ECCV等）发表过文章；",更新于：2024-01-17
算法工程师（数据方向）,北京·朝阳区·朝外,30-40K,1-3年,本科,"机器学习
图像算法
推荐算法
风控算法
Python",时代传浮,社交网络,20-99人,"岗位职责
- 图像和视频数据的处理工作，包括清洗、打标、筛选、增强等；
- 根据产品目标和训练策略拆解数据目标，制定数据处理策略和计划；
- 对数据处理结果进行评估，并根据结果迭代处理策略；
- 和数据打标员合作，推进大批量数据打标工作。
岗位基本要求
- 精通Python编程，扎实的编程能力；
- 熟练掌握PyTorch、TensorFlow或其他ML框架；
- 有训练、优化ML模型的经验，包括参数调整、模型调整、微调等；
- 熟悉CV领域，有过图像生成模型和视频生成模型训练的经验者优先；
- 对数据质量有很高的要求，能判断数据优劣；
- 良好的沟通、合作和文档编写能力。",更新于：2024-01-17
算法工程师（多模态方向）,北京·海淀区·学院路,30-60K·15薪,经验不限,本科,"大模型算法
机器学习
多模态算法
优秀开源项目经历
算法工程化经验
参加算法相关竞赛/获奖",深言科技,计算机软件,20-99人,"1. 综合利用规则、NLP算法、CV算法等技术对HTML、PDF、表格等复杂输入进行分析和处理；
2. 利用LLM技术对文本数据进行结构化，包括词句法分析、文档结构化解析等；
3. 利用多模态技术做图生文和文生图等相关工作；
4. 与团队合作，搭建相关产品中算法数据链路，以满足业务需求。
职位要求
1. 计算机/人工智能相关专业毕业，3年及以上NLP算法或CV算法工作经验数据工作经验；
2. 有一定多模态和LLM经验，愿意学习大模型训练和微调等相关技术。
3. 熟练掌握词句法分析、BERT等NLP算法和OCR、目标检测等图像算法，有处理HTML、PDF、表格数据的经验；
4. 工作细致认真有耐心，具有良好的问题解决和团队合作能力，有良好的沟通能力；",更新于：2024-01-17
AI图形学算法工程师,北京·朝阳区·大望路,15-25K,经验不限,本科,"计算机相关专业
数学/统计相关专业
英文读写能力良好
Stable diffusion
AIGC
CV算法",森博公关,广告/公关/会展,100-499人,"职位概述：
我们正在寻找一位具备Stable diffusion使用及算法开发经验的算法工程师，加入我们充满活力的AI产品团队。理想候选人需要拥有扎实的CV算法基础，具备Controlnet等训练经验，可以配合主美自定义训练AIGC做图模型并进行应用。
任职要求：
1、人工智能、深度学习/机器学习、计算机视觉、数学等相关专业本科及以上学历；
2、掌握Stable Diffusion基础原理，根据需求对业务进行分解，利用已有AI相关技术做预处理，最终生成合格的作品
3、掌握Dream booth、Textual Inversion、Hypernetworks、LoRA、segmentation等finetune方法的原理以及优缺点，可以根据应用场景训练模型
4、掌握ControlNet，腾讯T2I-Adapter等控制类原理，具备自定义训练一个ControlNet的经验
5、有良好的自我学习能力及自驱力，对前沿领域有强探索欲，有团队合作精神
6、加分项：有参与AIGC落地的丰富经验，切实产生业务价值案例的
我们提供：
具有竞争力的薪资待遇和福利；
宽松、友好的工作氛围和优秀的团队文化；
丰富的职业发展机会和技术挑战；
定期的团队活动和交流分享；
其他员工福利。",更新于：2024-01-17
初级算法工程师,北京·海淀区·魏公村,15-20K,1-3年,本科,"不限
大模型算法
通信算法
Python",天彩汇诚,移动互联网,100-499人,"【工作职责】
1、参与公司AI大模型方向的技术研发，包括算法开发、模型微调、性能优化、模型服务化等工作；
2、关注业界AI生成技术最新进展，研究和探索先进的人工智能算法和框架，加速新技术的引进、适配与优化；
3、负责公司AI大模型产品的设计、开发、测试和部署工作，结合业务场景开展模型算法的工程化应用；
4、积极推进跨团队合作，共同解决复杂的技术问题，保证项目进度和质量
5、负责LLM、知识图谱、CV多模态方向。
【任职要求】
1、本科或硕士以上学历，人工智能、计算机、软件工程、数学等相关专业优先；
2、1-3年以上人工智能、机器学习或深度学习相关工作经验；
3、熟悉自然语言处理和计算机视觉相关任务的设计、实现和优化，熟悉常用的模型和算法；
4、熟悉transformer，bert，gpt，T5等，对训练数据的组织以及训练代码有深入理解；
6、熟悉开源大模型，具备开源大模型的训练、微调、调优经验，熟悉强化学习基本算法优先。",更新于：2024-01-17
多模态算法工程师（NLP+CV),北京·朝阳区·太阳宫,40-70K·16薪,经验不限,本科,"强化学习
机器学习
深度学习
自然语言处理算法
图像算法
多模态算法
Python
标签挖掘",BOSS直聘,人力资源服务,1000-9999人,"岗位要求
职位描述：
1. 进行多模态（文本与CV）方向算法研究和开发。
2. 负责图文的内容的标签挖掘，风险内容感知及热点分析等。
3. 基于大模型技术，提升风险识别效果，提升用户体验。
岗位要求：
1. 熟悉NLP、CV等相关技术，在NLP和CV方面有一定积累沉淀，有多模落地项目经验优先。
2. 负责多模态的算法框架构建，并基于多模态的特征表征，多模态的内容理解，提升下游风险识别任务效果。
3. 有扎实的编程基础，熟练掌握Tensorflow或Pytorch。
4. 责任心强，有良好的学习能力基团队合作精神，自我驱动力强，较强的沟通能力。",更新于：2024-01-17
多模态算法工程师（NLP+CV）,北京,50-80K·16薪,经验不限,本科,"文本生成
Golang
Java
C/C++
大模型算法
机器学习
深度学习
NLP
CV
多模态",某500强上市公司,社交网络,10000人以上,"岗位职责：
1. 进行多模态（文本与CV）方向算法研究和开发。
2. 负责图文的内容的标签挖掘，风险内容感知及热点分析等。
3. 基于大模型技术，提升风险识别效果，提升用户体验。
岗位要求：
1. 熟悉NLP、CV等相关技术，在NLP和CV方面有一定积累沉淀，有多模落地项目经验优先。
2. 负责多模态的算法框架构建，并基于多模态的特征表征，多模态的内容理解，提升下游风险识别任务效果。
3. 有扎实的编程基础，熟练掌握Tensorflow或Pytorch。
4. 责任心强，有良好的学习能力基团队合作精神，自我驱动力强，较强的沟通能力。",更新于：2024-01-17
AIGC图像生成算法工程师,北京·海淀区·西北旺,50-80K,5-10年,硕士,CNN/RNN/LSTM,荣耀终端,互联网,10000人以上,"1. 面向AIGC领域，研发前沿图像生成算法，负责荣耀相关产品的商业化落地
2. 针对当前AIGC算法中的痛点问题，设计优化和加速算法，赋能荣耀图像生成业务
1. 具备扎实的数学功底，熟悉随机过程、贝叶斯模型等理论
2. 掌握扩散模型原理，熟悉DDPM、Stable Diffusion以及可控生成和小样本生成技术，有相关研究和落地工作经验者优先
3. 数学/物理/自动化/计算机/电子工程/人工智能等相关专业，硕士及以上学历，具备5年以上相关领域工作经验，有CV落地经验者优先",更新于：2024-01-17
【甲方合同/公司有钱】算法工程师,北京·朝阳区·望京,30-55K·13薪,经验不限,本科,"大模型算法
图像算法
Python
算法工程化经验
stable diffusion
图像生成
prompt",杭州忒凹忒凹服饰,服装/纺织,,"岗位职责
1、负责文生图研发
2、调研跟进业界大模型state-of-art的进展，并根据业务情况进行落地。
能力要求
1、有基于 Stable Diffussion 的图像生成和目落地经验；
2、了解前沿图像生成算法产品（如 Disco Diffusion, Stable Diffusion ,Dalle2, MidJourney)
3、有微调经验、prompt经验、数据处理经验。
4、熟练掌握 Python 语言，熟练使用 PyTorch，HuggingFace, OpenCV
5、有坚实的cv基础，具备良好的编码能力，数据结构和算法功底，以及工程实现功底。",更新于：2024-01-17
【算法平台】机器学习平台算法工程师,北京,45-60K·16薪,1-3年,本科,"C/C++
Python",某500强上市公司,电子商务,1000-9999人,"职位描述
我们负责构建面向搜索推荐场景的一站式深度学习平台。你将参与机器学习平台侧的算法研发工作：
负责搜索/推荐算法的研发，包括但不仅限于机器学习、深度学习、强化学习、迁移学习，多模态融合等，实现落地到机器学习平台中，且应用到各个业务。
根据短视频、图片、直播、文本搜索/推荐等场景，搭建通用算法库，结合内容特征平台，提供算法能力和特征数据。
职位要求：
【必须】计算机或电子通信相关专业本科以上，2年以上linux下C++/Python开发经验。
【必须】熟悉并能深入理解常用的机器学习算法、深度学习模型；熟练使用至少一种深度学习框架TensorFlow、PyTorch、Paddle。
【2选1】搜索/推荐/广告系统相关经验，熟悉常用的CTR算法，包括向量召回、图计算、粗排/精排等。
【2选1】CV/NLP等相关经验，熟悉常用的内容理解算法，包括图片、短视频分类，NLP的关键词提取、关系提取、实体识别、自动摘要、文本分类等。
【优先】实践动手能力强，Kaggle，COCO，ImageNet，ActivityNet，ICPC，NOI/IOI等比赛获奖者优先。
【优先】在期刊/会议有论文发表者优先，包括不限于 ICML，NeurIPS，UAI，AISTATIS，CVPR，ICCV，JMLR，IJCV，TPAMI，TIP 等。",更新于：2024-01-17
CV方向 AI算法工程师 国企正式编制,北京,20-40K,经验不限,本科,"业务导向
搜索/推荐
风控/反欺诈
语音/图像识别
Java
Python
C/C++
计算机相关专业
数学/统计相关专业
机器学习算法/工程化经验
CV算法工程师国企正编
AI算法工程师国企正编
算法国企正式编制",某大型互联网金融公司,互联网金融,500-999人,"工作职责
1. 负责人脸身份认证领域算法模型研发，包括但不限于：人脸活体检测、人脸识别、人脸质量评估、人脸关键点检测、 图像加密、图像处理等方向的深度学习模型实际研发经验，具有炫彩活检研发经验者优先。
2. 负责深度学习模型压缩、模型剪枝等研发工作，具有便携终端轻量级模型研发经验者优先。
3. 负责跟踪上述领域的先进技术及研发工作。
4. 负责相关算法模型的产线开发、验证、优化及维护等产线工作。
任职要求
1. 计算机相关专业，大学本科毕业，硕士及以上学历者优先。
2. 具有良好的代码能力，精通各类深度学习框架下，模型研发，熟练掌握Python、Java、C++等至少一种语言。
3. 具备快速阅读深度学习相关论文并理解算法的能力。
4. 针对上述人脸相关方向的深度学习建模具有3年及以上经验。",更新于：2024-01-17
大模型算法工程师,北京·海淀区·中关村,100-110K·15薪,经验不限,本科,"大模型算法
自然语言处理算法
C/C++
Python
算法工程化经验",北京字节跳动,移动互联网,10000人以上,"大模型算法工程师
职位描述
负责公司大模型的研发和应用，研究相关技术在搜索、推荐、广告、创作、对话和客服等领域的全新应用和解决方案，满足用户不断增长的智能交互需求，全面提升用户在未来世界的生活和交流方式。主要工作方向包括：
1、探索超大规模模型，并进行极致系统优化；
2、数据建设、指令微调、偏好对齐、模型优化；
3、相关应用落地，包括生成创作、逻辑推理、代码生成等；
4、在未来生活中的更多使用场景的深入研究和探索。
职位要求
1、优秀的代码能力、数据结构和基础算法功底，熟练C/C++或Python，ACM/ICPC、NOI/IOI、Top Coder、Kaggle等比赛获奖者优先；
2、熟悉NLP、CV相关的算法和技术，熟悉大模型训练、RL算法者优先；
3、在大模型领域，主导过大影响力的项目或论文者优先；
4、出色的问题分析和解决能力，能深入解决大模型训练和应用存在的问题；
5、良好的沟通协作能力，能和团队一起探索新技术，推进技术进步。",更新于：2024-01-17
AIGC大模型算法工程师,北京·海淀区·西北旺,50-80K·16薪,3-5年,硕士,"业务导向
搜索/推荐
智能营销/广告
语音/图像识别
Python
C/C++
计算机相关专业
机器学习算法/工程化经验
深度学习经验
AIGC
多模态
自然语言处理",百度,互联网,10000人以上,"1、跟踪和深入探索AIGC方向研究前沿，负责多模态媒体内容的理解、编辑、生成相关新技术的应用落地和探索，解决面向内容生产场景的应用中的算法难点，对算法的竞争力负责;
2.研究和应用自然语言处理(NLP)和计算机视觉(CV)等相关技术，用于生成有趣、多样化且质量高的内容，如图像、文本和视频等;
3.识别学术界/业界最新研究和进展，参与学术会议和技术社区，并将其转化为实际项目的创新和改进;
4.与团队成员合作，包括研究员、工程师和产品经理，共同推动人工智能技术在实际业务中的应用和落地。
职位要求
1.专业为人工智能、计算机科学、数据科学或相关领域，在自然语言处理或计算机视觉等相关领域有深入的研究经验和扎实的理论基础;
2.熟悉常见的机器学习和深度学习算法，具备良好的编程能力，熟练使用Python、Java或其他相关编程语言;
3具备扎实的数学基础，包括线性代数、概率论和统计学等，能够理解和应用相关数学模型和算法;
4.优秀的分析、解决问题的能力，能够自我驱动，良好的团队合作精神和较强的沟通能力;
5.对AI技术原理有浓厚兴趣者优先，有相关工程经验者优先。",更新于：2024-01-17
AI算法工程师(CV方向),北京,70-100K,经验不限,本科,"深度学习
图像算法
C/C++
MATLAB
CV算法
人脸识别
肢体检测",某大型企业服务公司,企业服务,100-499人,"985 211 大厂优先
岗位职责
1. 负责人脸识别和肢体检测相关算法的持续优化迭代；
2. 了解跟进AI/CV技术进展，推动CV算法在实际应用场景中落地。
任职要求
1. 统招本科及以上学历，计算机、数学、自动化等相关专业；
2. 具有扎实的图像处理和机器学习优化算法基础，有目标检测、关键点检测等方向项目落地经验，有模型部署相关经验；
3. 具有良好的计算机基础和编程能力，熟练使用Python语言，熟悉PyTorch/TensorFlow等深度学习框架，熟悉C/C++，有Linux平台下的开发经验；
4. 具有优秀的分析问题和解决问题的能力，具有良好的沟通能力和团队协作能力。",更新于：2024-01-17
算法工程师（nlp 广告 推荐 搜索 cv）,北京,30-60K·15薪,1-3年,本科,捣腾过大模型相关东西,某游戏公司,游戏,0-20人,"岗位职责：
算法工程师（NLP或搜索或推荐或广告）、算法工程师（cv方向）
这两个岗位的人才要求是：
（1）自己当前参与大模型相关的项目（ChatGPT等语言模型，或 diffusion model等图像模型），或者，自己业余时间捣腾过大模型相关的东西。
1、带领推荐算法团队负责网文内容平台的推荐系统，提升用户体验；
2、负责推荐召回和排序算法选型、技术调研和难点攻关，提升业务核心指标；
3、负责分析业务用户行为数据构建用户画像，提升用户画像准确率，助力产品改进和业务推广；
4、负责部门业务的技术调研和难点攻关，能提出关键优化方案提升业务核心指标；
5、负责推荐算法团队搭建、业务把控、团队管理和人员培养。
岗位要求：
1、计算机，数学等相关背景，本科及以上学历，5年以上推荐系统领域工作经验，2年以上管理经验；
2、精通常用机器学习，深度学习在推荐系统的应用理论和实践；
3、精通国内业界主流大规模机器学习工程架构，精通常用的参数服务器上构建推荐算法的应用研究；
4、有多年C++ /go/python编程语言经验，有清晰的架构推演逻辑能力；
5、有扎实的数据结构和算法功底，熟悉推荐算法和具体落地，如特征挖掘、相关机器学习、统计原理等；
6、有大规模推荐系统、计算广告、搜索ranking经验者优先；
7、优秀的团队/项目驱动管理能力，沟通总结能力。",更新于：2024-01-17
aigc算法工程师（cv/nlp）,北京,20-30K·14薪,1-3年,本科,"C/C++
OpenCV",某游戏公司,游戏,0-20人,"岗位需求
算法工程师
岗位职责
探索[AI+游戏]的产品方向和AIGC在3D游戏资产领域工业管线的设计开发。
将深度学习技术应用于可扩展的3D内容创建，协助模型调优，数据集工程，工具链开发。
构建工具和流水线抽象，设计和开发从模型到游戏内容生产的基础设施和工具
岗位要求
我们欢迎对机器学习，计算机视觉或NLP相关有研究兴趣和想法的同学。
优秀的数理基础，较强动手能力，良好的沟通能力和团队合作能力。
有深度学习框架(如Pytorch，conda)或CUDA编程能力优先，有生成模型(Generative Model)研究背景优先(如diffusion, Nerf, Magic3D)",更新于：2024-01-17
高级算法工程师模型压缩,北京,90-120K·15薪,经验不限,本科,"模型压缩
深度学习",某500强上市公司,互联网,10000人以上,"岗位职责
1.负责前沿模型压缩算法（量化、剪枝、蒸馏，稀疏化）的研究；
2.负责将先进的模型压缩算法落地到NPU；
3.参与模型压缩训练平台和toolkit的设计与实现；
4.协助模型压缩算法在具体领域的应用(CV、语音)；
5.探索下一代模型加速算法。
任职要求
1.计算机，电子，通信或数理专业硕士及以上学历，5年以上工作经验；
2.熟悉python，有快速实现技术原型的能力；
3.具有良好的计算机体系结构基础，了解神经网络底层计算；
4.了解常见CNN网络结构和图像识别/检测算法；
5.熟练使用常用深度学习模型训练框架（PyTorch，TensorFlow）；
6.熟悉模型压缩的最新研究和技术进展；
7.熟悉现有模型压缩工具（torch.fx/tensorlite/NNCF/AIMET/TVM/PaddleSlim等）；
8.有CV顶会论文、竞赛优秀者优先。",更新于：2024-01-16
AIGC图像生成算法工程师,北京·海淀区·西北旺,60-90K·15薪,经验不限,本科,"机器学习
C/C++",荣耀终端有限公司,消费电子,10000人以上,"工作职责
1. 面向AIGC领域，研发前沿图像生成算法，负责荣耀相关产品的商业化落地
2. 针对当前AIGC算法中的痛点问题，设计优化和加速算法，赋能荣耀图像生成业务
任职要求
1. 具备扎实的数学功底，熟悉随机过程、贝叶斯模型等理论
2. 掌握扩散模型原理，熟悉DDPM、Stable Diffusion以及可控生成和小样本生成技术，有相关研究和落地工作经验者优先
3. 数学/物理/自动化/计算机/电子工程/人工智能等相关专业，硕士及以上学历，具备5年以上相关领域工作经验，有CV落地经验者优先",更新于：2024-01-17
CV算法工程师,北京·海淀区·知春路,25-50K·14薪,1-3年,硕士,语音/图像识别,可话,互联网,20-99人,"职位描述
1、多模态、图像分类、OCR等的 CV 相关算法实现与平台化落地
2、关注机器学习、CV、多模态的前沿进展，在视觉、多模态方面进行创新应用
3、从事海量图像分类、目标检测、人脸识别、相似计算、文本识别（OCR）等相关领域的算法、模型研发
4、从事图像识别整体技术架构设计以及图像基础特征库构建、负责利用深度学习优化提升图像模型效率
职位要求
1、硕士以上学历
2、有图像分类、目标检测等 CV 经验，2 年或以上机器学习、深度学习经验优先
3、熟悉 Tensorflow、Pytorch 等机器学习框架及 OpenCV 与 各类图像识别模型框架
4、必须掌握 Python，有工程经验
5、发表过计算机视觉方向的高质量论文的优先
6、熟悉 Hadoop、Hive、Spark、Storm 等分布式计算架构优先",更新于：2024-01-17
【急招】内容理解算法工程师,北京·海淀区·大钟寺,35-65K·15薪,经验不限,本科,"搜索/推荐
语音/图像识别
风控/反欺诈",字节跳动,广告营销,10000人以上,"职位描述
抖音推荐团队，负责抖音的推荐算法，直接为抖音的用户体验负责，涉及内容消费，社交，直播，推送，同城，电商各个场景。我们的工作内容包括大规模推荐算法的优化、复杂约束的优化问题的解决、CV/NLP等多个学术领域的算法改进以及对多种场景的推荐架构的设计和对产品数据的复杂深入的分析。在这里，你可以深入钻研机器学习算法的改进和优化，探索前沿的技术；可以通过对产品的深度理解和思考，将算法应用到业务中去；也可以通过对产品和内容生态的深度分析，影响产品未来的发展方向。
1、在这里，你能接触业界前沿的推荐技术，能够利用前沿技术优化抖音的算法模块；
2、通过最新的NLP算法和计算机视觉算法，为海量视频物料库做智能理解，识别其实体、主题、品类等，并基于此建模用户长尾兴趣、改进推荐策略，提升用户体验；
3、深入参与智能理解平台的研发，包括但不限于：多模态分类、主题建模、实体抽取、语义聚类、相关性预估、目标检测&物体识别、知识图谱、关联分析、推荐可解释性等；
4、人工智能前沿问题的探索与研究。
职位要求
1、具备出色的编码能力，扎实的数据结构和算法基础；
2、优秀的分析问题和解决问题的能力，对解决挑战性问题充满激情；
3、熟悉Word2Vec、LDA、BERT、GPT-3等基本NLP处理技术，熟悉ViT、CNN等基本CV算法，熟悉CLIP等基本多模态预训练算法；
4、有自然语言处理或计算机视觉的实际项目经验者优先。",更新于：2024-01-17
NLP算法工程师,北京·海淀区·回龙观,25-40K·15薪,1-3年,本科,"NLP
智能决策
多模态",滴滴,移动互联网,1000-9999人,"滴滴最核心的业务中台，负责出行生态交易系统算法优化与体系搭建，拥有海量原始出行特征数据和丰富的业务场景。在这里你有机会接触和创造最先进的治理和安全生态算法，用自己的算法守护每一次出行体验。我们的使命是用智能化赋能，提升司乘运营、体验、安全的效率效果。非常期待你的加入，我们一起探索交易生态领域业务解决方案，共同定义行业领先的治理和安全生态算法体系。
工作职责具体包括：
司乘交易生态治理与安全策略优化，构建多模态策略模型，提升治理安全算法准确性和召回率，保障出行体验与安全，降低交易生态成本。
生态算法体系底层能力建设，深耕模型可解释性，探索zero-shot&few-shot建模，LLM应用和策略评估方法，构建生态智能决策链路 。
职位要求：
机器学习、计算机相关专业，对机器学习基础算法有深入理解，如特征工程，LR，GBDT，Transformer，GPT 等。
在NLP、CV、语音等任一方向有1.5年以上的实际应用算法优化经验者优先。
严密的逻辑推导能力，清晰的表达能力，敏锐的业务sense ，能够独立从海量数据中发现、定位、归因、解决以及验证问题。
熟悉python，hadoop/hive/spark，linux开发环境，熟悉常见的数据结构，具备扎实动手能力。",更新于：2024-01-17
自然语言处理方向算法工程师,北京·海淀区·上地,8-12K·13薪,1-3年,本科,"机器学习
大模型算法
自然语言处理算法
Python
算法工程化经验",中科院信工所,信息安全,1000-9999人,"职位职责：
1. 设计、开发和优化自然语言处理算法和数据挖掘模型，用于文本分类、情感分析、实体识别、关系抽取等任务。
2. 研究和实现自然语言处理与机器学习算法的最新进展，以提高系统的性能和效率。
3. 处理和分析大规模文本数据，从中挖掘出有价值的信息和模式。
4. 与团队成员合作，解决实际问题并将算法应用到实际产品中。
职位要求：
1. 本科及以上学历，计算机科学、人工智能、数据科学或相关专业背景。
2. 具备扎实的自然语言处理和数据挖掘理论基础，熟悉常用的算法和模型，如词嵌入、循环神经网络、卷积神经网络、注意力机制、预训练语言模型等。
3. 熟练掌握Python编程语言，具备良好的编码和调试能力。
4. 具备数据处理和分析的经验，熟悉常用的数据挖掘工具和技术，如Pandas、NumPy、Scikit-learn等。
5. 熟悉深度学习框架，如TensorFlow、PyTorch等，并有相关项目经验者优先考虑。
6. 具备良好的沟通能力和团队合作精神，能够与不同背景的团队成员高效协作。",更新于：2024-01-15
大模型方向算法工程师,北京·朝阳区·望京,25-50K,1-3年,本科,"Java
Python
计算机相关专业
数学/统计相关专业
机器学习算法/工程化经验",马上消费金融,互联网金融,1000-9999人,"【岗位职责】：
1.支持内部的智能客服、智能电销、智能质检、降投诉等众多产品和业务、以及多个结合大模型的应用场景的算法开发。
2.支持马上消费集团下，面向2B市场的科技公司中科金的多个产品的NLP算法能力构建。
3.跟踪学术界前沿技术、工业界前沿解决方案，结合实际应用场景，提供落地的技术解决方案。
【任职要求】：
1.熟悉基础统计学习和深度学习算法，具备良好的数理基础 ；
2.熟悉基础的NLP技术，对于个人工作相关领域的前沿技术有了解和应用；
3.智能客服、智能辅助、会话分析、风控相关算法、降投诉、质检、智能营销等领域有2年以上实际工作经验；
4.熟悉Tensorflow 或 Pytorch，有工程落地能力。
5.目标感强，善于分析和发现问题，拆解简化，能够技术结合业务找到落地方案；
6.条理性强且有推动力，能够梳理繁杂的工作并建立有效机制，推动上下游配合完成目标。
7.有金融行业NLP工作背景，尤其熟悉智能电销、智能催收、质检、降投诉等系统的算法经验优先。
8.有大模型在垂直领域应用落地的经验优先。",更新于：2024-01-16
