岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间
图像算法工程师,北京,15-28K·13薪,1-3年,本科,"C/C++
机器学习
深度学习
目标检测
OCR",某大型计算机软件公司,计算机软件,100-499人,"岗位描述：
1、负责图像算法在商业产品上的应用，对图像中的文字进行版面分析、识别及后处理；
2、从事图像处理、机器学习相关的基础算法和模型的研发，包括图像的基本处理，目标检测，图片分类，特征提取等；
3、针对产品实际市场需求，及时主动对产品进行升级；
岗位要求：
1、本科以上学历，1年以上的图像处理工作经验，有扎实的图像处理基础；1年以上机器学习工作经验，对图像分类，特征提取，目标检测等有深刻理解；
2、精通C++、Python有跨平台的开发经验优先；
3、有过图像识别经验的优先；
4、掌握Tensorflow、caffe等深度学习框架的优先；
5、善于分析和解决问题，具备较好的沟通表达能力和团队合作精神，责任心强。",更新于：2024-03-12
图像算法工程师,北京·朝阳区·来广营,15-23K,1-3年,本科,"C/C++
计算机相关专业
OCR识别经验
图像识别经验
机器学习
图像处理
深度学习",中安未来,计算机软件,100-499人,"岗位职责：
1、负责图像算法在商业产品上的应用，对图像中的文字进行版面分析、识别及后处理；
2、从事图像处理、机器学习相关的基础算法和模型的研发，包括图像的基本处理，目标检测，图片分类，特征提取等；
3、针对产品实际市场需求，及时主动对产品进行升级；
任职要求：
1、本科以上学历，1年以上的图像处理工作经验，有扎实的图像处理基础；1年以上机器学习工作经验，对图像分类，特征提取，目标检测等有深刻理解；
可以接受应届生！！！
2、精通C++、Python有跨平台的开发经验优先；
3、有过图像识别经验的优先；
4、掌握Tensorflow、caffe等深度学习框架的优先；
5、善于分析和解决问题，具备较好的沟通表达能力和团队合作精神，责任心强。",更新于：2024-03-12
图像算法工程师,北京·海淀区·双榆树,15-20K,1-3年,学历不限,"C/C++
Python",科百科技,农/林/牧/渔,20-99人,"图像算法工程师
1、负责图像/视频处理、图像识别、分割、目标检测算法的设计和实现；
2、负责从事深度学习框架搭建，包括机器学习、图像处理等的算法和系统研发；
3、针对特定应用场景进行算法分析、优化；
4、支持公司相关产品深度学习研究。
5、熟悉数据挖掘相关技术。
任职要求：
1、计算机、自动化、图像/视频识别、模式识别专业等相关领域的本科及以上学历；
2、机器学习、图像处理、计算机视觉等相关方向，具有两年年以上算法研究经验；
3、精通Python、C、C++等一种或多种开发语言，至少了解一种深度学习框架，熟悉opencv等算法库；
4、熟练掌握并应用各种深度学习算法(CNN、RBM、RCNN、RNN等)；
5、掌握机器学习、深度学习等相关知识，熟悉至少一种深度学习训练工具。
6、具备独立承担算法设计、实现、调试和优化经验等相关工作能力，能够将算法落地到实际的产品中；
7、具有独立解决问题的能力，较强的逻辑思维能力及文档整总结纳能力。
8、从事AI视觉算法研究、平台架构和性能优化，包括但不限于边缘检测、单目、双目测距等相关问题
9、掌握数据库技术，使用过Mysql、mongodb、redis等数据库，了解SQL。",更新于：2024-03-13
图像算法工程师,北京·海淀区·上地,6-8K,1-3年,本科,"C/C++
图像处理库（OpenCV等）
Python
其他
OCR",河北南昊,计算机软件,100-499人,"岗位职责
1、根据公司产品和业务需求，进行相关图像算法的研究和开发。
2、深度参与业务需求，协助产品将业务需求落地成为解决方案，攻克技术难；
3、关注深度学习等相关方向的前沿研究，挖掘研究热点，取得技术突破。
任职要求
1. 图像处理、模式识别等相关专业； 计算机、计算机视觉等相关专业
2. 熟悉图像处理各种基本算法，能够进行图像匹配、定位、分割、边缘提取等基本操作，熟悉图像复原、增强与识别算法，了解分类、聚类等处理算法；
3. 熟悉linux平台下C++开发，掌握开发工具。",更新于：2024-03-13
图像算法工程师(J10373),北京·朝阳区·大山子,15-25K·14薪,经验不限,本科,算法,微店,互联网,1000-9999人,"工作职责:
职位描述
1、负责推进计算机视觉/计算机图形学/机器学习技术应用到业务场景中，以及相关应用的功能支持和优化
2.负责图形图像等相关算法开发和优化；
职位要求
1、计算机视觉，计算机图形学，模式识别，机器学习，图像处理等相关专业硕士或博士；
2、图形图像相关工作经验，包括但不限于：目标检测，识别与跟踪，分割，三维重建，图形生成，图像处理，图像生成（GAN）等；
3、具备一个或者多个技术背景，包含并不限于：机器/深度学习，计算机视觉，计算机图形，计算摄影，以及图像和信号处理；
4、有深度学习相关科研经历和相关算法的实际产品化经验；
5、熟悉C/C++和Python，有很强的代码实现能力；
6、熟悉Tensorflow，Pytorch，Mxnet，Caffe等至少一种深度学习框架； 7、英文文献读写能力，具有深度学习，计算机视觉，视频分析，三维重建和计算机图形学等方面的研究经验，在顶级会议或期刊上发表过论文者优先；
8、具备深度学习优化及计算平台加速经验优先。",更新于：2024-03-13
图像算法,北京·海淀区·北太平庄,15-30K,1-3年,本科,"深度学习
图像算法
Python
算法工程化经验",北京颂泽,计算机软件,20-99人,"岗位职责
1、 负责基于深度学习的视觉算法SDK、智能云平台和服务器等算法产品的开发、优化和维护
2、 配合算法研发人员，开发和实现新算法，负责研究代码的工程化、封装、优化、测试等工作。
3、 基于产品需求和行业用户场景，进行技术方案设计和整合，参与系统搭建、调优和技术对接等工作
职位要求
1、 本科或以上学历，计算机软件、自动化或相关专业
2、 熟练掌握C/C++，算法基础扎实，掌握常见设计模式，具有良好代码风格和质量意识
3、 熟悉Linux开发环境
4、 掌握图像/视频的基本处理方法
5、 有计算机视觉、深度学习、图形图像处理相关研发经验者优先
6、 了解GPU并行计算，熟悉CUDA或OpenCL编程者优先
7、 责任心强，有良好的沟通和团队意识",更新于：2024-03-11
图像算法,北京·石景山区·古城,20-30K,3-5年,本科,"机器学习
大模型算法
多模态算法
SLAM算法
Python
团队管理经验
参加算法相关竞赛/获奖
模型加速/性能优化",甲板智慧,人工智能,100-499人,"图像算法工程师
岗位职责:
1、针对户外公共空间场景(公园、景区等)，开发可快速赋能各赛道的AI产品，不局限于娱乐健身、无人化管养和各类服务机器人等；
2、完成上级领导安排的任务；
3、积极配合跨部门协作沟通，共同完成经营目标。
岗位要求:
1、硕士优先，1-3年工作经验优先，对图像视频处理、语音处理、大语言模型等技术具有浓厚的兴趣；
2、熟悉Pytorch / Tensorflow / PaddlePaddle等其中一种深度学习框架；
3、熟悉主流深度学习在图像视频分析方面（目标检测、语义分割、姿态估计、动作识别等）的原理及训练技巧，能快速复现论文算法；
4、熟悉C\C++、Python等编程语言，有扎实的编程功底和算法优化能力；
5、吃苦耐劳，善于解决实际工程问题，并能把握最新发展动态;
6、善于沟通，有良好的团队合作；
7、有相关产品开发经验者优先。",更新于：2024-03-13
图像算法工程师 (MJ000145),北京·海淀区·五道口,20-40K·15薪,经验不限,硕士,"图像处理库（OpenCV等）
参加算法相关竞赛/获奖
发表算法相关优秀论文",北京与光科技,电子/半导体/集成电路,20-99人,"工作职责：
1、负责图像处理算法的方案、研发和实现，软件开发和部署；
2、进行相关的程序实现和数据分析；
任职要求：
1、硕士及以上学历，数学、计算机等相关专业，具备扎实的数学基础和数据处理经验；
2、良好的算法研究分析能力，能快速理解分析业界论文；
3、对理解数学模型的现实物理对应有浓厚的兴趣；
4、责任心强，善于学习新事物，有较强的分析问题和解决问题的能力。",更新于：2024-03-12
图像算法,北京·丰台区·花乡,25-50K·14薪,经验不限,本科,"深度学习
机器学习
目标检测
图像生成
人像算法
图像处理库（OpenCV等）
其他
优秀开源项目经历
AIGC",北京进研文化传播,文化艺术/娱乐,20-99人,"任职要求:图像用于淘宝适用有相关经验或者参与相关项目者优先沟通
实习生或应届生暂不考虑
1、有行业数据分析、智能推荐和搜索、图像语音识别等相关开发经验者优先;
2、思路开阔且灵活，对数字敏感，善于从数据中发现问题并抓住重点;
3、对数据分析相关的前沿技术充满兴趣并有所了解，有创新能力并善于动手 实践;
4、有大数据云服务平台相关数据开发经验者优先;
5、具备良好的沟通能力和团队合作意识，态度主动积极，勇于承担压力并接受挑战",更新于：2024-03-13
图像算法工程师,北京,30-60K·15薪,经验不限,本科,"C/C++
深度学习
目标检测
模型加速/性能优化
参加算法相关竞赛/获奖
Pytorch
色彩增强
超分辨率",某知名互联网公司,互联网,1000-9999人,"图像算法工程师
工作职责:
负责算法的研发和实现，包括但不限于：超分辨率、对比度增强、色彩增强、语义分割。
任职资格:
1.模式识别、计算机、电子等相关专业，硕士及以上学历；
2.有扎实的图像处理、机器学习等相关知识，熟练掌握至少一种主流深度学习框架(Pytorch/TensorFlow等)，且有丰富的实践经验；
3.具备良好的责任心、较强的学习能力、优秀的团队沟通与协作能力。",更新于：2024-03-12
图像算法工程师,北京·东城区·安定门,10-15K,1-3年,大专,"Python
机器学习
目标检测",盛唐科技有限公司,互联网,100-499人,"任职要求：
1、计算机相关专业本科及以上学历，有计算机视觉、机器学习、模式识别相关背景，两年以上开发经验；
2、熟悉计算机视觉和图像处理的常用方法（目标检测、跟踪、分割、分类识别等）；
3、熟练掌握Python语言，有计算机视觉相关开发经验；
4、熟悉TensorFlow、PyTorch等深度学习框架，熟悉OpenCV库函数；
5、具有较好的沟通和表达能力，具有团队合作精神。
岗位职责：
1、根据产品需求，研发优化基于深度学习的目标检测、识别、跟踪算法软件；
2、根据项目需求，将算法软件适配、调优并应用于现场环境；
3、跟踪学习机器视觉领域最新论文和技术实现；
4、领导交办的其他工作。",更新于：2024-03-12
图像算法,北京,100-150元/时,经验不限,硕士,"Python
深度学习
机器学习
大模型算法
人像算法
目标检测
工业/缺陷检测",北京源舫科技有限公司,计算机软件,100-499人,"工作周期：长期兼职
每周工期：无要求
工作时间：不限
工作时段：不限
结算方式：日结
招聘截止时间：2024-02-17
工作周期：长期兼职
每周工期：无要求
工作时间：不限
工作时段：不限
结算方式：完工结
招聘截止时间：2024-12-31
目前只招兼职
工作内容：类似于程序员接单群，客服发布任务，接单以后和对方详细沟通完成作品即可
本身无时间和地点限制
如果单子要求加急或需求较多，也是希望您可以尽快完成同时耐心沟通，正常情况以对方满意为标准。
详细内容可找我详聊
另外，计算机类大学生有额外福利，刷到就来找我聊聊吧~",更新于：2024-03-12
图像算法工程师,北京·海淀区·四季青,15-20K,3-5年,本科,"计算机相关专业
图像识别经验
数学/统计相关专业
C/C++
Python
图像处理库（OpenCV等）
深度学习
目标检测
模型加速/性能优化",行为科技,计算机软件,20-99人,"岗位职责
1.负责图像目标检测、跟踪、识别等相关CV算法研发、优化工作。
2.负责异构嵌入式设备的算法移植、适配、优化工作。
3.负责调试和维护现有算法,进行工程化和产品化的工作。
4.跟进最新研发成果，并能应用在实际工作中。
任职要求
1,至少熟练掌握c/c++/python中的一种语言，良好的代码习惯，图像处理、视觉检测相关工作经验优先，有C++11开发经验、cuda/openCL/openGL开发经验者优先；
2.深入理解基于CNN的图像分类、目标检测、图像分割等（如：R-CNN、YOLO、SSD、Mask R-CNN）算法流程，并能根据实际业务进行算法调优。
3.掌握图像处理、机器学习技术，熟悉现有的图像、计算机视觉开源库；
4.熟悉某种深度学习框架，包括但不限于Mxnet、Pytorch、Caffe等优先。具有较好英语阅读能力者优先。
5.熟悉Windows和Linux系统下的开发环境，掌握Linux系统下的常用开发指令。
6.熟悉或了解边缘设备的开发工作，并能根据应用场景进行落地。
7,良好的团队协作和沟通能力。",更新于：2024-03-12
图像算法工程师,北京·朝阳区·将台路,20-35K·14薪,3-5年,本科,"Python
TensorFlow/PyTorch
计算机相关专业
数学/统计相关专业
机器学习算法/工程化经验
智能驾驶
语音/图像识别
C/C++
深度学习
图像算法
算法工程化经验
车辆
视觉感知
摄像头",裕峻汽车研究院,汽车零部件,,"1.熟练掌握python语言，能阅读和使用C++/C语言;
2.熟悉一个或多个深度学习框架，有tensorflow/pytorch的使用经验;
3.有智能驾驶或机器人项目研发经历，或做过智能驾驶视觉感知Lidar感知，预测等算法模型的研发工作及其他AI模型训练优化工作;
4.良好的团队协作能力，善于表达、沟通，责任心强。
任职资格:
1、本科及以上学历，计算机、电子信息、软件工程、数学等相关专业；
2、有扎实代码能力，熟悉掌握C/C++/Python等至少一门编程语言；
3、具备较强的数学功底与算法理论研究能力，精通数字图像处理、计算机视觉相关知识；
4、具备良好的团队合作、积极主动沟通意识，对攻克疑难问题有浓厚兴趣；
5、有2年以上图像处理和增强方面的独立研发能力及项目经验者优先；",更新于：2024-03-11
算法工程师（nlp方向）,北京·海淀区·上地,9-14K,经验不限,本科,"Golang
不限
不限
深度学习
强化学习
机器学习",超天才,互联网,,"岗位职责:
1、研究自然语言处理领域的前沿技术，包括语义检索智能问答、智能问数、辅助写作等领域，推动NLP技术在电力业务场景落地
2、研究大语言模型相关技术，解决大模型生成内容在游戏业务落地的技术障碍问题。
3、协同项目经理共同设计、共同实现技术落地和产品迭代，达成业务目标。
岗位要求:
1.掌握自然语言文本处理方法，如正则表达式、文本向量等，能通过不同方法实现自然语言处理任务;
2.能熟练使用Gensim、Pytorch等常用算法工具库，有较强的工程实践能力;
3.熟悉transformers算法架构，能熟练使用Langchain和RAG进行大模型应用开发，具备大模型微调经验;
4.有语义检索 、智能问答、NL2SQL、辅助写作等相关项目经验者优先
5.对深度学习、自然语言处理等领域前沿技术跟进密切者优先。",更新于：2024-03-12
自然语言处理部_决策AI工程师（Agent研发）,北京·海淀区·上地,25-40K·16薪,1-3年,本科,"强化学习
C/C++
Python
langchain
function call
工具调用",百度,互联网,10000人以上,"工作职责:
-开展基于大语言模型的Agent研发工作
-进行通用Agent策略和机制的研发工作，包含但不限于Agent模型研发、通用Agent和垂类Agent构建等
-结合工具调用开展基于大模型的知识增强任务
-结合百度的产品和业务实现技术落地
职位要求:
-计算机、数学、物理学相关专业本科及以上学历
-NLP、搜索、广告、推荐、视觉、语音、机器学习等技术背景
-代码能力优秀，能够完成算法模型和工程实践的开发
-具有较好的团队沟通合作能力、理解能力和抗压能力，有责任心和自驱力
-有学术能力加分，在NLP及ML领域顶级学术会议（ACL、EMNLP、COLING、CVPR、ICML等）发表过高质量文章者优先",更新于：2024-03-12
AI大模型算法工程师,北京,20-35K,3-5年,本科,"机器学习
深度学习
自然语言处理算法
Python",某大型通信上市公司,通信/网络设备,100-499人,"职位描述（主要职责）：
""1. 负责基础大模型构建工作，深度参与大语言模型的模型训练、调优、系统评测和模型推理；
2. 针对细分业务场景的数据处理、模型微调、prompt tuning等，以适应场景并达成业务目标；
3. 负责大模型在垂直领域应用的设计划与落地，支撑公司在大模型领域的演进和提升;
4. 持续关注大模型领域的最新研究与应用趋势，引领公司大模型技术进步；""
职位要求：
""1. 计算机科学、机器学习、人工智能相关专业本科及以上学历，具备机器学习/深度学习/NLP等相关专业知识；
2. 3年以上深度学习和NLP相关开发工作经历，具备大模型精调、应用落地的经验，有多模态开发经验的优先；
3. 熟悉LLM大模型基本原理及应用、langchain框架及应用，有GPT大模型研发经验者优先；
4. 熟练掌握Python开发技术栈和生态工具，熟练使用PyTorch、TensorFlow等深度学习框架；
5. 精通大模型3D/4D并行技术以及训练、微调技术，如LoRA、p-tuning、SFT、RLHF等；
6. 具备团队合作和沟通能力，较强的学习能力和自我驱动力；",更新于：2024-03-13
算法工程师,北京,12-20K·13薪,1-3年,本科,"PyTorch
机器学习
算法基础
机器学习算法
自然语言处理算法
其他
深度学习算法
TensorFlow",华源格林,计算机软件,20-99人,"任职要求：
1、 有很好的数学基础，熟悉主流机器学习(ML)、深度学习(DL)，具备一定数据理解和算法选择经验；
2、 熟悉Transformer，有关键信息提取、文本理解、文本生成、知识图谱等自然语言处理任务经验，熟悉Langchain和Agent思想架构；
3、熟悉大语言模型（LLM），能够快速部署和使用开源大语言模型，能够基于LLM进行模块扩展开发（如使用知识图谱增强大语言模型的功能）；熟悉Prompt工程，能够使用prompt对大语言模型进行相关任务引导微调；
4、 熟练使用PYTHON、SHELL等开发语言；熟悉常用的数据处理手段，掌握主流算法框架PYTORCH、TENSORFLOW的使用;
5、 热爱学习，愿意学习不同领域的算法（如数据挖掘(DM)、自然语言处理(NLP)、计算机视觉(CV)领域）；
6、 有很好的团队合作能力，吃苦耐劳。
7、 可接受短期出差。
公司概况：
1.公司人员有90人左右，研发及技术人员占比70%，主要做人工智能，电力行业、科技行业等软件定制开发。
2.算法主要“已落地的业务方向”有故障诊断、状态评价、辅助决策、智能运维、目标检测方面；岗位职责包含算法类项目的数据治理、算法建模、模型部署及后续的优化。
3.算法工程师属于北京事业部—算法中心。",更新于：2024-03-13
高级NLP算法工程师（大模型应用）,北京·朝阳区·望京,20-40K·15薪,3-5年,本科,"自然语言处理项目经验
知识图谱相关经验",百炼智能,移动互联网,100-499人,"岗位职责
1. 负责大模型的研发和落地工作，包括但不限于开源大模型的接入与部署、模型预训练、SFT、RLHF、模型评估及迭代等；
2. 能够深入理解业务，进行重点难点技术攻关工作，将技术实现与业务场景联系起来，快速解决业务需求问题；
3. 具备良好的业务思维，能够与客户进行良好沟通，并能够按照要求撰写技术方案等相关文档。
任职要求
1. 统招一本院校本科及以上学历，计算机相关专业毕业；
2. 3年以上NLP相关工作经验，2年以上to B/to G领域相关工作经历，有丰富的与客户沟通经验者优先；
3. 熟悉大模型的基本技术原理，具备预训练、微调、数据处理等方面的经验，熟悉PyTorch、TensorFlow等至少一款深度学习框架；
4. 熟悉主流大模型，如LLaMA系列、GLM系列、BLOOM、百川等，具备较强的工程动手能力，有大模型结合本地知识库实际落地应用经验者优先，如使用LangChain、LlamaIndex等；
5. 具有良好的口语表达能力、文字表达能力和团队协作能力；
备注：本岗位需长期出差。",更新于：2024-03-13
AI算法(J12805),北京·海淀区·上地,15-28K,1-3年,本科,"大模型算法
深度学习
机器学习
自然语言处理算法
Python
C/C++
算法工程化经验",启明星辰,信息安全,1000-9999人,"工作职责:
1、负责自然语言处理(NLP)、大模型等相关算法在网络安全领域的研究和应用开发落地工作；
2、负责大模型的微调算法的开发和优化；
3、基于LangChian和Autogpt等相关大模型应用框架基础上结合业务需求进行二次开发；
4、负责大模型上层相关应用的开发和落地工作，应用场景包括文本摘要、文本生成、机器阅读理解、问答、多轮对话等；
5、基于行业用户真实场景和需求设计和开发有效的机器学习和深度学习人工智能安全分析算法
任职资格:
1、本科及以上学历，计算机相关专业毕业；
2、具备NLP算法基础、LLM大模型、GPT系列等算法知识，熟悉常见的机器学习算法、NLP深度学习算法和相关工具，熟练掌握Transformer系列模型架构和原理，如SVM、RNN、LSTM、Word2Vec、Bert等；
3、在机器学习、深度学习、强化学习、NLP至少一个领域有较为深入的理解和工作经验，能独立解决思考、规划和解决工作问题；
4、在推荐、搜索广告、智能客服、个人助手、文本挖掘、文本分类等至少有一个业务场景有项目经验
5、了解大模型基础知识及常见微调手段，熟悉ChatGLM、LLama等模型微调训练、优化方案的优先。
7、了解大模型问答系统中意图识别、信息抽取、向量检索、langchain和代理agents等相关应用技术；
8、熟悉Pytorch、Huggingface、Deepspeed等相关技术栈；
9、有责任心，有独立思考解决方案者优先，推动相关技术的落地；
10、有华为昇腾平台算法开发经验的优先",更新于：2024-03-12
阿里妈妈-AI应用产品经理-北京,北京·东城区·黄寺,20-40K·16薪,1-3年,本科,AI产品经验,阿里巴巴集团,互联网,10000人以上,"职位描述：
1、从产品角度对AI领域展开深度研究及持续跟进，包括知识检索增强(RAG)、智能代理(Agent)、工具学习(Tool Learning)、模型/Agent评测等领域；
2、参与阿里妈妈AI产品的规划设计，包含AI对话产品、工程产品、绘图创意产品等，并通过产品设计的持续迭代不断提升用户体验；
3、挖掘AI在不同业务场景下的创新应用，运用AI技术为业务创造新的价值，赋能产品创新和优化；
4、负责对接组织内部其他团队对AI人工智能产品的应用和优化。
职位要求：
1、拥有2年以上产品工作经验，AI领域产品经验或人工智能相关专业优先；
2、对AI相关技术（Agent、LangChain、RAG等）保持关注和好奇心，并愿意深入了解和掌握新的AI技术和应用；
3、具备良好的沟通能力，与研发、设计等上下游团队合作，能够高效的整合资源并落地项目；
4、自我驱动力强，解决复杂问题的思考力和执行力，以结果为导向，关注产品细节和商业价值。",更新于：2024-03-12
自然语言处理算法工程师,北京·海淀区·知春路,15-30K,1-3年,本科,"Python
TensorFlow
PyTorch
计算机相关专业
自然语言处理项目经验
知识图谱相关经验",瑞泊(北京)人工智能,互联网,20-99人,"岗位职责：
作为人工智能自然语言处理工程师，您将参与大模型领域相关的研究和开发项目。您将负责跟踪和研究最前沿的人工智能技术，并参与工程化的落地开发。您将与一流的研发团队合作，有机会接触到大模型从训练到部署的全流程工作。
任职要求：
1、本科以上学历，计算机或与人工智能相关专业；
2、熟悉大模型领域最前沿的技术和落地方案，熟悉OpenAI接口，langchain库以及git上最新的项目落地方案；
3、熟练掌握深度学习框架和常用算法包（PyTorch，transformers等），有实际的NLP算法落地经验优先；
4、负责或参与过优质的开源git项目者优先。",更新于：2024-03-13
算法工程师-智能质量（北京、上海）,北京·海淀区·中关村,20-40K,3-5年,本科,"大模型算法
多模态算法
Python
NLP",北京字节跳动,移动互联网,10000人以上,"职位描述：
字节跳动架构体系下智能质量团队，致力于将先进的人工智能技术与质量管理领域相结合，在质量领域构建下一代的工作范式；通过结合领先的技术和创新思维，在包括但不限于流程管理、数据质量、智能测试等方向，为字节跳动内部产品线提供高质量的解决方案。
1、负责知识图谱、强化学习等技术在软件智能交付领域的相关应用技术研发，业务场景包括但不限于知识图谱、智能生成、智能交互、风险挖掘等；
2、跟踪 AIGC 等前沿技术领域的最新研究成果，探索工业领域落地可行性，并持续提升算法应用效果；
3、探索大模型技术在智能测试领域中的落地应用，为测试效率提升提供智能服务；
4、深度参与项目研发，与产品和业务团队同学保持密切配合，不断优化项目整体效益，提升用户体验。
职位要求：
1、熟悉各类常见算法原理及实现，有规模应用经验，熟练掌握机器学习、深度学习、强化学习、推荐系统、NLP的一种或多种；
2、掌握Python、Go、Java、C++等工程语言的一种；
3、熟悉使用一种或几种深度学习框架（如tensorflow、pytorch）；
4、责任心强，积极主动，有良好的沟通能力和团队合作能力；
5、掌握大语言模型的算法原理、Fine-tuning、Prompt Engineering、向量数据库和 LangChain 等应用范式；在 LLM 领域，主导过大影响力的项目或论文者优先。",更新于：2024-03-12
自然语言处理算法工程师,北京·海淀区·西北旺,15-30K·14薪,1-3年,本科,"意图挖掘
C/C++
Python
深度学习",华为云计算,计算机服务,10000人以上,"工业AIGC大模型，是大模型领域的一个全新方向，融合了AIGC、LLM和3D图形学等前沿技术。本团队汇聚了AI、图形学、CAD、仿真、EDA等领域的优秀人才，聚焦于通过对3D多模态大模型的构建，在CAD、数字孪生、元宇宙、EDA、MBD等系列领域形成质的突破，助力国产工业软件的整体变革。工业AIGC大模型既是全新的挑战，又是全新的机遇，期待有志者加入，共同实现这一伟大创举。
岗位职责
1. 负责工业AIGC大模型方向上的NLP相关算法研发，包括文生代码、多轮对话、文生3D的前半部分算法等；
2. 追踪和探索自然语言处理/大语言模型等领域的前沿新技术和应用场景，推进团队不断创新；
3. 参与工业AIGC大模型的迭代，包括训练、测试与部署，并进行性能评估和调优；
4. 与产品经理、软件工程师以及其他相关团队紧密合作，将AI技术应用到公司的业务中。
岗位要求
1. 计算机、数学、自动化、人工智能、软件工程等相关专业，有良好的科研素养，能熟读专业论文并做出深入洞察；
2. 有扎实的算法基础，熟悉NLP相关算法与模型，包括实体识别、文本分类、文本生成、问答系统、分词和词性标注、信息抽取等；熟悉CNN、LSTM、Bert、Attention、CRF等算法，熟悉prompt优化、模型微调等，熟悉ICL、CoT/ToT、Learning from Natural Instruction，AI Agent·；有知识图谱、反向强化学习和RAG经验者优先；
3. 精通pytorch、TensorFlow、MindSpore等深度学习框架中任意一种，熟悉LangChain，熟悉ChatGLM、QWen、Minstral等LLM模型中的至少一种，有复杂算法设计、实现、分析和调优能力；
4. 有扎实的工程能力，精通python、c++语言，熟悉docker等工程部署，有3年以上的工作经验；
5. 对新技术敏感，积极主动，有钻研和创新精神，良好沟通和团队合作能力，具备独立的问题分析及解决能力。",更新于：2024-03-13
大模型应用工程师,北京,30-60K·14薪,1年以内,本科,"Python
Kubernetes
Redis
langchain
Autogpt",某计算机服务公司,计算机服务,20-99人,"职位描述
1、负责基于大语言模型、多模态模型的C端应用的系统架构、设计、研发工作，持续进行系统优化和技术攻坚；
2、把握复杂软件系统的设计，确保软件系统的服务质量，解决设计、开发过程中的软件系统问题；
3、参与系统性能优化、稳定性保障、故障排查和解决等工作，构建稳定可靠的线上服务；
4、支撑业务发展和迭代，对接业务需求，迭代优化系统结构。
职位要求
1、本科及以上学历，计算机科学、人工智能、机器学习等相关专业，2年以上互联网服务相关行业研发经验；
2、2年以上Python后端开发经验，使用过langchain、Autogpt等开源框架；
3、能合理运用后端研发常用技术包括而不限于：存储、缓存、Kubernetes、Cloud Native技术栈；
4、有扎实的编程能力和代码品位，良好的数据结构和算法基础。",更新于：2024-03-13
Langchain开发工程师,北京·昌平区·回龙观,20-40K,1-3年,本科,"深度学习
语音算法
Python",艺天下,互联网,20-99人,"职位描述：
1、设计和开发Langchain项目，包括自然语言处理、文本分析、语义理解和语义生成等模块；
2、实现和优化自然语言处理算法和模型，如文本分词、命名实体识别、情感分析、语义相似度计算等；
3、研究和应用最新的自然语言处理和深度学习技术，持续改进和优化Langchain系统的性能和准确性；
4、与产品和设计团队合作，理解和满足客户需求，确保Langchain系统的功能和质量；
基本要求：
1. 具有较强的编程能力，熟练掌握Python，至少两年以上开发经验
2. 对人工智能、机器学习和自然语言处理有深厚的理解，有相关项目经验优先；
4. 对向量数据库如Pinecone、Supabase有深入的了解和实际使用经验；
5、具备自主学习和解决问题的能力；
6、英语读写能力强，能够阅读和理解相关的英文技术文档。",更新于：2024-03-12
AI垂类大模型应用框架开发工程师（北上广杭,北京,30-60K,经验不限,本科,"大模型算法
模型加速/性能优化
多模态算法
Python
Java
算法工程化经验
优秀开源项目经历",某电子公司,电子/半导体/集成电路,20-99人,"划重点：
1.语言主要是python和java（面试需要现场coding）；
2.北京、上海、杭州、广州都可以；
3.工作年限小的话希望研究生、博士期间项目有相关性；
4.主要做垂类大模型，针对专门应用场景
岗位职责：
1.参与公司大模型应用框架及配套工具链的设计和研发。
2.参与研究大模型在各垂直领域的创新场景应用并制定系统化解决方案。
岗位要求：
1.熟悉主流大模型（如GPT、Gemini、LLaMA、Claude等）工作原理及应用，熟悉Prompt Engineering，RAG，Fine Tune，熟悉常见的嵌入模型。
2.熟悉LangChain、LlamaIndex、Semantic Kernel、AutoGPT等开源大模型应用编排框架，熟悉其中之一即可。
3.有开源大模型的使用及 微调经验，熟悉常见的微调方法 (prompt tuning lora qlora p-tuning prefix tuning) 。
4.熟练掌握至少一种编程语言，如Python/Java。
5.熟悉Pytorch等机器学习算法框架。
6.对大模型推理框架，如 vllm trt-llm有开发使用经验者优先。
7.有大模型推理加速优化经验的优先（量化、蒸馏）。
8.了解常用的llm 中间件 向量数据库 （milvus pinecone faiss） gpt-cache 以及护栏技术。
9.有开源项目研发经验的优先。",更新于：2024-03-12
