岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间
多模态大模型算法工程师,北京·海淀区·上地,20-40K·13薪,1-3年,本科,多模态大模型,易道博识,移动互联网,20-99人,"职位描述：
我们正在寻找一位有经验的算法工程师，专注于开发多模态模型和大语言模型，用于解决计算机视觉和自然语言处理任务。您将在我们的团队中负责设计、实现和优化算法，将多模态特征和大模型技术应用于实际项目，从而为我们的产品带来创新的解决方案。
职责和职能：
- 设计、开发和优化多模态（文本、图像等）深度学习模型，用于解决视觉丰富类文档的结构化、多模态生成等任务。
- 研究和实现大规模语言模型（如llama系列），用于知识库构建、垂直领域数据微调和提示学习等，以提升模型的知识储备和特定领域的性能。
- 处理多模态数据，进行跨模态特征融合，实现信息的多层次表达。
- 跨团队合作，与产品经理、开发工程师等紧密合作，将研究成果应用于实际项目。
要求：
- 拥有计算机科学、人工智能、机器学习、计算机视觉、自然语言处理或相关领域的学位。
- 熟悉常见的计算机视觉和自然语言处理算法，如卷积神经网络、图像分类、物体检测等，能够独立设计、开发和优化相关模型。
- 熟悉并应用常见的自然语言处理算法，如文本分类、命名实体识别、信息抽取等。
- 熟悉多模态模型，能够处理不同类型的数据源并进行特征融合。
- 了解大语言模型（如chatGPT, llama系列）的基本原理和应用。
- 熟练使用深度学习框架，如PyTorch、TensorFlow等。
- 具备跨团队合作能力，出色的沟通和协调能力，能够与不同领域的团队成员紧密合作。
**加分项：**
- 在计算机视觉、自然语言处理领域的国际会议或期刊上发表论文。
- 有多模态模型和大模型调优、微调经验。
- 有大规模数据处理和分析经验。
如果您对多模态模型、大语言模型和深度学习充满热情，具备丰富的计算机视觉和自然语言处理经验，以及处理多模态特征和大模型的能力，我们欢迎您加入我们的团队！",更新于：2024-03-05
大模型算法,北京,40-45K,1-3年,本科,"TensorFlow
计算机相关专业",某大型社交网络公司,社交网络,100-499人,"职位描述
1. 研发适用于社交场景的大语言模型；
2. 研发适用于社交场景的文生图/视频模型。
职位要求
1.统招硕士及以上学历，有过基于大模型进行fine-tuning的经验；
2.熟练使用深度学习框架，如TensorFlow、PyTorch等；
2.熟悉NLP常见算法和模型，有过问答、对话、搜索相关项目经验；
4.熟悉Python或C++编程语言；
5.曾在顶级会议发表过机器学习相关论文（主要集中在 ACL、EMNLP、NAACL、COLING等）。
加分项：
 Transformer语言模型
 强化学习",更新于：2024-03-05
自然语言处理/文本大模型算法,北京·海淀区·上地,15-26K,经验不限,本科,"不限
自然语言处理算法
Python
文本挖掘
NLP",国道数据,大数据,100-499人,"岗位职责：
1、利用自然语言算法进行文本生成，智能标注/著录、智能分类、文献之间关联、智能识别违禁词等，提高工作效率；
2、与产品经理和设计师合作，将NLP与在线教育产品进行整合；
岗位要求：
1、计算机科学相关教育背景，本科及以上学历优先考虑;
2、至少2年以上在自然语言处理的工作经验，了解大语言模型；
3、 熟悉深度学习框架（如TensorFlow, PyTorch等）以及常用的自然语言处理库（如NLTK, spaCy等）；
4、精通Python编程，对自然语言处理和机器学习领域的前沿技术有深入的了解和研究；",更新于：2024-03-05
预训练大模型算法工程师,北京·东城区·王府井,45-75K·13薪,1-3年,本科,"大模型算法
搜索算法
图像算法
多模态算法",昆仑天工,互联网,500-999人,"职位描述：
1.参与研发预训练大模型等下一代人工智能核心技术
2.深入调研预训练大模型，不限于语言大模型，多模态等方向的前沿技术
职位要求：
1.参与或领导过大模型预训练项目，包括视觉大模型或者多模态大模型
2.有NLP相关经验，能快速复现论文，具备较强的coding能力
AIGC,AIG,CHATGPT",更新于：2024-03-05
大模型算法,北京·顺义区·马坡,25-50K·14薪,经验不限,本科,"业务导向
智能驾驶
云计算
Python
C/C++",理想汽车,智能硬件,10000人以上,理想汽车智驾/大模型工程师,更新于：2024-03-05
大语言模型算法工程师,北京·海淀区·学院路,40-70K·16薪,经验不限,本科,"业务导向
Python
OpenCV
CNN/RNN/LSTM
数学/统计相关专业
机器学习算法/工程化经验
深度学习经验",MiniMax,互联网,100-499人,"1. 项目经历：主导过有影响力的机器学习项目，方向不限，不需要研发过大模型；
2. 教育背景：学历不限，但要有优秀的编程、数学、机器学习基础；
3. 技术热情：相信AGI技术的潜力，会主动了解行业进展，敢于挑战技术边界；
加分项：
1. 熟悉一种大数据处理框架
2. 研发过大规模、分布式的机器学习系统
3. 精通数学和统计学
4. ACM/NOI/IOI/Top coder 获奖",更新于：2024-03-05
大模型算法,北京·昌平区·西三旗,8-13K,经验不限,本科,"大模型算法
机器学习
模型加速/性能优化
Python",德利恒科技发展,电力/热力/燃气/水利,20-99人,"岗位职责：
1.负责AI热动领域深度学习模型的训练、测试。
2.负责算法相关数据的整理、清洗。
3.跟进国内外最新机理算法，对已有算法进行比较、迭代更新。
4.完成上级领导交办的其他工作。
任职要求：
1.AI 机器学习 计算机相关专业的硕士及以上学历。
2.有扎实的深度学习算法基础、编程能力，掌握常见深度学习算法, 包括但不限于：CNN、RNN、Transformer、GPT、Bert、GAN、GNN等。
3.精通Python及PyTorch深度学习框架。
4.具有良好的数据基础。
5.拥有良好英文文献查阅能力。
优先条件
1.本科及以上985 211本科学历，热动相关专业优先。
2.开发相关应用算法。
3.具有现场解决问题的能力，参与过实际算法的开发。
薪资面议",更新于：2024-03-05
算法工程师（预训练/多模/大模型/NLP/CV）,北京·朝阳区·太阳宫,30-60K·16薪,1-3年,本科,"大模型算法
深度学习
机器学习
多模态算法
自然语言处理算法
图像算法
Python",BOSS直聘,人力资源服务,1000-9999人,"岗位职责：
1、参与多模态大模型预训练相关工作，解决挑战性问题；
2、优化图文内容理解相关算法，探索LLM、LMM等前沿技术的最佳实践，不限于内容安全、AI面试、智能认证等场景
岗位要求
1、2年以上多模态、自然语言处理或者计算机视觉等相关工作经验
2、熟悉BERT、GPT、llama、vit等模型，有预训练相关经验优先；
3、扎实的编程基础，熟悉tensorflow、pytorch、deepspeed、megtron中的至少一个框架；
4、具备良好的沟通能力、数据分析能力和探索精神",更新于：2024-03-05
IDP/NLP/LLM算法工程师,北京·海淀区·上地,11-22K·13薪,1-3年,本科,Python,易道博识,移动互联网,20-99人,"工作内容
1. 利用NLP/IDP/LLM技术，进行文档、文本数据的分析处理，包括但不限于关键信息抽取、长文本信息抽取、文本分类、文档版面分析、文档内容理解等；
2. 结合业务中的实际问题改进算法，提升算法在业务中的效果；
3. 跟踪学术界和工业界前沿技术，推动相关算法或技术在公司项目中实际落地。
任职要求
1. 毕业于计算机/机器学习/电子信息／数学／统计学／模式识别/自动化等相关专业，统招一本及以上学历；
2. 应届生或1-2年相关经验；
3. 熟练掌握NLP和ML基础理论和算法，有NLP相关科研经历，熟练掌握Transformer系列模型；
4. 熟练使用Python语言进行编程开发，熟练使用PyTorch、TensorFlow等至少一种深度学习框架；
5. 优秀的分析问题和解决问题的能力，敢于挑战，追求卓越，有创新精神和研发热情。",更新于：2024-03-05
IDP/NLP/LLM算法工程师（信息抽取方向）,北京·海淀区·上地,15-28K·13薪,1-3年,本科,"文本生成
Python
深度学习
PyTorch
TensorFlow
ML",易道博识,移动互联网,20-99人,"工作内容
1. 利用NLP/IDP/LLM技术，进行文档、文本数据的分析处理，包括但不限于关键信息抽取、长文本信息抽取、文本分类、文档版面分析、文档内容理解等；
2. 结合业务中的实际问题改进算法，提升算法在业务中的效果；
3. 跟踪学术界和工业界前沿技术，推动相关算法或技术在公司项目中实际落地。
任职要求
1. 毕业于计算机/机器学习/电子信息／数学／统计学／模式识别/自动化等相关专业，统招一本及以上学历；
2. 应届生或1-2年相关经验；
3. 熟练掌握NLP和ML基础理论和算法，有NLP相关科研经历，熟练掌握Transformer系列模型；
4. 熟练使用Python语言进行编程开发，熟练使用PyTorch、TensorFlow等至少一种深度学习框架；
5. 优秀的分析问题和解决问题的能力，敢于挑战，追求卓越，有创新精神和研发热情。",更新于：2024-03-05
阿里妈妈技术-LLM算法工程师（NLP/多模态）,北京·东城区·黄寺,20-40K·16薪,1-3年,本科,"大模型算法
多模态算法
摘要生成
文本生成
C/C++
Python
Java
算法工程化经验
发表算法相关优秀论文
参加算法相关竞赛/获奖",阿里巴巴集团,互联网,10000人以上,"职位描述：
我们是阿里妈妈内容平台与智能创作团队，招聘内容生成、大语言模型算法工程师：
1. 跟进和研发大规模语言模型（LLM）的预训练、持续训练、指令微调、RLHF 等技术。
2. 研发基于大语言模型的广告文案等文本内容生成和改写等下游应用。
3. 结合以上方向的探索和研究，撰写发表论文，和业界、学术界保持良好的交流。
职位要求：
1. 掌握C/C++, Python 等至少一门编程语言，有深度学习开发经验，具备独立实现算法的能力；
2. 在计算机视觉、自然语言处理、多模态等方向有研发经验；
3. 良好的逻辑分析能力和数理基础，在复杂业务场景下能够分解和抽象问题，提供优秀、完整、可行的解决方案；
4.对算法原理及应用有较深入的理解，有实际成果并发表在国际重要会议、期刊者优先；
5. 对文案生成图片、大语言模型等AIGC前沿领域有研发经验或充分理解者优先。",更新于：2024-03-05
IDP/NLP/LLM算法工程师（信息抽取方向）,北京·海淀区·上地,20-30K·13薪,1-3年,本科,"多模态算法
Python
深度学习
机器学习
信息抽取",易道博识,移动互联网,20-99人,"工作内容:
1. 利用NLP/IDP/LLM技术，进行文档、文本数据的分析处理，包括但不限于关键信息抽取、长文本信息抽取、文本分类、文档版面分析、文档内容理解等；
2. 结合业务中的实际问题改进算法，提升算法在业务中的效果；
3. 跟踪学术界和工业界前沿技术，推动相关算法或技术在公司项目中实际落地。
任职要求:
1. 毕业于计算机/机器学习/电子信息／数学／统计学／模式识别/自动化等相关专业，统招一本及以上学历；
2. 应届生或1-2年相关经验；
3. 熟练掌握NLP和ML基础理论和算法，有NLP相关科研经历，熟练掌握Transformer系列模型；
4. 熟练使用Python语言进行编程开发，熟练使用PyTorch、TensorFlow等至少一种深度学习框架；
5. 优秀的分析问题和解决问题的能力，敢于挑战，追求卓越，有创新精神和研发热情。",更新于：2024-03-05
对话算法工程师/专家(LLM),北京·海淀区·苏州桥,35-65K·15薪,经验不限,本科,"Python
PyTorch
自然语言处理项目经验
人机对话相关经验",小鹏汽车,汽车研发/制造,10000人以上,"岗位职责：
1、负责对话相关核心技术算法与产品化等研发和优化工作，包括但不限于：大语言模型LLM、领域意图识别与切换、语义理解、对话生成、数据生成等。
2、参与公司产品、系统的需求分析、文档编写、技术方案制定等工作；
3、跟踪学术界和工业界相关技术的最新发展，并且能够快速应用到业务中。
工作要求：
1、计算机相关专业，本科及以上学历，5年以上开发工作经验。
2、熟悉Linux平台，有扎实的C++/Java/Python开发能力，具备良好的数据结构和算法基础。
3、有自然语言处理、文本挖掘、机器学习知识背景，有实战经验更佳。
4、有大数据、深度学习技术背景，或问答、对话、搜索相关项目背景者更佳，有LLM实战经验者优先。
5、有较强的自学能力和钻研精神，具有良好的沟通能力和团队合作能力，综合能力强。",更新于：2024-03-05
NLP/LLM算法工程师/专家,北京·海淀区·上地,40-70K·15薪,3-5年,本科,"多模态算法
对话系统
Python
发表算法相关优秀论文
不限
自然语言处理项目经验
人机对话相关经验
大模型算法
智能对话
AI
LLM",滴滴,移动互联网,1000-9999人,"岗位职责：
1. 参与基础大语言模型应用研发；
2. 结合机器学习、强化学习等技术优化基础大语言模型
3. 调研并探索SFT/RLHF方向前沿算法、框架，持续提升现有算法的效率与效果。
任职要求：
1. 有计算机科学、数学、统计学或相关领域的硕士或博士学位；
2. 熟悉Python与深度学习框架，具有良好的编程能力和扎实的数学理论基础；
3. 关注行业前沿进展，对技术开发及应用有热情，有自己的想法并乐于挑战自我；
4. 良好的沟通能力，跨团队协作能力，具备出色的规划、执行力，强烈的责任感，以及优秀的学习能力和自我驱动力；
加分项
1. 有相关领域的开源项目、竞赛获奖、顶会论文发表/在投；
2. 熟悉LangChain、DeepSpeed等LLM开源工具，工程能力较强；",更新于：2024-03-05
AI产品经理（大语言模型、LLM）,北京·西城区·月坛,15-22K,1-3年,本科,"语义类AI
机器学习类AI
LLM
大语言模型
C端产品
文心一言
百度
AI助手",法本,计算机软件,10000人以上,"工作职责：
1、负责AI助手平台运营后台产品的整体规划、设计、开发和优化,确保产品的质量和用户体验；
2、独立负责C端产品运营后台或LLM类产品等至少一个系统的产品设计工作；
3、深入了解用户需求，通过数据分析和用户反馈，持续改进产品功能和性能；
4、与研发、设计、运营等团队紧密合作，确保产品顺利上线并达到预期效果；
5、熟悉各类开闭源大语言模型，了解不同模型之间的区别与能力边界,熟悉业界各类Al商业产品；
6、组织跨团队协作，协调开发、算法等各方资源，保证项目如期上线,并持续跟踪业务落地效果与价值；
7、负责产品上线后的数据分析和效果评估，持续优化产品策略和方向。",更新于：2024-03-05
对话算法工程师/专家(LLM),北京·海淀区·苏州桥,40-70K·14薪,3-5年,本科,"Python
TensorFlow
PyTorch
计算机相关专业
自然语言处理项目经验
人机对话相关经验
大模型
新能源
LLM",小鹏汽车,汽车研发/制造,10000人以上,"岗位职责：
1、负责对话相关核心技术算法与产品化等研发和优化工作，包括但不限于：大语言模型LLM、领域意图识别与切换、语义理解、对话生成、数据生成等。
2、参与公司产品、系统的需求分析、文档编写、技术方案制定等工作；
3、跟踪学术界和工业界相关技术的最新发展，并且能够快速应用到业务中。
工作要求：
1、计算机相关专业，本科及以上学历，5年以上开发工作经验。
2、熟悉Linux平台，有扎实的C++/Java/Python开发能力，具备良好的数据结构和算法基础。
3、有自然语言处理、文本挖掘、机器学习知识背景，有实战经验更佳。
4、有大数据、深度学习技术背景，或问答、对话、搜索相关项目背景者更佳，有LLM实战经验者优先。
5、有较强的自学能力和钻研精神，具有良好的沟通能力和团队合作能力，综合能力强。",更新于：2024-03-05
北京_千帆应用工作台LLM高级算法(J68761),北京·海淀区·西二旗,29-50K·16薪,3-5年,本科,"多模态算法
对话系统
语音算法
分布式训练
发表算法相关优秀论文
算法工程化经验
大模型算法
LLM
NLP",百度,互联网,10000人以上,"工作职责:
-负责百度大模型应用平台上的模型开发、效果调优，使平台上的模型算法保持领先
-负责基于大模型面向应用场景的算法策略组件建设
-深入用户业务场景中，分析和沉淀最佳实践的开发框架
-负责LLM、深度学习、机器学习等方向相关问题研究，跟进前沿技术动态
任职资格:
-本科及以上学历，计算机相关专业优先，2年以上工作经验，良好的沟通与表达和团队协作能力
-熟悉至少一种深度学习框架（PaddlePaddle、PyTorch、TensorFlow、Caffe等），熟练使用Linux系统，熟练使用c++、python等语言，精通常用算法和数据结构，对常见的机器学习、深度学习算法有较强的实践能力
-掌握NLP基本算法，在自然语言处理相关领域中至少一个方向有一定的实践经验，如语义检索与推荐、信息抽取、对话系统、语义理解、阅读理解、聚类、迁移学习、多模学习、低资源学习等
-熟悉LLM相关技术，如transformer, prompt tuning, RLHF, langchain等，对相关技术落地有自己的理解
-在机器学习/NLP领域顶级学术会议发表过高质量文章者优先
-有ToB领域落地项目经验优先",更新于：2024-03-05
LLM Agent算法工程师(A89744),北京·海淀区·学院路,25-50K·16薪,1-3年,硕士,"深度学习
机器学习
大模型算法
自然语言处理算法
多模态算法
Python
C/C++
LLM
deepspeed
transformers",百川智能,计算机软件,,"职位描述：
1、负责百川NPC模型Agent方向的算法研发和应用落地；
2、优化模型效果，提升LLM Agent规划、记忆、工具调用和指令遵从能力，保证Agent效果行业领先；
3、持续跟踪前沿技术，将先进算法快速落地并能够做出技术创新。
职位要求：
1、硕士及以上学历，2-3年LLM、NLP、RL等相关算法方向工作经验；
2、良好的python代码能力，熟练掌握pytorch、deepspeed、transformers等训练工具；
3、良好的团队协作能力，善于沟通和解决问题；
4、对LLM的原理与应用有深入了解或对Agent技术有系统性研究者优先。",更新于：2024-03-05
阿里妈妈-LLM算法工程师-GP1013107,北京·朝阳区·太阳宫,20-40K·16薪,经验不限,本科,"搜索/推荐
智能营销/广告",阿里巴巴集团,互联网,10000人以上,"阿里妈妈技术-LLM算法工程师（NLP/多模态）-北京/杭州
岗位职责：
我们是阿里妈妈内容平台与智能创作团队，招聘内容生成、大语言模型算法工程师：
1. 跟进和研发大规模语言模型（LLM）的预训练、持续训练、指令微调、RLHF 等技术。
2. 研发基于大语言模型的广告文案等文本内容生成和改写等下游应用。
3. 结合以上方向的探索和研究，撰写发表论文，和业界、学术界保持良好的交流。
职位描述
1. 掌握C/C++, Python 等至少一门编程语言，有深度学习开发经验，具备独立实现算法的能力；
2. 在计算机视觉、自然语言处理、多模态等方向有研发经验；
3. 良好的逻辑分析能力和数理基础，在复杂业务场景下能够分解和抽象问题，提供优秀、完整、可行的解决方案；
4.对算法原理及应用有较深入的理解，有实际成果并发表在国际重要会议、期刊者优先；
5. 对文案生成图片、大语言模型等AIGC前沿领域有研发经验或充分理解者优先。",更新于：2024-03-05
自然语言处理组_AI智能体研发（LLM Agent）,北京·海淀区·上地,25-40K·16薪,1-3年,硕士,"机器学习
大模型算法
自然语言处理算法
多模态算法
C/C++
Python
NLP
Agent",百度,互联网,10000人以上,"工作职责:
-开展基于LLM的Agent研发工作
-进行通用Agent策略和机制的研发工作，包含但不限于Agent模型研发、通用Agent和垂类Agent构建等
-结合工具调用开展基于大模型的知识增强任务
-结合百度的产品和业务实现技术落地
职位要求:
-计算机、数学、物理学相关专业本科及以上学历
-NLP、搜索、广告、推荐、视觉、语音、机器学习等技术背景
-代码能力优秀，能够完成算法模型和工程实践的开发
-具有较好的团队沟通合作能力、理解能力和抗压能力，有责任心和自驱力
-有学术能力加分，在NLP及ML领域顶级学术会议（ACL、EMNLP、COLING、CVPR、ICML等）发表过高质量文章者优先",更新于：2024-03-05
NLP/LLM算法工程师/专家,北京·海淀区·上地,40-70K·15薪,3-5年,本科,"发表算法相关优秀论文
对话系统
摘要生成
深度学习
大模型算法
多模态算法
算法工程化经验
AI
强化学习
LLM
优秀开源项目经历
Python",滴滴,移动互联网,1000-9999人,"岗位职责：
1. 参与基础大语言模型应用研发；
2. 结合机器学习、强化学习等技术优化基础大语言模型
3. 调研并探索SFT/RLHF方向前沿算法、框架，持续提升现有算法的效率与效果。
任职要求：
1. 有计算机科学、数学、统计学或相关领域的硕士或博士学位；
2. 熟悉Python与深度学习框架，具有良好的编程能力和扎实的数学理论基础；
3. 关注行业前沿进展，对技术开发及应用有热情，有自己的想法并乐于挑战自我；
4. 良好的沟通能力，跨团队协作能力，具备出色的规划、执行力，强烈的责任感，以及优秀的学习能力和自我驱动力；
加分项
1. 有相关领域的开源项目、竞赛获奖、顶会论文发表/在投；
2. 熟悉LangChain、DeepSpeed等LLM开源工具，工程能力较强；",更新于：2024-03-05
AI LLM Prompt 开发工程师,北京·海淀区·苏州桥,20-40K·16薪,1-3年,本科,"大模型算法
自然语言处理算法
多模态算法
模型加速/性能优化
Python
优秀开源项目经历
算法工程化经验
参加算法相关竞赛/获奖",北京新智体科技,企业服务,0-20人,"工作职责：
负责大模型(LLM )的prompt工程，prompt工程优化，构建高质量的prompt数据，研究批量生成 prompt 的技术和方法，提升大模型效果。
负责基于多agent框架的创新场景测试研发。
负责训练和调试模型掌握专业领域能力，能生成期望的输出，以要求的回答格式和内容输出更专业的答案。
以通用大模型为基础，根据业务需要搭建上层应用，紧跟业界大模型相关前沿技术进展，结合业务场景持续创新探索。
不断追踪数据处理技术的最新发展，提出并实施新技术和工具以提升数据工程效率和质量。
能力要求：
了解LLM领域，具备机器学习、深度学习、自然语言处理等相关技能，熟悉常用的模型和框架，如ChatGPT、HuggingFace等，有使用Python、PyTorch、TensorFlow等工具进行模型调试和训练经验优先。
熟悉prompt工程的原理和方法，能够根据项目需求，设计一些特定的文本提示来引导模型生成期望的输出。
具备良好的模型评估和优化能力，能够使用各种指标和方法来衡量模型的性能和效果，如准确率、召回率、BLEU、ROUGE等。
具备良好的逻辑思维、问题解决和团队协作能力，有强烈的责任心和进取心。能与团队其他成员进行有效的交流和配合。
熟悉对常见的模型API的对接、应用和调试、优化方法，能熟练使用API与第三方聊天机器人模型进行交互，发送用户输入并接收模型输出，并使用参数控制模型的生成长度、温度、重复度等。
熟悉主流的大模型产品，如GPT、BART、Claude、LLaMA等，国产的baichuan、glm、千问、InternLM等，了解它们的训练、调用方法，并深入了解它们的优点和缺点，如生成能力、多样性、一致性等。
职位要求：
1、本科及以上学历，计算机科学、数据工程、信息管理或相关领域。
岗位职责：
1、负责大模型(LLM )的数据工程，构建高质量的 prompt数据，研究批量生成 prompt 的技术和方法，提升大模型效果
2、负责大模型预训练数据质量提升，通过分类／聚类／多样性评估等方法清洗出高质量数据，提升基座模型效果
3、不断追踪数据处理技术的最新发展，提出并实施新技术和工具以提升数据工程效率和质量。
职位要求：
1、本科及以上学历，计算机科学、数据工程、信息管理或相关领域。
2、工作经验：1至5年",更新于：2024-03-05
LLM 云部署研发工程师,北京·海淀区·学院路,30-60K·15薪,经验不限,本科,"Python
C/C++
算法工程化经验",深言科技,计算机软件,100-499人,"岗位职责
1. 负责公司运维机制建设，制定和优化运维解决方案。从0构建云服务集群，包括但不限于单结点吞吐率和时延优化，计算虚拟化、集群负载均衡、动态调配和弹性扩容等
2. 负责 CI/CD 基础设施搭建，自动化部署工具开发，实现云端大模型产品部署 Pipeline，支持快速部署产品
3. 保障公司在线推理部署服务、分布式训练任务及其他系统可靠、稳定、高效运行
4. 负责LLM模型服务的端到端部署，包括但不限于推理引擎的开发、模型优化、模型部署的端到端流程设计等
任职要求
1. 熟悉 Docker/Containerd/Kata/Podman 等容器技术，熟悉 Kubernetes 等云原生相关生态，了解 cgroup、CFS等内核技术原理，有超过一年的k8s部署与运维实操经历，有从0到1 k8s部署搭建经验，可以解决部署搭建过程中出现的各种问题
2. 熟悉至少一种LLM开源部署框架，如vLLM，LightLLM、TGI、DeepStream等，或亲自实现过部署框架
3. 熟悉常见的深度学习框架，如TensorFlow、PyTorch、Onnxruntime等
4. 熟悉Shell、Python、C++至少一种开发语言，有相关开发经验
5. 逻辑思维清晰，善于沟通，有很强的问题解决能力",更新于：2024-03-05
LLM算法工程师,北京·海淀区·学院路,20-30K·16薪,经验不限,硕士,"大模型算法
机器学习
深度学习
自然语言处理算法
模型加速/性能优化
多模态算法
并行计算
Python
分布式训练
团队管理经验
算法工程化经验
发表算法相关优秀论文",白熊智数,计算机软件,20-99人,"工作职责:
1.负责设计、开发和维护基于大型语言模型的机器学习应用。
2.进行大语言模型训练、调优和评估，以提高模型的性能和准确性。
3.使用先进的机器学习和自然语言处理技术处理大规模数据集。
4.与数据科学团队合作，理解和转化业务需求为有效的模型解决方案。
5.参与算法研究，探索新的机器学习技术和方法，编写和维护清晰、高效、可重用的代码。
6.持续跟进机器学习领域的最新发展，将新技术应用于项目中。
岗位要求:
1.硕士及以上学历，计算机科学、人工智能或相关领域。
2.精通Python语言和主流机器学习库（如PyTorch等）。
3.熟悉最新的并行化优化框架（如Megatron、DeepSpeed、Colossal等）
4.熟悉Git的使用。
5.深入了解自然语言处理和大型语言模型（如GLM、Llama等），至少具有一种商业大模型的使用经验（如ChatGPT）以及Prompt工程经验。
6.至少具有一种开源大模型的训练、开发、部署经验（如GLM、Llama等）。
7.有处理和分析大规模数据集的经验，能够独立进行机器学习项目的设计和实现。
8.能够持续追踪最新SOTA论文，并具有熟练的复现能力。可以流畅阅读英文论文。
9.具备良好的算法和数据结构知识，良好的团队合作精神和沟通能力。
10.有项目管理经验或主导过任意项目。
加分项:
1.博士及以上学历、具有海外名校留学经历。
2.在顶级会议或期刊上发表过相关论文。
3.有使用云平台（如AWS、Azure）进行大规模机器学习训练的经验。
4.对模型优化和资源管理有深入理解，具有过相关实践经验。
5.对最新的机器学习趋势有深入的了解和研究。
你将获得：
1.哈工大青年博士团队，参与各类企业大模型应用项目，了解最新技术及学术进展和行业落地情况！
2.团队平均年龄25岁，轻松活泼，氛围好，效率高，拒绝职场PUA，拒绝无效加班！
3.独立负责项目，表现优异者未来三年将获得至多60万股期权激励！
4.成为早期创始团队一员，伴随企业一同成长并获得出国外派工作机会！
5.根据具体产出，工作期间可发表相关学术论文！",更新于：2024-03-05
大语言模型（LLM）工程师,北京·朝阳区·朝外,20-40K,1-3年,硕士,"TensorFlow/PyTorch
Python
AIGC
大语言模型
deepspeed",优赛恒创,互联网,10000人以上,"职位描述：
1. 负责大语言模型的预训练及微调整
2. 处理预训练及微调数据集
3. 追踪AIGC前沿技术，快速在项目中落地
4. 紧跟 LLM 方向研究和应用方案，调研最新的论文并融合到现有的工作中
5. 探索 Agent 在复杂任务中的应用，实现基于 LLM 的复杂任务在智能测试领域场景的应用落地
职位要求：
1. 硕士研究生及以上学历，计算机、软件工程、人工智能、模式识别等相关专业
2. 拥有良好的Python、C/C++等编程能力，良好的软件设计和开发能力
3. 熟练掌握Pytorch等主流深度学习框架，并有具体的项目应用经验（包括但不限于模型训练优化、模型服务优化等经验）
4. 掌握大语言模型的算法原理、Fine-tuning、Prompt Engineering、向量数据库和 LangChain 等应用范式
5. 优秀的学习能力，良好的沟通协作能力，较强自驱力
6、对利用 LLM 解决业务痛点问题有强烈兴趣和技术热情
7、良好的沟通协作能力，能和团队一起探索新技术，推进技术进步
8. 可熟练检索、阅读英文技术资料",更新于：2024-03-05
研发工程师 - 大型语言模型 (LLM) 方向,北京·朝阳区·世贸天阶,28-55K·15薪,1-3年,本科,"Java
C/C++
Python
计算机相关专业
数学/统计相关专业
自然语言处理项目经验
后端
算法
人工智能",鼎对科技,互联网,100-499人,"职位描述：
我们正在寻找一位优秀的研发工程师，加入我们的大型语言模型（LLM）团队。候选人需具备以下至少一个方向的专长：
1. 语言模型与外部世界交互：研究和开发解决方案，以便LLM能更好地与外部数据和信息进行交互和整合；
2. 针对特定业务场景的自训练LLM：研究和开发针对特定行业或场景的LLM，以满足不同业务需求。
职位要求：
1. 本科或研究生以上学历，计算机科学、人工智能或相关专业；
2. 精通Python编程，具备良好的编码习惯；
3. 对自然语言处理（NLP）和大型语言模型（LLM）具有深入理解和实践经验；
4. 具有较强的工程落地能力，能够将理论应用于实际项目中；
5. 良好的沟通与团队协作能力；
6. 能够快速学习新技术，并独立解决问题。",更新于：2024-03-05
算法工程师（AIGC/LLM应用/多模态）,北京·朝阳区·太阳宫,35-65K,3-5年,本科,"机器学习
大模型算法
强化学习
推荐算法
搜索算法
广告算法
发表算法相关优秀论文
参加算法相关竞赛/获奖
优秀开源项目经历",杭州幺幺广告有限公司,新零售,100-499人,"职位描述
1.AIGC大模型：负责文生图，图到图，视频生成等Diffusion模型的研究，落地虚拟试衣、素材生成、个性化生成，背景生成等方向；
2.图像美颜：负责人像美颜，身型调整等技术研究，落地图像以及视频生成；
3. 图像基础模型：负责AIGC相关的基础能力建设，包括人像分割，Matting，pose等技术方向。
职位要求
1.优秀的动手能力，扎实的算法功底，有积极的主动性以及优秀的学习能力，计算机、数学或者相关专业硕士及以上学习；
2.熟悉GAN，Diffusion，文生图，多模态等；有人像分割，美颜等基础图像经验者优先；
3.有技术钻研精神，敢于挑战，用算法技术优化用户体验，推动业务进步；
4.熟悉Tensorflow或者Pytorch等，熟练掌握至少一门语言，如C/C++,JAVA,Python；
5. 有计算机顶会(CVPR/ICCV/ECCV/NeurIPS等)论文或者大赛获奖Top名次优先。",更新于：2024-03-05
