岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间
图像算法,北京·海淀区·上地,16-30K·14薪,经验不限,本科,"C/C++
Java
图像识别经验",华为,计算机软件,10000人以上,"【工作职责】
1、负责智能汽车车载AR-HUD、智能大灯、桌面显示等新产品的图像算法开发和实现，在产品上使用图像处理、图像识别、机器学习、并行计算等技术，有GPU、OpenGL、OpenCL、性能优化项目经验优先；
2、探索与分析AR显示渲染与算法方案，支撑3D应用开发。
【任职要求】
业务技能要求：
1、熟悉Linux、安卓或鸿蒙系统图形图像显示渲染移植和开发，能独立完成图像算法框架设计、实现，具备相关算法项目成功经验优先；
2、具备良好的学习能力，分析解决问题能力，具备高度的责任心和团队合作精神；
3、熟悉C/C++/JAVA/Python等主流软件开发语言之一。
专业知识要求：
图像识别、图像处理、机器学习、并行计算
熟悉C/C++/JAVA/Python/OpenCL/OpenGL任一主流开发语言",更新于：2024-03-19
人工智能算法工程师-图像算法方向,北京·石景山区·鲁谷,15-20K,3-5年,本科,"深度学习
机器学习
图像算法
C/C++
Python
算法工程化经验",星河创时,计算机软件,,"岗位职责
1、负责计算机视觉算法和深度学习算法技术的研发工作。
2、负责物体检测、分类、跟踪、识别、图像理解、视频分析等前沿技术研发和实现。
任职要求
1、图像处理、模式识别、机器学习相关专业本科及以上，3年以上图像算法工作经验者优先。
2、在深度学习、统计机器学习、计算机视觉和最优化方法等方面有较深入的研究。
3、动手能力强，熟练掌握Python/C++等语言，有较强的算法分析和实现能力
4、熟悉cuda/tensorrt/protobuf等工具，熟悉国产化芯片开发适配优先",更新于：2024-03-19
图像算法工程师,北京,15-18K,1-3年,本科,"强化学习
图像算法
国内院校优先
C/C++
算法工程化经验
计算机视觉
YOLO
Pytorch",竞业达,计算机软件,500-999人,"岗位职责
1. 负责行业应用算法的开发及调优工作；
2. 针对算法应用提供远程调用的API或上层软件调用的SDK；
3. 指导数据标注部门高效的完成数据的标注及训练；
4. 协助完成算法在应用中的对接联调工作；
任职要求
1. 本科及以上学历，计算机、自动化、数学等相关专业；
2. 具有计算机视觉、深度学习、机器学习算法基础，大数据分析和人工智能实际项目开发及调优经验；
3. 优秀的编码能力，精通C/C++、python语言，熟练掌握数据结构；
4. 掌握Pytorch 、Tensorflow等其中一种深度学习框架；
5. 掌握ResNet、FasterRCNN、YOLO、Shuffnet等深度学习模型，具有图像分类、图像检测或图像分割等相关经验；
6. 具有优秀的分析问题和解决问题能力，具有良好的沟通能力和团队合作能力；
7. 有服务器后台开发经验者优先。",更新于：2024-03-19
图像算法工程师,北京·朝阳区·安贞,12-17K,经验不限,本科,"C/C++
Java
Python
计算机相关专业
图像识别经验
人脸识别经验",中嘉数创,广告/公关/会展,100-499人,"工作内容：
1、全程参与软件项目的需求分析、设计、开发及测试等几个阶段；
2、整合并优化项目开发所需各种资源、技术架构，负责保障代码质量，软件项目的持续优化、改进工作;
3、确保服务器正常运行；
4、思考应用场景并提出新idea，结合实际业务场景制定合理解决方案；
5、主要包括但不限于：OCR、人脸识别，肢体识别、手势识别、目标检测、图像分割、图像识别、美颜特效、图像风格迁移等技术研发落地；
岗位要求：
1、本科以上学历，计算机相关专业；
2、熟练掌握C/C++、Python、java等编程语言至少一门编程语言；熟悉OpenCV，以及常用图像处理方法；
3、熟悉深度学习基础知识和经典网络模型，熟练至少一种深度学习工具，例如TensorFlow、PyTorch、PaddlePaddle等
4、熟练Java语言及各种主流框架如SpringBoot等主流框架，有熟悉前端技术，如小程序，Vue等前端技术框架者择优考虑；
5、熟练使用MySQL数据库，有SQL开发经验；
6、熟练liux的基本操作，如开机程序启动配置，shell脚本的编写；
7、有nlp、推荐相关经验者加分；",更新于：2024-03-19
图像算法工程师,北京·西城区·动物园,18-35K,1-3年,本科,"图像识别经验
OCR识别经验",金榜苑,互联网,20-99人,"基本要求：
1、统招本科学历及以上
2、工作年限2年及以上
3、有团队意识，注重团队合作
4、工作态度积极向上，乐于助人
技术要求：
1、学习能力强，逻辑清晰，工作认真仔细，编码符合规范
2、熟练掌握Python语法、web开发等相关知识
4、熟练使用panda，numpy等数据分析处理工具
5、熟练使用mysql数据库相关sql语法
6、对深度学习图像识别算法及图像处理感兴趣
岗位职责：
1、负责现有项目的开发、维护及优化；
2、对上级安排的工作积极主动完成；
3、能够独立定位问题原因及应急处理
4、协助处理图片数据的标注及模型的训练",更新于：2024-03-19
图像算法工程师-无责15K-双休,北京·昌平区·沙河,15-18K,1-3年,本科,"C/C++
图像处理库（OpenCV等）
Python
优秀开源项目经历
国内院校优先
不限
深度学习
图像搜索
OCR
图像生成
图像识别经验
C++语言",上海花荧网络技术,电子商务,,"薪资福利：无责13K-18K +五险一金+带薪年假+法定节假日
作息时间：早九晚六双休
岗位职责：
1、负责图像算法在商业产品上的应用，对图像中的文字进行版面分析、识别及后处理；
2、从事图像处理、机器学习相关的基础算法和模型的研发，包括图像的基本处理，目标检测，图片分类，特征提取等；
3、针对产品实际市场需求，及时主动对产品进行升级；
任职要求：
1、本科以上学历，1年以上的图像处理工作经验，有扎实的图像处理基础；1年以上机器学习工作经验，对图像分类，特征提取，目标检测等有深刻理解；
2、精通C++、Python有跨平台的开发经验优先；
3、有过图像识别经验的优先；
4、掌握Tensorflow、caffe等深度学习框架的优先；
5、善于分析和解决问题，具备较好的沟通表达能力和团队合作精神，责任心强。",更新于：2024-03-19
图像算法,北京·大兴区·黄村,8-13K,经验不限,本科,"Python
图像处理库（OpenCV等）
嵌入式开发
深度学习
目标跟踪
人像算法
目标检测",马思沓吉,计算机软件,0-20人,"此职位只招合伙人
一、要求：
1、熟练python语言，最好有过python关于AI的开发经历；
2、熟悉嵌入式开发，有海思板卡开发经历；
3、熟悉OpenCV、AV、FFmpeg、Django、MoviePy等库；
4、无年龄限制，但要身体健康（需提供最近体检报告）；
5、工作时间自由，只要按时、按质、按量完成工作即可；
二、工作内容：
1、协且产品经理撰写开发文档；
2、根据产品经理撰写的开发文档，计划开发周期、测试周期、运营周期；
3、按计划完成开发文档的功能；
4、调试、测试、优化代码，最后打包封装；
三、福利待遇：
1、磨合期签订外包合同，经合伙人考核符合要求后，签订高级合伙人协议；
2、正式成为合伙人后，享受量化薪酬 + 股权；
3、公司提供五险一金；
4、按国家规定享受假期；
5、提供饭补、公交补贴、房租补贴。",更新于：2024-03-19
视觉图像算法工程师,北京·海淀区·中关村,10-15K,经验不限,本科,"智能驾驶
C/C++
计算机相关专业
数学/统计相关专业
机器学习算法/工程化经验
立体视觉",北京崭珀科技,智能硬件,20-99人,"1) 负责图像处理相关算法研发工作。
2) 负责360环视系统的开发。
任职条件：
1) 统招本科及以上学历，计算机、计算机视觉或数学相关专业，熟练掌握计算机视觉、图像处理等领域相关理论和算法。
2)有图像处理、计算机视觉领域工作或项目经验。
3) 熟练掌握 C/C++ 语言，掌握OpenCV、Matlab，CUDA开发，有较强的算法分析和实现能力，并具备良好的代码和文档风格。
4) 熟练阅读相关英文论文和专利，并能编程实现。
5) 有辅助驾驶工作经验优先。",更新于：2024-03-19
图像算法（银行项目，远程面试）,北京·顺义区·光明,15-18K,1-3年,本科,"Python
图像处理库（OpenCV等）
其他
OCR
docker",法本,计算机软件,10000人以上,"岗位职责：
1.结合OCR领域的算法模型，来针对不同业务场景提供可落地实施部署的技术解决方案
2.负责项目算法框架的开发，以及金融领域特定场景下的通用建模模型抽象沉淀；
3.负责算法模型调优及项目的部署实施，与项目组紧密合作，依据项目上线计划，高效推进项目算法研发工作；
4.负责项目资源的协调与组织，并与项目各方进行良好沟通，确保项目团队各干系人协同工作；
5.协助进行项目初期的需求拆解，技术架构设计。
任职要求
1.学信网统招本科及以上学历，自考成考不合适；
2.2年以上相关工作经验，掌握CV算法等相关的基础知识，有过DBNET CRNN等算法的实践或研究经验，面向具体的金融场景解决组合优化问题项目经验者优先；计算机视觉经验；
找OCR/CV/图像视觉/图像算法关键词
3.熟悉Linux系统、数据结构、计算机网络，熟练使用Python、C++、shell编程语言等其中一种，熟练使用Paddle/PyTorch等至少一种深度学习框架；
4.算法coding和工程化部署能力强，熟悉FastAPI、Flask等服务工程框架，了解Kubernetes、Docker的使用，有工程化基础，能对模型、算法及场景进行抽象和标准化，具备代码封装能力；""",更新于：2024-03-19
图像算法工程师,北京·朝阳区·来广营,15-23K,1-3年,本科,"C/C++
计算机相关专业
OCR识别经验
图像识别经验
机器学习
图像处理
深度学习",中安未来,计算机软件,100-499人,"岗位职责：
1、负责图像算法在商业产品上的应用，对图像中的文字进行版面分析、识别及后处理；
2、从事图像处理、机器学习相关的基础算法和模型的研发，包括图像的基本处理，目标检测，图片分类，特征提取等；
3、针对产品实际市场需求，及时主动对产品进行升级；
任职要求：
1、本科以上学历，1年以上的图像处理工作经验，有扎实的图像处理基础；1年以上机器学习工作经验，对图像分类，特征提取，目标检测等有深刻理解；
可以接受应届生！！！
2、精通C++、Python有跨平台的开发经验优先；
3、有过图像识别经验的优先；
4、掌握Tensorflow、caffe等深度学习框架的优先；
5、善于分析和解决问题，具备较好的沟通表达能力和团队合作精神，责任心强。",更新于：2024-03-19
Python图像算法开发人员,北京·朝阳区·朝外,10-15K,1-3年,本科,"图像算法
数据抓取
机器学习",翰斯哈麻,旅游/景区,,"技能要求：
图像处理，人脸识别，模式识别，算法，目标检测/识别，图像分类
职责描述：
1、负责图像算法的设计和研发。包括但不限于：
2、基于图像特征点提取与匹配的2D/3D图像识别
3、基于深度学习的图像识别、目标检测、文字检测识别等方向
4、图像生成，图像质量评估与美化；
5、负责算法技术落地和前沿算法理论的跟踪应用。
6、熟悉CGAL、GRASS、GEOS 等开源库；
任职要求
岗位要求：
1.图像后处理，对图像清晰度提升算法，hdr算法，颜色域相关算法，信号处理有深刻理解，或者做过相关的项目，熟悉边缘提取，特征点检测等算法，熟练掌握C++，熟悉opencv
2.至少熟悉深度学习常用框架的一种，例如tensorflow,caffe等，并有相关深度学习经验，熟悉深度学习的背景分割，人体检测，风格迁移等算法，并且熟练掌握python
3、 有客户端深度学习算法设计和实践经验者优先考虑；
计算机、自动化、数学相关专业硕士及以上学历。有激情，责任心强，团队合作、沟通能力佳。
4、有过开发抠图软件者优先
5、有推荐系统、用户画像系统、点击模型等领域算法工作经验者优先",更新于：2024-03-19
图像算法工程师,北京·朝阳区·三里屯,15-20K·13薪,经验不限,本科,"深度学习
机器学习
目标检测
图像生成
人像算法
Python
图像处理库（OpenCV等）
MATLAB
发表算法相关优秀论文
参加算法相关竞赛/获奖
优秀开源项目经历",柠绿科技,医疗服务,,"1. 计算机视觉专业知识：熟悉图像处理和计算机视觉领域的基本理论，包括图像分割、特征提取、模式识别等。
2. 深度学习技术：具备扎实的深度学习知识，熟练掌握常见深度学习框架（如TensorFlow、PyTorch等），能够应用神经网络技术进行图像处理。
3. 图像处理算法：熟悉常见的图像处理算法，包括边缘检测、特征匹配、仿射变换等，能够根据需求设计并实现相应算法。
4. 编程能力：精通编程语言（如Python、C++等），具备良好的编程习惯和代码规范，能够高效地实现算法并进行优化。
5. 数学建模能力：具备扎实的数学基础，包括线性代数、概率统计等，能够运用数学模型解决实际问题。
6. 团队合作能力：具备良好的沟通能力和团队协作精神，能够与团队成员密切合作，共同推动项目进展。
7. 创新思维：具备独立思考和解决问题的能力，能够灵活应对复杂情况，提出创新性的解决方案。",更新于：2024-03-19
图像算法工程师【No.003】,北京,15-25K·14薪,1-3年,本科,"C/C++
Python
TensorFlow/PyTorch
计算机相关专业
数学/统计相关专业
图像识别经验",UMU,企业服务,100-499人,"工作职责：
1. 负责人脸识别和肢体检测相关算法的持续优化迭代；
2. 了解跟进AI/CV技术进展，推动CV算法在实际应用场景中落地。
任职资格：
1. 统招本科及以上学历，计算机、数学、自动化等相关专业；
2. 具有扎实的图像处理和机器学习优化算法基础，有目标检测、关键点检测等方向项目落地经验，有模型部署相关经验；
3. 具有良好的计算机基础和编程能力，熟练使用Python语言，熟悉PyTorch/TensorFlow等深度学习框架，熟悉C/C++，有Linux平台下的开发经验；
4. 具有优秀的分析问题和解决问题的能力，具有良好的沟通能力和团队协作能力。",更新于：2024-03-19
图像算法工程师,北京,20-40K·16薪,1-3年,本科,"图像处理库（OpenCV等）
机器学习
深度学习
图像生成
图像搜索
优秀开源项目经历",某电子公司,电子/半导体/集成电路,20-99人,"工作职责：
1、负责图像处理算法的方案、研发和实现，软件开发和部署；
2、进行相关的程序实现和数据分析；
任职要求：
1、硕士及以上学历，数学、计算机等相关专业，具备扎实的数学基础和数据处理经验；
2、良好的算法研究分析能力，能快速理解分析业界论文；
3、对理解数学模型的现实物理对应有浓厚的兴趣；
4、责任心强，善于学习新事物，有较强的分析问题和解决问题的能力。",更新于：2024-03-19
图像算法工程师,北京·朝阳区·善各庄,11-20K,1-3年,本科,"TensorFlow/PyTorch
计算机相关专业
图像识别经验
OCR识别经验
Python
机器学习
深度学习
发表算法相关优秀论文
参加算法相关竞赛/获奖
OCR",中图科信数智,大数据,100-499人,"岗位职责：
1、深度学习模型的设计与研发：
1）针对扫描版文档页面图片（如图书和学术论文），协助研究员设计并开发深度学习模型，用以识别页面中的不同元素块（如图片、表格、标题、正文、公式等），标记各元素块的边界范围，并按照阅读顺序对各个元素块进行排序；
2）针对上述每个元素块类别（如图片、表格、标题、正文、公式等），协助研究员设计并开发单独的深度学习模型，用以将图片格式的元素块提取并转化为可编辑的数据格式（如Latex文档）；
3）针对扫描版古籍，协助研究员设计并开发OCR模型，用以确定阅读顺序，定位每个字符的位置，识别每个字符是何种字体，并匹配与之对应的简体汉字；
2、协助研究员对上述模型进行测试、优化，并推进模型落地；
3、在模型研发过程中，协助研究员完成相关的技术专利及软件著作权的撰写及申请工作；
协助研究员完成平时的项目管理、项目维护及开发文档编写工作。
任职要求：
1、计算机或人工智能相关专业最好，有OCR或版面分析相关项目经验者为佳；
2、熟练应用一种深度学习框架，包含但不限于pytorch、TensorFlow；
3、理解并掌握当下较为常用的计算机视觉（Computer Vision，CV）卷积神经网络模型（如Transformer），可以针对业务问题进行模型改善和优化；
4、基础扎实、在图像识别领域有较强的理论基础和实践经验；
5、对Latex有基础了解为佳；
6、文字撰写能力强；
7、工作态度端正，有较强的时间管理和独立解决问题能力，善于沟通，有团队合作精神，具备良好的职业素质，学习能力和抗压能力强；
8、现场办公。",更新于：2024-03-19
CT图像算法工程师,北京,20-40K,经验不限,本科,"CT图像重建
三维重建
迭代重建",某大型医疗器械公司,医疗器械,,"岗位职责：
1、 医学图像处理算法研发，模块代码编写及速度优化，算法库的开发和集成；
2、 参与如下影像链相关的平台设计工作：数据采集、数据校正、重建、图像优化；为成像软件和重建软件提供集成、高效、便捷的软件接口；
3、 持续跟踪国内外在深度学习领域的研究成果，参与相关领域项目的申请和研发工作；
4、 相关算法发明专利编写和软件著作权申请的相关工作；
任职要求：
1、 生物医学工程，计算机，模式识别，信号处理，自动化等相关专业，数学基础好，有医疗影像系统开发经验者优先
2、 能熟练运用英文，可以迅速查阅英文文献，复现文献上的算法，并根据实际应用优化；
3、 熟悉图像处理相关常用算法，如图像增强，图像分割等，了解常用的图像处理开源工具如OpenCV，ITK等。
4、 具有使用Matlab进行实际图像处理算法项目研发的能力及经验，以及使用C++重新实现Matlab编写的算法模块的能力；
5、 熟悉GPU加速技术，具有应用CUDA对数字图像处理算法及相关C/C++模块进行优化的能力和经验者优先。
6、 了解机器学习算法和深度学习算法，掌握一种学习工具如TensorFlow，Caffe等。
7、 工作责任心强，具有良好的抗压能力和团队合作精神；思路清晰，具有良好的洞察力和较强的学习能力。",更新于：2024-03-19
图像算法,北京·海淀区·学院路,25-50K·15薪,1-3年,本科,"C/C++
图像生成
图像搜索",最右,互联网,500-999人,"1、负责图形/图像/视频相关算法的开发。
2、负责计算机视觉相关技术研发工作。
3、负责传统图像处理算法、深度学习等前沿技术的研发储备。任职要求:
1.计算机，软件方向硕士毕业，热爱互联网行业，对工作有持续投入热情，拥有较强的执行力。
2、熟练使用C/C++、python，基础扎实，对面向对象编程有较深刻理解，对设计模式有所了解。同时有扎实的数据结构和算法设计基础。
3、熟悉传统图像视频处理算法和计算机视觉相关算法与应用(去噪、超分、清晰度提升、HDR、插帧、颜色增强等)，至少熟悉一种深度学习框架。
4、有 SIMD(neon,sse,avx)和GPU编程和优化经验者更佳。",更新于：2024-03-19
图像算法工程师,北京·海淀区·上地,6-8K,1-3年,本科,"C/C++
图像处理库（OpenCV等）
Python
其他
OCR",河北南昊,计算机软件,100-499人,"岗位职责
1、根据公司产品和业务需求，进行相关图像算法的研究和开发。
2、深度参与业务需求，协助产品将业务需求落地成为解决方案，攻克技术难；
3、关注深度学习等相关方向的前沿研究，挖掘研究热点，取得技术突破。
任职要求
1. 图像处理、模式识别等相关专业； 计算机、计算机视觉等相关专业
2. 熟悉图像处理各种基本算法，能够进行图像匹配、定位、分割、边缘提取等基本操作，熟悉图像复原、增强与识别算法，了解分类、聚类等处理算法；
3. 熟悉linux平台下C++开发，掌握开发工具。",更新于：2024-03-19
图像算法工程师(J10373),北京·朝阳区·大山子,15-25K·14薪,经验不限,本科,算法,微店,互联网,1000-9999人,"工作职责:
职位描述
1、负责推进计算机视觉/计算机图形学/机器学习技术应用到业务场景中，以及相关应用的功能支持和优化
2.负责图形图像等相关算法开发和优化；
职位要求
1、计算机视觉，计算机图形学，模式识别，机器学习，图像处理等相关专业硕士或博士；
2、图形图像相关工作经验，包括但不限于：目标检测，识别与跟踪，分割，三维重建，图形生成，图像处理，图像生成（GAN）等；
3、具备一个或者多个技术背景，包含并不限于：机器/深度学习，计算机视觉，计算机图形，计算摄影，以及图像和信号处理；
4、有深度学习相关科研经历和相关算法的实际产品化经验；
5、熟悉C/C++和Python，有很强的代码实现能力；
6、熟悉Tensorflow，Pytorch，Mxnet，Caffe等至少一种深度学习框架； 7、英文文献读写能力，具有深度学习，计算机视觉，视频分析，三维重建和计算机图形学等方面的研究经验，在顶级会议或期刊上发表过论文者优先；
8、具备深度学习优化及计算平台加速经验优先。",更新于：2024-03-19
图像算法工程师,北京·海淀区·双榆树,15-20K,1-3年,学历不限,"C/C++
Python",科百科技,农/林/牧/渔,20-99人,"图像算法工程师
1、负责图像/视频处理、图像识别、分割、目标检测算法的设计和实现；
2、负责从事深度学习框架搭建，包括机器学习、图像处理等的算法和系统研发；
3、针对特定应用场景进行算法分析、优化；
4、支持公司相关产品深度学习研究。
5、熟悉数据挖掘相关技术。
任职要求：
1、计算机、自动化、图像/视频识别、模式识别专业等相关领域的本科及以上学历；
2、机器学习、图像处理、计算机视觉等相关方向，具有两年年以上算法研究经验；
3、精通Python、C、C++等一种或多种开发语言，至少了解一种深度学习框架，熟悉opencv等算法库；
4、熟练掌握并应用各种深度学习算法(CNN、RBM、RCNN、RNN等)；
5、掌握机器学习、深度学习等相关知识，熟悉至少一种深度学习训练工具。
6、具备独立承担算法设计、实现、调试和优化经验等相关工作能力，能够将算法落地到实际的产品中；
7、具有独立解决问题的能力，较强的逻辑思维能力及文档整总结纳能力。
8、从事AI视觉算法研究、平台架构和性能优化，包括但不限于边缘检测、单目、双目测距等相关问题
9、掌握数据库技术，使用过Mysql、mongodb、redis等数据库，了解SQL。",更新于：2024-03-19
AI图像算法工程师(J20468),北京·大兴区·马驹桥,15-30K,3-5年,本科,"大模型算法
模型加速/性能优化",金风科技,计算机软件,1000-9999人,"工作职责:
1、计算机视觉及深度学习算法开发、优化、测试等工作；
2、深入了解风电领域业务，结合实际处理流程开发相关算法；
任职资格:
1、计算机相关专业，硕士及以上学历；
2、有一年以上相关领域的工作经历；
3、熟练掌握python，熟悉opencv等相关库，熟悉CNN、YOLO等常用算法；
4、对AI图像算法领域中的一个或多个分支有深入了解，包括图片分类、图像分割、目标识别等；
5、有良好的团队合作意识，善于沟通，有持续学习能力。",更新于：2024-03-19
图像算法,北京·丰台区·花乡,25-50K·14薪,经验不限,本科,"深度学习
机器学习
目标检测
图像生成
人像算法
图像处理库（OpenCV等）
其他
优秀开源项目经历
AIGC",北京进研文化传播,文化艺术/娱乐,20-99人,"任职要求:图像用于淘宝适用有相关经验或者参与相关项目者优先沟通
实习生或应届生暂不考虑
1、有行业数据分析、智能推荐和搜索、图像语音识别等相关开发经验者优先;
2、思路开阔且灵活，对数字敏感，善于从数据中发现问题并抓住重点;
3、对数据分析相关的前沿技术充满兴趣并有所了解，有创新能力并善于动手 实践;
4、有大数据云服务平台相关数据开发经验者优先;
5、具备良好的沟通能力和团队合作意识，态度主动积极，勇于承担压力并接受挑战",更新于：2024-03-19
图像算法工程师,北京·海淀区·四季青,15-20K,3-5年,本科,"计算机相关专业
图像识别经验
数学/统计相关专业
C/C++
Python
图像处理库（OpenCV等）
深度学习
目标检测
模型加速/性能优化",行为科技,计算机软件,20-99人,"岗位职责
1.负责图像目标检测、跟踪、识别等相关CV算法研发、优化工作。
2.负责异构嵌入式设备的算法移植、适配、优化工作。
3.负责调试和维护现有算法,进行工程化和产品化的工作。
4.跟进最新研发成果，并能应用在实际工作中。
任职要求
1,至少熟练掌握c/c++/python中的一种语言，良好的代码习惯，图像处理、视觉检测相关工作经验优先，有C++11开发经验、cuda/openCL/openGL开发经验者优先；
2.深入理解基于CNN的图像分类、目标检测、图像分割等（如：R-CNN、YOLO、SSD、Mask R-CNN）算法流程，并能根据实际业务进行算法调优。
3.掌握图像处理、机器学习技术，熟悉现有的图像、计算机视觉开源库；
4.熟悉某种深度学习框架，包括但不限于Mxnet、Pytorch、Caffe等优先。具有较好英语阅读能力者优先。
5.熟悉Windows和Linux系统下的开发环境，掌握Linux系统下的常用开发指令。
6.熟悉或了解边缘设备的开发工作，并能根据应用场景进行落地。
7,良好的团队协作和沟通能力。",更新于：2024-03-19
图像算法,北京·海淀区·北太平庄,15-30K,1-3年,本科,"深度学习
图像算法
Python
算法工程化经验",北京颂泽,计算机软件,20-99人,"岗位职责
1、 负责基于深度学习的视觉算法SDK、智能云平台和服务器等算法产品的开发、优化和维护
2、 配合算法研发人员，开发和实现新算法，负责研究代码的工程化、封装、优化、测试等工作。
3、 基于产品需求和行业用户场景，进行技术方案设计和整合，参与系统搭建、调优和技术对接等工作
职位要求
1、 本科或以上学历，计算机软件、自动化或相关专业
2、 熟练掌握C/C++，算法基础扎实，掌握常见设计模式，具有良好代码风格和质量意识
3、 熟悉Linux开发环境
4、 掌握图像/视频的基本处理方法
5、 有计算机视觉、深度学习、图形图像处理相关研发经验者优先
6、 了解GPU并行计算，熟悉CUDA或OpenCL编程者优先
7、 责任心强，有良好的沟通和团队意识",更新于：2024-03-11
图像算法工程师,北京,30-60K·15薪,经验不限,本科,"C/C++
深度学习
目标检测
模型加速/性能优化
参加算法相关竞赛/获奖
Pytorch
色彩增强
超分辨率",某知名互联网公司,互联网,1000-9999人,"图像算法工程师
工作职责:
负责算法的研发和实现，包括但不限于：超分辨率、对比度增强、色彩增强、语义分割。
任职资格:
1.模式识别、计算机、电子等相关专业，硕士及以上学历；
2.有扎实的图像处理、机器学习等相关知识，熟练掌握至少一种主流深度学习框架(Pytorch/TensorFlow等)，且有丰富的实践经验；
3.具备良好的责任心、较强的学习能力、优秀的团队沟通与协作能力。",更新于：2024-03-19
AI应用图像算法工程师,北京·朝阳区·来广营,20-40K,1-3年,本科,"不限
深度学习
机器学习
图像算法
SLAM算法
多模态算法
Python
算法工程化经验
diffusion",APUS,互联网,100-499人,"1. 负责AI产品的底层服务，相关AI能力的API设计和开发工作，包括文本、图片和音视频；
2. 能够深入理解图像/音视频/文本等业务需求，结合AI输出有效的解决方案；
3. 负责AI相关底层模块的开发和改进，保证系统和服务的高性能高可用；",更新于：2024-03-12
图像算法,北京·石景山区·古城,20-30K,3-5年,本科,"机器学习
大模型算法
多模态算法
SLAM算法
Python
团队管理经验
参加算法相关竞赛/获奖
模型加速/性能优化",甲板智慧,人工智能,100-499人,"图像算法工程师
岗位职责:
1、针对户外公共空间场景(公园、景区等)，开发可快速赋能各赛道的AI产品，不局限于娱乐健身、无人化管养和各类服务机器人等；
2、完成上级领导安排的任务；
3、积极配合跨部门协作沟通，共同完成经营目标。
岗位要求:
1、硕士优先，1-3年工作经验优先，对图像视频处理、语音处理、大语言模型等技术具有浓厚的兴趣；
2、熟悉Pytorch / Tensorflow / PaddlePaddle等其中一种深度学习框架；
3、熟悉主流深度学习在图像视频分析方面（目标检测、语义分割、姿态估计、动作识别等）的原理及训练技巧，能快速复现论文算法；
4、熟悉C\C++、Python等编程语言，有扎实的编程功底和算法优化能力；
5、吃苦耐劳，善于解决实际工程问题，并能把握最新发展动态;
6、善于沟通，有良好的团队合作；
7、有相关产品开发经验者优先。",更新于：2024-03-19
自然语言处理算法工程师,北京·海淀区·知春路,15-30K,1-3年,本科,"Python
TensorFlow
PyTorch
计算机相关专业
自然语言处理项目经验
知识图谱相关经验",瑞泊(北京)人工智能,互联网,20-99人,"岗位职责：
作为人工智能自然语言处理工程师，您将参与大模型领域相关的研究和开发项目。您将负责跟踪和研究最前沿的人工智能技术，并参与工程化的落地开发。您将与一流的研发团队合作，有机会接触到大模型从训练到部署的全流程工作。
任职要求：
1、本科以上学历，计算机或与人工智能相关专业；
2、熟悉大模型领域最前沿的技术和落地方案，熟悉OpenAI接口，langchain库以及git上最新的项目落地方案；
3、熟练掌握深度学习框架和常用算法包（PyTorch，transformers等），有实际的NLP算法落地经验优先；
4、负责或参与过优质的开源git项目者优先。",更新于：2024-03-19
大模型算法工程师,北京·西城区·西直门,8-13K,1-3年,本科,"深度学习
机器学习
大模型算法
自然语言处理算法
多模态算法
风控算法
SQL
Python
算法工程化经验
发表算法相关优秀论文
大模型调优",甫山智能信息,人工智能,,"工作内容：
1. 负责垂直领域语言大模型和AIGC相关算法研发、建设，推动以数字化和生成式为核心的新品研发产业模式，帮助行业创造新的增长点；
2. 负责算法框架搭建和核心技术攻坚，实现面向平台海量数据的结构化理解能力；
岗位要求：
1. 计算机、数学或统计学相关专业本科及以上学历，在大模型/多模态/NLP/增强分析等任一领域有1年以上工作或研究经验；
2. 熟练使用pytorch/tensorflow等至少一种主流深度学习框架，在自然语言理解、深度学习等领域有较深入的研究和建模优化经验；
3. 熟练掌握业界主流大语言模型（GPT、ChatGLM、LLaMA等）的算法原理，Fine-tuning策略、Prompt策略和LangChain等应用范式；
4. 优秀的数据敏感性和业务理解能力，能够从复杂业务数据中发掘有效洞见。
5. 国际顶级会议论文发表、互联网搜索/推荐/广告领域算法应用、开源项目等经验优先。
6. 自驱力强，具备结果导向意识，有良好的协同能力，沟通合作能力，富有想象力和创造力。",更新于：2024-03-19
