岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间,来源
CV 算法工程师,北京-朝阳,20k-40k·16薪,3-5年,硕士,"语音/图像识别
Python
OpenCV
深度学习经验
计算机相关专业
可兼职",极睿科技,互联网,100-499人,"极睿你将负责的是：
1.主要负责开发或移植基于深度学习的CV算法和Diffusion算法，并推进相关算法的研究与落地
2.编写测试程序，测试和评估算法实际效果、支持产品的开发；
3.解决实际使用中的算法应用问题；
我们希望你：
1.计算机/数学相关专业，扎实的数学和算法基础；
2.熟悉机器学习框架（PyTorch，JAX，TensorFlow等）
3.扎实的CV深度学习基础，熟悉GAN，VAE，Diffusion model 等生成模型，在机器学习，图像分类，语义分割，图像翻译，多模态等领域有实际落地经验（or 有经验者优先）
4.熟练掌握Python或C++编程语言。
5.快速学习新技术的能力，能够在较短时间内理解前沿论文并评价。
1.轻松愉快的工作氛围；
2.深入项目的机会以及快速的成长空间；
3.优渥薪资待遇；
最后，欢迎加入极睿科技，若干年后，你会发现这可能是你做过最好的决定之一。",2024-01-03,boss
CV 算法工程师-智能汽车(A21797),北京-海淀,15k-20k,在校/应届,硕士,"C/C++
OpenCV
MATLAB
计算机相关专业
研究导向
智能驾驶",中科创达,计算机软件,10000人以上,"职位描述：
职责描述：
1、自动驾驶环境感知量产算法的研发和落地
2、自动驾驶场景的海量数据挖掘策略设计、开发
3、在自动驾驶场景中持续改进提高已有的算法性能
职位要求：
任职要求：
1、本科及以上学历，计算机、自动化、数学等相关专业；
2、扎实的计算机基础知识，掌握Python/Shell等编程语言；
3、熟练掌握Mxnet/PyTorch等一种或多种主流的深度学习框架，熟练使用Linux，Git等工具进行开发
4、熟练掌握检测、分割、分类等深度学习模型算法，有驾驶相关经验者优先
5、良好的团队协作，沟通表达能力，较强的抗压能力",2023-12-29,boss
C++（CV方向）,北京-海淀,15k-25k,3-5年,本科,"C++
CV",航天神舟智慧,计算机软件,100-499人,"岗位编号：WL -KF-62
职位描述：
1、CV算法模型工程化实现及SDK开发与维护；
2、协助算法工程师完成CV算法模型加速优化；
3、构建算法测试环境，测试算法性能。
任职要求：
1、本科及以上学历，计算机，人工智能，计算机视觉与图像等相关专业，具有3年以上实际研发和工程经验；
2、熟练使用C/C++编程，有扎实的编程基础、良好的编程风格和工作习惯；
3、熟悉Caffe、Darknet，掌握Tensorflow，PyTorch等深度学习框架；
4、熟悉深度学习神经网络的主要网络及模型结构，如CNN、RNN、YOLO、ResNNet等；
5、具有人工智能深度学习产品开发经验，熟悉传统图像处理分析、计算机视觉算法的常用方法；
6、有计算机视觉算法 相关组件 或 SDK引擎 开发经验，优先考虑 ；
7、熟悉计算机体系结构，有并行计算或底层算法优化经验（如cuda，opencl，以及DSP/ARM/CPU 平台 算法加速优化），优先考虑；
8、具有独立解决问题的能力，良好的团队合作意识和沟通能力。",2023-12-28,boss
多模态算法(CV+NLP),北京-朝阳,40k-60k·16薪,经验不限,本科,"大模型算法
图像算法
多模态算法
Python
SQL
Shell
NLP",BOSS直聘,人力资源服务,1000-9999人,"职位描述：
1. 进行多模态（文本与CV）方向算法研究和开发。
2. 负责图文的内容的标签挖掘，风险内容感知及热点分析等。
3. 基于大模型技术，提升风险识别效果，提升用户体验。
岗位要求：
1. 熟悉NLP、CV等相关技术，在NLP和CV方面有一定积累沉淀，有多模落地项目经验优先。
2. 负责多模态的算法框架构建，并基于多模态的特征表征，多模态的内容理解，提升下游风险识别任务效果。
3. 有扎实的编程基础，熟练掌握Tensorflow或Pytorch。
4. 责任心强，有良好的学习能力基团队合作精神，自我驱动力强，较强的沟通能力。",2024-01-03,boss
CV算法工程师,北京-海淀,25k-50k·14薪,1-3年,硕士,语音/图像识别,可话,互联网,20-99人,"职位描述
1、多模态、图像分类、OCR等的 CV 相关算法实现与平台化落地
2、关注机器学习、CV、多模态的前沿进展，在视觉、多模态方面进行创新应用
3、从事海量图像分类、目标检测、人脸识别、相似计算、文本识别（OCR）等相关领域的算法、模型研发
4、从事图像识别整体技术架构设计以及图像基础特征库构建、负责利用深度学习优化提升图像模型效率
职位要求
1、硕士以上学历
2、有图像分类、目标检测等 CV 经验，2 年或以上机器学习、深度学习经验优先
3、熟悉 Tensorflow、Pytorch 等机器学习框架及 OpenCV 与 各类图像识别模型框架
4、必须掌握 Python，有工程经验
5、发表过计算机视觉方向的高质量论文的优先
6、熟悉 Hadoop、Hive、Spark、Storm 等分布式计算架构优先",2024-01-03,boss
cv算法工程师,北京-海淀,12k-24k·14薪,在校/应届,硕士,"语音/图像识别
TensorFlow/PyTorch
OpenCV",北京计算机研究所,其他行业,1000-9999人,"岗位职责：
1、实际业务数据的处理，能将业务数据处理成CV算法需要的数据格式；
2、将算法应用到实际业务场景，包括但不限于目标检测、人脸识别、OCR、视频分类、视频关键帧检测、多目标跟踪等算法的研究、调优；
3、算法模型性能优化，保障上线算法的稳定运行，并配合业务开发人员部署算法。
职位要求
1、硕士及以上学历，计算机、机器视觉、模式识别、图像处理等相关专业背景；
2、扎实的数据结构和算法设计基础，精通Python或C/C++编程；
3、熟悉CNN、RNN、LSTM等深度神经网络模型，了解基本的图像处理算法、视频理解算法；
4、具备独立算法编写、优化、调试、运行和部署模型代码的能力；
5、熟悉caffe、pytorch、tensorflow、mxnet等至少一种深度学习框架；
6、具备CV方向中英文论文熟练阅读的能力；
7、责任心强，积极主动，有良好的沟通能力和团队合作能力。",2023-12-04,boss
CV算法实习生,北京-海淀,200-400元元/天,3天/周,3个月,"有国际期刊/会议论文发表
图像算法
深度学习
算法工程化经验
大数据处理框架(Spark/Hadoop/Hive)
多模态算法
大模型算法
计算机相关专业
深度学习经验
发表算法相关优秀论文
C/C++
生物医疗
TensorFlow/PyTorch
参加算法相关竞赛/获奖
无明显侧重
Python
模型加速/性能优化",深思考,计算机软件,100-499人,"岗位职责：
1. 负责计算机视觉相关技术研发，包括不限于目标检测，transformer等相关技术，拥有目标检测、视频分类相关经验者优先
2. 负责计算机视觉方向前沿问题的研究，阅读行业最新论文，研究人工智能，机器学习领域最新知识，将模型赋能医疗
3. 分析解决实际业务问题，制订算法优化方案。
任职要求：
1、计算机、数学、医学图像处理相关专业的硕士研究生，博士研究生优先；
2、熟练应用一种深度学习框架，包含但不限于：Mxnet、Pytorch、Tensorflow；
3、理解并掌握计算机视觉卷积神经网络模型，可以针对业务问题进行模型改进、优化与移植；
4、熟练掌握python／C／C++开发；
5、基础扎实，在图像识别，机器视觉领域有较强的理论基础和实践经验；
6、有计算机视觉方向项目经历者优先，在国际高水平会议与期刊发表论文者优先。
7、优秀实习生可转正，可以在北京、上海两地落户。
实习要求实习3个月，每周3天及以上。",2024-01-03,boss
CV算法工程师,北京-朝阳,30k-50k,3-5年,硕士,"Python
C/C++
深度学习
计算机视觉",如见智能科技,移动互联网,20-99人,"岗位职责：
1.负责机器学习、计算机视觉算法的开发工作，对算法效果负责，持续优化算法性能；
2.负责相关算法前沿技术的研究工作；
3.负责相关的技术研究的专利或论文撰写。
任职要求：
1.硕士以上学历，计算机及相关专业；
2.两年以上机器学习/深度学习工程开发相关经验，扎实的数据结构和算法设计基础；
3.熟悉计算机视觉相关算法，包括但不限于目标检测/识别、OCR、图像增强（超分、去噪等）、图像分割、手势/姿态识别、Style Transfer等；
4.掌握一种以上开源深度学习框架，如Pytorch、TensorFlow等，具有丰富的实践经验；
5.精通C++或Python，掌握CUDA编程，熟悉OpenCV等计算机视觉开源代码库；
6.具有端侧部署开发经验者优先；有图像算法性能优化经验者优先；
7.有较强的自学能力、钻研精神和动手能力，具有良好的逻辑思维能力、沟通能力和团队协作能力，做事认真、踏实、负责；
8.有良好的英文读写能力，能阅读英文学术文献。",2024-01-03,boss
CV算法工程师,北京-海淀,25k-45k,3-5年,硕士,"业务导向
语音/图像识别
TensorFlow/PyTorch",北京中科汇洲数商技术,移动互联网,20-99人,"岗位职责：
1.负责提出数据收集需求、整理训练数据；
2.负责图像分类、目标检测等CV相关算法模型的训练与调优。
任职要求：
1.全日制硕士及以上学历，计算机、自动化等相关专业，或本科以上且3年以上计算机视觉算法开发相关经验；
2.熟悉计算机视觉理论、深度学习原理、机器学习原理；
3.收集和标注过图像/视频数据，对数据工程有深刻理解；
4.熟悉TensorFlow/PyTorch至少一种深度学习框架；
5.熟悉图像分类和目标检测相关算法，如AlexNet、ResNet、Yolo系列等；
6.有类SAM研发/应用经验者优先。",2024-01-03,boss
CV算法工程师,北京-丰台,25k-35k·13薪,3-5年,本科,"视觉图像算法
C++
Python",匠数科技,信息安全,20-99人,"1. 参与研发图像/视频检测算法和OCR算法，并实现工程化落地
2. 实现多种场景的系统部署方案，包括边缘设备和云服务
3. 对算法的性能进行测试、分析和优化
4. 参与产品迭代开发，解决工程实际问题",2023-12-04,boss
cv算法工程师,北京-海淀,15k-25k,3-5年,本科,"语音/图像识别
C/C++
Python
TensorFlow/PyTorch
计算机相关专业
数学/统计相关专业
深度学习经验",数科网维,计算机软件,100-499人,"岗位职责：
1.负责CV类深度学习模型算法研发工作，如目标检测、文本识别、图像分割、版面分析等。
2.负责图像算法研发与维护工作，如图像的降噪、倾斜矫正、颜色矫正、抠图等。
3.负责电子文档、电子公文扫描图场景下CV类深度学习模型算法和图像算法技术的研发和技术落地工作，以行业领先为目标，分析问题，制定解决方案。
任职要求：
1.本科及以上学历，计算机、数学、统计学、通信、电子工程、人工智能等相关专业。
2.3年以上CV模型优化相关工作经验，熟练掌握python，熟练使用常见的深度学习训练框架如pytorch、tensorflow等，熟悉模型调优过程中各种问题的解决方法。
3.2年以上C++编程工作经验，熟悉Windows和Linux开发环境，有CV算法模型工程化实战经验，如模型裁剪、模型转换、推理优化、C++ SDK封装。
4.良好的学习能力和沟通能力，责任心强，能够不断更新知识体系，跟踪业内前沿算法进展并进行有效改进落地。
5.有但不限于ncnn/tflite/mnn等移动端推理框架上模型部署经验者优先。
6.在CV类深度学习模型优化工作中做出突出成果者优先。
7.有文档版面分析相关经验者优先。",2024-01-03,boss
NLP/CV算法工程师-电商业务,北京-海淀,30k-60k·15薪,3-5年,本科,"自然语言处理
CV视觉算法
nlp",北京字节跳动,移动互联网,10000人以上,"职位描述
1、知识图谱构建：基于抖音海量的内容数据，挖掘商品、用户、内容标签，构建人货场基础类目/标签/分层知识体系；
2、多语言技术：利用机器翻译、多语言NLP、小样本学习、强化学习等技术，赋能多个海外电商业务；
3、AIGC：基于前沿的AIGC模型能力，帮助降低商家素材制作成本，探索构建交互导购新场景；
4、智能导购：利用NLP、CV、多模态技术，增强对短视频内容、图文、商品理解能力，支持搜索、推荐、商城全导购链路，提升消费者在内容场和货架场购物体验。
职位要求
1、在NLP、CV、多模态某个领域有较深入的研究，包括但不限于：机器翻译、多语言NLP、小样本学习、强化学习、图像视频理解、多模态等；
2、熟悉PyTorch/TensorFlow其中一种或多种框架模型的训练和部署，了解混合精度训练、分布式训练、TensorRT部署等；
3、有较强的实践能力，在视频内容理解或多模态检索方向有项目经验者优先，在Kaggle、COCO、ActivityNet、ICPC、NOI/IOI等比赛获奖者优先；
4、算法技术领先，在顶级学术会议/期刊发表论文者优先；
5、能与团队融洽合作相处，积极主动有热情。",2024-01-03,boss
cv/多模态算法工程师,北京-海淀,30k-50k·16薪,1-3年,硕士,"研究导向
语音/图像识别
Python
TensorFlow/PyTorch
CNN/RNN/LSTM
机器学习算法/工程化经验
深度学习经验
有国际期刊/会议论文发表",快手,社交网络,10000人以上,"岗位职责：
1.负责图像分类、目标检测、多模态算法的研发创新；
2.参与设计基于CV/多模态算法的内容安全审核方案，应用到快手的视频、直播、图文等多个核心场景。
岗位要求：
1.计算机、人工智能相关专业硕士及以上学历；
2.熟练掌握各种CV/多模态领域的主流算法，如Resnet、Swim-Transform、CLIP、DETR等；
3.熟悉深度学习框架，如 TensorFlow/PyTorch，有工程落地能力，将算法应用到实际的产品中；
4.在计算机视觉或机器学习顶会（CVPR/ICCV/ECCV/ICLR/NeurIPS/ICML）发表论文优先；
5. 思路清晰，逻辑严谨，能系统性的思考，制定解决方案。",2024-01-03,boss
CV/NLP算法工程师,北京-大兴,20k-40k·14薪,3-5年,硕士,"自然语言处理
数据分析
视觉图像算法
Python
TensorFlow
PyTorch
Keras",京东世纪贸易有限公司,互联网,10000人以上,"1、负责京东商城中商家、商品侧的平台治理、品质提升相关业务的算法需求落地，如商品质量建模（款式、价格、质量）、商品标签识别、用户晒单意图分析、商品智能审核、图片版权保护等
2、熟悉NLP或CV技术，有大数据环境下的相关开发经验，能结合业务场景需求端到端的适配相关技术，对行业进展有一定敏锐度
3、熟练使用至少一种主流深度学习框架，具有良好的数据分析和洞察能力，具备较强的coding能力，有良好的沟通能力和团队合作精神",2023-12-04,boss
产品经理（CV方向）,北京-朝阳,20k-35k·14薪,5-10年,本科,"人工智能产品
TO B
产品设计
产品规划
B端产品",容联云通讯,互联网,1000-9999人,"岗位描述：
1.协同各部门资源，完成AI产品的全生命周期的规划、设计和产品管理相关工作；
2.负责需求收集、市场调研及竞品分析，能跟踪行业智能化应用的发展方向及未来趋势；
3.负责行业应用+CV产品的场景挖掘、行业分析，参与公司AI战略的落地实施；
4.根据产品规划，输出相关产品文档，包括原型设计、功能清单、使用手册、产品白皮书等；
5.完成其他分派的任务。
任职要求：
1.统招本科及以上学历；
2.5年以上产品工作经验，且至少2年以上行业应用软件相关产品经验；
3.熟练使用Axure、Visio、Office等产品常用软件，对用户体验、交互流程敏感；
4.有一定技术背景，了解技术类产品的架构和实现原理，具有CV、AI方向技术背景为佳；
5.有较强的逻辑分析和学习能力，能够独立负责行业方向的产品设计和规划；
6.有较强的产品owner意识，良好的自我管理能力、环境适应能力和执行力，能在较大压力下保持工作激情；
7.善于沟通，有较强的跨团队协作能力和执行力。
8. 优先考虑：
1）有政府行业应用软件经验者优先；
2) 熟悉或了解云计算、CV、AI等行业应用和技术背景者优先；
3）硕士或985、211本科优先；",2023-12-04,boss
CV网联平台开发方向,北京-朝阳,10k-15k,5-10年,本科,"分布式技术
容器技术
Spring
Redis
NoSQL
MongoDB
MySQL
后端开发",安美,其他专业服务,无,"招聘要求
1、工作经验5年以上
2、熟悉车联网平台整体架构、新能源国标与地标接入业务
3、熟悉Spring Cloud框架、docker容器技术
4、熟悉行业内数据仓库的通用架构，以及涉及的相关组件（如HIVE、Hadoop等）
5、熟练使用java语言进行服务端开发
6、熟练使用java、js、kotlin语言进行Web、APP开发
7、熟练使用可视化工具或编程操作MYSQL、Redis、MongoDB、HBase数据库
8、熟练使用BI工具（如FineBI、FineReport等）
岗位职责
1、配合商用车法规应对，实车联调等相关工作
2、负责商用车车联网法规平台，业务运营系统前端、后端、云平台及APP等相关系统设计、开发、测试验证和维护工作",2023-12-04,boss
图像算法,北京-海淀,30k-50k,3-5年,硕士,"视觉图像算法
深度学习算法
Python
C语言",小米,互联网,10000人以上,"负责小米手机图像算法研发和设计
有如下一个或者多个方面资深经验者优先：
1.图像基础画质相关算法设计
2.AI图像画质增强算法设计
3.多帧算法设计
4.图像算法优化
5.文档撰写和专利申请
6.国际会议和新技术追踪
7.供应商合作和算法评估",2023-12-04,boss
图像算法,北京-大兴,10k-20k,1-3年,硕士,"深度学习
人工智能
算法",京东世纪贸易有限公司,互联网,10000人以上,"机器臂视觉感知算法工程师
工作职责：
1.负责机器臂视觉感知及目标识别和检测算法的核心技术研发工作以及工程化实现工作；2.负责3D视觉目标检测技术研发和集成，以及机器视觉信号处理；3.用视觉识别和机器学习方法理解复杂环境，包括目标检测，目标分割、场景识别，对象识别等
任职资格:
1、具有模式识别、机器学习、计算机视觉、三维视觉与点云处理等相关专业硕士及以上学历，三年或以上经验； 2、在基于相机的物体检测、识别、跟踪；场景分割、理解；有立体视觉等领域具有研发经验优先考虑； 3、熟练掌握C/C++编程语言，有Linux下编程开发经验优先考虑。 4、熟悉图像识别领域的常见工具如 OpenCV /PCL ，有深度相机视觉开发经验者优先考虑； 5、熟悉 stereo，structured light，ToF 等三维成像原理和方法，以及熟悉高性能运算加速工具如 Neon 以及 GPGPU 技术如GLES，CUDA和OpenCL 等； 6、有强烈的上进心和求知欲，善于学习新事物，对技术充满激情；7、责任心强，具备很高的沟通表达能力和团队合作意识。",2023-12-04,boss
图像算法,北京-朝阳,25k-50k,3-5年,硕士,"语音/图像识别
智能驾驶
Python
TensorFlow/PyTorch
CNN/RNN/LSTM
计算机相关专业
数学/统计相关专业
机器学习算法/工程化经验",腾讯,互联网,10000人以上,"岗位职责
1.负责视觉算法的研发，与各类技术专家一起，探索计算机视觉、AIGC、多模态、人工智能等前沿技术；
2.结合业务场景，设计并预研简洁的技术方案；
3.推动前沿技术落地到地图多个产品，呈现一流的数字地图服务体验。
岗位要求
1.模式识别、机器学习、计算机、自动化、数学等相关专业,硕士及以上学历；
2.有较好的数学基础，熟悉模式识别、机器学习理论基础，掌握领域内常用算法；在计算机视觉、AIGC、多模态、深度学习等专业领域有较深入的研究；；
3.有较好的代码能力，熟练掌握C、C++、Python中的一种，熟悉linux下开发；
4.在计算机视觉国际顶尖会议或期刊上发表过论文者优先；在计算机视觉知名竞赛取得优异名次者优先；有高质量Github项目经验者优先。",2024-01-03,boss
图像算法,北京-朝阳,25k-35k,1-3年,硕士,"人脸识别经验
英文读写能力良好
C/C++
图像算法
视频处理
图像识别经验
chatgpt
Python",遍知教育,在线教育,100-499人,"岗位职责
1、负责图像处理算法的方案、研发和实现，软件开发和部署
2、基于爱奇艺内部算法平台，完成视频处理，图像识别相关需求开发落地
3、负责领域内新技术探索，解决项目开发或研发中的技术难题
4、对接现有算法能力，完成新频道内容与现有算法平台的对接
任职要求
1、211/985硕士及以上；
2、熟练掌握C++/Python等编程语言，有良好的编程习惯，有较强的算法实现能力；
3、熟悉常用图像处理算法，熟悉OpenCV视觉开源库，有图像处理，视频处理算法相关经验；
4、有一定英语能力，能够阅读相关技术的中英文文献 加分；
5、对ChatGPT等LLM产品的prompt编写有相关经验和技巧 加分。",2023-12-04,boss
图像算法,北京-海淀,30k-60k·16薪,经验不限,本科,"OpenCV
计算机相关专业
图像识别经验",百度,互联网,10000人以上,"工作职责
-负责百度Feed推荐系统视觉/自然语言处理核心技术研发，包括但不限于图像/文本分类、质量评估、内容理解等，以及相关技术在移动端上的应用
-负责对接信息流推荐相关视觉/自然语言处理业务，负责项目沟通、技术拆解、推进及落地
-探索最新CV/NLP技术，打磨产品，推向亿万用户
-在个性化推荐场景下，洞察用户需求，大规模机器学习算法在亿级别用户产品中的应用，创造用户与商业价值
任职资格
-掌握计算机视觉/自然语言处理基础知识，在以上至少一门相关领域有深入研究
-了解机器学习基本算法，如分类、回归、聚类等
-熟悉至少一种深度学习框架，熟悉脚本编程语言（如Shell,Python等）
-具有突出的学习理解能力、逻辑思维能力、沟通协作能力和抗压能力，善于分析问题和解决问题",2023-12-29,boss
图像算法,北京-大兴,25k-50k,3-5年,本科,人工智能,京东集团,电子商务,10000人以上,cnn和常见图像算法。有cvpr论文优先,2023-12-04,boss
图像算法,北京-海淀,25k-35k·15薪,1-3年,本科,"发表算法相关优秀论文
深度学习
目标检测
工业/缺陷检测
图像处理库（OpenCV等）
OCR
Python",SenseTime,计算机软件,1000-9999人,"工作职责：
1.负责计算机视觉和深度学习算法研发与部署，包括但不限于：人脸检测，人体检测，人脸关键点，知识蒸馏等任务，成果将直接用于手机解锁等场景。
2.负责探索应用层面暴露的感知模型问题，进行深度分析，并提供相应的可行性解决方案
3.负责研究和探索基于深度学习的前沿算法发展，不断优化迭代，保证感知产品在相关领域的先进性和竞争力。
1.本科以上学历，计算机或相关专业
2. 熟练掌握机器学习（特别是深度学习）和计算机视觉（特别是图像处理）的基本方法
3.有扎实的代码基础和数理能力，熟练掌握Python/C++语言之一
4. 精通TensorFlow、PyTorch等深度学习框架的一种或多种
满足如下条件之一，可加分：
1. 有ICCV、CVPR、AAAI等相关顶会论文者优先
2. 获得过ACM或其他商业代码竞赛的荣誉，如ACM区预赛金牌、NOI银牌以上、百度之星决赛等；或代码开源在github上并有较大影响
3. 有较丰富的相关经验优先，如有一年以上在知名企业或人工智能知名创业公司进行视觉算法或工程相关的工作经验，或来自国内外计算机视觉/计算机图形学/机器学习/数据挖掘等领域内知名实验室。
4.有较强的独立解决问题能力，学习能力及沟通能力",2024-01-03,boss
图像算法,北京-朝阳,30k-60k·14薪,1-3年,硕士,深度学习,高德地图,互联网,1000-9999人,"职位描述
1. 基于图像、视频及其他传感器信息，研发目标检测、识别、重建、定位等计算机视觉算法，对真实世界进行数字化处理和构建，参与高德地图海量数据的建设与扩展
2. 计算机视觉技术在高德各项业务中的应用，包括方案的制定、研发、部署等工作，与产品/工程/生产等团队合作，推动算法的落地
职位要求
1. 计算机相关专业，硕士及以上学历，2年及以上计算机视觉相关的工作经验；
2. 熟练掌握目前主流的目标检测、分类、语义分割、实例分割等深度学习模型和算法，对其中至少一个或者多个方向具有深入的研究或者实际项目经验；
3. 熟悉特征点提取和匹配，视觉三维重建/SFM/SLAM者优先；
3. 有较强的编码能力，精通C++，python，熟悉linux下开发；熟练使用Pytorch/Tensorflow中的一种深度学习框架；
4. 加分项：有基于计算机视觉的在线感知/辅助驾驶/自动驾驶/地图业务从业经验者优先；
5. 加分项：在计算机科学顶级会议CVPR/ICCV/ECCV和期刊TPAMI/IJCV等发表论文者，或在重要数据集的Leaderboard排名靠前者优先。",2023-12-04,boss
图像算法,北京-海淀,20k-40k·14薪,1-3年,硕士,"Python
TensorFlow/PyTorch
CNN/RNN
计算机相关专业
图像识别经验",中科天玑,移动互联网,100-499人,"工作内容：
1. 参与计算机视觉相关算法的研发，包括但不仅限于视频分析理解、图像识别、目标检测、图像分割、人脸识别等
2. 跟踪和探索AIGC方向研究前沿，实现关键技术突破，解决面向内容生产场景的应用中的算法难点
3. 承担大模型的prompt 设计、大模型 finetuning、大模型训练、推理部署等工作
4. 从事多模态内容理解技术框架建设，时刻保持技术先进性，将业界SOTA模型落地并改进以获取业务收益
5. 追踪计算机视觉和多模态等前沿技术，保持算法在工业界/学术界的领先，做出有影响力的成果
任职要求:
1. 985/211研究生以上学历、对深度学习/机器学习传统及前沿算法有深入理解、具有2年以上的CV算法研发经验、熟悉C/C++，熟练使用python/shell等脚本语言
2. 熟练掌握 Python/C++中至少一门语言，熟练掌握 tensorlow/pytorch/keras 等至少一门深度学习框架
3、熟悉 CNN/RNN/Transformer 等深度学习模型
4. 在计算机视觉领域发表过高质量论文的优先考虑。",2023-12-29,boss
图像算法,北京-朝阳,25k-50k,3-5年,硕士,算法,蚂蚁集团,互联网,10000人以上,"岗位描述：
职位描述：
1） 负责图像算法的设计和研发。包括但不限于：基于图像特征点提取与匹配的2D/3D图像识别，基于深度学习的图像识别、目标检测、文字检测识别等方向；
2）负责算法技术在支付宝客户端的落地和前沿算法理论的跟踪应用。
岗位要求：
职位要求：
1）在以下至少一个领域有深入的研究：图像特征点提取与匹配，图像识别，目标检测，文字检测识别，图像搜索，深度神经网络设计等；
2）熟练掌握C/C++等编程语言，掌握至少一种主流的深度学习算法框架开发（Tensorflow、caffe、MXNet等）；
3）有客户端深度学习算法设计和实践经验者优先考虑；
4）计算机、自动化、数学相关专业硕士及以上学历。有激情，责任心强，团队合作、沟通能力佳。",2024-01-03,boss
图像算法,北京-海淀,15k-30k,1-3年,硕士,"计算机相关专业
数学/统计相关专业
有国际期刊/会议论文发表",依未科技,计算机软件,20-99人,"职位描述：
1. 图像特征提取研究和数据分析（偏研究）
2. 跟踪最新的算法进展和科研技术动态，与顶级医疗专家对接沟通，合作申请或开展项目，并进行研究成果的论文撰写
3. 领导安排的其他工作
任职要求：
1. 全日制硕士及以上学历，统计学、图像处理、计算机等专业
2. 对图像处理或者数据分析有浓厚兴趣，能够熟练使用SPSS、SAS等统计分析软件，灵活应用各种统计分析、数据分析方法，熟悉掌握 c/c++ 、python等编程语言优先
3. 掌握常用图像处理方法并能够自主实现的优先
4. 对人工智能和医疗健康领域有浓厚的兴趣，自驱力强，具备较好的沟通表达能力和团队合作精神，责任心强
5. 能力优秀者薪资也可以具体面议",2024-01-03,boss
图像算法,北京-朝阳,15k-25k,3-5年,本科,"视觉图像算法
深度学习算法",视连通,移动互联网,20-99人,"职位描述：
1. 负责图像搜索相关算法的研究、实现和完善。
2. 负责业内和学术界先进技术的跟踪和原型化。
职位要求
1. 熟悉目标检测、识别等相关技术，有相关项目实战经验者或者有较好的研究成果者优先考虑；
2. 对计算机视觉所涉及的机器学习方法有相关的掌握，如 rcnn,frcnn,boost，svm，并且有实战经验，有深度学习相关经验者优先；
3. 对于局部特征如SIFT、HOG、ORB等，以及相关encoding方法和图像搜索引擎有实际经验者优先；
4. 对基于深度学习的特征表征有实际经验者优先；
5. 对基于视频的图像技术有实际经验者优先；
6. 动手能力强，熟练掌握C/C++/Python语言，有较强的算法分析和实现能力，并具备良好的代码和文档风格；
7. 富有激情和创新精神，具备强烈的责任心和良好的沟通能力。",2023-12-04,boss
图像算法,北京,25k-50k,3-5年,硕士,"业务导向
语音/图像识别
Python
C/C++
OpenCV
计算机相关专业
数学/统计相关专业
机器学习算法/工程化经验",理想汽车,汽车研发/制造,无,"视觉算法（cv）方向，校招社招都有
有智能制造、工业质检、视频监控、行为识别等经验的同学，请尽情投简历！
——————
校招：
视觉算法工程师
职位描述:
负责计算机视觉，深度学习，及点云算法的开发与性能提升，涉及的主要问题包括但不限于视频智能分析中目标检测、行为识别，产品表面缺陷检测算法的开发、优化与落地，机械臂三维视觉引导等功能模块的开发、迭代与落地等等。
职位要求:
1. 计算机、自动化、数学等相关专业，扎实的模式识别、图像处理、计算机视觉理论基础，掌握领域内常用算法，如视频图像中的特征提取、目标检测、行为识别、点云处理等；
2. 扎实的代码能力，精通C/C++，熟悉python等一种脚本语言，熟悉linux下开发；
3. 精通一个以上相关开发工具（torch、tensorflow、caffe）的使用,并了解其内部机制；
4. 熟悉cuda、opencv、PCL等开发库的使用。
在以下领域有实际项目经验者优先：
1、 熟悉深度学习模型优化和加速算法；
2、 有机械臂三维视觉引导项目的落地经验。
————————
社招
岗位描述
负责计算机视觉和深度学习算法的开发与性能提升，涉及的主要问题包括但不限于表面缺陷检测算法的开发、优化与落地；视频智能分析中目标检测、行为识别等功能模块的开发、迭代与落地等。
岗位要求
1、 计算机、自动化、数学等相关专业，扎实的模式识别、图像处理、图像生成、计算机视觉理论基础，掌握领域内常用算法；
2、 具有领域内3年及以上工作经验及项目落地经验，硕士或以上学历；
3、 扎实的代码能力，精通C/C++，熟悉python等一种脚本语言，熟悉linux下开发；
4、 精通一个以上相关开发工具（torch、tensorflow、caffe）的使用,并了解其内部机制；
5、 熟悉cuda、opencv等开发库的使用。
在以下领域有实际项目经验者优先：
1、 熟悉深度学习模型优化和加速算法；
2、 多路视频流的多线程流水线式并发处理开发经验。",2023-12-04,boss
