岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间,来源
CV算法工程师-AIGC方向,北京-朝阳,35k-65k·14薪,1-3年,硕士,"无明显侧重
C/C++",猿辅导,在线教育,1000-9999人,"1. 负责AIGC的多模态内容生成（插画/绘本/动画/视频等），多模态内容理解（图像/视频打标，跨模态检索），图像矢量化/分图层的数据工程，预训练，微调等算法研究与落地；
2. 负责文生图/图生图可控性优化，支持细粒度属性编辑、多条件控制，生成结构稳定，细节完备，风格定制的IP/场景图像；
3. 负责跟进追踪AIGC/LMM的前沿技术方向，并进行模型迭代、优化和落地；
职位要求：
1. 计算机相关专业硕士及以上学历，在计算机视觉某个或某几个领域有深入研究，比如多模态内容理解，生成式模型，大模型预训练与微调；
2. 熟悉 C/C++、Python ，算法基础扎实，熟悉主流的深度学习框架（Tensorflow，PyTorch等）；
3. 熟悉一种或多种主流模型原理并有自己的理解，如Stable Diffusion、DALLE、LoRA、ControlNet、CLIP、SAM等；
4. 优秀的逻辑思维能力，良好的团队合作和沟通能力，善于主动发现问题并积极探索；
5. 加分项：有顶会论文（包括但不限于CVPR，ICCV，ECCV，NeurIPS等）；熟悉常见图像处理软件（PS、AI、AE等）；",2024-01-05,boss
算法博士（NLP/CV/语音/博弈论等需求方向）,北京-西城,40k-70k·15薪,在校/应届,博士,"业务导向/研究导向
语音/图像识别
有国际期刊/会议论文发表
NLP
知识图谱
目标分割",同花顺,互联网,1000-9999人,"同花顺人工智能团队直招，应届/往届算法博士人选，领域内顶会顶刊优先
图形、图像、视觉、NLP（搜索/解析/对话/知识图谱）等细分方向皆有需求，发布规则限制，无法一一陈列，欢迎广大巨擘展开详聊
【算法工程师（图像算法）】
岗位职责：
负责基于深度学习包含但不仅限于图像检测/分类/分割等算法研发以及调优
岗位要求：
1、博士以上学历，模式识别、数字图像处理、数字信号处理或计算机相关专业
2、具备熟练的英文阅读能力，能够阅读学术论文
3、熟悉tensorflow、keras、pytorch、caffe等主流深度学习框架中的一种或多种
4、熟练使用python、c++中任意一种编程语言
5、具备丰富的深度学习相关算法落地经验，包括但不限于人脸编辑、美颜美型、风格迁移、人像分割等
6、有GAN相关经验优先，具备论文算法复现能力。
【算法工程师（图形算法）】
工作职责：
1. 支持图形/图像算法的研发、改进和落地；
2. 参与特效引擎的模块开发；
3. 支持特效工具链的开发；
职位要求：
1. 博士以上学历，图像处理或图形学相关专业或主修过相关课程；
2. 熟练掌握C/C++，熟悉c11标准相关特性；
3. 熟悉图形/图像常规算法，有实际项目经验；
4. 熟悉图形相关技术(OPENGL, VULCAN)和GPU架构优先
5. 有商业引擎(U3d, UE4)实践经验优先
6. 有移动端图形程序性能优化经验优先
7. 有良好的分析、解决问题能力，乐于学习和探索新知识；
8. 良好的英文文献阅读能力，能快速实现技术原型；
【算法工程师（视觉算法）】
岗位职责：
1、计算机视觉算法开发方向，商用文字识别或人脸检测识别相关算法开发；
2、利用各类机器/深度学习技术不断优化模型，并对模型压缩、部署有一定的经验；
3、跟踪前沿的算法理论，并且将优秀的算法应用到业务场景中，提升业务效果；
4、具体工作内容包括参与需求探讨、标注数据管理、系统方案架构设计、模型建模调优、服务部署。
任职要求：
1、 数学、计算机模式识别、机器视觉、图像检测相关专业博士学历，并具备相关项目/课题研究经验；
2、有较强的算法分析和实现能力；
3、 熟悉图像处理、图像分割、目标检测等相关的算法，了解不同场景下算法方案的选择与实现；
4、熟悉 c/c++ 、python语言 熟悉至少一种深度学习框架，如pytorch、caffe、tensorflow、mxnet等；
5、善于分析和解决问题，富有想象力和学习能力，良好的团队合作精神。
【机器学习/联邦学习/图学习方向】
岗位职责
1. 机器学习、深度学习等算法在多种金融、跨行业场景实现落地，落地场景包括但不限于：
- 交易相关：包括但不限于基于机器学习、深度学习的股票日频量化策略、T0量化策略中的因子挖掘、信号预测等；基于深度强化学习的算法交易；智能投顾、智能投研数据终端相关预测建模等。
- 计算广告与推荐：包括但不限于基于机器学习、深度学习的目标人群挖掘，CTR\CVR预测，RTA/RTB智能竞价决策等，提升投放回报。
2. 团队产研结合，鼓励算法研究和创新。主要研究方向包括但不限于联邦学习/隐私计算、AIGC、计算广告、优化算法、量化交易、XAI等。
岗位要求
1. 熟悉主流机器学习、深度学习、推荐、计算广告相关算法；
2. 熟悉主流深度学习框架，包括但不限于Tensorflow，Pytorch等；
3. 具备良好的算法工程能力，熟悉Python或C++;
4. 具备良好的英文读写能力，能够流畅阅读英文文献；
5. 博士学历，有相关科研经历者优先；发表过顶会或期刊论文者优先；有金融、投资交易、量化相关工作、建模经验者优先。
同花顺人工智能技术团队拥有自主开发实验平台，包括省级高新技术企业研发中心、省级工程技术中心、省级人工智能企业研究院，博士后工作站等研发平台。形成了大数据、计算机视觉、智能语音、知识图谱、自然语言处理等多项核心技术。公司被浙江省经信厅评为浙江省电子信息产业百强重点企业，并取得了浙江省高新技术企业创新能力百强、2022中国上市公司高质量发展100强等荣誉。
【业务团队】
同花顺图形图像视觉算法团队支持业务2.5D/3D虚拟人、智慧医疗、图像识别/检索、图像/视频生成方向，为公司在人工智能领域的重点发展方向
同花顺NLP团队支撑同花顺的智能投顾-爱问财，金融数据生产加工，以及多个对话产品，包括智能助理， 智能外呼，智能客服，多模态数字人",2024-01-05,boss
算法工程师（CV方向 / NLP方向）,北京-海淀,18k-35k·14薪,1-3年,本科,"C++
算法设计
自然语言处理
深度学习算法
视觉图像算法
TensorFlow
PyTorch
Keras",北京大数据研究院,大数据,100-499人,"【职位描述】
1.参与部门内大数据、智慧城市、数字政府等领域的项目，结合业务与项目需求，负责对视频、图像、文本等非结构化数据，进行诸如视频场景中的目标检测与跟踪、人脸识别、图像分类等，或是基于文本数据的文本分类、文本匹配、主题识别等相关应用算法的实现与调试，并产出算法建模方案报告；
2.协助进行工程应用的安装和调试工作，完成数据处理、模型训练、测试、部署等任务；
3.负责攻关相关方向的技术难点，研究创新方法，并拓展相关应用。
【任职要求】
1.计算机等相关专业本科及以上学历，2年以上工作经验；
2.对于CV方向，有人脸识别、视觉检测、目标跟踪等至少一类算法研发应用的项目经验；对于NLP方向，有文本分类、文本匹配、主题识别等至少一类算法研发应用的项目经验；
3.至少精通Python或C/C++编程；
4.熟悉当前主流的深度学习算法，包括但不限于CV相关的目标检测、图像分割、多目标跟踪、多任务学习等领域，或是NLP相关的RNN、LSTM、Bert等模型；
5.熟悉TensorFlow、PyTorch、MxNet、Keras、Caffe等常用的深度学习开源框架中的一种或多种；
6.分析解决实际问题的能力较强，认真负责，有团队合作意识，并具备良好的沟通能力与报告撰写能力。",2023-12-06,boss
AI算法工程师(CV方向)【No.003】,北京,40k-70k·16薪,3-5年,本科,"Python
C/C++
TensorFlow/PyTorch
计算机相关专业
数学/统计相关专业
图像识别经验",UMU,企业服务,100-499人,"工作职责
1. 负责人脸识别和肢体检测相关算法的持续优化迭代；
2. 了解跟进AI/CV技术进展，推动CV算法在实际应用场景中落地。
任职资格
1. 统招本科及以上学历，计算机、数学、自动化等相关专业；
2. 具有扎实的图像处理和机器学习优化算法基础，有目标检测、关键点检测等方向项目落地经验，有模型部署相关经验；
3. 具有良好的计算机基础和编程能力，熟练使用Python语言，熟悉PyTorch/TensorFlow等深度学习框架，熟悉C/C++，有Linux平台下的开发经验；
4. 具有优秀的分析问题和解决问题的能力，具有良好的沟通能力和团队协作能力。",2024-01-05,boss
算法研究员/专家-CV方向-AI社交,北京-东城,30k-60k·16薪,3-5年,硕士,业务导向,昆仑天工,互联网,500-999人,"职位描述
1、负责深度学习算法落地相关的工程开发工作，包括肢体动作预估、表情捕捉、神经渲染等模型以及图形学相关的模型；
2、对于深度学习模型进行算法优化和工程加速，降低硬件依赖，提升系统稳定性；
3、负责线上系统部署、维护、性能监控、服务优化工作。
职位要求
1、本科以上学历，一年以上的计算机视觉与深度学习相关的开发经验
2、精通Python或者C++语言,具有独立完成项目开发的能力；
3、参与过虚拟人/数字人相关场景的开发如直播或者客服者优先；
4、参与过算法平台相关服务的架构与搭建者优先；
5、精通PyTorch/Tensorflow等深度学习框架之一；
6、了解ONNX、NCNN、OpenVINO等深度学习部署框架者优先。",2024-01-05,boss
AI算法工程师（CV / CG方向）,北京-海淀,20k-40k,经验不限,本科,TensorFlow/PyTorch,AVAR,互联网,20-99人,"工作内容
负责基于数字人Avatar、数字资产Assets相关的AIGC算法开发，包括数字人驱动、人物模型、风格化贴图生成；
跟进AIGC和计算机视觉、图形学、数字人领域进展，配合产品落地优化；
任职要求
1. 熟练计算机视觉领域，有某个方向工程或研究经历，如图像生成、人体姿态识别、视频动画、多模态等；
2. 熟悉深度学习算法，熟练深度学习框架如Tensorflow、PyTorch等；
3. 有Diffusion Model、NeRF等实践经验，有模型微调经验，快速学习新技术新训练方法的能力；
4. 有CG图形学基础，感兴趣数字人、AI角色方向为加分项；",2023-12-06,boss
机器视觉算法工程师（偏CV和3D视觉方向）,北京-海淀,16k-30k·15薪,经验不限,本科,"OpenCV
视觉算法
3D视觉
3D点云",享刻智能,智能硬件,20-99人,"岗位职责：
1.负责机械臂等领域的视觉算法实现，如纹理识别/二维码识别定位、摄像头标定和图像匹配等；
2.负责机器人产品领域的基础视觉应用开发，如RGBD，3D点云处理；
3.负责3D视觉感知、特征提取、几何建模等算法开发与产品应用；
4.参与研究与实现多模态融合计算等模块，并持续改善算法性能；
任职要求：
1.硕士及以上学历，1年及以上相关工作经验，图像处理/模式识别/计算机/自动化等相关专业；
2.熟悉常见图像处理、点云聚类与分割等算法原理和应用；
3.熟悉PCL和OpenCV等常见点云处理库，熟悉python/C++等编程语言，以及Linux开发；
4.具备CV或机器人相关项目应用经验优先；
5.熟悉TensorFlow/PyTorch/Transformer等AI深度学习框架优先；
6.具有较强的分析能力和创新意识，善于发现问题并提出可行性解决方案",2024-01-05,boss
算法实习生l可转正l多方向CV/NLP/深度学习,北京-丰台,260-300元元/天,4天/周,3个月,"C++
Python
算法设计
深度学习算法
机器学习算法
TensorFlow
图像
NLP",金科览智,互联网,20-99人,"工作内容包括：
1.通过对数据的洞察，发现业务问题和机会，提出假设并验证假设。
2.将业务问题和优化目标转化为机器学习问题，并在AI中台上设计和实现机器学习解决方案。
3.分析模型结果，提供面向业务可解释的分析洞察，和业务团队进行沟通并迭代优化解决方案。
4.和数据工程师，运维工程师协作部署机器学习解决方案到业务系统实现上线，上线后对模型进行监控和调优。
任职要求：
1.统硕士科及以上计算机或数学相关专业毕业，有扎实的数据结构和算法基础。
2.熟悉常用机器学习算法，能够理解算法原理，并有能力研究和优化算法。
3.编程基础扎实，熟练使用至少一种常用的编程语言，包括但不限于：Python、C++、Scala、Java。
4.一周可实习3天及以上",2023-12-13,boss
图像算法工程师 CV,北京-海淀,35k-65k·14薪,3-5年,硕士,"C/C++
Python
图像处理
人脸生成",好未来,互联网,10000人以上,"工作内容：
1. 研究和开发人脸驱动生成方向算法，并将算法用到教育场景中；
2. 模型压缩（剪枝、蒸馏等）优化，将模型部署到端侧。
3. 跟进相关前沿技术，进行技术难点攻关与前瞻研究。
任职要求:
1. 计算机相关专业，硕士及以上学历；
2. 扎实的数据结构和算法设计基础，精通C/C++、Python；
3. 熟悉各种深度学习、图像处理和模式识别算法，至少熟悉一种深度学习框架；
4. 熟练掌握图像生成相关算法，在GAN、Diffusion等一个或多个方向有深入研究；
5. 熟练掌握模型压缩相关算法，在剪枝、蒸馏等一个或多个方向有深入研究；
6. 有良好的英文读写能力和扎实的数学基础，发表过高水平论文优先；
7. 实践动手能力强，ACM-ICPC，NOI/IOI，top coder，Kaggle等比赛获奖者优先；
8. 责任心强，积极主动，有良好的沟通能力和团队合作能力。",2024-01-05,boss
CV 算法工程师,北京-朝阳,20k-40k·16薪,3-5年,硕士,"语音/图像识别
Python
OpenCV
深度学习经验
计算机相关专业
可兼职",极睿科技,互联网,100-499人,"极睿你将负责的是：
1.主要负责开发或移植基于深度学习的CV算法和Diffusion算法，并推进相关算法的研究与落地
2.编写测试程序，测试和评估算法实际效果、支持产品的开发；
3.解决实际使用中的算法应用问题；
我们希望你：
1.计算机/数学相关专业，扎实的数学和算法基础；
2.熟悉机器学习框架（PyTorch，JAX，TensorFlow等）
3.扎实的CV深度学习基础，熟悉GAN，VAE，Diffusion model 等生成模型，在机器学习，图像分类，语义分割，图像翻译，多模态等领域有实际落地经验（or 有经验者优先）
4.熟练掌握Python或C++编程语言。
5.快速学习新技术的能力，能够在较短时间内理解前沿论文并评价。
1.轻松愉快的工作氛围；
2.深入项目的机会以及快速的成长空间；
3.优渥薪资待遇；
最后，欢迎加入极睿科技，若干年后，你会发现这可能是你做过最好的决定之一。",2024-01-05,boss
CV 算法工程师-智能汽车(A21797),北京-海淀,15k-20k,在校/应届,硕士,"C/C++
OpenCV
MATLAB
计算机相关专业
研究导向
智能驾驶",中科创达,计算机软件,10000人以上,"职位描述：
职责描述：
1、自动驾驶环境感知量产算法的研发和落地
2、自动驾驶场景的海量数据挖掘策略设计、开发
3、在自动驾驶场景中持续改进提高已有的算法性能
职位要求：
任职要求：
1、本科及以上学历，计算机、自动化、数学等相关专业；
2、扎实的计算机基础知识，掌握Python/Shell等编程语言；
3、熟练掌握Mxnet/PyTorch等一种或多种主流的深度学习框架，熟练使用Linux，Git等工具进行开发
4、熟练掌握检测、分割、分类等深度学习模型算法，有驾驶相关经验者优先
5、良好的团队协作，沟通表达能力，较强的抗压能力",2024-01-05,boss
CV算法工程师,北京-海淀,25k-50k·14薪,1-3年,硕士,语音/图像识别,可话,互联网,20-99人,"职位描述
1、多模态、图像分类、OCR等的 CV 相关算法实现与平台化落地
2、关注机器学习、CV、多模态的前沿进展，在视觉、多模态方面进行创新应用
3、从事海量图像分类、目标检测、人脸识别、相似计算、文本识别（OCR）等相关领域的算法、模型研发
4、从事图像识别整体技术架构设计以及图像基础特征库构建、负责利用深度学习优化提升图像模型效率
职位要求
1、硕士以上学历
2、有图像分类、目标检测等 CV 经验，2 年或以上机器学习、深度学习经验优先
3、熟悉 Tensorflow、Pytorch 等机器学习框架及 OpenCV 与 各类图像识别模型框架
4、必须掌握 Python，有工程经验
5、发表过计算机视觉方向的高质量论文的优先
6、熟悉 Hadoop、Hive、Spark、Storm 等分布式计算架构优先",2024-01-05,boss
cv算法工程师,北京-海淀,12k-24k·14薪,在校/应届,硕士,"语音/图像识别
TensorFlow/PyTorch
OpenCV",北京计算机研究所,其他行业,1000-9999人,"岗位职责：
1、实际业务数据的处理，能将业务数据处理成CV算法需要的数据格式；
2、将算法应用到实际业务场景，包括但不限于目标检测、人脸识别、OCR、视频分类、视频关键帧检测、多目标跟踪等算法的研究、调优；
3、算法模型性能优化，保障上线算法的稳定运行，并配合业务开发人员部署算法。
职位要求
1、硕士及以上学历，计算机、机器视觉、模式识别、图像处理等相关专业背景；
2、扎实的数据结构和算法设计基础，精通Python或C/C++编程；
3、熟悉CNN、RNN、LSTM等深度神经网络模型，了解基本的图像处理算法、视频理解算法；
4、具备独立算法编写、优化、调试、运行和部署模型代码的能力；
5、熟悉caffe、pytorch、tensorflow、mxnet等至少一种深度学习框架；
6、具备CV方向中英文论文熟练阅读的能力；
7、责任心强，积极主动，有良好的沟通能力和团队合作能力。",2023-12-06,boss
CV算法实习生,北京-海淀,200-400元元/天,3天/周,3个月,"有国际期刊/会议论文发表
图像算法
深度学习
算法工程化经验
大数据处理框架(Spark/Hadoop/Hive)
多模态算法
大模型算法
计算机相关专业
深度学习经验
发表算法相关优秀论文
C/C++
生物医疗
TensorFlow/PyTorch
参加算法相关竞赛/获奖
无明显侧重
Python
模型加速/性能优化",深思考,计算机软件,100-499人,"岗位职责：
1. 负责计算机视觉相关技术研发，包括不限于目标检测，transformer等相关技术，拥有目标检测、视频分类相关经验者优先
2. 负责计算机视觉方向前沿问题的研究，阅读行业最新论文，研究人工智能，机器学习领域最新知识，将模型赋能医疗
3. 分析解决实际业务问题，制订算法优化方案。
任职要求：
1、计算机、数学、医学图像处理相关专业的硕士研究生，博士研究生优先；
2、熟练应用一种深度学习框架，包含但不限于：Mxnet、Pytorch、Tensorflow；
3、理解并掌握计算机视觉卷积神经网络模型，可以针对业务问题进行模型改进、优化与移植；
4、熟练掌握python／C／C++开发；
5、基础扎实，在图像识别，机器视觉领域有较强的理论基础和实践经验；
6、有计算机视觉方向项目经历者优先，在国际高水平会议与期刊发表论文者优先。
7、优秀实习生可转正，可以在北京、上海两地落户。
实习要求实习3个月，每周3天及以上。",2024-01-05,boss
C++（CV方向）,北京-海淀,15k-25k,3-5年,本科,"C++
CV",航天神舟智慧,计算机软件,100-499人,"岗位编号：WL -KF-62
职位描述：
1、CV算法模型工程化实现及SDK开发与维护；
2、协助算法工程师完成CV算法模型加速优化；
3、构建算法测试环境，测试算法性能。
任职要求：
1、本科及以上学历，计算机，人工智能，计算机视觉与图像等相关专业，具有3年以上实际研发和工程经验；
2、熟练使用C/C++编程，有扎实的编程基础、良好的编程风格和工作习惯；
3、熟悉Caffe、Darknet，掌握Tensorflow，PyTorch等深度学习框架；
4、熟悉深度学习神经网络的主要网络及模型结构，如CNN、RNN、YOLO、ResNNet等；
5、具有人工智能深度学习产品开发经验，熟悉传统图像处理分析、计算机视觉算法的常用方法；
6、有计算机视觉算法 相关组件 或 SDK引擎 开发经验，优先考虑 ；
7、熟悉计算机体系结构，有并行计算或底层算法优化经验（如cuda，opencl，以及DSP/ARM/CPU 平台 算法加速优化），优先考虑；
8、具有独立解决问题的能力，良好的团队合作意识和沟通能力。",2023-12-28,boss
CV算法工程师,北京-丰台,25k-35k·13薪,3-5年,本科,"视觉图像算法
C++
Python",匠数科技,信息安全,20-99人,"1. 参与研发图像/视频检测算法和OCR算法，并实现工程化落地
2. 实现多种场景的系统部署方案，包括边缘设备和云服务
3. 对算法的性能进行测试、分析和优化
4. 参与产品迭代开发，解决工程实际问题",2023-12-06,boss
CV算法工程师,北京-朝阳,30k-50k,3-5年,硕士,"Python
C/C++
深度学习
计算机视觉",如见智能科技,移动互联网,20-99人,"岗位职责：
1.负责机器学习、计算机视觉算法的开发工作，对算法效果负责，持续优化算法性能；
2.负责相关算法前沿技术的研究工作；
3.负责相关的技术研究的专利或论文撰写。
任职要求：
1.硕士以上学历，计算机及相关专业；
2.两年以上机器学习/深度学习工程开发相关经验，扎实的数据结构和算法设计基础；
3.熟悉计算机视觉相关算法，包括但不限于目标检测/识别、OCR、图像增强（超分、去噪等）、图像分割、手势/姿态识别、Style Transfer等；
4.掌握一种以上开源深度学习框架，如Pytorch、TensorFlow等，具有丰富的实践经验；
5.精通C++或Python，掌握CUDA编程，熟悉OpenCV等计算机视觉开源代码库；
6.具有端侧部署开发经验者优先；有图像算法性能优化经验者优先；
7.有较强的自学能力、钻研精神和动手能力，具有良好的逻辑思维能力、沟通能力和团队协作能力，做事认真、踏实、负责；
8.有良好的英文读写能力，能阅读英文学术文献。",2024-01-05,boss
cv算法工程师,北京-海淀,15k-25k,3-5年,本科,"语音/图像识别
C/C++
Python
TensorFlow/PyTorch
计算机相关专业
数学/统计相关专业
深度学习经验",数科网维,计算机软件,100-499人,"岗位职责：
1.负责CV类深度学习模型算法研发工作，如目标检测、文本识别、图像分割、版面分析等。
2.负责图像算法研发与维护工作，如图像的降噪、倾斜矫正、颜色矫正、抠图等。
3.负责电子文档、电子公文扫描图场景下CV类深度学习模型算法和图像算法技术的研发和技术落地工作，以行业领先为目标，分析问题，制定解决方案。
任职要求：
1.本科及以上学历，计算机、数学、统计学、通信、电子工程、人工智能等相关专业。
2.3年以上CV模型优化相关工作经验，熟练掌握python，熟练使用常见的深度学习训练框架如pytorch、tensorflow等，熟悉模型调优过程中各种问题的解决方法。
3.2年以上C++编程工作经验，熟悉Windows和Linux开发环境，有CV算法模型工程化实战经验，如模型裁剪、模型转换、推理优化、C++ SDK封装。
4.良好的学习能力和沟通能力，责任心强，能够不断更新知识体系，跟踪业内前沿算法进展并进行有效改进落地。
5.有但不限于ncnn/tflite/mnn等移动端推理框架上模型部署经验者优先。
6.在CV类深度学习模型优化工作中做出突出成果者优先。
7.有文档版面分析相关经验者优先。",2024-01-05,boss
CV算法工程师,北京-海淀,25k-45k,3-5年,硕士,"业务导向
语音/图像识别
TensorFlow/PyTorch",北京中科汇洲数商技术,移动互联网,20-99人,"岗位职责：
1.负责提出数据收集需求、整理训练数据；
2.负责图像分类、目标检测等CV相关算法模型的训练与调优。
任职要求：
1.全日制硕士及以上学历，计算机、自动化等相关专业，或本科以上且3年以上计算机视觉算法开发相关经验；
2.熟悉计算机视觉理论、深度学习原理、机器学习原理；
3.收集和标注过图像/视频数据，对数据工程有深刻理解；
4.熟悉TensorFlow/PyTorch至少一种深度学习框架；
5.熟悉图像分类和目标检测相关算法，如AlexNet、ResNet、Yolo系列等；
6.有类SAM研发/应用经验者优先。",2024-01-05,boss
NLP/CV算法工程师-电商业务,北京-海淀,30k-60k·15薪,3-5年,本科,"自然语言处理
CV视觉算法
nlp",北京字节跳动,移动互联网,10000人以上,"职位描述
1、知识图谱构建：基于抖音海量的内容数据，挖掘商品、用户、内容标签，构建人货场基础类目/标签/分层知识体系；
2、多语言技术：利用机器翻译、多语言NLP、小样本学习、强化学习等技术，赋能多个海外电商业务；
3、AIGC：基于前沿的AIGC模型能力，帮助降低商家素材制作成本，探索构建交互导购新场景；
4、智能导购：利用NLP、CV、多模态技术，增强对短视频内容、图文、商品理解能力，支持搜索、推荐、商城全导购链路，提升消费者在内容场和货架场购物体验。
职位要求
1、在NLP、CV、多模态某个领域有较深入的研究，包括但不限于：机器翻译、多语言NLP、小样本学习、强化学习、图像视频理解、多模态等；
2、熟悉PyTorch/TensorFlow其中一种或多种框架模型的训练和部署，了解混合精度训练、分布式训练、TensorRT部署等；
3、有较强的实践能力，在视频内容理解或多模态检索方向有项目经验者优先，在Kaggle、COCO、ActivityNet、ICPC、NOI/IOI等比赛获奖者优先；
4、算法技术领先，在顶级学术会议/期刊发表论文者优先；
5、能与团队融洽合作相处，积极主动有热情。",2024-01-03,boss
cv/多模态算法工程师,北京-海淀,30k-50k·16薪,1-3年,硕士,"研究导向
语音/图像识别
Python
TensorFlow/PyTorch
CNN/RNN/LSTM
机器学习算法/工程化经验
深度学习经验
有国际期刊/会议论文发表",快手,社交网络,10000人以上,"岗位职责：
1.负责图像分类、目标检测、多模态算法的研发创新；
2.参与设计基于CV/多模态算法的内容安全审核方案，应用到快手的视频、直播、图文等多个核心场景。
岗位要求：
1.计算机、人工智能相关专业硕士及以上学历；
2.熟练掌握各种CV/多模态领域的主流算法，如Resnet、Swim-Transform、CLIP、DETR等；
3.熟悉深度学习框架，如 TensorFlow/PyTorch，有工程落地能力，将算法应用到实际的产品中；
4.在计算机视觉或机器学习顶会（CVPR/ICCV/ECCV/ICLR/NeurIPS/ICML）发表论文优先；
5. 思路清晰，逻辑严谨，能系统性的思考，制定解决方案。",2024-01-05,boss
CV算法工程师（偏3D）,北京-朝阳,25k-45k,3-5年,硕士,"Python
C/C++",可见科技,互联网,100-499人,"岗位职责：
1.负责计算机视觉在3D空间的算法的开发工作，对算法效果负责，持续优化算法性能；
2.负责3D重建及3D建模优化所需的AI技术探索、研究与应用；
3.负责相关算法前沿技术的研究工作，保持行业领先水平；
4.负责相关的技术研究的专利或论文撰写。
任职要求：
1.硕士以上学历，博士学历优先，硕士3年以上相关工作经验；
2.精通3D人体建模的AI实现方法，如Nerf、3DNerf、ICON、SMPL、STAR等；
3.熟悉计算机3D视觉感知理论、技术体系、算法，如LiDAR、SLAM、多视图几何、深度估计、相机姿态估计、特征配准等；
4.精通计算机图像处理，包括但不限于目标检测/识别、图像增强（超分、去噪等）、图像分割、手势/姿态识别、Style Transfer等；
5.掌握一种以上开源深度学习框架，如Pytorch、TensorFlow等，具有丰富的实践经验；
6.精通C++或Python，掌握CUDA编程，熟悉OpenCV等计算库；
7.具有端侧部署开发经验者优先；有3D数字人产品研发经验者优先；
8.有较强的自学能力、钻研精神和动手能力，具有良好的逻辑思维能力、沟通能力和团队协作能力，做事认真、踏实、负责；
9.有良好的英文读写能力，能阅读英文学术文献，能复现论文中的算法。
10.有主流3D建模软件使用经验者优先。",2024-01-05,boss
多模态算法(CV+NLP),北京-朝阳,40k-60k·16薪,经验不限,本科,"大模型算法
图像算法
多模态算法
Python
SQL
Shell
NLP",BOSS直聘,人力资源服务,1000-9999人,"职位描述：
1. 进行多模态（文本与CV）方向算法研究和开发。
2. 负责图文的内容的标签挖掘，风险内容感知及热点分析等。
3. 基于大模型技术，提升风险识别效果，提升用户体验。
岗位要求：
1. 熟悉NLP、CV等相关技术，在NLP和CV方面有一定积累沉淀，有多模落地项目经验优先。
2. 负责多模态的算法框架构建，并基于多模态的特征表征，多模态的内容理解，提升下游风险识别任务效果。
3. 有扎实的编程基础，熟练掌握Tensorflow或Pytorch。
4. 责任心强，有良好的学习能力基团队合作精神，自我驱动力强，较强的沟通能力。",2024-01-05,boss
产品经理（CV方向）,北京-朝阳,20k-35k·14薪,5-10年,本科,"人工智能产品
TO B
产品设计
产品规划
B端产品",容联云通讯,互联网,1000-9999人,"岗位描述：
1.协同各部门资源，完成AI产品的全生命周期的规划、设计和产品管理相关工作；
2.负责需求收集、市场调研及竞品分析，能跟踪行业智能化应用的发展方向及未来趋势；
3.负责行业应用+CV产品的场景挖掘、行业分析，参与公司AI战略的落地实施；
4.根据产品规划，输出相关产品文档，包括原型设计、功能清单、使用手册、产品白皮书等；
5.完成其他分派的任务。
任职要求：
1.统招本科及以上学历；
2.5年以上产品工作经验，且至少2年以上行业应用软件相关产品经验；
3.熟练使用Axure、Visio、Office等产品常用软件，对用户体验、交互流程敏感；
4.有一定技术背景，了解技术类产品的架构和实现原理，具有CV、AI方向技术背景为佳；
5.有较强的逻辑分析和学习能力，能够独立负责行业方向的产品设计和规划；
6.有较强的产品owner意识，良好的自我管理能力、环境适应能力和执行力，能在较大压力下保持工作激情；
7.善于沟通，有较强的跨团队协作能力和执行力。
8. 优先考虑：
1）有政府行业应用软件经验者优先；
2) 熟悉或了解云计算、CV、AI等行业应用和技术背景者优先；
3）硕士或985、211本科优先；",2023-12-06,boss
CV网联平台开发方向,北京-朝阳,10k-15k,5-10年,本科,"分布式技术
容器技术
Spring
Redis
NoSQL
MongoDB
MySQL
后端开发",安美,其他专业服务,无,"招聘要求
1、工作经验5年以上
2、熟悉车联网平台整体架构、新能源国标与地标接入业务
3、熟悉Spring Cloud框架、docker容器技术
4、熟悉行业内数据仓库的通用架构，以及涉及的相关组件（如HIVE、Hadoop等）
5、熟练使用java语言进行服务端开发
6、熟练使用java、js、kotlin语言进行Web、APP开发
7、熟练使用可视化工具或编程操作MYSQL、Redis、MongoDB、HBase数据库
8、熟练使用BI工具（如FineBI、FineReport等）
岗位职责
1、配合商用车法规应对，实车联调等相关工作
2、负责商用车车联网法规平台，业务运营系统前端、后端、云平台及APP等相关系统设计、开发、测试验证和维护工作",2023-12-06,boss
