岗位名称,区位,薪资,工作年限,学历,关键词,公司名,企业类别,企业规模,岗位要求,更新时间,来源
算法工程师（点云ai方向）,北京,40k-50k·16薪,3-5年,本科,"C/C++
机器学习算法/工程化经验
深度学习经验",某大型知名机械设备公司,机械设备/机电/重工,10000人以上,"【岗位职责】
1、负责基于深度学习激光雷达点云的3D目标检测、分割、跟踪等算法的研究及迭代计算；
2、负责自动驾驶中激光雷达感知算法的长期研发和迭代，及算法在及时产品中的落地与优化提升。
【任职资格】
1、本科及以上学历，要有ai模型训练和使用经验，具备深度学习经验。
2、有至少4年工作经验；
3、工作项目涉及激光雷达感知、点云感知、目标检测、深度学习、pointpillar、聚类相关的，涉及其中2个以上；
4、有自动驾驶行业（矿山领域更好）从业经验。",2023-12-22,boss
AI+药物研发算法工程师,北京,45k-65k,1-3年,硕士,"TensorFlow/PyTorch
计算机相关专业
研究导向",某大型医疗器械公司,医疗器械,无,"职位描述（有比较强的使用transformer或者大语言模型进行自然语言处理算法）
1. 从事制药领域前瞻性算法开发；
2. 开发/应用机器学习/深度学习的算法来辅助药物靶点识别和临床信息整理；
3.与内部药物研发团队合作，通过构建机器学习/深度学习的模型，解决生物医学问题
4. 跟踪行业最新动态；
5. 参与其他算法相关项目。
任职要求
学历及专业：
学历：硕士及以上
专业：计算机，数学，统计学，生物学，化学，医药学，物理学等专业。复合专业背景优先，如计算生物学，生物信息学，分子生物学，结构生物学，计算化学，计算生物物理学，生物物理学，系统生物学，物理化学，化学信息学，药学信息学或者组合专业等，
至少具备以下三组专业技能之一：
专业技能1：
1. 熟悉机器学习/深度学习相关工具，比如Tensorflow，Scikit-learn，Pytorch等；
2. 有使用机器学习深度学习工具做药物研发的经验优先；
3. 熟悉核心机器学习领域相关理论，比如Artifical Neural Networks，Supervised/Unsupervised learning methods，SVM，Bayesian approaches，Decision Theory等；
4. 具有较强的编程能力，熟练掌握Python/C/C++/JAVA等相关语言；
5. 熟悉分子生物学，基因组学或者药物研发相关科学优先。
专业技能2：
1. 熟练使用分子动力学模拟软件或分子对接软件，如Pymol、GROMACS、AMBER、Rosetta、Schr?dinger软件等。
2. 熟悉基于结构/配体的药物设计方法，如同源建模、分子对接、虚拟筛选、QSAR、药效团模型、分子动力学、结合自由能等。
3、熟悉药物筛选及药物设计的方法和流程；
4. 具有较强的编程能力，熟练掌握python/C/C++/JAVA等相关语言；
5. 具有计算机辅助药物设计经验者优先。
专业技能3：
1. 熟练使用化学信息学工具包，如RDKit，Openbabel等。
2. 熟悉药学、生物学相关数据库，如chEMBL，PDB，KEGG，OMIM等。
3. 在以下一个或多个领域有相关经验：虚拟筛选，基于计算的先导化合物优化，药物设计，分子动力学，量子力学，化学信息学或ADMET/QSAR；
4. 具有较强的编程能力，熟练掌握python/C/C++/JAVA等相关语言；",2023-12-22,boss
ai算法研究员（北京医为AI事业部）,北京-海淀,25k-50k,3-5年,本科,"大模型算法
深度学习
图像算法",东华软件,计算机软件,10000人以上,"硬性条件：
全日制一本以上学历，硕士优先，2年以上经验
岗位职责：
1、结合临床具体需求，负责图像或文本算法研发，包括深度学习、图像处理等算法和软件研发；
2、负责算法性能优化；
职位要求：
1、数学，计算机，机器视觉、物理，生物医学工程等相关专业，有医学图像处理与分析及相关开发经验优先；
2、精通Torch、Tensorflow框架；
3、精通python；
4、对医学影像处理及AI算法有丰富经验和和成功案例者优先；
5、有发表高水平文章或项目申请经验者优先。",2023-12-22,boss
AI 算法工程师,北京,40k-70k,3-5年,本科,"大模型算法
深度学习
机器学习",某大型互联网公司,互联网,100-499人,"工作职责：
1. 负责机器学习数据清洗、特征计算、模型训练及预测的开发工作；
2. 负责包括大语言模型在内的深度学习训练和推理的性能优化工作；
3. 负责将 AI 技术落地到教育场景的系统开发工作。
任职要求：
5. 计算机相关专业，精通至少一门语言，Java/C++/Python 等，具有扎实的代码功底和实战能力；
6. 3 年及以上 AI 工程开发经验，熟悉 Tensorflow/Pytorch 等 AI 算法框架；
7. 熟悉常见机器学习算法及实现，熟悉数据并行、模型并行等实现方式；
8. 能够在分布式系统（CPU/GPU）环境进行算法开发和性能调优；
9. 良好的沟通能力和团队协作能力。
加分项：
1. 在头部互联网公司有 AI 工程、大模型工程优化经验者优先；
2. 具备大规模 GPU 多机多卡优化经验者优先；
3. 在国际 AI 顶会发表过论文者优先。",2023-12-22,boss
软件/AI/算法开发及测试工程师（OD）,北京-海淀,15k-30k·14薪,经验不限,本科,"机器学习
大模型算法
图像算法",华为,计算机软件,10000人以上,"岗位职责：
1、参与面向运营商和政企客户ToB商业解决方案产品需求分析、设计，能够独立完成单个模块的功能设计、开发、测试;
2、负责大数据/AI/AR/VR/RPA等领域关键技术的预研验证，消除版本落地的技术风险;
3、负责开发过程中的技术攻关、性能调优、资源优化等;
4、关注软件产品的架构看护和持续演进。
技能要求：
1、具备较强的需求理解能力、代码实现能力和问题分析能力;
2、能够结合业务场景抽象业务模型，有良好的面向对象设计经验;
3、对技术有激情，喜欢钻研，有较强的独立、主动学习能力;
4、强烈的责任心，做事认真细致，具备良好的团队合作精神，沟通能力佳。
专业知识：
1、掌握Java/C/C++/Python开发技术，熟悉常用的Spring Boot、MyBatis等开发框架，熟悉常见的数据库;
2、熟悉常用数据结构及算法，掌握常用的软件设计模式;
3、具备软件工程领域知识，熟悉系统设计、开发、测试等研发领域的流程、工程方法和工具;
4、熟悉分布式系统和架构，有高并发、高可用系统的设计、开发和调优经验者优先。
前端开发工程师（OD）
岗位职责：
1、负责面向运营商和政企客户知识社区等解决方案的前端开发;
2、负责相关公共数据服务的前端开发;
3、负责相关移动应用的前端开发。
技能要求：
1、具备较强的需求理解能力、代码实现能力和问题分析能力;
2、强烈的责任心，做事认真细致，具备良好的团队合作精神，沟通能力佳;对技术有激情，喜欢钻研，有较强的独立、主动的学习能力;
专业知识：
1、掌握JavaScript、HTML5、CSS3等前端技术;
2、掌握JSON、Ajax，axios等前后端请求方式，会处理跨域相关问题;
3、掌握Vue.js、angular框架其一;
4、对nodejs环境熟悉，会使用npm，webpack等前端脚手架相关工具。
测试工程师（OD）
岗位职责：
1、负责产品全流程需求验证，包括测试需求分析、方案和用例设计输出、环境准备、测试执行、质量评估等；
2、负责产品 DFX 测试，包括安全、性能、可靠性、可服务性等，提升产品质量竞争力；
3、负责产品测试工程能力及自动化设计实现，提升产品测试效率。
技能要求：
1、具备一年及以上的软件开发或软件测试经验；
2、强烈的责任心，做事认真细致，具备良好的团队合作精神，沟通能力佳；
3、对技术有激情，喜欢钻研，有较强的独立、主动的学习能力；
4、有良好的问题分析和改进知识及能力。
专业知识：
1、熟悉软件测试知识、工程方法和测试工具，至少有一项 DFX 测试经验（安全、性能、可靠性、可服务性等）;
2、精通安全、自动化测试，有 java 或 python 开发经验者优先；
3、熟悉操作系统（ Linux / MAC ）和数据库基础知识。",2023-12-22,boss
AI算法工程师（多模态/AIGC）,北京-朝阳,20k-30k·15薪,1年以下,硕士,"机器学习算法/工程化经验
AIGC
Diffusion",即时设计,互联网,100-499人,"岗位职责：
1. 负责AIGC方向 应用型人工智能产品的研发，跟进行业动态并及时应用各种开源技术方案进行快速搭建开发测试环境；
2. 阅读并理解各种开源技术方案的源代码和相关论文，深入研究背后的原理和算法，提出优化和改进方案；
3. 根据产品需求，整合多种独立的技术方案代码，解决代码集成中可能遇到的问题，形成综合解决方案；
4. 协同前端、产品团队一起，对产品进行优化和持续改进；
5. 开发和维护应用型人工智能产品所需的后端服务和工具，保证系统的稳定性和可扩展性；
6. 研究并使用各种人工智能技术和算法，不断优化产品的性能和用户体验。
任职要求：
1. 本科及以上学历，计算机、人工智能等相关专业；
2. 1年以上人工智能相关领域开发经验；
3. 对人工智能行业发展趋势及时跟进，并能够快速应用各种开源技术方案进行快速搭建开发测试环境；
4. 能够阅读理解各种开源技术方案的源代码和相关论文，熟悉各种人工智能算法和模型；
5. 熟悉至少一种常用编程语言，如Python、C++、Java等；
6. 熟练使用常用深度学习框架，如TensorFlow、PyTorch等；
7. 熟悉常用数据库技术和缓存技术，如MySQL、Redis等；
8. 熟悉Linux操作系统和常用命令；
9. 具备良好的沟通和团队协作能力；
10. 有创新思维和解决问题的能力。",2023-12-22,boss
AI算法专家 (MJ000010),北京-朝阳,50k-80k,3-5年,本科,"机器学习算法/工程化经验
深度学习经验
Pandas",JoinQuant聚宽,基金,20-99人,"职位描述:
基于机器学习和深度学习进行量化模型研究
其他相关工作
职位要求:
本科以上学历
三年以上头部机器学习应用场景算法工作经验，包括但不限于搜索、推荐、广告、图像、自动驾驶等，上线过有显著业务增量的模型算法
出色的编程技能，熟悉 Pandas、Tensorflow、Pytorch 等工具使用
优秀的个人品德，谦逊的做事风格，良好的沟通能力
乐观、积极、严谨而负责
对量化交易有浓厚兴趣，熟悉证券交易的业务知识
聚宽深度用户、各类竞赛获奖者、头部期刊论文者优先",2023-12-22,boss
AI算法工程师,北京-朝阳,10k-15k,1-3年,硕士,"大模型算法
深度学习
强化学习",博雅智信,在线教育,无,"诚招线上AI辅导老师（可兼职），方向主要为人工智能（AI）、大数据（BD）以及其他IT方向；
薪资范围：10-20K
工作职责
1.负责人工智能相关课程的辅导答疑工作；
2.根据教学辅导的需要，为学员定制学习计划，整理与开发学习课程，监督学员的学习情况，及时回复学员的疑问等；
3.改进教学方法，更新教学大纲，教学案例开发更新升级，完善教学案例、教学资料及其他教学内容；
4.教学类别包括但不限于如下，要求至少精通一个类别：计算机视觉（CV）、自然语言处理（NLP）、大语言模型（LLM）、机器视觉、推荐算法、搜索算法、广告算法、大数据开发、数据挖掘、金融风控，SLAM算法等；
5.配合市场部老师进行潜在意向学员的学习需求沟通；
工作要求
1.全日制本科及以上学历，计算、数学、统计或其他理工科相关专业，在职算法工程师优先，特别优秀的在校大学生亦可考虑；
2.沟通能力强，有耐心，具备团队协作能力；
3.网络授课答疑，有稳定的网络，安静的环境即可；
4.工作时间自主支配，无课时要求，根据个人意愿而定；
5.完善的培训体系和师资服务，解决缺乏辅导经验的所有困扰；
工作日期：不限
工作时间：不限
结算方式：月结",2023-12-22,boss
AI算法工程师(NLP方向)【No.001】,北京,20k-40k·14薪,1-3年,本科,"计算机相关专业
自然语言处理项目经验
知识图谱相关经验",UMU,企业服务,100-499人,"岗位职责：
1. 从事自然语言处理、知识图谱等领域前沿算法的研究，探索人工智能技术的创新和落地应用；
2. 从业务场景和实际问题出发，利用自然语言处理和知识图谱技术，服务于UMU核心AI产品，如AI陪练、AI微课等；
3. 构建知识图谱平台，将智能服务的能力赋予更多的产品和用户。
任职责格：
1. 掌握自然语言处理、信息检索、深度学习理论，实现相关算法技术的落地和应用；
2. 掌握知识图谱相关算法，包括但不限于实体识别、关系抽取、语义消歧、实体链接、知识推理等算法模块研究与优化；
3. 责任心强，积极主动，有良好的沟通协调能力；
4. 本科及以上学历，计算机相关专业，社招1年以上NLP工作经验。",2023-12-22,boss
自然语言处理,北京-朝阳,15k-21k,1-3年,本科,"Python
算法设计",动次科技,医疗健康,20-99人,"【岗位职责】
1.本科以上学历，计算机及相关专业，数学专业优先
2.至少熟悉一种数据库，熟悉ORACLE的优先，有自然语言处理经验的优先
3.熟悉大数据组件，如hive、spark、kafka、hbase，熟悉HQL的优化方案，有海量数据（TB级）处理经验的优先。
4.熟悉Linux操作系统，熟悉常见的SHELL命令
5.至少熟悉Java,scala，python等语言中的一种及以上
6.熟悉常用自然语言处理算法及算法原理",2023-12-22,boss
nlp算法工程师,北京-海淀,40k-70k,经验不限,本科,"知识图谱
搜索算法
分布式训练",随训通电子,互联网,1000-9999人,"职位描述
1、对多源文本内容进行理解，构建文本信息抽取技术，并将抽取内容与结构化知识库Schema对齐；
2、持续研发与优化实体链接与实体识别等技术，扩充结构化知识库规模，并应用于百科业务；
3、支持百科业务NLP算法，对百科词条做内容理解，包括文本分类、质量判断、重复识别等技术；
4、构建机器内容生成技术，优化百科场景下的大模型，包括但不限于pretrain、SFT、RLHF等，利用AIGC相关技术优化产品质量。
职位要求
1、本科及以上学历，1年以上相关工作经验，计算机相关专业背景优先；
2、积极主动有热情，对大模型与结构化知识库技术的结合及百科业务应用有浓厚的兴趣；
3、具备一定的NLP项目经验，比如文本分类、语义匹配、机器翻译等；
4、动手能力强，相信实践出真知，能快速去做技术调研和实验；
5、日常中注重合作，有良好的沟通表达能力，勇于迎接挑战。",2023-12-22,boss
NLP,北京-朝阳,15k-30k,1-3年,本科,"Java
C/C++
Python",微著丰融,互联网,无,"职位描述
1、负责文本生成、文本摘要、实体命名等自然语言处理算法的研发和调优；
2、负责算法的优化与工程化实现，并满足实际业务场景中的应用；
3、负责NLP前沿问题的研究，包含开放域对话机器人方向、自然语言生成方向，通过实际应用场景，提供技术解决方案及技术规划；
4、通过对模型技术的研究分析，开展所需数据的分析，以及标注体系(Prompt/RLHF等)和实施方案设计，为模型技术研发和应用落地提供支撑。
岗位要求:
1、本科及以上学历，计算机、软件、信号处理、自动化、应用数学等相关专业，有NLP、深度学习、机器学习相关研发相关工作经历优先；
2、具备NLP领域的词法、句法、语法、文本分析方面基础算法能力，有自然语言处理、大数据、机器学习、深度学习或相关领域的实践经验；
3、具有较强的英文文献阅读及调研能力；
4、熟练使用C++/Java/Python，熟悉 Linux开发环境和shell，熟悉主流深度学习工具Pytorch；
5、具备NLP大模型训练经验者优先，如BERT、 GPT等LLM等相关经验；
6、具备多模态AIGC大模型训练经验者优先；
7、具有良好的沟通能力和团队合作精神，认真负责，较强的逻辑思维能力。",2023-12-22,boss
nlp算法高级工程师,北京,40k-70k·15薪,经验不限,本科,"语音/图像识别
TensorFlow/PyTorch
Python",某大型互联网公司,移动互联网,10000人以上,"工作职责：
1、负责开发和优化我们的人工智能产品，以提供更准确、更高效的互联网内容风险控制服务；
2、开发和改进内容安全风控相关的自然语言处理算法，包括但不限于文本分类、情感分析、意见挖掘等；
3、根据产品需求，设计和实现新的内容安全风控NLP功能；
4、基于海量互联网内容数据，构建机器学习模型，进行特征提取和模型训练，提升风控准确性；
5、对现有算法进行优化，提高其性能和准确性，降低误报和漏报率；
6、配合团队成员解决项目中的技术难题，提供专业的NLP技术支持。
任职要求：
1、计算机科学、统计学或相关领域的本科及以上学历，具有内容安全、互联网安全等领域经验者优先；
2、具有2年以上的NLP相关经验，熟悉自然语言处理的基本原理和相关技术；
3、熟悉Python编程语言和相关的自然语言处理库，如Spacy、NLTK等；4、熟悉深度学习框架，如TensorFlow、PyTorch等，能够利用深度学习技术解决实际问题；
5、熟练掌握机器学习算法，如SVM、随机森林、神经网络等，具有实际应用经验；
6、良好的数据分析能力和数学基础，能够根据数据特点进行算法设计和优化；
7、出色的沟通能力和团队协作精神，能够与团队成员有效沟通并共同完成任务；
8、对自然语言处理领域有浓厚兴趣，并愿意持续学习和探索，不断提升自身技术水平。",2023-12-22,boss
NLP算法工程师（初级）,北京-海淀,20k-25k,经验不限,学历不限,"Java
C/C++
对话系统",那位科技,新零售,100-499人,"岗位职责
1.参与自然语言处理算法的设计、开发和优化，包括文本分类、命名实体识别、情感分析等功能的算法实现。
2.负责对自然语言数据进行清洗、标注、分词等预处理工作，为后续的算法建模和训练提供高质量的数据。
3.使用机器学习和深度学习技术，实现自然语言处理算法模型，如文本分类模型、序列标注模型、文本生成模型等。
4.对自然语言处理算法模型进行性能评估和调优，提高算法的准确性、效率和稳定性。
5.跟踪自然语言处理领域的最新技术和研究成果，不断学习和掌握新的算法和工具。
6.与团队成员、产品经理、工程师等密切合作，共同完成自然语言处理项目的开发和部署。
7.编写算法相关的技术文档和报告，与团队成员和其他部门进行有效的沟通和协调。
8.参与自然语言处理算法的部署和维护工作，确保算法在生产环境中的稳定运行。
任职资格
1.熟练掌握Python、Java、C++等编程语言，具备良好的编程能力。
2.了解自然语言处理的基本理论、算法和常用工具，包括词法分析、句法分析、语义分析等。
3.掌握机器学习和深度学习的基本理论和算法，包括常用的机器学习模型和深度学习框架，如TensorFlow、PyTorch等。
4.熟悉常用的数据结构和算法，能够独立设计和实现算法解决自然语言处理问题。
5.能够阅读英文文献、论文和技术资料，获取最新的自然语言处理技术和进展。",2023-12-22,boss
nlp高级算法工程师,北京,60k-90k,3-5年,本科,"PyTorch
TensorFlow
计算机相关专业",某大型知名在线教育上市公司,在线教育,10000人以上,"1、负责教育场景下大语言模型的选型、设计与实现；
2、负责自然语言处理相关产品和项目的研发实现、效果评估以及持续优化工作；
3、关注行业前沿机器学习算法，负责算法优化和调整，并应用到实际的应用场景中；
任职要求:
1、有扎实的自然语言处理理论和方法基础，熟悉 LSTM、CNN、RNN、Transformer 等基本网络结构；
2、熟练掌握tensorflow、pytorch 等深度学习框架，有较强的算法工程能力;
3、熟悉大模型的训练与优化，熟悉主流文本生成的原理和方法，有结合业务的落地实践经验；
4、熟悉语音识别、自然语言处理、知识图谱等领域，并有相关应用落地经验者优先；
5、具有GPT、LLaMA、ChatGLM 等开源模型训练、优化与应用经验者或者对 chatGPT 有跟进和心得者优先，有良好的学习能力和创新思维，具备良好的团队合作精神和沟通能力。",2023-12-22,boss
NLP算法（大模型）,北京,35k-65k,经验不限,本科,"语义理解
多模态算法
知识图谱",某大型知名在线教育上市公司,在线教育,10000人以上,"工作职责：
1、负责教育场景下大语言模型的选型、设计与实现；
2、负责自然语言处理相关产品和项目的研发实现、效果评估以及持续优化工作；
3、关注行业前沿机器学习算法，负责算法优化和调整，并应用到实际的应用场景中；
任职要求:
1、有扎实的自然语言处理理论和方法基础，熟悉 LSTM、CNN、RNN、Transformer 等基本网络结构；
2、熟练掌握tensorflow、pytorch 等深度学习框架，有较强的算法工程能力;
3、熟悉大模型的训练与优化，熟悉主流文本生成的原理和方法，有结合业务的落地实践经验；
4、熟悉语音识别、自然语言处理、知识图谱等领域，并有相关应用落地经验者优先；
5、具有GPT、LLaMA、ChatGLM 等开源模型训练、优化与应用经验者或者对 chatGPT 有跟进和心得者优先，有良好的学习能力和创新思维，具备良好的团队合作精神和沟通能力。",2023-12-22,boss
自然语言处理,北京,40k-60k·16薪,经验不限,本科,"机器翻译
文本生成
语音算法",某大型知名互联网公司,互联网,10000人以上,"职位描述1、负责百科场景的大模型预训练和微调的工作，优化生成模型的效果，服务百科业务需求； 2、基于AIGC技术优化产品质量和效果，提升效率，改善用户体验； 3、基于知识图谱的SPO数据生成结构化内容，提升数据的准确性和时效性。 职位要求1、本科及以上学历，有一定的NLP项目经验，计算机相关专业背景优先； 2、熟悉LLM相关技术，有技术追求，能够熟练使用技术解决业务问题； 3、动手能力强，能快速做技术调研和实验，积极主动； 4、日常中注重合作，有良好的沟通表达能力，勇于迎接挑战。
职位描述1、负责百科场景的大模型预训练和微调的工作，优化生成模型的效果，服务百科业务需求； 2、基于AIGC技术优化产品质量和效果，提升效率，改善用户体验； 3、基于知识图谱的SPO数据生成结构化内容，提升数据的准确性和时效性。 职位要求1、本科及以上学历，有一定的NLP项目经验，计算机相关专业背景优先； 2、熟悉LLM相关技术，有技术追求，能够熟练使用技术解决业务问题； 3、动手能力强，能快速做技术调研和实验，积极主动； 4、日常中注重合作，有良好的沟通表达能力，勇于迎接挑战。",2023-12-22,boss
nlp算法,北京-海淀,40k-70k·15薪,经验不限,本科,"自然语言处理项目经验
人机对话相关经验",北京字节跳动,移动互联网,10000人以上,"团队介绍：
抖音集团商业变现部门成立于2014年，不仅承担了抖音、头条、西瓜等字节全产品矩阵的收入变现职责，也拥有为开发者赋能增长的穿山甲平台，持续数年为公司提供了收入贡献和生态建设价值。
职责描述：
1、结合业务场景需求，调研前沿的 NLP 算法技术，设计业务效果改进方案；
2、利用深度学习、大语言模型等 NLP 技术，优化文本分类、语义理解和信息抽取等文本处理任务；
3、负责对话意图识别、实体识别等 NLP 基础模块效果改进工作；
4、负责商业化智能问答、对话助手等系统效果优化工作，提升商业产品的智能化水平。
职位要求
1、本科及以上学历，计算机、软件工程等相关专业背景；
2、有 NLP 相关的项目经验，对文本分类、语义计算、智能问答、智能对话等任意领域有较深入的研究；
3、具备较强的工程实践能力，熟悉 Python/C++/Golang/Java 中的至少一门语言，具有良好的代码编写习惯；
4、对挑战性问题充满激情，具备良好的逻辑思维能力；
5、具备良好的团队合作和沟通能力。",2023-12-22,boss
nlp算法工程师,北京-海淀,30k-50k·15薪,1-3年,本科,"自然语言处理项目经验
nlp
大模型",金山云,互联网,1000-9999人,"职位描述
- 大语言模型训练、精调，使大模型效果在垂直领域的智能客服、知识库、办公助手等场景行业领先
- 解决大模型生成内容的可控可信度不足、推理效率低的问题
- 协同工程化和业务团队，实现大模型在业务场景的落地
职位要求
- 计算机相关专业本科以上学历，且有良好的代码开发能力
- 对Transformer架构有深入理解，熟悉NLP主流大模型如GPT3/LLaMA/GLM
- 熟悉主流的大模型精调方法，如Prefix Tuning、Prompt Tuning、LoRA、RLHF等
- 熟练掌握主流深度学习框架pytorch/tensorflow，大模型训练框架Megatron-LM/Deepspeed等多机多卡方案
- 熟悉常见的模型加速和小型化技术，如量化/剪枝/蒸馏等
- 有百亿/千亿参数大语言模型训练调优经验的优先
- 发表过大模型、机器学习、深度学习等相关研究AI顶会论文优先
- 有开源项目开发经验优先",2023-12-22,boss
nlp研究员,北京-海淀,20k-40k·15薪,经验不限,本科,"大模型算法
多模态算法
对话系统",SenseTime,计算机软件,1000-9999人,"岗位职责：
1. 负责细分领域业务的语言模型训练，完成相关算法开发，提升用户交互体验。
2. 解决语言大模型在业务场景面临的技术问题，端到端优化整体pipeline。
3. 研究领域内最新的科研成果，结合业务需求进行数据构建、模型压缩、模型研发等相关工作。
岗位要求：
1. 对NLP主流大模型的原理和差异有深入的理解；
2. 优秀的算法和编程能力，精通C++或Python等；熟悉主流深度学习工具PyTorch/TensorFlow/Caffe等；
3. 熟悉常见的模型小型化技术，如量化/剪枝/蒸馏等，掌握至少一种模型Finetune的原理并实际使用过;
4. 具有很好的表达能力，很好的抗压能力和团队合作能力；
5. 计算机，数学，统计学或相关专业，有顶会论文优先",2023-12-22,boss
nlp算法,北京,40k-55k·16薪,经验不限,本科,nlp,某大型互联网上市集团公司,互联网,1000-9999人,"职责描述：
1. 负责智能问答系统的开发；
2. 负责通用知识图谱的构建；
3. 负责query改写、意图识别等文本挖掘工作。
4. 能够带领团队开辟方向，将nlp技术落地于实际业务中。
任职要求：
1. 计算机相关专业硕士研究生及以上学历，从事NLP相关工作五年以上经验；
2. 掌握NLP基本技术，如分词、文本分类、关键词提取、文本纠错等；
3. 具备良好的C++/java/python/GO编程能力；
4. 熟悉深度学习在NLP的应用，掌握tensorflow/keras/pytorch等开源工具，熟悉迁移学习；
5. 有智能问答系统、知识图谱构建相关经验的优先考虑。",2023-12-22,boss
大模型nlp,北京-海淀,25k-45k,经验不限,本科,"TensorFlow
PyTorch
自然语言处理项目经验",彩智科技,计算机软件,100-499人,"岗位职责：
1. 基于大模型在行业应用场景上的探索和落地。
2. 针对行业应用场景，结合实际数据实现对大模型的训练、微调和定制化开发。
3. 参与算法工程和部分后端工程的迭代开发。
岗位要求：
1. 熟练掌握Python编程语言。
2. 对NLP主流大模型如GPT/T5/LLaMA/ChatGLM等的原理有深入的理解，能够完成相应的训练和微调工作。
3. 熟练掌握主流深度学习框架如pytorch、tensorflow等，具有工程化的经验的优先。
4. 有过大模型训练调优实际经验或发表过大模型相关的人工智能顶会论文优先。
5. 在校博士研究生（以实习生身份）、应届毕业的博士研究生 和 具有工作经验的人员均可。",2023-12-22,boss
NLP算法工程师,北京-朝阳,20k-40k·15薪,经验不限,本科,"文本生成
多模态算法
语义理解",秘塔科技,互联网,20-99人,"【我们需要你】
1.在工作中了解国内外知名企业对智能化产品的需求，参与机器学习/深度学习模型搭建与产品落地，让自己的技术服务上千万用户；
2.在工作的推进过程中，学习国内外最新研究成果，并结合实际问题特点，完成有挑战的算法研发与产品化，包括但不限于基于知识的结构化信息抽取，小样本多标签分类，大规模近似语义向量搜索等。
【我们希望你】
1.全日制重点统招本科及以上学历，计算机相关专业优先；
2.有扎实的算法与数据结构功底；
3.熟练掌握C/C++/Python语言，能进行算法复杂度分析；
4.熟悉一个或多个常见的深度学习开源工具库，如PyTorch，Tensorflow等；
5.了解基本的统计机器学习算法；
6.逻辑思路清晰，具备优秀的沟通能力和团队协作能力，自我驱动，Ownership高；
7.了解条件语言模型如Seq2Seq，ConvSeq，Transformer，Weighted Transformer，国内外会议或期刊发表过机器学习领域的论文优先。
※和技术大牛一起共事。
该岗位有校招HC，欢迎优秀应届生加入。
接受可长期实习同学，实习优秀有转正留用机会。",2023-12-22,boss
自然语言处理/NLP,北京,30k-60k·16薪,经验不限,本科,"Python
C/C++
Java",某大型社交网络公司,社交网络,100-499人,"工作职责：
1、利用 NLP 技术在大量文本中进行数据挖掘及文本处理，包括文本相关性模型、命名实体识别等、
2、承担预训练模型的训练、开发和调优工作,包括但不限于:prompt 设计、大模型 finetuning、大模型训练
3、紧跟前沿 NLP 生成技术，解决实际应用场景中的内容生成问题
4、负责对话系统平台搭建和研发工作
任职要求：
1、计算机相关专业硕士、博士或者优秀本科
2、熟练掌握 Python/C++/Java 中至少一门语言，熟练掌握 tensorlow/pytorch/keras 等深度学习框架
3、熟悉 BERT系列以及GPT 系列等预训练模型，熟悉 Transformer 等深度学习模型，熟悉主流文本生成的原理和方法，有结合业务的落地经验者优先
4、过往有参与过大型对话系统、大横型训练和部罢经验者优先
5、有 ACL、EMNLP、ICLR 等会议论文发表者优先
6、良好的自驱力，较强的团队合作精神",2023-12-22,boss
nlp算法工程师,北京-海淀,45k-75k·14薪,1-3年,本科,"NLP
深度学习",好未来,互联网,10000人以上,"岗位职责：
1、负责教育场景下的自然语言处理相关工作，包括文本特征提取、文本分类与聚类、语义相似度计算、中文分词、文本对齐、知识元及实体抽取等
2、负责自然语言处理前瞻性技术的探索、研究与应用，负责产品需求转化、模型设计与优化
岗位要求：
1、1-3年工作经验、硕士研究生及以上学历，计算机、数学、自动化相关专业
2、熟悉NLP，熟悉RNN、BERT、Transformer、大模型等相关知识，熟悉至少一种深度学习框架，如pytorch、tensorflow等
3、熟悉一种或多种编程语言，如python、Java、C++等，具有良好的代码能力、数据结构和算法功底
4、有实际成果并发表在国际顶级会议（ACL/EMNLP/COLING/AAAI/IJCAI等）优先，有在国际权威比赛中取得优异成绩者优先；
5、具有良好的团队协作能力、沟通表达能力
职责：做题库的建设和召回
题库：1100W 快速生产",2023-12-22,boss
